Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: UPC,Prime Eligible (Buy Box),Parent ASIN,Brand,Product Codes: EAN,PID,Black_list
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Black/Ebony - 7 Medium,49,71,,,$109.95 ,$243.34 ,$134.14 ,A2QQU7OX13PAHF,4,B09RRHT5T4,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,11073745892308702951,V
"Brooks Womens Chaser 5"" 2-in-1 Shorts Black 2XL (US 20-22) 5",834824,1007631,$72.00 ,1,$72.00 ,$137.24 ,$55.88 ,ACNNIJ7GNQDF9,4,B09Q2372BF,1.90341E+11,no,B08NW3R2V7,Brooks,1.90341E+11,11066865808572619932,V
Brooks Women's Revel 5 Neutral Running Shoe - Black/Blue/Pink - 9.5,42847,32455,,,$99.99 ,$159.00 ,$108.84 ,A114I0OUP3FTFB,1,B09FTMNQF7,1.95394E+11,no,B08R146ZLD,Brooks,1.95394E+11,11037589396991840914,V
Brooks Womens Adrenaline GTS 20 Running Shoe - Grey/Pale Peach/White - B - 8.0,373161,322852,$127.79 ,2,$127.79 ,$400.00 ,$129.47 ,-,1,B07LCSF6MF,1.90341E+11,no,B07WWPNL2W,Brooks,1.90341E+11,11028404922141949298,V
Brooks Women's Ghost 15 Neutral Running Shoe - Kentucky Blue/Peacoat/Pink - 7.5 Medium,49,66,,,$177.56 ,$225.00 ,$199.84 ,A3B5VE59OGHYB3,1,B09RRZ7D6S,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,1098594667865256664,V
Brooks Method 3/4 Tights Navy MD (US Women's 8-10),697189,612864,$59.99 ,2,$59.99 ,$84.00 ,$68.09 ,AKO29ZEZHEGNU,2,B09MBTS2KR,1.95394E+11,no,B09L73C31L,Brooks,1.95394E+11,10962039880485369161,V
Brooks Men's Adrenaline GTS 22 Supportive Running Shoe - Alloy/Grey/Black - 8.5 Medium,703,478,,,,$166.86 ,$110.11 ,-,,B08QTQ691L,1.90341E+11,yes,B08QTW6QFH,Brooks,1.90341E+11,10957461146116731091,V
Brooks Lightweight Packable Hat Black One Size,576106,685781,$27.99 ,125,$27.99 ,$27.99 ,$27.99 ,A3NWHXTQ4EBCZS,1,B09L6XJW5Q,1.95394E+11,no,B09L73QM7R,Brooks,1.95394E+11,10951564746624991123,V
Brooks Men's Adrenaline GTS 22 Supportive Running Shoe - Black/Black/Ebony - 10.5 Medium,707,480,,,$223.99 ,$226.99 ,$221.29 ,A1BMYXFTS7NTJR,1,B08QV6CF8P,1.90341E+11,yes,B08QTW6QFH,Brooks,1.90341E+11,10883737509958728988,V
Brooks Women's Glycerin 20 Neutral Running Shoe - Black/Blue Light/Pink - 11.5 Medium,563,706,,,$163.02 ,$240.00 ,$164.52 ,A2I4KIISCXKZBK,1,B0971MM9DV,1.95394E+11,no,B0CCYD3D49,Brooks,1.95394E+11,10858914260100604033,V
Brooks Women's Ghost 15 Neutral Running Shoe - Oyster/Alloy/White - 7.5 Wide,49,70,,,$213.81 ,$230.00 ,$188.53 ,A1MLP04OASBI2Z,1,B09RRV25BS,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,10846930584551629219,V
"Brooks Dare Crossback Women’s Run Bra for High Impact Running, Workouts and Sports with Maximum Support - Magenta/Heliotrope - 40C/D",419345,343610,$55.09 ,3,$45.14 ,$130.30 ,$55.13 ,"A1QH0GIGON2008, A23D646NZXGBA7",3,B08R862D7R,1.9034E+11,no,B07X5VXR5C,Brooks,1.9034E+11,10830898463991796494,V
Brooks Men's Ghost 14 Neutral Running Shoe - Black/Red/White - 12 Wide,10771,7159,,,$165.00 ,$294.01 ,$165.00 ,A3ERVGYWNCMJRK,1,B08QTQ2J8Q,1.90341E+11,no,B0C699QDPJ,Brooks,1.90341E+11,10785449475560920375,V
"Brooks Method 5"" Short Tights Boysenberry XS (US 2-4) 5",,,$41.84 ,1,$33.89 ,$80.63 ,$41.84 ,AF4GO035LHAA2,1,B095YBQKTV,1.90341E+11,no,,Brooks,1.90341E+11,10759045474474042658,V
"Brooks Women's Podium UPF 30 Wicking Short Sleeve T-Shirt, 221097, Navy, XL",1031761,1486695,$42.33 ,2,$36.34 ,$94.65 ,$28.83 ,-,1,B07MVPVJ4T,7.62053E+11,no,B0CTTHR9BH,Brooks,7.62053E+11,1071855500901427304,V
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Black/Ebony - 7.5 Wide,49,71,$109.95 ,7,$109.95 ,$243.34 ,$145.75 ,A2QQU7OX13PAHF,9,B09RRYV3HP,1.95394E+11,no,B0CKKBPDKF,Brooks,1.95394E+11,1071392614250535000,V
Brooks Women's Addiction Walker Suede Walking Shoe - Shark/Alloy/Oyster - 6 Medium,67667,121459,,,$191.76 ,$243.36 ,$206.71 ,A1MLP04OASBI2Z,1,B07L5PWL6X,1.90341E+11,yes,B0CXVNJLR5,Brooks,1.90341E+11,10690477474989912979,V
Brooks Men’s Launch 9 Neutral Running Shoe - Grey/Midnight/White - 11 Medium,9790,8399,,,$129.99 ,$149.97 ,$133.84 ,AV7ONLNVV0KD,1,B0B762TNVL,1.95394E+11,no,B09MGC9QPY,Brooks,1.95394E+11,10670123599004531380,V
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Spring Crocus/Sunburn - 10 Medium,49,70,$109.95 ,19,$109.95 ,$207.81 ,$192.50 ,-,0,B0BHXQMFCY,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,10669931336423589786,V
"Women's Brooks Method 5"" Short Tight",5255963,3253262,$35.00 ,1,$35.00 ,$54.00 ,$36.00 ,AKO29ZEZHEGNU,2,B0B1YDR2D8,1.95394E+11,no,,Brooks,1.95394E+11,10622052104053183468,V
Brooks Mens Addiction Walker Walking Shoe - Black - D - 14.0,1101422,1204728,,,,$226.58 ,$217.16 ,-,,B0012IL9GI,8.83439E+11,no,B0012HR2I8,Brooks,8.83439E+11,10613404010230322034,V
Brooks Men's Adrenaline GTS 22 Supportive Running Shoe - Black/Blue/Cherry Tomato - 15 Medium,704,483,,,,$243.28 ,$152.47 ,-,,B09MZNLK5P,1.95394E+11,no,B08QTW6QFH,Brooks,1.95394E+11,10607064939753144078,V
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Rosegold - 12 Medium,49,71,,,$199.00 ,$207.81 ,$199.00 ,A16W1AC2W5HENZ,1,B0C2MNBSR8,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,10567238132112598631,V
Brooks Men's Ghost 14 Neutral Running Shoe - Red/Tomato/Black - 8.5 Medium,10653,7080,$139.95 ,2,$139.95 ,$213.40 ,$139.95 ,A1R2LN4EZ9SAP8,1,B095QPK6SP,1.95394E+11,no,B0C699QDPJ,Brooks,1.95394E+11,10544099345561229832,V
Brooks Men’s Revel 6 Neutral Running Shoe - Blue/Bachelor Button/White - 8 Medium,6907,7113,,,$138.15 ,$151.94 ,$142.03 ,A2E1VN4OEXE0LB,3,B0BHKX2XW5,1.95394E+11,yes,B09RRKWYM1,Brooks,1.95394E+11,10522977836506144954,V
Brooks Men's Ghost 15 Neutral Running Shoe - White/Ebony/Oyster - 11 Medium,110,191,,,$192.50 ,$199.99 ,$126.16 ,A1MLP04OASBI2Z,1,B0BHXT9M8V,1.95394E+11,yes,B09RRZXQHS,Brooks,1.95394E+11,10516520088815610345,V
Brooks Men's Catamount 2 Trail Running Shoe - Rooibos/Biscuit/Peacoat - 10.5 Medium,125291,108026,,,$175.55 ,$178.33 ,$177.17 ,-,1,B0BJ4RCYSJ,1.95394E+11,yes,B0BJ4P7557,Brooks,1.95394E+11,10470486335185207517,V
Brooks Men's Adrenaline GTS 22 Supportive Running Shoe - Black/Black/Ebony - 8 Medium,708,481,,,$199.99 ,$281.54 ,$193.02 ,A1PF2RJVZ25QD4,1,B08QTJHMDP,1.90341E+11,no,B08QTW6QFH,Brooks,1.90341E+11,10461249491217093342,V
Brooks Women’s Launch GTS 9 Supportive Running Shoe - Black/Ebony/Purple - 9.5 Wide,49797,33746,,,$124.99 ,$179.99 ,$136.57 ,AZ3XNKNN838E9,1,B09MGCNM9K,1.95394E+11,no,B09MGCTQZH,Brooks,1.95394E+11,10434393512826708553,V
Brooks Men’s Revel 6 Neutral Running Shoe - Black/Ebony/Liberty - 11 Medium,6898,6914,,,$135.27 ,$135.27 ,$134.72 ,-,2,B0CDJNSP9Z,1.95394E+11,no,B09RRKWYM1,Brooks,1.95394E+11,10428360436759719662,V
Brooks Men's Levitate 5 Neutral Running Shoe - Grey/Blackened Pearl/Black - 10 Medium,223647,169146,,,$108.92 ,$189.98 ,$166.16 ,A3B5VE59OGHYB3,2,B08LQ1LP5L,1.90341E+11,no,B09MVB1489,Brooks,1.90341E+11,10411886914008989453,V
Brooks Men's Ghost 15 Neutral Running Shoe - Black/Black/Ebony - 12 Medium,110,191,,,$171.11 ,$243.34 ,$115.45 ,A325BWLW9IYYOY,5,B09RRPR7ZT,1.95394E+11,yes,B09RRZXQHS,Brooks,1.95394E+11,10364548206303762256,V
Brooks Men's Adrenaline GTS 22 Supportive Running Shoe - Black/Blue/Nightlife - 7 Medium,716,491,,,$220.43 ,$220.43 ,$191.53 ,A1MLP04OASBI2Z,1,B09MJRDNJC,1.95394E+11,no,B08QTW6QFH,Brooks,1.95394E+11,10352810303186102518,V
Brooks Levitate GTS 5 Men's Supportive Running Shoe - White/Titan/Flame - 9,331821,311593,,,$183.18 ,$183.18 ,$183.18 ,A1PF2RJVZ25QD4,1,B09HPNWWJP,1.95394E+11,no,B0B41GFJM9,Brooks,1.95394E+11,10332176359560576463,V
Brooks Men's Adrenaline GTS 22 Supportive Running Shoe - Black/Black/Ebony - 10 Wide,709,480,,,$236.68 ,$236.68 ,$236.68 ,A1MLP04OASBI2Z,1,B08QV44SML,1.90341E+11,yes,B08QTW6QFH,Brooks,1.90341E+11,10331074646412047568,V
Brooks Men's Levitate 5 Neutral Running Shoe - Red/White/Green - 11 Medium,219976,166844,,,$155.99 ,$265.35 ,$171.25 ,AZ3XNKNN838E9,1,B08R13WVF8,1.95394E+11,yes,B09MVB1489,Brooks,1.95394E+11,10295785328033836190,V
"Brooks Women's 3 Pocket Sports Bra for Running, Workouts & Sports - Nightlife - 40 C/D",46110,45985,$49.00 ,1,$49.00 ,$99.00 ,$49.35 ,AKO29ZEZHEGNU,1,B08R7YY8V5,1.9034E+11,no,B08R7ZZJ9T,Brooks,1.9034E+11,10286620231550008794,V
Brooks Women's Ghost 15 Neutral Running Shoe - Ebony/Black/Oyster - 10 Medium,49,71,$151.87 ,3,$136.92 ,$192.51 ,$118.68 ,-,3,B0BHYFCHDD,1.95394E+11,no,B0CKKBPDKF,Brooks,1.95394E+11,10282707483275534274,V
Brooks Men’s Aurora Neutral Running Shoe - White/Alloy/Black - 10 Medium,267172,180918,$198.05 ,1,$169.97 ,$306.01 ,$213.46 ,A1MLP04OASBI2Z,5,B0BJ4F79W6,1.95394E+11,no,B091NYNZL5,Brooks,1.95394E+11,10269100891786244384,V
Brooks Men's Ghost 15 Running Shoe - Blue/Ebony/Grey - 9 Medium,110,192,$150.87 ,3,$135.92 ,$236.62 ,$146.95 ,A31AXZ2ONSA7MG,3,B0BSD69H68,1.95394E+11,no,B09RRZXQHS,Brooks,1.95394E+11,10243069485926795001,V
"Brooks Women's Convertible Sports Bra for High Impact Running, Workouts & Sports with Maximum Support - Matrix Navy Print - 34 D",64744,61241,$49.50 ,1,$49.50 ,$123.18 ,$46.96 ,AKO29ZEZHEGNU,1,B08R7ZV268,1.9034E+11,no,B08R7YZSF6,Brooks,1.9034E+11,10165461202775525614,V
Women's Brooks Canopy Jacket,792297,798317,,,$236.69 ,$236.69 ,$236.69 ,A1MLP04OASBI2Z,1,B0BN1KZZG7,1.95394E+11,yes,B09L73444F,Brooks,1.95394E+11,10157247857757491584,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Black/Black/Ebony - 6.5 Medium,83,70,,,$134.99 ,$207.26 ,$131.20 ,A325BWLW9IYYOY,2,B08QVGWFS8,1.90341E+11,no,B0C62SXDLR,Brooks,1.90341E+11,10139546246696881256,V
Brooks Mens Glycerin 18 Running Shoe - Blue/Mazarine/Gold - D - 12.5,306365,279611,,,$187.62 ,$211.65 ,$188.06 ,A3MI4PP8HUEEDQ,1,B07V4N8P8Q,1.90341E+11,yes,B07VWLGCDQ,Brooks,1.90341E+11,10104448532679232198,V
Brooks Method 7/8 Tights Black SM (US Women's 4-6),1390608,1177509,$88.00 ,4,$88.00 ,$142.99 ,$88.00 ,AZ3EGFUU23A8C,6,B09L6XBPZN,1.95394E+11,no,B09L732VC3,Brooks,1.95394E+11,10088994323261928389,V
Brooks Mens Distance Graphic Short Sleeve Black/Run Hoppy Beer Can MD One Size,,,$52.58 ,1,$45.00 ,$99.38 ,$52.58 ,A110RB5QZEL5Z0,1,B095C3249C,1.90341E+11,no,,Brooks,1.90341E+11,10080491467566914017,V
Brooks Men’s Launch 10 Neutral Running Shoe - Black/Liberty/Ebony - 11 Medium,44298,44298,$135.46 ,,$123.47 ,$138.84 ,$121.94 ,-,2,B0BJNYYF6K,1.95394E+11,no,B0BJP443BM,Brooks,1.95394E+11,10074559496637546147,V
Brooks Addiction Walker V-Strap 2 Men's Walking Shoe - Black/Black - 14 X-Wide,81595,75601,$129.95 ,1,$129.95 ,$254.97 ,$173.36 ,AZ3EGFUU23A8C,3,B07L4SKWS9,1.90341E+11,no,B0879F9122,Brooks,1.90341E+11,10067439542526476998,V
Brooks Men’s Hyperion GTS Supportive Running Shoe - Green Gecko/Red Orange/White - 9.5 Medium,185073,211260,,,$207.21 ,$279.90 ,,A1MLP04OASBI2Z,1,B0BMV1QHYL,1.95394E+11,no,B0BMTBWQ57,Brooks,1.95394E+11,10064917430113420161,V
"Women's Brooks Moment 5"" Short Tight",408001,406858,,,$69.00 ,$82.21 ,$74.85 ,A1MLP04OASBI2Z,1,B0BN1LHJ9P,1.95394E+11,no,B0BMLYLNLN,Brooks,1.95394E+11,10061643534624260873,V
Brooks Men's Ghost 14 Neutral Running Shoe - Grey/Alloy/Oyster - 12.5 Medium,10736,7195,,,,$179.99 ,,-,,B08QTXV85D,1.90341E+11,yes,B0C699QDPJ,Brooks,1.90341E+11,10040502403723121809,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Peacoat/Blue Iris/Rhapsody - 8.5 Wide,83,71,,,$174.00 ,$174.00 ,$158.57 ,A3ERVGYWNCMJRK,1,B0BHKZ7J72,1.95394E+11,no,B0C62SXDLR,Brooks,1.95394E+11,none,Y
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Black/Blue/Bittersweet - 10 Medium,84,71,,,$160.00 ,$189.99 ,$172.39 ,AZ3XNKNN838E9,1,B0BHL6SZ5F,1.95394E+11,no,B0C62SXDLR,Brooks,1.95394E+11,none,Y
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Peacoat/Blue Iris/Rhapsody - 6 Wide,84,72,,,,$174.00 ,$119.29 ,-,,B0BHKX1MY7,1.95394E+11,no,B0C62SXDLR,Brooks,1.95394E+11,none,Y
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Black/Blue/Bittersweet - 5.5 Medium,83,72,$117.58 ,2,$105.99 ,$236.62 ,$139.59 ,-,1,B0BHKPB23K,1.95394E+11,no,B0C62SXDLR,Brooks,1.95394E+11,none,Y
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Silver Lake Blue/Green/White - 5 Medium,83,71,$109.95 ,2,$109.95 ,$139.95 ,$91.42 ,AZ3EGFUU23A8C,1,B0BHL483T9,1.95394E+11,no,B0C62SXDLR,Brooks,1.95394E+11,none,Y
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Peacoat/Blue Iris/Rhapsody - 7.5 Wide,85,71,,,$134.99 ,$174.00 ,$134.99 ,A325BWLW9IYYOY,1,B0BHKPFYVB,1.95394E+11,no,B0C62SXDLR,Brooks,1.95394E+11,none,Y
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Peacoat/Blue Iris/Rhapsody - 11 Wide,83,70,,,$169.00 ,$174.00 ,$169.00 ,A3ERVGYWNCMJRK,1,B0BHKKCPG9,1.95394E+11,no,B0C62SXDLR,Brooks,1.95394E+11,none,Y
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Black/Lake Blue/Coral - 5 Medium,82,70,$109.95 ,1,$109.95 ,$197.99 ,$115.24 ,AZ3EGFUU23A8C,2,B0BHKWLB1D,1.95394E+11,no,B0C62SXDLR,Brooks,1.95394E+11,none,Y
Brooks Women's Ghost 15 Neutral Running Shoe - Ebony/Open Air/Lilac Rose - 6 Medium,48,71,,,,$264.51 ,$199.00 ,-,,B0BHXTWGTS,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,none,Y
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Rosegold - 11.5 Wide,49,71,,,,$215.37 ,$192.50 ,-,,B0C2MQ7W3F,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,none,Y
Brooks Women's Ghost 15 Neutral Running Shoe - Kentucky Blue/Peacoat/Pink - 10 Medium,48,64,,,,$301.00 ,,-,,B09RRXYBRL,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,none,Y
Brooks Women's Ghost 15 Neutral Running Shoe - White/Oyster/Oriole - 5 Medium,50,72,$147.87 ,2,$132.92 ,$139.95 ,$147.21 ,-,1,B0BHXT3SPB,1.95394E+11,no,B0CKKBPDKF,Brooks,1.95394E+11,none,Y
Brooks Women's Ghost 15 Neutral Running Shoe - Kentucky Blue/Peacoat/Pink - 9 Medium,48,66,,,,$350.00 ,$197.98 ,-,,B09RRNSLBQ,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,none,Y
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Ebony/Nightlife - 11.5 Medium,50,72,$114.95 ,2,$114.95 ,$236.62 ,$114.95 ,AZ3EGFUU23A8C,2,B0BHXS1P66,1.95394E+11,no,B0CKKBPDKF,Brooks,1.95394E+11,none,Y
Brooks Women's Ghost 15 Neutral Running Shoe - Peacoat/Pink/Open Air - 10 Medium,48,75,,,,$264.51 ,,-,,B0BHXV6BP7,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,none,Y
"Brooks Plush Cushion Neutral Support Men's Mesh Trainers (Black Yellow, US 7.5)",111,103,$158.09 ,1,$158.09 ,$190.35 ,$171.46 ,-,1,B0CL6WF8G1,1.95394E+11,no,B09RRZXQHS,Brooks,1.95394E+11,none,Y
Brooks Men’s Adrenaline GTS 23 Supportive Running Shoe - Gray/Blackened Pearl/Champagne - 9.5 Medium,578,771,,,$204.99 ,$204.99 ,$219.94 ,A1L771VVVO0RJK,1,B0CD1B1F4J,1.95394E+11,no,B0BJ7TY28X,Brooks,1.95394E+11,none,Y
Brooks Women's Glycerin 20 Neutral Running Shoe - Peacoat/Blue/Pink - 6 Wide,582,697,,,$189.00 ,$209.03 ,$179.46 ,A3ERVGYWNCMJRK,1,B0BHKSLVDH,1.95394E+11,no,B0CCYD3D49,Brooks,1.95394E+11,none,Y
Brooks Women's Glycerin 20 Neutral Running Shoe - Black/Fuchsia/Linen - 6 Medium,586,703,$125.99 ,2,$125.99 ,$177.32 ,$136.08 ,A1BMYXFTS7NTJR,2,B0BHZV2H9R,1.95394E+11,no,B0CCYD3D49,Brooks,1.95394E+11,none,Y
Brooks Women's Glycerin 20 Neutral Running Shoe - Red Alert/White/Caramel - 5 Medium,588,703,$99.96 ,2,$99.96 ,$159.95 ,$101.23 ,AZ3EGFUU23A8C,1,B0BHZV3LSX,1.95394E+11,no,B0CCYD3D49,Brooks,1.95394E+11,none,Y
Brooks Men’s Trace 2 Neutral Running Shoe - Palace Blue/Blue Depths/Orange - 7 Medium,1283,1619,,,$114.99 ,$114.99 ,$114.99 ,-,1,B09MGBLGP6,1.95394E+11,no,B09MGCP4QP,Brooks,1.95394E+11,none,Y
Brooks Men’s Trace 2 Neutral Running Shoe - Red Orange/Black/Sulphur - 8 Medium,1316,1509,,,$99.09 ,$124.79 ,$112.48 ,-,1,B0BJ4LR6BM,1.95394E+11,no,B09MGCP4QP,Brooks,1.95394E+11,none,Y
Brooks Women’s Trace 2 Neutral Running Shoe - Black/Festival Fuchsia/Pink Flambe - 6 Medium,1130,868,,,$99.99 ,$99.99 ,$109.98 ,A114I0OUP3FTFB,1,B09MGDX511,1.95394E+11,yes,B09MGDQVQT,Brooks,1.95394E+11,none,Y
Brooks Women’s Trace 2 Neutral Running Shoe - Ebony/Open Air/Lilac Rose - 9 Medium,1128,860,,,$93.17 ,$148.20 ,$116.95 ,-,1,B0BJ4B2YHF,1.95394E+11,no,B09MGDQVQT,Brooks,1.95394E+11,none,Y
Brooks Women’s Trace 2 Neutral Running Shoe - Black/Festival Fuchsia/Pink Flambe - 5.5 Medium,1149,866,,,$99.99 ,$99.99 ,$109.98 ,A114I0OUP3FTFB,1,B09MGD8WZP,1.95394E+11,yes,B09MGDQVQT,Brooks,1.95394E+11,none,Y
Brooks Women’s Trace 2 Neutral Running Shoe - Black/Festival Fuchsia/Pink Flambe - 5 Medium,1129,908,,,$99.99 ,$109.99 ,$111.07 ,A114I0OUP3FTFB,1,B09MGD3JL9,1.95394E+11,no,B09MGDQVQT,Brooks,1.95394E+11,none,Y
Brooks Women’s Trace 2 Neutral Running Shoe - Black/Multi - 8 Medium,1136,870,,,,$142.30 ,$89.95 ,-,,B09MGCL756,1.95394E+11,yes,B09MGDQVQT,Brooks,1.95394E+11,none,Y
Brooks Men’s Trace 2 Neutral Running Shoe - Sulphur/Crown Blue/Blue - 8 Medium,1298,1505,,,$100.13 ,$107.21 ,$114.32 ,A1L771VVVO0RJK,2,B0BJ4WK7Z4,1.95394E+11,yes,B09MGCP4QP,Brooks,1.95394E+11,none,Y
Brooks Men's Glycerin 20 Neutral Running Shoe - Black/Classic Blue/ Orange - 7.5 Medium,1773,2058,,,$161.99 ,$161.99 ,$161.99 ,A1BMYXFTS7NTJR,1,B09RRVWJZF,1.95394E+11,no,B0B4195SVR,Brooks,1.95394E+11,none,Y
Brooks Men's Glycerin 20 Neutral Running Shoe - Black/Classic Blue/ Orange - 11 Wide,1847,2107,,,$198.14 ,$225.99 ,$213.09 ,A3B5VE59OGHYB3,1,B0BHKD1RTC,1.95394E+11,no,B0B4195SVR,Brooks,1.95394E+11,none,Y
Brooks Men's Glycerin 20 Neutral Running Shoe - Red Alert/White/Caramel - 15 Medium,1865,2091,$109.95 ,5,$109.95 ,$159.95 ,$102.12 ,AZ3EGFUU23A8C,1,B0BHZTD1LQ,1.95394E+11,no,B0B4195SVR,Brooks,1.95394E+11,none,Y
"Brooks Women's Sneaker, Black Ebony Bluefish, 6",5172,5172,$136.54 ,,$136.54 ,$137.76 ,,-,0,B0CL7DBGXM,1.95394E+11,yes,B09RS824DF,Brooks,1.95394E+11,none,Y
Brooks Women’s Revel 6 Neutral Running Shoe - White/Green/Red - 5.5 Medium,6289,6619,,,$160.02 ,$160.02 ,$170.00 ,A20DWJ220BE4A3,1,B0BHKN11CX,1.95394E+11,yes,B09RS824DF,Brooks,1.95394E+11,none,Y
Brooks Men’s Ghost Max Cushion Neutral Running & Walking Shoe - Coconut/White Sand/Chateau - 7 Medium,4382,4588,$149.95 ,,$149.95 ,$149.95 ,,-,0,B0CGKT61S7,1.95394E+11,yes,B0BYTGMGZV,Brooks,1.95394E+11,none,Y
Brooks Men’s Ghost Max Cushion Neutral Running & Walking Shoe - Black/Atomic Blue/Jasmine - 13 X-Wide,4493,4467,$149.95 ,3,$149.95 ,$149.95 ,$149.95 ,A1R2LN4EZ9SAP8,1,B0BYTG2V8M,1.95394E+11,no,B0BYTGMGZV,Brooks,1.95394E+11,none,Y
Brooks Women’s Ghost 16 Neutral Running Shoe - Ebony/Lavender/Copper - 6 Medium,40917,40917,$139.95 ,,$139.95 ,$139.95 ,,-,0,B0CNWRDSX3,1.95395E+11,yes,B0CMP51Y45,Brooks,1.95395E+11,none,Y
Brooks Women’s Ghost 16 Neutral Running Shoe - White/Grey/Orchid - 9.5 Medium,37379,37379,$139.95 ,,$139.95 ,$139.95 ,,-,0,B0CGYH9ZL5,1.95394E+11,yes,B0CMP51Y45,Brooks,1.95394E+11,none,Y
Brooks Women’s Ghost 16 Neutral Running Shoe - White/Grey/Orchid - 10 Medium,26665,26665,$139.95 ,,$139.95 ,$139.95 ,,-,0,B0CGYLHKT9,1.95394E+11,yes,B0CMP51Y45,Brooks,1.95394E+11,none,Y
Brooks Women’s Ghost 16 Neutral Running Shoe - Coconut/Zephyr/White - 7 Medium,41823,41823,$139.95 ,,$139.95 ,$139.95 ,,-,0,B0CNWR531F,1.95395E+11,yes,B0CMP51Y45,Brooks,1.95395E+11,none,Y
Brooks Women’s Ghost 16 Neutral Running Shoe - Ebony/Lavender/Copper - 10.5 Medium,27258,27258,$139.95 ,,$139.95 ,$139.95 ,,-,0,B0CNWQVS8V,1.95395E+11,yes,B0CMP51Y45,Brooks,1.95395E+11,none,Y
Brooks Women’s Ghost 16 Neutral Running Shoe - Black/Ebony/Raspberry - 5 Medium,59443,59443,$139.95 ,,$139.95 ,$139.95 ,,-,0,B0CGZFNQ1B,1.95394E+11,yes,B0CMP51Y45,Brooks,1.95394E+11,none,Y
Brooks Women’s Ghost 16 Neutral Running Shoe - Ebony/Lavender/Copper - 9 Medium,172911,172911,$139.95 ,,$139.95 ,$139.95 ,,-,0,B0CNWRDSX7,1.95395E+11,yes,B0CMP51Y45,Brooks,1.95395E+11,none,Y
Brooks Women’s Ghost 16 Neutral Running Shoe - Ebony/Lavender/Copper - 11 Medium,40596,40596,$139.95 ,,$139.95 ,$139.95 ,,-,0,B0CNWQNBFL,1.95395E+11,yes,B0CMP51Y45,Brooks,1.95395E+11,none,Y
Brooks Women’s Ghost 16 Neutral Running Shoe - White/Grey/Orchid - 7.5 Medium,47388,47388,$139.95 ,,$139.95 ,$139.95 ,,-,0,B0CGYY728W,1.95394E+11,yes,B0CMP51Y45,Brooks,1.95394E+11,none,Y
Brooks Women’s Ghost 16 Neutral Running Shoe - Ebony/Lavender/Copper - 5.5 Medium,46000,46000,$139.95 ,,$139.95 ,$139.95 ,,-,0,B0CNWSBFWX,1.95395E+11,yes,B0CMP51Y45,Brooks,1.95395E+11,none,Y
Brooks Women’s Ghost 16 Neutral Running Shoe - Coconut/Zephyr/White - 9 Medium,27565,27565,$139.95 ,,$139.95 ,$139.95 ,,-,0,B0CNWQXX9G,1.95395E+11,yes,B0CMP51Y45,Brooks,1.95395E+11,none,Y
Brooks Women’s Ghost 16 Neutral Running Shoe - Black/Ebony/Raspberry - 6 Medium,36643,36643,$139.95 ,,$139.95 ,$139.95 ,,-,0,B0CGYFBTVK,1.95394E+11,yes,B0CMP51Y45,Brooks,1.95394E+11,none,Y
Brooks Women’s Ghost 16 Neutral Running Shoe - Black/Ebony/Raspberry - 5.5 Medium,34119,34119,$139.95 ,,$139.95 ,$139.95 ,,-,0,B0CGZH2NL8,1.95394E+11,yes,B0CMP51Y45,Brooks,1.95394E+11,none,Y
Brooks Women’s Ghost 16 Neutral Running Shoe - Black/Ebony/Raspberry - 7.5 Medium,36308,36308,$139.95 ,,$139.95 ,$139.95 ,,-,0,B0CGYFHY1W,1.95394E+11,yes,B0CMP51Y45,Brooks,1.95394E+11,none,Y
