"Title","Buy Box 🚚: Current","Amazon: Current","New: Current","New: Highest","New, 3rd Party FBM 🚚: Current","eBay Used 🚚: Current","Count of retrieved live offers: New, FBM","ASIN","Product Codes: EAN","Product Codes: UPC"
"Nike Mens Sportswear Club T Shirt (US, Alpha, Medium, Regular, Regular, Dark Russet)","","","$ 45.00","$ 51.12","$ 45.00","","1","B0CLM7W5XT","0196604027496","196604027496"
"NIke Tempo Women's Brief-Lined Running Shorts Vivid Orange (US, Alpha, X-Large, Regular, Short, Vivid Color)","","","","$ 32.00","","","","B0CN3SD91S","0196604039147","196604039147"
"Nike Men's Sportswear Tee Just Do It Swoosh (Medium, Tea/White)","$ 39.98","","$ 39.98","$ 44.99","$ 39.98","","1","B0C4FXNMLX","0196604086080","196604086080"
"NIKE SuperRep Cycle 2 Next Nature Indoor Cycling Shoes Adult DH33, Size 10.5","$ 133.64","","$ 124.65","$ 129.34","","","11","B0CMBNDS4D","0196604177894","196604177894"
"Nike - M Air Max Alpha Trainer 5 - Men's Trainers - 13","","","$ 132.95","$ 182.47","$ 159.79","","5","B0C14H3T1P","0196604178921","196604178921"
"NIKE Air Max Alpha Trainer 5 Men's Training Shoes Adult DM0829-01, Size 6.5","","","$ 116.80","$ 339.03","","","1","B0C85ZVW4Y","0196604179133","196604179133"
"Nike Men's Metcon 8 - Size 8.5 Us - White/Bright Crimson/Obsidian","","","$ 169.95","$ 228.52","$ 179.85","","2","B0C7VXCDSG","0196604181303","196604181303"
"Nike Alpha Menace Elite 3 CT6648-414 Game Royal-University Blue-Summit White-White Men's Football Cleats 11 US","$ 190.06","","$ 190.06","$ 250.10","","","3","B0CSC5NN2S","0196604196703","196604196703"
"Nike Alpha Menace 3 Shark CV0582-616 Red-White Men's Football Cleats 9.5 US","","","$ 99.99","$ 99.99","","","3","B0C9KKRTQK","0196604198479","196604198479"
"Nike Alpha Menace 3 Shark Men's Football Cleat (Red-White, us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_12)","$ 78.98","","$ 64.23","$ 100.00","","","11","B0CDF982Y5","0196604198523","196604198523"
"Nike Alpha Menace 3 Shark CV0582-616 Red-White Men's Football Cleats 14 US","$ 70.64","","$ 61.65","$ 125.00","","","12","B0CGPXPXWM","0196604198554","196604198554"
"Nike Vapor Edge Elite 360 2 DA5457-414 Game Royal/Anthracite/Summit White/White Men's Football Cleats 13 US","$ 152.07","","$ 144.12","$ 179.02","$ 142.00","","3","B0CTF3M9DB","0196604202558","196604202558"
"Nike Lebron NXXT Gen Basketball Shoes (DR8784-300,Ghost Green/Racer Blue-Space Purple) Size 11.5","$ 139.99","","$ 139.99","$ 211.63","$ 139.99","","5","B0CRNM8N4G","0196604218818","196604218818"
"Nike Lebron NXXT Gen Basketball Shoes (DR8784-300,Ghost Green/Racer Blue-Space Purple) Size 13","$ 173.52","","$ 163.62","$ 211.63","$ 173.52","","4","B0CRNL24GY","0196604218849","196604218849"
"Nike Men's Dri-FIT 2-in-1 Stride Athletic Training Shorts Style CJ5471 (as1, Alpha, x_l, Regular, Regular, Bright Mandarin/Dark Russet)","","","","$ 119.75","","","","B0CD9NQGVB","0196604258272","196604258272"
"Nike Air Max 90 Men's Shoes Size - 8 White/Action Grape-phantom","$ 139.98","","$ 139.98","$ 228.57","$ 139.98","","2","B0C9QXY5K1","0196604335119","196604335119"
"Nike mens Air Max 90 Shoes, White/Action Grape-phantom, 9.5","$ 129.95","","$ 129.95","$ 176.83","$ 129.95","","2","B0CF2KRKBT","0196604335140","196604335140"
"Nike W Air Force 1 - W/Leopard (CI0919-120)_5.5","$ 194.29","","$ 194.29","$ 226.40","$ 193.29","","1","B0CFKZ9HPL","0196604335553","196604335553"
"Nike Air Vapormax 2023 Flyknit Men's Black/White-White-Black DV1678-001 11.5","$ 255.00","","$ 220.00","$ 280.96","$ 220.00","","6","B0C8GGD981","0196604338769","196604338769"
"Nike Air Max 97 SE Men's Shoes Size - 8.5","","","$ 253.65","$ 253.65","$ 253.65","","3","B0C624H2HF","0196604343510","196604343510"
"[FB8570-100] Womens Nike AIR MAX 90 'WHITE WOLF GRAY PHOTON DUST'","$ 167.18","","$ 155.99","$ 299.99","$ 172.41","","6","B0C2CSF52R","0196604351904","196604351904"
"Nike Women's Air Max 90 White/Wolf Grey-Photon Dust (FB8570 100) - 8","$ 178.00","","$ 178.00","$ 247.64","$ 178.00","","2","B0C2CTKDDR","0196604351911","196604351911"
"Nike Men's Air Max 1 PRM Escape White/Slate Blue-Black (FJ0698 100) - 9.5","","","$ 216.89","$ 269.47","","","5","B0CFYWM68D","0196604353328","196604353328"
"Nike Dunk Low Women Gorge Green/Midnight Navy DD1503-300 6","$ 200.00","","$ 200.00","$ 279.99","$ 180.00","","2","B0C4RMVMP7","0196604365673","196604365673"
"Nike Dunk Low Women Indigo Haze/Coral Chalk-Sail DD1503-500 7.5","$ 199.00","","$ 199.00","$ 300.00","$ 199.00","","4","B0C3YGKF19","0196604365857","196604365857"
"Nike Dunk Low Women Indigo Haze/Coral Chalk-Sail DD1503-500 8","$ 217.49","","$ 217.49","$ 279.99","$ 217.49","","2","B0C1J28ZRN","0196604365864","196604365864"
"NIKE Jordan Jumpman Two Trey Men's Shoes Adult DO1925-130 (White/Lucky Green-), Size 14","$ 152.99","","$ 152.99","$ 240.68","$ 196.00","","5","B0CMFNQNKF","0196604376174","196604376174"
"NIKE Jordan Jumpman Two Trey Men's Shoes Adult DO1925-140 (White/Game Royal-B), Size 8","$ 163.98","","$ 163.98","$ 189.08","$ 163.98","","4","B0CMFNZPVD","0196604376242","196604376242"
"nike Ja 1 Men's Basketball Shoes Phantom/Action Green DR8785-001 Family Trivia (us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_10)","","","$ 208.53","$ 299.99","$ 180.71","","5","B0C4VD6JL8","0196604383592","196604383592"
"Nike Air Force 1 Low White/University Blue-White DV00788-101 12","$ 154.99","","$ 145.00","$ 249.99","$ 155.00","","9","B0C7K6WG6B","0196604387040","196604387040"
"Nike Air Force 1 Low Team Gold/Black-Sail DV7186-700 13","$ 173.95","","$ 173.95","$ 250.00","$ 190.00","","3","B0C5SYSZJF","0196604392648","196604392648"
"Nike Dunk Low Men Mica Green/Sail-Photon Dust DV7212-300 8.5","$ 130.00","","$ 119.99","$ 243.79","$ 129.98","","2","B0C83QFCGR","0196604394253","196604394253"
"Nike Dunk Hi Retro SE Mens Monarch/Monarch-Sail Size 9.5","$ 115.04","","$ 115.04","$ 169.63","$ 115.04","","5","B0C9N5JLRX","0196604394956","196604394956"
"NIKE AIR Force 1 Shadow Womens Adult DV7449-100 (Summit White/SES), Size 5","","","$ 162.83","$ 191.32","","","4","B0CMJLRVZQ","0196604396998","196604396998"
"Nike Sb Zoom Blazer Mid PRM Mens Trainers Sneakers Shoes, Night Maroon/Rosewood, 9 M US","$ 109.49","","$ 99.00","$ 147.01","$ 109.49","","2","B0CB9QQWZG","0196604398831","196604398831"
"NIKE Waffle Debut Women's Shoes Adult DX2931-300 (Stadium Green/O), Size 7","$ 120.72","","$ 112.77","$ 165.33","","","4","B0CMXYRZ7C","0196604399937","196604399937"
"Nike Dunk Low Women's Shoes Size - 7.5 Sail/Oxygen Purple-phantom","$ 149.00","","$ 149.00","$ 219.99","$ 149.00","","3","B0C2D9KVT7","0196604402989","196604402989"
"Nike Dunk Low Women's Shoes Size - 8 Sail/Oxygen Purple-phantom","","","$ 186.41","$ 219.82","$ 140.50","","1","B0C2D9DLJ2","0196604402996","196604402996"
"Jordan 1 Mid Women Atmopshere/White-Muslin-Sail FD2596-600 6.5","$ 251.23","","$ 251.23","$ 350.00","","","3","B0C1TZJSWQ","0196604411974","196604411974"
"Jordan 1 Retro High OG Women Atmosphere/White-Muslin-Sail FD2596-600 8.5","$ 241.01","","$ 209.99","$ 349.99","$ 209.99","","7","B0C3JJF7LX","0196604412018","196604412018"
"Nike Pegasus Turbo Next Nature Mens Running Trainers DM3413 Sneakers Shoes (UK 8 US 9 EU 42.5, Bright Crimson White hot Punch 600)","$ 199.99","","$ 199.99","$ 224.99","$ 199.99","","2","B0CHPWNWGK","0196604431408","196604431408"
"Nike Pegasus Turbo Next Nature Mens Running Trainers DM3413 Sneakers Shoes (UK 9 US 10 EU 44, Bright Crimson White hot Punch 600)","$ 199.99","","$ 199.99","$ 224.99","","","2","B0CHPVHGZV","0196604431422","196604431422"
"Nike W Women Pegasus Turbo Next Nature Shoes DM3414 005 Size 6 US New in The Box Black/White","$ 84.99","","$ 84.89","$ 125.00","$ 84.89","","2","B0CSKLFFMR","0196604431538","196604431538"
"Nike Air Zoom Pegasus 40 Men's Running Shoes","","","$ 126.06","$ 243.34","$ 151.00","","6","B0C9MRJNDF","0196604439282","196604439282"
"Nike Adult DV3853 100 AIR Zoom Pegasus 40 White/Obsidian-LT OR, 100 White Obsidian Lt Orewood Brown, 8.5 UK","","","$ 105.53","$ 226.57","$ 151.00","","5","B0C2STCXBM","0196604439329","196604439329"
"NIKE Air Zoom Pegasus 40 Men's Road Running Shoes Adult DV3853-10, Size 11","$ 146.00","","$ 146.00","$ 218.73","$ 151.00","","5","B0C2SX882M","0196604439350","196604439350"
"NIKE Air Zoom Pegasus 40 Men's Road Running Shoes Adult DV3853-10, Size 15","","","$ 128.43","$ 225.53","","","8","B0CMF51GBN","0196604439817","196604439817"
"Nike Men's Gymnastics Shoes Sneaker, Black Black Anthracite, 6","","","$ 143.00","$ 173.29","$ 153.40","","2","B0C85X6CV4","0196604441155","196604441155"
"Nike Men's Gymnastics Shoes Sneaker, Black Black Anthracite, 10.5","$ 62.97","","$ 62.97","$ 169.95","","","9","B0BX4B5Q29","0196604441247","196604441247"
"NIKE Men's Running Low, White Black Light Crimson, 7","$ 168.86","","$ 159.87","$ 160.88","$ 168.76","","4","B0CKZ92M67","0196604441841","196604441841"
"Nike Winflo 10 Men's Road Running Shoes (DV4022-400,College Navy/Metallic Silver) Size 12.5","$ 94.99","","$ 94.99","$ 175.65","","","6","B0BZT2B1CF","0196604442473","196604442473"
"NIKE Air Winflo 10 Women's Road Running Shoes Adult DV4023-600 (P), Size 7.5","","","$ 119.00","$ 149.98","","","7","B0BX4CQXGT","0196604443463","196604443463"
"NIKE Air Zoom Pegasus 40 Men's Road Running Shoes (Wide) Adult DV, Size 6.5","$ 226.56","","$ 216.66","$ 218.73","","","2","B0C85X917N","0196604444538","196604444538"
"Nike Air Jordan 1 Low Grade School Desert Berry/Coral Chalk-White 553560-616 5.5Y","$ 159.00","","$ 159.00","$ 289.99","$ 159.00","","5","B0BZ75XSR6","0196604452748","196604452748"
"Nike 1 Low Grade School Desert Berry/Coral Chalk-White 553560-616 7Y","$ 189.38","","$ 150.00","$ 299.99","$ 169.95","","4","B0BYGCZKN9","0196604452779","196604452779"
"Nike Jordan Men's 6 Rings Basketball Shoes 322992-012 White Game Royal Black","$ 159.99","","$ 159.99","$ 179.99","$ 159.99","","5","B0C6FVM229","0196604476737","196604476737"
"Nike Jordan Men's 6 Rings Basketball Shoes 322992-012 White Game Royal Black","$ 148.42","","$ 148.42","$ 179.99","$ 148.42","","4","B0C6FWRXSL","0196604476751","196604476751"
"Nike Jordan Men's 6 Rings Basketball Shoes 322992-012 White Game Royal Black 10.5","$ 159.99","","$ 159.99","$ 179.99","$ 159.99","","4","B0C6FVNSD2","0196604476782","196604476782"
"NIKE Air Jordan 4 Retro Grade School Black/White-Tour Yellow 408452-017 (us_Footwear_Size_System, Big_Kid, Men, Numeric, Medium, Numeric_4), 4 Big Kid","$ 228.00","","$ 228.00","$ 277.00","","","6","B0C53QY671","0196604478533","196604478533"
"Air Jordan 4 Retro Grade School Black/White-Tour Yellow 408452-017 5.5Y","$ 298.75","","$ 281.99","$ 321.68","$ 282.00","","8","B0C53R1198","0196604478564","196604478564"
"Nike Alpha Menace 3 Shark Men's Football Cleat (us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_11_Point_5)","$ 53.92","","$ 53.92","$ 100.00","","","0","B0C5BJ5GS8","0196604756624","196604756624"
"Nike Air Jordan Mid Men's Shoes Aquatone/Celestial Gold-White DQ8426-400 11.5","$ 199.95","","$ 199.95","$ 269.99","$ 199.95","","4","B0C5PY1FGY","0196604817097","196604817097"
"Nike Court Vision Lo NN Men's Trainers DH2987 Sneakers Shoes, White/Oil Green-Medium Olive, 8 M US","","","","$ 204.47","","","","B0BSG3KPHB","0196604821070","196604821070"
"Nike Court Vision Lo NN Men's Trainers DH2987 Sneakers Shoes, White/Oil Green-Medium Olive, 8.5 M US","","","$ 110.00","$ 150.00","","","0","B0BSG273GP","0196604821087","196604821087"
"Nike Men's Air Max 270 Medium Olive/White-Oil Green (FJ0680 222) - 10.5","$ 174.99","","$ 165.00","$ 199.95","$ 174.90","","4","B0CCH35NSX","0196604823951","196604823951"
"Nike Men's Air Max 270 shoe, Medium Olive/White-oil Green, 11","$ 179.70","","$ 170.65","$ 293.09","$ 184.85","","5","B0C6KVS7PH","0196604823968","196604823968"
"Nike Air Jordan 1 Low Grade School Black/Black-Lucky Green-White 553560-065 6.5Y","","","","$ 249.99","","","","B0C2MYJKCZ","0196604828277","196604828277"
"Nike Men's Jordan 1 Mid TB Football Cleats White/Black-Panda FJ6245-100 10.5","$ 229.00","","$ 222.91","$ 399.99","$ 229.00","","6","B0C6VNM73J","0196604935173","196604935173"
"Nike Men's Jordan 1 Mid TB Football Cleats White/Black-Panda FJ6245-100 11","$ 225.50","","$ 219.40","$ 399.99","$ 225.39","","10","B0C6VVQN3L","0196604935180","196604935180"
"Nike Men's Jordan 1 Mid TB Football Cleats White/Black-Panda FJ6245-100 11.5","$ 210.00","","$ 203.91","$ 399.99","$ 209.90","","16","B0C6VZG4HB","0196604935197","196604935197"
"Nike Men's Jordan 1 White/Black-Black FJ6805-100 9","$ 201.45","","$ 193.50","$ 279.99","$ 201.45","","6","B0C8W61C44","0196604938884","196604938884"
"NIKE Air Zoom Crossover Big Kids' Basketball Shoes Grade School D, Size 5","$ 87.68","","$ 87.68","$ 116.95","$ 87.68","","1","B0CLSHD4G1","0196604971218","196604971218"
"NIKE Flex Runner 2 Little Kids' Shoes Pre School DJ6040-102 (SUMM), Size 1.5","","","$ 92.95","$ 95.95","$ 92.95","","1","B0CLT5273P","0196604972383","196604972383"
"Nike Flex Runner 2 (Little Kid) Coral Chalk/Citron Pulse/Sea Coral/White 11 Little Kid M","$ 65.79","","$ 53.05","$ 94.47","","","8","B0C3MGGX1D","0196604972437","196604972437"
"Nike Flex Runner 2 (Little Kid) Coral Chalk/Citron Pulse/Sea Coral/White 13 Little Kid M","$ 65.79","","$ 65.79","$ 94.47","$ 65.79","","9","B0C3MD78FT","0196604972475","196604972475"
"NIKE Freak 4 Big Kids' Basketball Shoes Grade School DQ0553-103 (White), Size 4.5","$ 88.85","","$ 88.85","$ 191.39","$ 88.85","","7","B0CLHL6CKK","0196604974479","196604974479"
"NIKE Team Hustle D 11 (PS) Pre School DV8994-600 (Pink Foam/Summit WH), Size 13","$ 82.40","","$ 55.00","$ 119.95","$ 55.00","","11","B0CLTGF1C7","0196604976107","196604976107"
"Nike NIKE Blazer Mid '77 Big Kids' Shoes Grade School DA4086-113 (Whit), Size 4","$ 89.32","","$ 89.32","$ 159.95","$ 89.32","","3","B0CBSJ9QK4","0196604985451","196604985451"
"Nike Lebron Witness 7 Big Kids' Basketball Shoes Grade School DQ8650-1, Size 4","","","$ 154.98","$ 183.50","$ 163.97","","6","B0CLT5RP83","0196604997089","196604997089"
"Nike Boy's Lebron Witness 7 (Big Kid) Light Orewood Brown/Cobalt Bliss/Action Grape 4.5 Big Kid M","$ 133.58","","$ 124.59","$ 185.50","$ 133.58","","3","B0C3MDKC55","0196604997096","196604997096"
"Nike Lebron XX (Big Kid) Celestial Gold/Multicolor/Cobalt Bliss 5.5 Big Kid M","","","","$ 254.11","","","","B0C3MCTC9T","0196604997270","196604997270"
"Nike Lebron XX (Big Kid) Celestial Gold/Multicolor/Cobalt Bliss 6 Big Kid M","","","","$ 310.00","","","","B0C3MDC6PB","0196604997287","196604997287"
"Nike Air Max 90 LTR (Big Kid) White/Action Grape/Phantom/Citron Tint 4 Big Kid M","$ 105.97","","$ 105.97","$ 162.35","$ 105.97","","3","B0C3MBT944","0196604998703","196604998703"
"Nike Air Max 90 LTR (Big Kid) White/Action Grape/Phantom/Citron Tint 6.5 Big Kid M","$ 100.00","","$ 100.00","$ 115.85","$ 100.00","","7","B0C3MF7ZX8","0196604998758","196604998758"
"Nike Air Max 90 LTR (Big Kid) White/Action Grape/Phantom/Citron Tint 7 Big Kid M","","","$ 133.90","$ 133.90","$ 142.89","","4","B0C3MDC7N6","0196604998765","196604998765"
"Nike Air Zoom Pegasus 40 Big Kids' Road Running Shoes Grade Schoo, Size 3","","","","$ 207.00","","","","B0CKZ8DPXR","0196605003925","196605003925"
"Nike Court Borough Low 2 Baby/Toddler Shoes Toddler BQ5453-124 (W), Size 6","$ 94.49","","$ 84.45","$ 88.65","$ 93.44","","5","B0BX4HP6QC","0196605854251","196605854251"
"Nike Court Borough Low 2 Baby/Toddler Shoes Toddler BQ5453-124 (W), Size 7","$ 97.64","","$ 88.65","$ 88.65","$ 97.64","","3","B0BX4HKQ8J","0196605854268","196605854268"
"Nike Air Force 1 LV8 GS (Big Kid) White/Multicolor/White/Light Menta 7 Big Kid M","","","$ 124.00","$ 156.38","$ 124.00","","3","B0C3MD6YRT","0196605879391","196605879391"
"Nike Court Borough Low 2 SE GS (Big Kid) White/Multicolor/White Phantom 5.5 Big Kid M","","","$ 89.99","$ 137.80","$ 99.98","","1","B0C3M9PKT4","0196605879445","196605879445"
"Nike Court Borough Low 2 SE GS (Big Kid) White/Multicolor/White Phantom 6.5 Big Kid M","$ 69.50","","$ 69.50","$ 137.80","","","0","B0C3M9HL5Q","0196605879469","196605879469"
"Nike Women's Air Max 270 White/Medium Soft Pink-Pearl Pink (FJ4575 100) - 8.5","","","$ 299.00","$ 401.94","","","1","B0CCGXWQF1","0196605897784","196605897784"
"Nike Blazer Mid '77 BP (Little Kid) White/Oxygen Purple/Coconut Milk 13 Little Kid M","","","","$ 148.44","","","","B0C3MCG8NW","0196605898972","196605898972"
"Nike Women Dunk Low Premium Team Red White Sail (us_Footwear_Size_System, Adult, Women, Numeric, Medium, Numeric_6_Point_5)","","","$ 140.00","$ 193.01","$ 140.00","","3","B0C2F9TVQC","0196606099095","196606099095"
"Nike Women's Air Force 1 '07 Shoes, Celestine Blue/Off Noir, 8","$ 189.99","","$ 189.99","$ 279.95","","","1","B0C3HQT2JF","0192498092169, 0192498092466, 0192498093067, 0196606105864","196606105864, 192498093067, 192498092169, 192498092466"
"Nike Dri-FIT Tour Men's Golf Polo, Platinum Tint/Black, XL Regular US","$ 65.00","","$ 65.00","$ 140.80","","","3","B0CVG5926B","0196606244785","196606244785"
"2023-2024 PSG Paris Saint Germain Third Football Soccer T-Shirt Jersey Black","","","$ 91.73","$ 120.65","","","1","B0C94M6KXF","0196606260044","196606260044"
"Nike Women's Sporty, Black/Black/Black, M","$ 36.25","","$ 36.25","$ 69.99","$ 36.25","","3","B0C9R57F19","0196606813516","196606813516"
"Nike Premier League Pitch 2023-2024 Soccer Ball Size 5","$ 49.62","","$ 49.62","$ 164.10","","","0","B0CC92B3RL","0196606920788","196606920788"
"Nike KD 16 Mens Basketball Sneakers Wolf Grey/White DZ2927-002 14","$ 171.34","","$ 162.35","$ 249.99","","","10","B0CR5JQJKC","0196606931159","196606931159"
"Nike Boy's NSW Club Fleece LBR Joggers (Little Kids/Big Kids) University Red/White XL (18-20 Big Kids)","","","$ 68.29","$ 118.83","","","10","B0C5X46DJJ","0196607049761","196607049761"
"Nike Youth Club Fleece Jogger Pants Gray","$ 37.73","","$ 37.73","$ 99.92","$ 37.73","","2","B0C5X824ZM","0196607241639","196607241639"
"Nike Boy's NSW Club Fleece LBR Joggers (Little Kids/Big Kids) Midnight Navy/White S (8-9 Big Kid)","$ 37.73","","$ 37.73","$ 78.01","","","2","B0C5X7HQRL","0196607241738","196607241738"
"Nike Sportswear Tech Fleece Windrunner Men's Full-Zip Hoodie Size - Medium Black/Black","$ 142.83","","$ 139.50","$ 193.44","$ 139.95","","7","B0C9R5MFG5","0196607413111","196607413111"
"Nike Sportswear Tech Fleece Windrunner Mens Size- 3X-Large Black/Black","","","$ 153.13","$ 249.99","$ 162.12","","7","B0C9R54JV4","0196607413159","196607413159"
"Nike Sportswear Tech Fleece Windrunner Mens Size- Medium Dark Grey Heather/Black","$ 136.29","","$ 129.99","$ 255.00","","","","B0C4PHTQYJ","0196607413258","196607413258"
"Nike Sportswear Tech Fleece Windrunner Mens Size- Large Dark Grey Heather/Black","$ 108.97","","$ 108.97","$ 145.00","$ 108.97","","11","B0C4PMVVHC","0196607413265","196607413265"
"Nike Sportswear Tech Fleece Men's-Size-X-Small Black/Black","$ 125.00","","$ 125.00","$ 239.39","","","10","B0C9R6QX6R","0196607414910","196607414910"
"Nike Sportswear Tech Fleece Men's-Size-Medium Black/Black","$ 114.95","","$ 114.95","$ 138.91","$ 114.95","","8","B0C9R4YGFS","0196607414934","196607414934"
"Nike Tech Fleece Men's Jogger Pant Size - Small","$ 122.19","","$ 122.19","$ 227.94","","","10","B0CHBLMDRD","0196607415207","196607415207"
"Nike Tech Fleece Men's Jogger Pant Size - Large","$ 119.95","","$ 119.95","$ 175.60","","","13","B0CHBKLJZS","0196607415221","196607415221"
"Nike Sportswear Tech Fleece Men's Shorts Size - Small Black/Black","$ 75.76","","$ 75.76","$ 117.07","","","8","B0CJ5HK6WW","0196607420515","196607420515"
"Nike Sportswear Tech Fleece Men's Shorts Size - Small Dark Grey Heather/Black","$ 94.98","","$ 94.98","$ 124.13","","","10","B0CJ5JZ2TQ","0196607420584","196607420584"
"Nike Sportswear Tech Fleece Men's Shorts Size - Medium Dark Grey Heather/Black","","","$ 115.47","$ 131.30","","","4","B0CJ5HYPPL","0196607420591","196607420591"
"Nike Sportswear Tech Fleece Men's Shorts Size - Large Dark Grey Heather/Black","$ 75.00","","$ 75.00","$ 124.13","","","10","B0CJ5HGCD6","0196607420607","196607420607"
"Nike Sportswear Tech Fleece Men's Shorts Size - Small","$ 89.99","","$ 89.99","$ 133.48","","","5","B0CJ5J8JYX","0196607420867","196607420867"
"Nike Women's React Pegasus Trail 4 Running Shoes, Lt Photo Blue/Metallic Silver, 9.5 M US","$ 124.28","","$ 124.28","$ 202.00","$ 142.00","","2","B0C8615RCM","0196607678848","196607678848"
"NIKE Men's Air Max Alpha Trainer 5 Running Shoe, Light Silver High Voltage Sequ, 10.5","$ 129.99","","$ 127.36","$ 158.50","$ 127.36","","2","B0C4LK4NCH","0196607683118","196607683118"
"NIKE Men's Air Max Alpha Trainer 5 Running Shoe, Light Silver High Voltage Sequ, 11","$ 130.03","","$ 122.08","$ 175.62","$ 130.03","","5","B0C4LP75BG","0196607683125","196607683125"
"NIKE Men's Air Max Alpha Trainer 5 Running Shoe, Light Silver High Voltage Sequ, 11.5","","","$ 119.99","$ 175.62","$ 120.08","","4","B0C4LKK7P4","0196607683132","196607683132"
"NIKE Men's Air Max Alpha Trainer 5 Running Shoe, Light Silver High Voltage Sequ, 12","$ 94.99","","$ 85.00","$ 182.42","$ 105.00","","5","B0C4LLWJSK","0196607683149","196607683149"
"NIKE Men's Air Max Alpha Trainer 5 Running Shoe, Light Silver High Voltage Sequ, 12.5","$ 182.42","","$ 182.42","$ 182.42","","","3","B0C4LML2WR","0196607683156","196607683156"
"NIKE Men's Air Max Alpha Trainer 5 Running Shoe, Light Silver High Voltage Sequ, 14","$ 133.38","","$ 125.43","$ 182.42","$ 133.38","","3","B0C4LM8PF9","0196607683187","196607683187"
"NIKE Men's Training Running Shoe, Obsidian White Racer Blue Sund, 12","$ 123.27","","$ 115.57","$ 174.89","$ 131.73","","4","B0C4LPDNLH","0196607683651","196607683651"
"NIKE Men's Training Running Shoe, Obsidian White Racer Blue Sund, 12.5","$ 128.38","","$ 120.43","$ 182.42","$ 132.25","","6","B0C4LGS7BZ","0196607683668","196607683668"
"Nike InfinityRN 4 Mens Road Running Shoes DR2665-003 (Black/Black-White), Size 8","","","$ 197.20","$ 206.38","","","7","B0CQF31LBZ","0196607687789","196607687789"
"Nike InfinityRN 4 Men's Road Running Shoes (DR2665-003, Black/Black-White) Size 10","$ 219.47","","$ 210.45","$ 274.01","$ 219.44","","9","B0CVR1ZD3J","0196607687826","196607687826"
"Nike InfinityRN 4 Mens Road Running Shoes DR2665-003 (Black/Black-White), Size 10.5","","","$ 200.03","$ 221.47","","","5","B0CQF6H724","0196607687833","196607687833"
"Nike Women's React Terra Kiger 9 Trail Running Shoes, Sequoia/Emerald Rise/Guava Ice/Amber Brown, 6.5 M US","","","","$ 160.77","","","","B0CKZ9NYT6","0196607691427","196607691427"
"Nike Womens W Run Swift 3 Running Shoe, PHOTON DUST/OBSIDIAN-JADE ICE-, 8 UK (10.5 US)","","","","$ 117.95","","","","B0CDXS6RNZ","0196607691823","196607691823"
"Nike Metcon 9 Men's Workout Shoes (DZ2617-300, Olive/High Voltage/Luminous Green/Sequoia) Size 7.5","$ 180.95","","$ 180.95","$ 206.75","$ 180.95","","1","B0C85ZDYBR","0196607710005","196607710005"
"Nike Men's Low-Top Sneakers, Olive Sequoia High Voltage, 9","$ 169.45","","$ 160.46","$ 172.00","$ 169.40","","3","B0C4LN3VRM","0196607710029","196607710029"
"NIKE Men's Sports Basketball Shoe, White Black, 14","$ 115.59","","$ 115.57","$ 149.60","$ 125.52","","6","B0CKZB6FH5","0196607713778","196607713778"
"NIKE Men's Sneaker Three Quarters Tall, White Black, 15","$ 108.33","","$ 100.38","$ 149.60","","","1","B0CKZF9QL7","0196607713785","196607713785"
"Nike Pegasus 40 Premium Men's Road Running Shoes (FJ0329-100, White/Fir/Green Strike/Malachite) Size 9","$ 155.61","","$ 155.61","$ 267.99","$ 155.61","","3","B0C4LQQ3HH","0196607720073","196607720073"
"Nike Pegasus 40 Premium Men's Road Running Shoes (FJ0329-100, White/Fir/Green Strike/Malachite) Size 12","$ 197.80","","$ 197.80","$ 259.92","$ 257.92","","2","B0C4LP672W","0196607720134","196607720134"
"NIKE Air Max 90 Mens Shoes Size - 8.5 Photon Dust/Light Thistle","$ 148.61","","$ 139.62","$ 221.97","","","3","B0C862ZZ7D","0196607805091","196607805091"
"Nike Mens Modern (Summit White/Ironstone/Black/Red Stardust, US Footwear Size System, Adult, Men, Numeric, Medium, 8.5)","$ 160.00","","$ 160.00","$ 179.10","","","0","B0C863YHVM","0196607805268","196607805268"
"Nike Men's Gymnastics Shoes Sneaker, Obsidian Pure Platinum White Track, 10 US","$ 194.99","","$ 184.95","$ 229.95","","","3","B0C863X7L4","0196607805626","196607805626"
"Nike MENS OFFCOURT ADJUST SLIDE, SUMMIT WHITE/SUMMIT WHITE-BLAC, 6 UK (7 US)","$ 61.59","","$ 53.64","$ 101.50","$ 61.59","","3","B0C8617TG9","0196607807385","196607807385"
"Nike MENS OFFCOURT ADJUST SLIDE, SUMMIT WHITE/SUMMIT WHITE-BLAC, 9 UK (10 US)","$ 87.74","","$ 87.74","$ 104.58","$ 79.85","","0","B0C85ZMNTV","0196607807415","196607807415"
"Nike OFFCOURT Adjust SLIDE-SMTWHT/SMTWHT-DQ9624-100-10UK, SMTWHT/SMTWHT, 10 UK (11 US)","","","","$ 104.58","","","","B0C8628F7X","0196607807422","196607807422"
"Nike Air Vapormax 2023 Flyknit Men's Shoes Size - 8","$ 191.54","","$ 191.54","$ 279.07","$ 186.95","","7","B0CL71JXCJ","0196607809402","196607809402"
