Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Blacklisted,Curr_Listed?
Brooks Men's Glycerin 20 Neutral Running Shoe - Blue/Crown Blue/Sulphur - 8.5 Medium,1843.0,2090.0,$99.95 ,10.0,$99.95 ,$224.99 ,,,AZ3EGFUU23A8C,1.0,B0BHZXMSKW,195394000000.0,195394000000.0,B0B4195SVR,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Men%27s+Glycerin+20+Neutral+Running+Shoe+-+Blue%2FCrown+Blue%2FSulphur+-+8.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BHZXMSKW?psc=1,"https://www.google.com/shopping/product/14334496032612526774/offers?q=195394000000.0&prds=cid:14334496032612526774,cond:1",,,,,,N,V,0
Brooks All Altitude Jacket Black LG (US Women's 12-14),9594890.0,9099093.0,$107.49 ,1.0,$100.00 ,$197.53 ,,,A1ZJW9GWSYIH9Q,4.0,B09MBTG9HG,195394000000.0,195394000000.0,,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+All+Altitude+Jacket+Black+LG+%28US+Women%27s+12-14%29&tbm=shop,Y,https://www.amazon.com/dp/B09MBTG9HG?psc=1,"https://www.google.com/shopping/product/14297195528581147991/offers?q=195394000000.0&prds=cid:14297195528581147991,cond:1",,,,,,N,V,0
Brooks Women’s Launch 9 Neutral Running Shoe - Black/Ebony/Purple - 11.5,10533.0,6700.0,,,,$199.10 ,,,-,,B09MGBQ39Q,195394000000.0,195394000000.0,B09MGCQM9B,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%E2%80%99s+Launch+9+Neutral+Running+Shoe+-+Black%2FEbony%2FPurple+-+11.5&tbm=shop,Y,https://www.amazon.com/dp/B09MGBQ39Q?psc=1,"https://www.google.com/shopping/product/14281289660803286585/offers?q=195394000000.0&prds=cid:14281289660803286585,cond:1",,,,,,N,V,0
Brooks Men's Glycerin 20 Neutral Running Shoe - Black/Black/Ebony - 10 Medium,1843.0,2093.0,,,$220.00 ,$237.00 ,,,A1PF2RJVZ25QD4,1.0,B0971MNH25,195394000000.0,195394000000.0,B0B4195SVR,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Men%27s+Glycerin+20+Neutral+Running+Shoe+-+Black%2FBlack%2FEbony+-+10+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0971MNH25?psc=1,"https://www.google.com/shopping/product/14236763115204805216/offers?q=195394000000.0&prds=cid:14236763115204805216,cond:1",,,,,,N,V,0
"Women's Brooks Method 5"" Short Tight",690713.0,790544.0,$39.99 ,2.0,$39.99 ,$77.49 ,,,AKO29ZEZHEGNU,1.0,B09ZT1TFFT,195394000000.0,195394000000.0,B09L72K7CG,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Women%27s+Brooks+Method+5%22+Short+Tight&tbm=shop,Y,https://www.amazon.com/dp/B09ZT1TFFT?psc=1,"https://www.google.com/shopping/product/14236458079509600965/offers?q=195394000000.0&prds=cid:14236458079509600965,cond:1",,,,,,N,V,0
Brooks Women's Ghost 13 Running Shoe - White/Pink/Black - 5 Medium,116736.0,258956.0,,,$160.00 ,$222.45 ,,,-,1.0,B083QC36W5,190341000000.0,190341000000.0,B07DWMD434,Brooks,,GB190341000000.0,https://www.google.com/search?q=190341000000.0+Brooks+Women%27s+Ghost+13+Running+Shoe+-+White%2FPink%2FBlack+-+5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B083QC36W5?psc=1,"https://www.google.com/shopping/product/14207703759597781989/offers?q=190341000000.0&prds=cid:14207703759597781989,cond:1",,,,,,N,V,0
"Brooks Women's Crossback 2.0 Sports Bra for Running, Workouts & Sports - Violet Dash - 40 C/D",67029.0,70886.0,,,$89.99 ,$89.99 ,,,A1ZJW9GWSYIH9Q,1.0,B09HSWSJYF,195394000000.0,195394000000.0,B0CS9XG36X,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Crossback+2.0+Sports+Bra+for+Running%2C+Workouts+%26+Sports+-+Violet+Dash+-+40+C%2FD&tbm=shop,Y,https://www.amazon.com/dp/B09HSWSJYF?psc=1,"https://www.google.com/shopping/product/14207047667291241260/offers?q=195394000000.0&prds=cid:14207047667291241260,cond:1",,,,,,N,V,0
Brooks Glycerin GTS 20 Ebony/White/Nightlife 11.5 D (M),4991.0,5195.0,,,$220.00 ,$250.00 ,,,A1PF2RJVZ25QD4,1.0,B09RRTMRZ3,195394000000.0,195394000000.0,B0B3ZZXRKF,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Glycerin+GTS+20+Ebony%2FWhite%2FNightlife+11.5+D+%28M%29&tbm=shop,Y,https://www.amazon.com/dp/B09RRTMRZ3?psc=1,"https://www.google.com/shopping/product/14206416760453766108/offers?q=195394000000.0&prds=cid:14206416760453766108,cond:1",,,,,,N,V,0
Brooks Men's Adrenaline GTS 21 Running Shoe - Navy/Stellar/White - 11.5,89785.0,101651.0,$109.64 ,3.0,$109.64 ,$278.90 ,,,-,1.0,B097DZMY44,190341000000.0,190341000000.0,B08Q5LFX6Z,Brooks,,GB190341000000.0,https://www.google.com/search?q=190341000000.0+Brooks+Men%27s+Adrenaline+GTS+21+Running+Shoe+-+Navy%2FStellar%2FWhite+-+11.5&tbm=shop,Y,https://www.amazon.com/dp/B097DZMY44?psc=1,"https://www.google.com/shopping/product/14188637015833982082/offers?q=190341000000.0&prds=cid:14188637015833982082,cond:1",,,,,,N,V,0
Brooks Men’s Levitate 6 Neutral Running Shoe - Bright White/Oyster Mushroom - 8.5 Medium,30419.0,30851.0,$134.93 ,3.0,$125.94 ,$149.95 ,,,-,6.0,B0BJ4C14NV,195394000000.0,195394000000.0,B0BHDV4ZVJ,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Men%E2%80%99s+Levitate+6+Neutral+Running+Shoe+-+Bright+White%2FOyster+Mushroom+-+8.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BJ4C14NV?psc=1,"https://www.google.com/shopping/product/14154893510817905242/offers?q=195394000000.0&prds=cid:14154893510817905242,cond:1",,,,,,N,V,0
Brooks Women's Glycerin GTS 19 Supportive Running Shoe (Transcend) - Black/Ombre/Metallic - 6 Wide,192572.0,164542.0,,,,$284.85 ,,,-,,B08LMMR98F,190341000000.0,190341000000.0,B08Q5HYNT7,Brooks,,GB190341000000.0,https://www.google.com/search?q=190341000000.0+Brooks+Women%27s+Glycerin+GTS+19+Supportive+Running+Shoe+%28Transcend%29+-+Black%2FOmbre%2FMetallic+-+6+Wide&tbm=shop,Y,https://www.amazon.com/dp/B08LMMR98F?psc=1,"https://www.google.com/shopping/product/14151989872069713839/offers?q=190341000000.0&prds=cid:14151989872069713839,cond:1",,,,,,N,V,0
Brooks Women’s Glycerin 21 Neutral Running Shoe - Coconut/Aqua/Autumn Sunset - 6.5 Wide,4103.0,7519.0,$159.95 ,7.0,$159.95 ,$224.68 ,,,A3NWHXTQ4EBCZS,3.0,B0CGYPRCSH,195394000000.0,195394000000.0,B0CGYXLV8D,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%E2%80%99s+Glycerin+21+Neutral+Running+Shoe+-+Coconut%2FAqua%2FAutumn+Sunset+-+6.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0CGYPRCSH?psc=1,"https://www.google.com/shopping/product/14139867890735028324/offers?q=195394000000.0&prds=cid:14139867890735028324,cond:1",,,,,,N,V,0
Brooks Women's Ghost 15 Neutral Running Shoe - Grey/Coconut/Fuchsia - 8.5 Medium,49.0,71.0,,,$192.50 ,$192.50 ,,,A1MLP04OASBI2Z,1.0,B0CBQV6C7M,195394000000.0,195394000000.0,B0CKKBPDKF,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Ghost+15+Neutral+Running+Shoe+-+Grey%2FCoconut%2FFuchsia+-+8.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0CBQV6C7M?psc=1,"https://www.google.com/shopping/product/14137426036548237696/offers?q=195394000000.0&prds=cid:14137426036548237696,cond:1",,,,,,N,V,0
Brooks Women's Ghost 14 Neutral Running Shoe - Black/Pink/Yucca - 10 Wide,12388.0,7788.0,,,,$199.99 ,,,-,,B08QVHH6CV,190341000000.0,190341000000.0,B0BCQT2247,Brooks,,GB190341000000.0,https://www.google.com/search?q=190341000000.0+Brooks+Women%27s+Ghost+14+Neutral+Running+Shoe+-+Black%2FPink%2FYucca+-+10+Wide&tbm=shop,Y,https://www.amazon.com/dp/B08QVHH6CV?psc=1,"https://www.google.com/shopping/product/14125598679496969372/offers?q=190341000000.0&prds=cid:14125598679496969372,cond:1",,,,,,N,V,0
"Brooks Women's Racerback 2.0 Sports Bra for High Impact Running, Workouts & Sports with Maximum Support - Blue Ash/Navy - 32 D",72562.0,94463.0,$44.00 ,1.0,$44.00 ,$75.00 ,,,AKO29ZEZHEGNU,1.0,B0B1YF5PB1,195394000000.0,195394000000.0,B0CLBNY9QK,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Racerback+2.0+Sports+Bra+for+High+Impact+Running%2C+Workouts+%26+Sports+with+Maximum+Support+-+Blue+Ash%2FNavy+-+32+D&tbm=shop,Y,https://www.amazon.com/dp/B0B1YF5PB1?psc=1,"https://www.google.com/shopping/product/14118754115950256640/offers?q=195394000000.0&prds=cid:14118754115950256640,cond:1",,,,,,N,V,0
Brooks Women's Glycerin 20 Neutral Running Shoe - Peacoat/Ocean/Pastel Lilac - 10.5 Narrow,589.0,705.0,,,$207.21 ,$220.00 ,,,A1MLP04OASBI2Z,2.0,B0971LFZKP,195394000000.0,195394000000.0,B0CCYD3D49,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Glycerin+20+Neutral+Running+Shoe+-+Peacoat%2FOcean%2FPastel+Lilac+-+10.5+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B0971LFZKP?psc=1,"https://www.google.com/shopping/product/14118138019804805805/offers?q=195394000000.0&prds=cid:14118138019804805805,cond:1",,,,,,N,V,0
Brooks Men’s Aurora Neutral Running Shoe - White/Alloy/Black - 8 Medium,268731.0,183325.0,,,,$269.08 ,,,-,,B0BJ524277,195394000000.0,195394000000.0,B091NYNZL5,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Men%E2%80%99s+Aurora+Neutral+Running+Shoe+-+White%2FAlloy%2FBlack+-+8+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BJ524277?psc=1,"https://www.google.com/shopping/product/14099803091563047634/offers?q=195394000000.0&prds=cid:14099803091563047634,cond:1",,,,,,N,V,0
Brooks Women’s Caldera 6 Trail Running Shoe - Pearl/Blue Coral/Pink - 9.5 Medium,9788.0,13195.0,,,$131.99 ,$292.40 ,,,A114I0OUP3FTFB,1.0,B09MGD82SQ,195394000000.0,195394000000.0,B09MGD7X8G,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%E2%80%99s+Caldera+6+Trail+Running+Shoe+-+Pearl%2FBlue+Coral%2FPink+-+9.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B09MGD82SQ?psc=1,"https://www.google.com/shopping/product/14094988438887249168/offers?q=195394000000.0&prds=cid:14094988438887249168,cond:1",,,,,,N,V,0
Brooks Women's Ghost 15 Neutral Running Shoe - Purple/Pink/Black - 9 Medium,49.0,71.0,,,,$199.99 ,,,-,,B0BHXWR359,195394000000.0,195394000000.0,B0CKKBPDKF,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Ghost+15+Neutral+Running+Shoe+-+Purple%2FPink%2FBlack+-+9+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BHXWR359?psc=1,"https://www.google.com/shopping/product/14094529174835378301/offers?q=195394000000.0&prds=cid:14094529174835378301,cond:1",,,,,,N,V,0
Brooks Men's Trace Neutral Running Shoe - Alloy/Grey/Ebony - 8,581711.0,417222.0,$64.95 ,1.0,$64.95 ,$151.11 ,,,AZ3EGFUU23A8C,1.0,B08T87HKVX,190341000000.0,190341000000.0,B08Q5LMXVC,Brooks,,GB190341000000.0,https://www.google.com/search?q=190341000000.0+Brooks+Men%27s+Trace+Neutral+Running+Shoe+-+Alloy%2FGrey%2FEbony+-+8&tbm=shop,Y,https://www.amazon.com/dp/B08T87HKVX?psc=1,"https://www.google.com/shopping/product/14081294179588344834/offers?q=190341000000.0&prds=cid:14081294179588344834,cond:1",,,,,,N,V,0
Brooks Men's Ghost 14 Neutral Running Shoe - Grey/Alloy/Oyster - 11.5 Narrow,10847.0,7180.0,,,$125.62 ,$222.40 ,,,A2E1VN4OEXE0LB,1.0,B08QVLL7WD,190341000000.0,190341000000.0,B0C699QDPJ,Brooks,,GB190341000000.0,https://www.google.com/search?q=190341000000.0+Brooks+Men%27s+Ghost+14+Neutral+Running+Shoe+-+Grey%2FAlloy%2FOyster+-+11.5+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B08QVLL7WD?psc=1,"https://www.google.com/shopping/product/14065283964510776385/offers?q=190341000000.0&prds=cid:14065283964510776385,cond:1",,,,,,N,V,0
Brooks Glycerin GTS 20 Ebony/White/Nightlife 7.5 D (M),5089.0,5261.0,,,$220.00 ,$276.50 ,,,A1PF2RJVZ25QD4,1.0,B09RRQMBFL,195394000000.0,195394000000.0,B0B3ZZXRKF,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Glycerin+GTS+20+Ebony%2FWhite%2FNightlife+7.5+D+%28M%29&tbm=shop,Y,https://www.amazon.com/dp/B09RRQMBFL?psc=1,"https://www.google.com/shopping/product/14010085685447536891/offers?q=195394000000.0&prds=cid:14010085685447536891,cond:1",,,,,,N,V,0
Brooks Men's Cascadia 16 Trail Running Shoe - Zinnia/Eclipse/Nomad - 14 Medium,12454.0,12738.0,,,$163.27 ,$174.08 ,,,AP3VA1GJZM3EQ,4.0,B0BJ4SF7Y8,195394000000.0,195394000000.0,B08QTT8QL8,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Men%27s+Cascadia+16+Trail+Running+Shoe+-+Zinnia%2FEclipse%2FNomad+-+14+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BJ4SF7Y8?psc=1,"https://www.google.com/shopping/product/14009860795607799689/offers?q=195394000000.0&prds=cid:14009860795607799689,cond:1",,,,,,N,V,0
Brooks Women’s Trace 2 Neutral Running Shoe - Blue/Pink/Nightlife - 9 Medium,1137.0,870.0,,,,$99.95 ,,,-,,B09RS1XNMJ,195394000000.0,195394000000.0,B09MGDQVQT,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%E2%80%99s+Trace+2+Neutral+Running+Shoe+-+Blue%2FPink%2FNightlife+-+9+Medium&tbm=shop,Y,https://www.amazon.com/dp/B09RS1XNMJ?psc=1,"https://www.google.com/shopping/product/1400159206357956172/offers?q=195394000000.0&prds=cid:1400159206357956172,cond:1",,,,,,N,V,0
Brooks Men’s Trace 2 Neutral Running Shoe - Sulphur/Crown Blue/Blue - 13 Medium,1297.0,1492.0,,,$90.99 ,$132.21 ,,,AZ3XNKNN838E9,3.0,B0BJ4V9MHW,195394000000.0,195394000000.0,B09MGCP4QP,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Men%E2%80%99s+Trace+2+Neutral+Running+Shoe+-+Sulphur%2FCrown+Blue%2FBlue+-+13+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BJ4V9MHW?psc=1,"https://www.google.com/shopping/product/13973765445185811174/offers?q=195394000000.0&prds=cid:13973765445185811174,cond:1",,,,,,N,V,0
Brooks Men's Glycerin 20 Neutral Running Shoe - Blue/Crown Blue/Sulphur - 11 Medium,1848.0,2082.0,,,$190.01 ,$222.99 ,,,A1MLP04OASBI2Z,2.0,B0BHZWDV7M,195394000000.0,195394000000.0,B0B4195SVR,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Men%27s+Glycerin+20+Neutral+Running+Shoe+-+Blue%2FCrown+Blue%2FSulphur+-+11+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BHZWDV7M?psc=1,"https://www.google.com/shopping/product/13916295141176329229/offers?q=195394000000.0&prds=cid:13916295141176329229,cond:1",,,,,,N,V,0
Brooks Women's Glycerin 20 Neutral Running Shoe - Black/Black/Ebony - 7 Medium,578.0,697.0,,,,$207.24 ,,,-,,B0BHL7SRN2,195394000000.0,195394000000.0,B0CCYD3D49,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Glycerin+20+Neutral+Running+Shoe+-+Black%2FBlack%2FEbony+-+7+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BHL7SRN2?psc=1,"https://www.google.com/shopping/product/13889405623878584584/offers?q=195394000000.0&prds=cid:13889405623878584584,cond:1",,,,,,N,V,0
"Women's Brooks Method 8"" Short Tight",7057147.0,9802760.0,$64.00 ,7.0,$64.00 ,$122.71 ,,,ACNNIJ7GNQDF9,3.0,B09MBTKVRF,195394000000.0,195394000000.0,,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Women%27s+Brooks+Method+8%22+Short+Tight&tbm=shop,Y,https://www.amazon.com/dp/B09MBTKVRF?psc=1,"https://www.google.com/shopping/product/13886595760528651308/offers?q=195394000000.0&prds=cid:13886595760528651308,cond:1",,,,,,N,V,0
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Blackened Pearl/White - 7.5 Medium,49.0,71.0,$151.16 ,3.0,$136.21 ,$145.17 ,,,A2HGWKGRZLYH2G,4.0,B09RS213H5,195394000000.0,195394000000.0,B0CKKBPDKF,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Ghost+15+Neutral+Running+Shoe+-+Black%2FBlackened+Pearl%2FWhite+-+7.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B09RS213H5?psc=1,"https://www.google.com/shopping/product/13858715528598543789/offers?q=195394000000.0&prds=cid:13858715528598543789,cond:1",,,,,,N,V,0
Brooks Men's Ghost 15 Neutral Running Shoe - White/Ebony/Oyster - 7.5 Medium,108.0,193.0,,,$207.21 ,$207.21 ,,,A1MLP04OASBI2Z,1.0,B0BHXT4M1Z,195394000000.0,195394000000.0,B09RRZXQHS,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Men%27s+Ghost+15+Neutral+Running+Shoe+-+White%2FEbony%2FOyster+-+7.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BHXT4M1Z?psc=1,"https://www.google.com/shopping/product/13858706437817777067/offers?q=195394000000.0&prds=cid:13858706437817777067,cond:1",,,,,,N,V,0
Brooks Women’s Launch 9 Neutral Running Shoe - Black/Ebony/Purple - 5 Wide,10430.0,6734.0,$87.27 ,1.0,$75.99 ,$189.00 ,,,-,1.0,B09MGF7TLZ,195394000000.0,195394000000.0,B09MGCQM9B,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%E2%80%99s+Launch+9+Neutral+Running+Shoe+-+Black%2FEbony%2FPurple+-+5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09MGF7TLZ?psc=1,"https://www.google.com/shopping/product/1382164612669818787/offers?q=195394000000.0&prds=cid:1382164612669818787,cond:1",,,,,,N,V,0
Brooks Women’s Anthem 5 Neutral Running Shoe - Pale Peach/Tangerine/Gray - 6.5 Medium,89941.0,59746.0,,,$88.31 ,$119.99 ,,,A3MM37OCN70BL,2.0,B0BJGSVJ58,195394000000.0,195394000000.0,B09ZF2336L,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%E2%80%99s+Anthem+5+Neutral+Running+Shoe+-+Pale+Peach%2FTangerine%2FGray+-+6.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BJGSVJ58?psc=1,"https://www.google.com/shopping/product/13799854366335529463/offers?q=195394000000.0&prds=cid:13799854366335529463,cond:1",,,,,,N,V,0
Brooks Women's Glycerin 20 Neutral Running Shoe - Lilac/Silver Bullet/Pink - 7 Medium,589.0,700.0,,,$220.00 ,$229.99 ,,,A1PF2RJVZ25QD4,1.0,B0971XZHPT,195394000000.0,195394000000.0,B0CCYD3D49,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Glycerin+20+Neutral+Running+Shoe+-+Lilac%2FSilver+Bullet%2FPink+-+7+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0971XZHPT?psc=1,"https://www.google.com/shopping/product/13770486818065724630/offers?q=195394000000.0&prds=cid:13770486818065724630,cond:1",,,,,,N,V,0
Brooks Men’s Trace 2 Neutral Running Shoe - Sulphur/Crown Blue/Blue - 11.5 Medium,1328.0,1512.0,,,$100.13 ,$111.33 ,,,A2857RBU562CVM,1.0,B0BJ49GL8F,195394000000.0,195394000000.0,B09MGCP4QP,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Men%E2%80%99s+Trace+2+Neutral+Running+Shoe+-+Sulphur%2FCrown+Blue%2FBlue+-+11.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BJ49GL8F?psc=1,"https://www.google.com/shopping/product/13763832611686005493/offers?q=195394000000.0&prds=cid:13763832611686005493,cond:1",,,,,,N,V,0
Brooks Men's Glycerin 20 Neutral Running Shoe - Jadeite/Alaskan Blue/Ebony - 9 Medium,1828.0,2086.0,,,$159.95 ,$167.03 ,,,A2QQU7OX13PAHF,1.0,B0BHKWJWGB,195394000000.0,195394000000.0,B0B4195SVR,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Men%27s+Glycerin+20+Neutral+Running+Shoe+-+Jadeite%2FAlaskan+Blue%2FEbony+-+9+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BHKWJWGB?psc=1,"https://www.google.com/shopping/product/13737655068426217098/offers?q=195394000000.0&prds=cid:13737655068426217098,cond:1",,,,,,N,V,0
Brooks Men’s Revel 6 Neutral Running Shoe - Alloy/Primer Grey/Oyster - 14 Medium,6827.0,7048.0,$79.95 ,,$79.95 ,$160.19 ,,,-,7.0,B0BHL26BSL,195394000000.0,195394000000.0,B09RRKWYM1,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Men%E2%80%99s+Revel+6+Neutral+Running+Shoe+-+Alloy%2FPrimer+Grey%2FOyster+-+14+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BHL26BSL?psc=1,"https://www.google.com/shopping/product/13706604180860173495/offers?q=195394000000.0&prds=cid:13706604180860173495,cond:1",,,,,,N,V,0
Brooks Women's Glycerin 20 Neutral Running Shoe - Snow White/Blush/Cosmic Sky - 9.5 Medium,596.0,56104.0,,,$158.10 ,$168.11 ,,,A31AXZ2ONSA7MG,7.0,B0BYX3PWX2,195394000000.0,195394000000.0,B0CCYD3D49,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Glycerin+20+Neutral+Running+Shoe+-+Snow+White%2FBlush%2FCosmic+Sky+-+9.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BYX3PWX2?psc=1,"https://www.google.com/shopping/product/13705523473669724874/offers?q=195394000000.0&prds=cid:13705523473669724874,cond:1",,,,,,N,V,0
"Brooks Men's Sherpa 7"" 2-in-1 Short, Navy, X-Large 7",1383451.0,1359460.0,$37.29 ,4.0,$32.00 ,$89.62 ,,,A2H7SZ6QOH1NUE,1.0,B077J4LWGG,190340000000.0,190340000000.0,B01N2B566Q,Brooks,,GB190340000000.0,https://www.google.com/search?q=190340000000.0+Brooks+Men%27s+Sherpa+7%22+2-in-1+Short%2C+Navy%2C+X-Large+7&tbm=shop,Y,https://www.amazon.com/dp/B077J4LWGG?psc=1,"https://www.google.com/shopping/product/13684891908758652613/offers?q=190340000000.0&prds=cid:13684891908758652613,cond:1",,,,,,N,V,0
"Brooks Dare Zip Women’s Run Bra for High Impact Running, Workouts and Sports with Maximum Support - Magenta/Heliotrope - 38DD/E",556139.0,532506.0,$55.00 ,1.0,$55.00 ,$131.93 ,,,AKO29ZEZHEGNU,1.0,B08R7WRRFV,190340000000.0,190340000000.0,B07VLBHVBX,Brooks,,GB190340000000.0,https://www.google.com/search?q=190340000000.0+Brooks+Dare+Zip+Women%E2%80%99s+Run+Bra+for+High+Impact+Running%2C+Workouts+and+Sports+with+Maximum+Support+-+Magenta%2FHeliotrope+-+38DD%2FE&tbm=shop,Y,https://www.amazon.com/dp/B08R7WRRFV?psc=1,"https://www.google.com/shopping/product/13683905730004780490/offers?q=190340000000.0&prds=cid:13683905730004780490,cond:1",,,,,,N,V,0
Brooks Men's Adrenaline GTS 22 Supportive Running Shoe - Black/Blue/Nightlife - 12.5 Medium,703.0,478.0,,,$140.00 ,$140.00 ,,,A1ZJW9GWSYIH9Q,1.0,B09MJRVBQW,195394000000.0,195394000000.0,B08QTW6QFH,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Men%27s+Adrenaline+GTS+22+Supportive+Running+Shoe+-+Black%2FBlue%2FNightlife+-+12.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B09MJRVBQW?psc=1,"https://www.google.com/shopping/product/1363538028122097767/offers?q=195394000000.0&prds=cid:1363538028122097767,cond:1",,,,,,N,V,0
Brooks Women's Catamount 2 Trail Running Shoe - Peacoat/Pink/Biscuit - 6.5 Medium,133290.0,111750.0,$109.95 ,1.0,$109.95 ,$177.79 ,,,A18ZE2YLJAWUC4,2.0,B0BJ47HC19,195394000000.0,195394000000.0,B0BJ4GSKQC,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Catamount+2+Trail+Running+Shoe+-+Peacoat%2FPink%2FBiscuit+-+6.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BJ47HC19?psc=1,"https://www.google.com/shopping/product/13621146615028460782/offers?q=195394000000.0&prds=cid:13621146615028460782,cond:1",,,,,,N,V,0
Brooks Women's Ghost 14 Neutral Running Shoe - White/Heather/Ebony - 7 Medium,11828.0,7879.0,,,$241.55 ,$283.99 ,,,A3B5VE59OGHYB3,1.0,B095QRDLSB,195394000000.0,195394000000.0,B0BCQT2247,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Ghost+14+Neutral+Running+Shoe+-+White%2FHeather%2FEbony+-+7+Medium&tbm=shop,Y,https://www.amazon.com/dp/B095QRDLSB?psc=1,"https://www.google.com/shopping/product/13604687183218623904/offers?q=195394000000.0&prds=cid:13604687183218623904,cond:1",,,,,,N,V,0
