"Title","Sales Rank: 30 days avg.","Sales Rank: 90 days avg.","Buy Box 🚚: Current","Buy Box 🚚: Stock","New: Current","New: Highest","New, 3rd Party FBM 🚚: 30 days avg.","Lowest FBM Seller","Count of retrieved live offers: New, FBM","ASIN","Product Codes: EAN","Product Codes: UPC","Parent ASIN","Brand","Prime Eligible (Buy Box)"
"Champion Garment Dyed Long Sleeve T-Shirt XL Crimson","1147349","1418217","$ 18.07","","$ 17.07","$ 22.00","$ 18.31","ANZYNJW9IIF9C","8","B082XKMMHY","0192503794309","192503794309","B092JG6JX6","Champion","no"
"Champion Garment Dyed Long Sleeve T-Shirt 2XL Concrete","1064076","1742199","$ 17.95","2","$ 17.95","$ 29.93","$ 18.32","A2EDR7YR1BSPTD","6","B082XJWNPW","0192503794439","192503794439","B092JG6JX6","Champion","no"
"Champion - Garment Dyed Crewneck Sweatshirt - CD400-2XL - Crimson","66025","63085","$ 36.89","26","$ 36.89","$ 44.95","$ 36.86","-","7","B07Y5SYLZG","0192503800345","192503800345","B0921859PW","Champion","no"
"Champion - Garment Dyed Crewneck Sweatshirt - CD400-2XL - Concrete","66111","62645","$ 34.99","7","$ 34.99","$ 45.98","$ 34.89","-","6","B07Y5SLVHF","0192503800406","192503800406","B0921859PW","Champion","no"
"Champion Garment Dyed Crewneck Sweatshirt M Delicate Blue","68129","63343","$ 33.82","20","$ 33.82","$ 39.95","$ 34.50","-","6","B07Y5VVCKX","0192503800437","192503800437","B0921859PW","Champion","no"
"Champion Reverse Weave® Jogger 3XL Charcoal Heather","811636","676640","$ 49.08","25","$ 48.67","$ 50.91","$ 48.96","A1QSMPD61R1S0S","10","B07WZWSQVK","0192503860677","192503860677","B09FJ2FKRF","Champion","no"
"Champion Men's Reverse Weave Jogger Pant 3XL NAVY","739715","629956","$ 49.08","20","$ 49.07","$ 51.21","$ 49.07","A2EDR7YR1BSPTD","7","B07WZXL4XN","0192503860738","192503860738","B09FJ2FKRF","Champion","no"
"Champion Men's Boxer Brief, Medium (Pack of 5) (2 Pack)","545051","590008","$ 44.99","18","$ 44.99","$ 49.99","$ 44.99","A18QEYES7NTI5D","2","B087F73LC4","0192503881221","192503881221","","Champion","no"
"Champion Women's The Authentic Sports Bra, Drop shadow Dot/Athletic Navy, Small","315304","336443","$ 14.99","3","$ 14.99","$ 29.99","$ 14.99","A3TMS0RC44KWLZ","1","B07S86X3Z1","0192503898984","192503898984","B07QZSYFDW","Champion","no"
"Champion Women's Campus French Terry Crew, Solid Scripts/Purple crush, X SMALL","956381","1255113","$ 39.00","1","$ 39.00","$ 49.50","$ 40.62","A2EDR7YR1BSPTD","1","B07S65ZYTM","0192503910969","192503910969","B07SBD9PQB","Champion","no"
"Champion mens 9"" Shorts, Mesh Shorts, 9"", Mesh Basketball Shorts, Mesh Gym Shorts, Logo Casual Shorts, Black-550741, Medium US","453477","243582","$ 28.07","999","$ 28.07","$ 30.17","$ 28.65","AA1N2UGMFXRJF","2","B07S8F79JM","0192503969868","192503969868","B01LY4AV86","Champion","no"
"Champion mens 9"" Shorts, Mesh Shorts, 9"", Mesh Basketball Shorts, Mesh Gym Shorts, Logo Casual Shorts, Black-550741, Large US","389863","223864","$ 28.35","498","$ 28.35","$ 30.00","$ 28.52","AA1N2UGMFXRJF","2","B07S7G55HW","0192503969875","192503969875","B01LY4AV86","Champion","no"
"Champion mens 9"" Shorts, Mesh Shorts, 9"", Mesh Basketball Shorts, Mesh Gym Shorts, Logo Casual Shorts, Black-550741, X-Large US","443867","241033","$ 28.61","500","$ 28.61","$ 30.00","$ 28.61","AA1N2UGMFXRJF","2","B07SJ19ZCZ","0192503969882","192503969882","B01LY4AV86","Champion","no"
"Champion mens 9"" Shorts, Mesh Shorts, 9"", Mesh Basketball Shorts, Mesh Gym Shorts, Logo Casual Shorts, Black-550741, XX-Large US","557159","279691","$ 31.47","250","$ 31.47","$ 32.00","$ 31.47","AA1N2UGMFXRJF","1","B07S7G5DR4","0192503969899","192503969899","B01LY4AV86","Champion","no"
"Columbia Women's Heavenly Long Vest, Black, Large","116920","74724","","","","$ 213.56","","-","","B07JCH9WB8","0192660000268","192660000268","B07JCF7Q4K","Columbia","yes"
"Columbia Women's Peak to Park Insulated Jacket, City Grey, X-Small","492969","575467","$ 127.12","2","$ 112.17","$ 160.00","$ 121.02","AGCBFSJ4B9UIH","1","B07K7HYX1Y","0192660000718","192660000718","B0CT1J163X","Columbia","no"
"Columbia Women's Powder Lite Mid Jacket, Chalk, Medium","71140","44693","$ 134.72","1","$ 129.99","$ 200.00","$ 137.23","A2OLOGJV257E78","2","B07J9KFGRL","0192660003450","192660003450","B09WWHHJT3","Columbia","no"
"Columbia Women's Fast Trek II Jacket, City Grey Heather, 1X Plus","44957","26349","$ 60.00","","$ 60.00","$ 89.99","$ 85.00","-","0","B07K2WM76B","0192660012865","192660012865","B0CT4S5NJM","Columbia","yes"
"Columbia NCAA Clemson Tigers Men's Men's Glennaker Storm Jacket, Large, CLE - Spark Orange/Dark Grey","466511","413563","","","","$ 135.99","$ 123.61","-","","B081DBB7SJ","0192660014388","192660014388","B08QYM516N","Columbia","no"
"Columbia NCAA West Virginia Mountaineers Men's Men's Glennaker Storm Jacket, Medium, WV - MLB Gold/Navy","515671","461464","","","","$ 120.01","$ 128.00","-","","B081DB6TTM","0192660014944","192660014944","B08QYM516N","Columbia","yes"
"Columbia NCAA West Virginia Mountaineers Men's Men's Glennaker Storm Jacket, X-Large, WV - MLB Gold/Navy","481159","420862","","","","$ 120.01","$ 128.00","-","","B081DBB7SC","0192660014968","192660014968","B08QYM516N","Columbia","yes"
"Columbia Men's Powder Lite Vest, Collegiate Navy, Medium","151377","105418","$ 85.85","1","$ 85.85","$ 169.75","$ 90.71","-","6","B07RB7SF8J","0192660016467","192660016467","B0CMPL97M4","Columbia","no"
"Columbia Men's Powder Lite Vest, Collegiate Navy, X-Large","150381","104402","$ 89.95","","$ 89.95","$ 156.82","$ 91.97","A3PEUHHEN7V8XI","4","B07R92MYZB","0192660016481","192660016481","B0CMPL97M4","Columbia","no"
"Columbia NCAA Nebraska Cornhuskers Men's Men's Glennaker Storm Jacket, Small, NEB - Columbia Grey/Bright Red","473837","425772","","","","$ 131.60","$ 123.63","-","","B081DC5S77","0192660018294","192660018294","B08QYM516N","Columbia","no"
"Columbia Womens Heavenly Jacket Dark Nocturnal, X-Small","12531","9065","$ 130.00","3","$ 130.00","$ 159.99","$ 103.21","AU8KF031TC39C","1","B07JCK2L4J","0192660019857","192660019857","B08323WH88","Columbia","no"
"Columbia Womens Heavenly Jacket Chalk, Medium","12318","8976","","","","$ 220.00","$ 127.85","-","","B07JCDW5NH","0192660019871","192660019871","B08323WH88","Columbia","yes"
"Columbia Men's Silver Ridge Convertible Pant, Olive Green, 36","12925","11798","","","","$ 60.00","","-","","B07J4BFTR9","0192660023809","192660023809","B006ZS848Q","Columbia","no"
"Columbia Men's Silver Ridge Convertible Pant, Olive Green, 42","13064","12020","","","","$ 86.05","","-","","B07J52BVWB","0192660023939","192660023939","B006ZS848Q","Columbia","no"
"Columbia Men's Silver Ridge Convertible Pant, City Grey, 36x32","12924","11768","","","$ 137.03","$ 195.88","$ 137.03","AUZHYMZYT39ZN","1","B07J526JZR","0192660024240","192660024240","B006ZS848Q","Columbia","yes"
"Columbia Men's Buck Butte Insulated Hooded Jacket, Black Cherry/Shark, XX-Large","20921","16559","","","","$ 186.26","","-","","B07KPD6X3S","0192660035390","192660035390","B07YNS9PXT","Columbia","yes"
"Columbia Men's Buck Butte Insulated Hooded Jacket, Black, Large","20638","16428","","","","$ 214.00","$ 160.50","-","","B07KPDT545","0192660035406","192660035406","B07YNS9PXT","Columbia","yes"
"Columbia Men's Buck Butte Insulated Hooded Jacket, Black, Medium","20723","16474","$ 160.00","1","$ 160.00","$ 211.00","$ 167.65","A14BWDDARP3W5Z","2","B07KPQBKV5","0192660035413","192660035413","B07YNS9PXT","Columbia","no"
"Columbia Men's Buck Butte Insulated Hooded Jacket, Black, Small","20788","16473","","","","$ 244.91","","-","","B07KPDTHDN","0192660035420","192660035420","B07YNS9PXT","Columbia","yes"
"Columbia Men's Buck Butte Insulated Hooded Jacket, Black, X-Large","20848","16502","","","","$ 202.09","","-","","B07KPPCGBH","0192660035437","192660035437","B07YNS9PXT","Columbia","yes"
"Columbia Women's PFG Tidal Tee II Sun Protection Long Sleeve Shirt, Black/Cirrus Grey Logo, 2X Plus","27890","34237","","","$ 48.55","$ 87.04","$ 48.70","A1DDCS8MBOUY1B","3","B07J62LRT1","0192660043340","192660043340","B086D2G9T8","Columbia","no"
"Columbia Women's PFG Tidal Tee II Sun Protection Long Sleeve Shirt, Black/Cirrus Grey Logo, 3X Plus","27743","33625","$ 51.04","35","$ 51.04","$ 115.85","$ 51.42","A1DDCS8MBOUY1B","3","B07J516R3J","0192660043357","192660043357","B086D2G9T8","Columbia","no"
"Columbia Women’s PFG Tidal Tee™ II Long Sleeve Shirt, Black, Cirrus Grey Logo, Large","28311","34265","$ 43.21","497","$ 43.21","$ 56.81","$ 43.36","A1DDCS8MBOUY1B","3","B07J62SLD3","0192660043623","192660043623","B086D2G9T8","Columbia","no"
"Columbia Women’s PFG Tidal Tee™ II Long Sleeve Shirt, Black, Cirrus Grey Logo, Medium","27926","34559","$ 43.21","203","$ 43.21","$ 50.86","$ 43.36","A1DDCS8MBOUY1B","3","B07JVQCPDK","0192660043630","192660043630","B086D2G9T8","Columbia","no"
"Columbia Women’s PFG Tidal Tee™ II Long Sleeve Shirt, Black, Cirrus Grey Logo, Small","28894","34598","$ 43.21","35","$ 43.21","$ 63.99","$ 43.48","A1DDCS8MBOUY1B","3","B07J49C4MN","0192660043647","192660043647","B086D2G9T8","Columbia","no"
"Columbia Women’s PFG Tidal Tee™ II Long Sleeve Shirt, Black, Cirrus Grey Logo, X-Large","27437","33530","$ 43.21","500","$ 43.21","$ 101.29","$ 43.57","A1DDCS8MBOUY1B","3","B07J62JWX4","0192660043654","192660043654","B086D2G9T8","Columbia","no"
"Columbia Women’s Powder Lite Hooded Winter Jacket, Water repellent, Small, Cirrus Grey Sparkler Print","107427","72856","$ 106.98","1","$ 106.98","$ 213.25","$ 127.03","-","1","B07JBQ4Z2L","0192660065557","192660065557","B08323FCVV","Columbia","no"
"Columbia Men's Tipton Peak Insulated Jacket, Black, Medium","453865","276641","$ 129.99","2","$ 115.04","$ 168.95","$ 156.85","A2HGWKGRZLYH2G","2","B085BPNKB5","0192660067094","192660067094","B09X978VCP","Columbia","no"
"Columbia Men's Powder Lite Jacket, Black, 2X Big","34292","22807","$ 105.06","","$ 103.54","$ 190.00","$ 107.32","A3PEUHHEN7V8XI","5","B07JW4CN3G","0192660085524","192660085524","B09XB3QVC5","Columbia","no"
"Columbia Men's Powder Lite Jacket, Black, 5X Big","34411","22845","$ 102.99","13","$ 102.99","$ 207.48","$ 103.62","A1BMYXFTS7NTJR","1","B07JB9D9VK","0192660085555","192660085555","B09XB3QVC5","Columbia","no"
"Columbia Men's Powder Lite Jacket, Collegiate Navy, 1X Big","33378","22502","$ 108.99","1","$ 108.99","$ 160.00","$ 108.99","A16C0NWCL7XQUK","1","B07J6TRC2N","0192660085579","192660085579","B09XB3QVC5","Columbia","no"
"Columbia Men's Powder Lite Jacket, Collegiate Navy, 3X Big","34477","22967","","","$ 124.99","$ 237.25","$ 117.78","A16C0NWCL7XQUK","6","B07J6TJR41","0192660085593","192660085593","B09XB3QVC5","Columbia","no"
"Columbia Men's Lhotse III Interchange Jacket, Dark Mountain/Collegiate Navy, Large","541409","448317","$ 220.00","6","$ 219.22","$ 240.00","$ 220.00","A85DGD18FEXXS","3","B0BKQWJG2Q","0192660089492","192660089492","B0814BFK6W","Columbia","no"
"Columbia Boy’s Powder Lite Fall & Winter Jacket, Water repellent","331822","244724","","","$ 148.41","$ 177.18","$ 148.41","AUZHYMZYT39ZN","1","B07JC23TZX","0192660091228","192660091228","B07J9K7BNH","Columbia","no"
"Columbia Women's Tipton Peak Insulated Jacket Black","1041319","980266","$ 108.81","2","$ 99.97","$ 199.99","$ 101.53","A3PEUHHEN7V8XI","4","B07MHZPG4W","0192660092904","192660092904","B0CGPCQHW5","Columbia","no"
"Columbia Women's Tipton Peak Insulated Jacket Black","1063815","964566","","","$ 206.23","$ 208.23","$ 208.23","AUZHYMZYT39ZN","1","B07MBV6BKN","0192660092942","192660092942","B0CGPCQHW5","Columbia","yes"
"Columbia Men's Snow Gun Pant, Shark, XX-Large","131914","46978","","","$ 69.99","$ 133.74","$ 89.98","A33Y0SKEZIJTTE","1","B07JZWZNBD","0192660094014","192660094014","","Columbia","yes"
"Columbia Men's PFG Terminal Tackle™ Heather Long Sleeve Shirt,Black Heather, Gulf Stream Logo,Small","70324","141756","","","","$ 63.52","","-","","B07J5V7LG8","0192660098081","192660098081","B00778DVUO","Columbia","no"
"Columbia Youth Boys Steens Mtn Fleece Vest, Pine Green, Large","87805","60952","$ 26.97","112","$ 19.99","$ 60.34","$ 26.97","ALMPJ0G5C8TJF","1","B07K5BSLNS","0192660102719","192660102719","B08R22ZNS6","Columbia","no"
"Columbia Women's Heavenly Hooded Jacket,Dark Nocturnal,Medium","15476","15476","","","$ 190.82","$ 284.38","$ 184.05","AUZHYMZYT39ZN","1","B07JCJMMZY","0192660106908","192660106908","B09XB6XKS6","Columbia","no"
"Columbia Women's Heavenly Hooded Jacket,Dark Nocturnal,Small","15520","15520","","","$ 190.82","$ 207.99","$ 190.82","AUZHYMZYT39ZN","1","B07JC1RGKJ","0192660106915","192660106915","B09XB6XKS6","Columbia","yes"
"Columbia Women's Standard Heavenly HDD Jacket, Chalk, Large","15427","15427","$ 150.00","9","$ 149.99","$ 190.82","$ 153.86","A3AQUZVIJZ22D7","2","B07JBC8C7M","0192660107042","192660107042","B09XB6XKS6","Columbia","no"
"Columbia womens Benton Springs Full Zip Fleece Jacket, Dark Nocturnal, 1X US","977","732","","","","$ 118.98","","-","","B07K2WM9K8","0192660120850","192660120850","B0BLXPNPQV","Columbia","no"
"Columbia Women's Plus Size Benton Springs Full Zip, Dark Nocturnal, 3X","977","738","","","","$ 101.50","","-","","B07K33X8GB","0192660120874","192660120874","B0BLXPNPQV","Columbia","no"
"Columbia Women's Benton Springs Full Zip Outerwear, Black/Wild Iris, Large","962","731","","","","$ 86.79","","-","","B07K2YDT2H","0192660121536","192660121536","B0BLXPNPQV","Columbia","no"
"Columbia Women's Benton Springs Full Zip Outerwear, Black/Wild Iris, X-Large","978","736","","","","$ 117.28","","-","","B07K33WYN4","0192660121567","192660121567","B0BLXPNPQV","Columbia","yes"
"Columbia Women's Benton Springs Full Zip Jacket, Soft Fleece with Classic Fit, Aquarium, Small","944","717","","","$ 64.22","$ 96.22","$ 70.01","A3PJ4JNP8ESTAF","1","B07K3446D3","0192660121703","192660121703","B0BLXPNPQV","Columbia","yes"
"Columbia Women's Benton Springs Full Zip Fleece Jacket, Dusty Iris, Large","947","717","","","","$ 62.31","","-","","B07K2VHGKV","0192660122137","192660122137","B0BLXPNPQV","Columbia","yes"
"Columbia Women's Benton Springs Full Zip Fleece Jacket, Dusty Iris, X-Large","941","721","","","","$ 86.77","","-","","B07K2V1WC2","0192660122168","192660122168","B0BLXPNPQV","Columbia","yes"
"Columbia Women's Bugaboo Oh Pant, White, Medium Short","110598","47340","$ 59.83","1","$ 59.83","$ 133.04","$ 89.89","A1BMYXFTS7NTJR","3","B07JBC3QJY","0192660129969","192660129969","B07J57YGSL","Columbia","yes"
"Columbia Women's Bugaboo Oh Pant, White, Small","109016","46632","$ 115.99","1","$ 115.99","$ 179.92","$ 116.40","-","1","B07JW51WLC","0192660129976","192660129976","B07J57YGSL","Columbia","no"
"Columbia Women's Bugaboo Oh Pant, White, Small Short","108690","46494","","","$ 113.99","$ 232.54","$ 121.44","-","1","B07JC2HMQM","0192660129983","192660129983","B07J57YGSL","Columbia","no"
"Columbia Women's Bugaboo Oh Pant, White, X-Large Short","103010","44599","","","$ 87.99","$ 239.15","$ 91.45","-","3","B07J9KKPZH","0192660130002","192660130002","B07J57YGSL","Columbia","yes"
"Columbia Women's Bugaboo Oh Pant, White, X-Small Short","103446","44540","","","$ 112.54","$ 213.56","$ 120.69","-","1","B07JW4Q6D2","0192660130026","192660130026","B07J57YGSL","Columbia","yes"
"Columbia Women's Bugaboo Oh Pant, Dark Nocturnal, Large","113299","48164","$ 60.00","3","$ 60.00","$ 231.88","$ 114.49","A3LYWQ7B7E7Z2","2","B07JW4WB2W","0192660130033","192660130033","B07J57YGSL","Columbia","yes"
"Columbia Women's Bugaboo Oh Pant, Dark Nocturnal, Medium Short","110160","47148","$ 107.99","2","$ 107.99","$ 222.87","$ 109.32","-","1","B07J9KJ5DF","0192660130064","192660130064","B07J57YGSL","Columbia","no"
"Columbia Women's Bugaboo OH Pant, Dark Nocturnal, 3X Plus","107790","46347","","","$ 105.68","$ 256.11","$ 127.21","A2I4KIISCXKZBK","2","B07JBQ3R6R","0192660132495","192660132495","B07J57YGSL","Columbia","no"
"Columbia Women's Benton Springs Vest, Dark Nocturnal, Petite Large","7470","6708","","","","$ 90.34","","-","","B07K2TSWTR","0192660133638","192660133638","B09HDMWRTX","Columbia","yes"
"Columbia Men's Horizons Pine™ Interchange Jacket, City Grey, Large","352867","228228","","","","$ 340.04","$ 284.78","-","","B07MBFZDFZ","0192660133935","192660133935","B07N293RN3","Columbia","yes"
"Columbia Men's Horizons Pine™ Interchange Jacket, City Grey, Medium","334207","215613","","","","$ 264.02","","-","","B07MBFBM4W","0192660133942","192660133942","B07N293RN3","Columbia","yes"
"Columbia Women's Benton Springs Vest, Chalk, 2X Plus","7716","6875","$ 59.99","5","$ 59.99","$ 102.38","$ 59.80","-","1","B07K2YJGQK","0192660135809","192660135809","B09HDMWRTX","Columbia","no"
"Columbia Women's Benton Springs Vest, Chalk, Small","7677","6840","$ 49.99","1","$ 49.99","$ 51.99","$ 49.99","-","1","B07K2YRNP3","0192660136202","192660136202","B09HDMWRTX","Columbia","no"
"Columbia Women's Benton Springs Vest, Chalk, X-Small","7593","6725","$ 54.95","6","$ 54.95","$ 54.95","$ 54.95","A4QCB252L7I67","1","B07K3BS35G","0192660136226","192660136226","B09HDMWRTX","Columbia","no"
"Columbia Women's Panorama Long Jacket, Chalk, Large","127917","82014","","","","$ 206.53","$ 117.99","-","","B07K2TV9BT","0192660137803","192660137803","B0CMH7NTZM","Columbia","yes"
"Columbia Women's Panorama Long Jacket, Chalk, Small","131964","83176","","","","$ 206.53","$ 118.49","-","","B07K3446C6","0192660137827","192660137827","B0CMH7NTZM","Columbia","no"
"Columbia Women's Panorama Long Jacket, Chalk, X-Small","128941","83077","","","","$ 187.24","","-","","B07K2V8M5M","0192660137841","192660137841","B0CMH7NTZM","Columbia","yes"
"Columbia Women's Panorama Long Jacket, Black, Large","128655","82664","","","$ 139.00","$ 231.15","$ 120.34","-","1","B07K2TP52J","0192660137902","192660137902","B0CMH7NTZM","Columbia","no"
"Columbia Men's Horizons Pine Interchange Jacket, Olive Green, 4X Big","349307","222583","$ 247.95","1","$ 247.95","$ 343.96","$ 247.95","A32VQZPOQ9AEA8","1","B07MBFFGJ2","0192660139883","192660139883","B07N293RN3","Columbia","no"
"Columbia NCAA Alabama Crimson Tide Women's Give and Go II Full Zip Fleece Jacket, Large, ALA - Red Velvet","255951","250627","$ 51.20","5","$ 43.21","$ 94.83","$ 61.57","A3DINL8VX725VT","1","B07ZZR4WT7","0192660146324","192660146324","B0CVK3GS7J","Columbia","no"
"Columbia NCAA Nebraska Cornhuskers Women's Give and Go II Full Zip Fleece Jacket,Large,NEB - Bright Red","237860","222387","","","$ 91.30","$ 218.30","$ 98.78","A2E5AAI4PYVZF6","1","B07ZZRV1GK","0192660149790","192660149790","B0CVK3GS7J","Columbia","yes"
"Columbia NCAA Nebraska Cornhuskers Women's Give and Go II Full Zip Fleece Jacket, Small, NEB - Bright Red","470025","435204","$ 89.77","5","$ 81.78","$ 230.10","$ 92.27","A3DINL8VX725VT","2","B07ZZR5Y7R","0192660149813","192660149813","B0BQ1FHPCC","Columbia","no"
"Columbia NCAA South Carolina Fighting Gamecocks Women's Give and Go II Full Zip Fleece Jacket, Medium, SC - Black","240951","226000","$ 58.66","5","$ 50.67","$ 115.55","$ 58.66","A3DINL8VX725VT","1","B07ZZRQYNF","0192660150208","192660150208","B0CVK3GS7J","Columbia","no"
"Columbia NCAA Georgia Bulldogs Women's Give and Go II Full Zip Fleece Jacket, Medium, UGA - Bright Red","419491","347230","$ 58.66","5","$ 50.67","$ 93.98","$ 58.66","A3DINL8VX725VT","1","B07ZZRK1H8","0192660150406","192660150406","B0C1FTR1SQ","Columbia","no"
"Columbia NCAA Georgia Bulldogs Women's Give and Go II Full Zip Fleece Jacket, Small, UGA - Black","430666","376380","","","$ 117.33","$ 137.03","$ 137.03","-","1","B07ZZRM9MK","0192660150468","192660150468","B0C1FTR1SQ","Columbia","no"
"NCAA Oklahoma Sooners Men's Collegiate Flanker III Fleece Jacket, 4X-Large Tall, OK - Black/Red Velvet","147429","143026","","","","$ 75.00","","-","","B07ZZSFLQJ","0192660161839","192660161839","B0CLDVRBW3","Columbia","no"
"NCAA Virginia Tech Hokies Men's Collegiate Flanker III Fleece Jacket, 3XT, VT - Deep Maroon/Tangy Orange","180147","151356","","","$ 135.85","$ 169.72","$ 156.73","-","1","B081DB9VPR","0192660162829","192660162829","B0CLDVRBW3","Columbia","no"
"Columbia NCAA Iowa Hawkeyes Women's Flash Forward Lined Jacket, Medium, IW - Black/MLB Gold","382659","399595","$ 85.09","5","$ 76.85","$ 118.40","$ 98.05","-","2","B07ZWY9S9B","0192660166759","192660166759","B09BFVTQVC","Columbia","no"
"Columbia NCAA Iowa Hawkeyes Women's Flash Forward Lined Jacket, Small, IW - Black/MLB Gold","375333","397293","$ 85.09","5","$ 76.85","$ 200.60","$ 97.11","A3DINL8VX725VT","5","B07ZWY6B9X","0192660166766","192660166766","B09BFVTQVC","Columbia","no"
"Columbia NCAA Iowa Hawkeyes Women's Flash Forward Lined Jacket, X-Large, IW - Black/MLB Gold","379639","399968","","","","$ 108.58","$ 95.00","-","","B07ZWYKP2P","0192660166773","192660166773","B09BFVTQVC","Columbia","no"
"NCAA Michigan State Spartans Women's Flash Forward Lined Jacket, Medium, MS - Spruce/Columbia Grey","392051","400739","","","$ 66.41","$ 118.40","$ 99.93","-","2","B07ZWYBMP2","0192660169729","192660169729","B09BFVTQVC","Columbia","no"
"NCAA Michigan State Spartans Women's Flash Forward Lined Jacket, Small, MS - Spruce/Columbia Grey","367894","392081","$ 90.80","5","$ 82.81","$ 195.88","$ 94.90","-","2","B07ZWYDQ9S","0192660169736","192660169736","B09BFVTQVC","Columbia","no"
"NCAA Michigan State Spartans Women's Flash Forward Lined Jacket, X-Large, MS - Spruce/Columbia Grey","400275","392380","","","$ 66.41","$ 118.29","$ 91.34","-","1","B0814Y2CJ9","0192660169743","192660169743","B09BFVTQVC","Columbia","no"
"Columbia NCAA Nebraska Cornhuskers Women's Flash Forward Lined Jacket, Medium, NEB - Bright Red/Columbia Grey","379663","405878","","","","$ 114.38","$ 99.00","-","","B0814Z14GL","0192660169873","192660169873","B09BFVTQVC","Columbia","yes"
"NCAA Tennessee Volunteers Women's Flash Forward Lined Jacket, Medium, UT - Solarize/Boulder","381493","396395","$ 90.86","5","$ 82.87","$ 195.88","$ 108.91","A3DINL8VX725VT","2","B07ZWYRBY5","0192660170022","192660170022","B09BFVTQVC","Columbia","no"
"NCAA Arkansas Razorbacks Women's Flash Forward Lined Jacket, X-Small, ARK - Black/Red Velvet","360198","392121","","","","$ 169.00","$ 63.99","-","","B07ZWYBWP3","0192660170206","192660170206","B09BFVTQVC","Columbia","no"
"Columbia NCAA Virginia Tech Hokies Women's Flash Forward Lined Jacket, Medium, VT - Black/Deep Maroon","387378","400421","","","","$ 122.40","$ 108.00","-","","B07ZWXYYQC","0192660170770","192660170770","B09BFVTQVC","Columbia","no"
"Columbia NCAA Wisconsin Badgers Women's Flash Forward Lined Jacket, Medium, WIS - Black/Intense Red","379130","395195","$ 84.25","5","$ 76.01","$ 233.70","$ 94.17","-","1","B07ZWYBDW1","0192660170879","192660170879","B09BFVTQVC","Columbia","no"
"Columbia NCAA Wisconsin Badgers Women's Flash Forward Lined Jacket, Small, WIS - Black/Intense Red","383488","399552","$ 77.64","5","$ 69.65","$ 165.25","$ 80.29","A3DINL8VX725VT","5","B07ZWYN1C2","0192660170886","192660170886","B09BFVTQVC","Columbia","no"
"NCAA Kentucky Wildcats Women's Flash Forward Lined Jacket, Small, UK - Azul/Black","383155","395039","","","","$ 340.40","","-","","B07ZWYDQG5","0192660170985","192660170985","B09BFVTQVC","Columbia","no"
"Columbia Women's Fire Side II Sherpa Full Zip, Dark Nocturnal, 2X Plus","41902","28886","","","$ 73.94","$ 171.16","$ 86.96","A3DINL8VX725VT","3","B07K2V8M1T","0192660179070","192660179070","B08RLRVXRN","Columbia","yes"
"Columbia Women's Fire Side II Sherpa Full Zip, Cirrus Grey, 2X Plus","41791","28826","","","","$ 128.19","$ 79.94","-","","B07K2YXPD6","0192660179100","192660179100","B08RLRVXRN","Columbia","no"
"Columbia Women's Fire Side II Sherpa Full Zip, Dark Nocturnal, Large","42609","29332","","","$ 107.52","$ 125.63","$ 84.22","AUZHYMZYT39ZN","2","B07K2V8H2K","0192660179353","192660179353","B08RLRVXRN","Columbia","yes"
"Columbia Women's Fire Side II Sherpa Full Zip, Cirrus Grey, Small","42121","29080","$ 59.99","1","$ 59.99","$ 140.81","$ 59.99","A2RB0TPTDP4W5R","2","B07K2VGD8X","0192660179421","192660179421","B08RLRVXRN","Columbia","no"
"Columbia Women's Switchback™ III Jacket Outerwear, -fathom blue, Small","2392","2276","$ 59.97","8","$ 59.97","$ 130.93","$ 59.97","A4QCB252L7I67","1","B07K6ZNBDG","0192660181042","192660181042","B0C6S1CCK9","Columbia","no"
"Columbia Women's Switchback™ III Jacket Outerwear, -red lily, Large","2414","2285","","","","$ 89.97","$ 60.00","-","","B07K6X6KVS","0192660181127","192660181127","B0C6S1CCK9","Columbia","yes"
"Columbia Unisex Trail Shaker Gaiter, Collegiate Navy, One Size","693720","492962","","","","$ 31.99","","-","","B07JCDNL5X","0192660181783","192660181783","B0CJ4Z4DXF","Columbia","yes"
"Columbia Big Girl's Horizon Ride™ Jacket Outerwear, geyser doodle, Large","688708","568587","$ 92.70","1","$ 92.70","$ 128.00","$ 92.70","AUZHYMZYT39ZN","1","B07K6NW247","0192660183183","192660183183","B078214Q21","Columbia","no"
"Columbia Youth Girls Alpine Action II Jacket, Black, Medium","464866","367274","","","$ 103.90","$ 155.04","$ 118.85","A2HGWKGRZLYH2G","1","B07JBBXVMG","0192660187211","192660187211","B09KMRLXGS","Columbia","no"
"Columbia Men's Delta Ridge Down Jacket, Black, Medium","199729","151196","","","","$ 190.95","$ 142.25","-","","B07JBZ627V","0192660198729","192660198729","B09X9RZTYQ","Columbia","no"
"Columbia Men's Delta Ridge Down Jacket, Black, Small","202133","151405","","","","$ 250.73","$ 147.35","-","","B07JBY8WSM","0192660198736","192660198736","B09X9RZTYQ","Columbia","yes"
"Columbia Men's Delta Ridge Down Jacket, Collegiate Navy, Medium","198216","150402","","","","$ 265.99","","-","","B07JBMZK9C","0192660198828","192660198828","B09X9RZTYQ","Columbia","no"
"Columbia Men's Powder Lite™ Hybrid Jacket, Black, Black Heather ,Large","635821","503591","$ 72.21","12","$ 64.99","$ 148.98","$ 72.21","A2OTE410JXLA5O","1","B07JB9PPVG","0192660205328","192660205328","B07DQFPNKX","Columbia","no"
