Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Buy Box Seller,Black_list,PID
"New Balance Men's 460 V3 Running Shoe, Navy/Royal, 9 X-Wide",,,,,,$119.00,,,,B08PCCNSDK,195481298753,195481298753,B08PD6YL7J,New Balance,,,Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Sand Dollar, 9",,,$99.95,,$99.95,$100.00,,,,B0CB9DVR1Y,196414457155,196414457155,B0CWLRRYPG,Cole Haan,,3rd Party (A1BNXE6U3W2NOH),Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Ivory/Optic White/Black, 8 Wide",,,,,,$171.21,,,,B0BQT9HH52,196414310887,196414310887,B0CWLRRYPG,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Dark Sequoia/Scotch/Ivory, 9",,,,,,$174.03,,,,B0BYLQ8524,196414353754,196414353754,B0CWLRRYPG,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Morel/Deep Olive/Silver Birch, 13 Wide",,,,,$127.63,$128.82,,,,B0BYLFR58C,196414356755,196414356755,B0CWLRRYPG,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Morel/Deep Olive/Silver Birch, 8.5",,,,,$132.05,$167.74,,,,B0BYLJSCGF,196414356670,196414356670,B0CWLRRYPG,Cole Haan,,,Y,none
"New Balance Women's FuelCell Rebel V3 Running Shoe, White/Cosmic Rose/Blacktop, 8",,,$95.62,,$89.99,$129.99,,,,B09YBTRVDW,196432788477,196432788477,B0CLHNFF6X,New Balance,,3rd Party (A39TXNIIBJ7BFL),Y,none
"New Balance womens Fresh Foam Roav V2 Running Shoe, Black/White, 7.5 Wide US",,,,,,$137.99,,,,B09DTF256R,195907554838,195907554838,B096NVS1L4,New Balance,,,Y,none
New Balance Womens 550 White Juniper Size 6,,,$145.85,,$137.90,$223.09,,,,B0CMMWGKF2,196941297545,196941297545,B0CPYMS2KG,New Balance,,3rd Party (AF4GO035LHAA2),Y,none
"New Balance Women's 550 Sneakers, Reflection/New Spruce, Green, 6.5 Medium US",,,,,,$149.97,,,,B0CJ489BKL,197375552750,197375552750,B0CPYMS2KG,New Balance,,,Y,none
"Cole Haan Men's Grandpro Ashland Stitchlite Sneaker, Black/Tornado/Ivory, 13 Wide",,,,,,$159.95,,,,B0CB9CT876,196414463668,196414463668,B0BQ5SQV4V,Cole Haan,,,Y,none
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Mountain Teal/Sulphur Yellow, 13 N",,,,,,,,,,B096WMDFQ4,195481440794,195481440794,B0B9BRT7LY,New Balance,,,Y,none
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, White/Helium, 9.5 XW",,,,,,$252.29,,,,B096WHTC8D,195481467005,195481467005,B0B9BRT7LY,New Balance,,,Y,none
"New Balance Men's 520 V7 Running Shoe, Moonbeam/Timberwolf/Gum 2, 11",,,,,$98.00,$105.00,,,,B09H3MQZVZ,196307604819,196307604819,B087VDKJTZ,New Balance,,,Y,none
"Cole Haan Men's Grand Crosscourt Transition Sneaker, Sand Dollar/Silver Lining/Irish Coffee, 12 Wide",,,,,$169.95,$170.00,,,,B0CB9GML43,196414461145,196414461145,B0CX59CV8Z,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Transition Sneaker, Sand Dollar/Silver Lining/Irish Coffee, 9.5 Wide",,,,,$169.95,$170.00,,,,B0CB9DRCLD,196414461213,196414461213,B0CX59CV8Z,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Transition Sneaker, Sand Dollar/Silver Lining/Irish Coffee, 13 Wide",,,,,$169.95,$170.00,,,,B0CB9DJQS4,196414461152,196414461152,B0CX59CV8Z,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Transition Sneaker, Acorn/Natural Tan/Sesame, 9",,,$166.00,,$165.50,$170.00,,,,B0CB9GJG1C,196414461565,196414461565,B0CX59CV8Z,Cole Haan,,3rd Party (A368P1XA7FWOMA),Y,none
"New Balance Men's 460 V3 Running Shoe, Black/Neon Dragonfly/Blacktop, 7",,,,,,$64.99,,,,B09YBCZ4Q6,196432833917,196432833917,B08PD6YL7J,New Balance,,,Y,none
"New Balance Men's BURNX3 Lacrosse Shoe, White/Crimson/Black, 4.5",,,$84.93,,$69.98,$134.51,,,,B09YBP4BQN,196432694716,196432694716,B08PDFV85B,New Balance,,3rd Party (A2857RBU562CVM),Y,none
"Cole Haan Men's Generation Zerogrand II Sneaker, Egret/Paloma/Vachetta, 8.5 Wide",,,,,$140.00,$140.00,,,,B0BR29VL1Q,196414132182,196414132182,B0BQ5SQV4V,Cole Haan,,,Y,none
"Cole Haan Men's Grandpro Ashland Stitchlite Sneaker, Sesame/Dark Chocolate/Ivory, 12 Wide",,,,,,$160.00,,,,B0CB9GC37B,196414463415,196414463415,B0BQ5SQV4V,Cole Haan,,,Y,none
"Cole Haan Men's Pinch Prep Penny Loafer, Black Nubuck/Trellis/Irish Coffee, 13 Wide",,,,,,$160.00,,,,B0CB9H194F,196414449815,196414449815,B0BQM6HB6F,Cole Haan,,,Y,none
"New Balance Women's Fresh Foam X Cruz V3 Running Shoe, Angora/Sea Salt/Timberwolf, 9.5",,,$89.99,,$89.99,$89.99,,,,B0C35F1RQH,197375477947,197375477947,B0C34ZLJ47,New Balance,,3rd Party (AH1YFAUS3NHX2),Y,none
Cole Haan Grandpro Topspin Sneaker Ensign Blue/Egret 10 D (M),,,,,$219.99,$219.99,,,,B0BR2CBJRY,196414152715,196414152715,B08X3PZWSV,Cole Haan,,,Y,none
New Balance Boy's GC574v1 (Little Kid/Big Kid) Black/White 6 Big Kid M,,,,,,$79.99,,,,B0CDLB1LT2,196941289410,196941289410,B09YBWCWSD,New Balance,,,Y,none
New Balance Boy's GC574v1 (Little Kid/Big Kid) Grey Matter/Black 6 Big Kid W,,,,,,$79.99,,,,B0CH6FCC9F,196941284231,196941284231,B09YBWCWSD,New Balance,,,Y,none
"Cole Haan Men's Grand Crosscourt Transition Sneaker, Acorn/Natural Tan/Sesame, 7.5",,,$170.00,,$170.00,$170.00,,,,B0CB9DKD1M,196414461534,196414461534,B0CX59CV8Z,Cole Haan,,3rd Party (APV6T4RKTKPW0),Y,none
"Cole Haan Men's Grand Crosscourt Transition Sneaker, Acorn/Natural Tan/Sesame, 7",,,$170.00,,$170.00,$170.00,,,,B0CB9GTGXC,196414461527,196414461527,B0CX59CV8Z,Cole Haan,,3rd Party (APV6T4RKTKPW0),Y,none
"New Balance Boy's 480 V1 Lace-Up Sneaker, Prism Purple/White, 4.5 Big Kid",,,,,,$74.99,,,,B0BPN1X67C,196941281544,196941281544,B0CZ48325Y,New Balance,,,Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Morel/Deep Olive/Silver Birch, 8.5 Wide",,,,,$127.63,$128.82,,,,B0BYLFPTKR,196414356793,196414356793,B0CWLRRYPG,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Morel/Deep Olive/Silver Birch, 12 Wide",,,,,$127.63,$128.82,,,,B0BYLP1279,196414356748,196414356748,B0CWLRRYPG,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Morel/Deep Olive/Silver Birch, 11.5 Wide",,,,,$119.20,$128.82,,,,B0BYLBYT3V,196414356731,196414356731,B0CWLRRYPG,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Morel/Deep Olive/Silver Birch, 9.5 Wide",,,,,$119.20,$128.82,,,,B0BYLFSNXP,196414356816,196414356816,B0CWLRRYPG,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Sand Dollar, 9.5 Wide",,,$99.95,,$99.95,$100.00,,,,B0CB9D9DS9,196414457285,196414457285,B0CWLRRYPG,Cole Haan,,3rd Party (A1BNXE6U3W2NOH),Y,none
"New Balance Men's FuelCell 4040 V7 Metal Baseball Shoe, Team Sky Blue/Optic White, 6.5",,,$109.95,,$109.95,$109.99,,,,B0C34DRLNC,196941392158,196941392158,B0BJ7YP2B6,New Balance,,3rd Party (A1ZDKCDNB5PS5A),Y,none
"Steve Madden Dual Flat Sandals Double Strap Flat Sandals Taupe Suede Two Piece (Taupe Suede, 7.5)",,,$39.95,,$39.95,$69.99,,,,B0BZTBJT5Z,197369062463,197369062463,B0C62SWSGJ,Steve Madden,,3rd Party (A1G9RBEK6CB71F),Y,none
"Steve Madden Dual Flat Sandals Double Strap Flat Sandals Taupe Suede Two Piece (Taupe Suede, 10)",,,$49.95,,$49.95,$69.99,,,,B0BZT9NXSG,197369062517,197369062517,B0C62SWSGJ,Steve Madden,,3rd Party (A1G9RBEK6CB71F),Y,none
"Steve Madden Dual Flat Sandals Double Strap Flat Sandals Taupe Suede Two Piece (Taupe Suede, 8)",,,$49.95,,$49.95,$69.99,,,,B0BZT8DPMF,197369062470,197369062470,B0C62SWSGJ,Steve Madden,,3rd Party (A1G9RBEK6CB71F),Y,none
"Steve Madden Dual Flat Sandals Double Strap Flat Sandals Taupe Suede Two Piece (Taupe Suede, 6.5)",,,$39.95,,$39.95,$69.99,,,,B0BZTB5Z48,197369062449,197369062449,B0C62SWSGJ,Steve Madden,,3rd Party (A1G9RBEK6CB71F),Y,none
Steve Madden Women's Dual Rose Gold Flat Sandal 8 M US,,,$52.36,,$40.99,$64.95,,,,B09P224X2X,196361203485,196361203485,B0C62SWSGJ,Steve Madden,,3rd Party (A24V851RG6UNB7),Y,none
"Steve Madden Dual Flat Sandals Double Strap Flat Sandals Taupe Suede Two Piece (Taupe Suede, 6)",,,$39.95,,$39.95,$69.99,,,,B0BZT9LTL6,197369062432,197369062432,B0C62SWSGJ,Steve Madden,,3rd Party (A1G9RBEK6CB71F),Y,none
"Steve Madden Dual Flat Sandals Double Strap Flat Sandals Taupe Suede Two Piece (Taupe Suede, 9)",,,$55.00,,$55.00,$69.99,,,,B0BZTBK22J,197369062494,197369062494,B0C62SWSGJ,Steve Madden,,3rd Party (A1G9RBEK6CB71F),Y,none
"Steve Madden Dual Flat Sandals Double Strap Flat Sandals Taupe Suede Two Piece (Taupe Suede, 9.5)",,,$39.95,,$39.95,$69.99,,,,B0BZT7W3DJ,197369062500,197369062500,B0C62SWSGJ,Steve Madden,,3rd Party (A1G9RBEK6CB71F),Y,none
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Sulphur Yellow/Ocean Grey, 15 XW",,,,,,,,,,B096WX4T8D,195481439354,195481439354,B0B9BRT7LY,New Balance,,,Y,none
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Sulphur Yellow/Ocean Grey, 10 N",,,,,,,,,,B096WKLLBR,195481438784,195481438784,B0B9BRT7LY,New Balance,,,Y,none
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Mountain Teal/Sulphur Yellow, 10.5 N",,,,,,,,,,B096WHGBR2,195481440749,195481440749,B0B9BRT7LY,New Balance,,,Y,none
"New Balance Women's Fresh Foam X Cruz V3 Running Shoe, Angora/Sea Salt/Timberwolf, 8.5 Wide",,,$89.99,,$89.99,$89.99,,,,B0C34L7VK1,197375478067,197375478067,B0C34ZLJ47,New Balance,,3rd Party (AH1YFAUS3NHX2),Y,none
"Cole Haan Women's Piper Mule, Mtllc Linen Raffia, 9 Wide",,,,,$150.00,$150.00,,,,B0994YK5SQ,194736810399,194736810399,B0CXHT356C,Cole Haan,,,Y,none
"Cole Haan Women's Piper Mule, Mtllc Linen Raffia, 7 Wide",,,,,$150.00,$150.00,,,,B0994Y6NN3,194736810351,194736810351,B0CXHT356C,Cole Haan,,,Y,none
Steve Madden Women's Ecntrcqt Olive Sneaker 9 W US,,,,,,$49.95,,,,B09YVKN5C1,195945935927,195945935927,B095XR1TKB,Steve Madden,,,Y,none
"New Balance Kids 574 V1 70s Racing Lace-up Sneaker, CRYSTAL PINK/CARNIVAL PINK, 2 M Little Kid (4-8 Years)",,,,,,$99.00,,,,B0BJ7ZXTTX,196941188218,196941188218,B09YBWCWSD,New Balance,,,Y,none
"New Balance Kid's FuelCore Reveal V3 Boa Running Shoe, Bleach Blue/Cyber Lilac/Blue Groove, 3.5 Big Kid",,,,,,$74.70,,,,B09K4RSG9L,196307281355,196307281355,B0BLL1GNMG,New Balance,,,Y,none
"Cole Haan Women's Piper Mule Loafer, Black Leather, 9 C US",,,,,,$150.00,,,,B07QGHRF89,192004449685,192004449685,B0CXHT356C,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Transition Sneaker, Sand Dollar/Silver Lining/Irish Coffee, 7",,,$170.00,,$170.00,$170.00,,,,B0CB9FPNCY,196414461046,196414461046,B0CX59CV8Z,Cole Haan,,3rd Party (APV6T4RKTKPW0),Y,none
"Cole Haan Men's Grand Crosscourt Transition Sneaker, Sand Dollar/Silver Lining/Irish Coffee, 11 Wide",,,$169.95,,$169.95,$170.00,,,,B0CB9GP3DL,196414461121,196414461121,B0CX59CV8Z,Cole Haan,,3rd Party (A1BNXE6U3W2NOH),Y,none
"Cole Haan Men's Grand Crosscourt Transition Sneaker, Sand Dollar/Silver Lining/Irish Coffee, 7.5",,,$170.00,,$170.00,$170.00,,,,B0CB9HNRWZ,196414461053,196414461053,B0CX59CV8Z,Cole Haan,,3rd Party (APV6T4RKTKPW0),Y,none
"Cole Haan Men's Grand Crosscourt Transition Sneaker, Acorn/Natural Tan/Sesame, 13",,,,,$165.50,$170.00,,,,B0CB9J9HMH,196414461510,196414461510,B0CX59CV8Z,Cole Haan,,,Y,none
"Steve Madden Women's Ecentrcq Slip-On Fashion Sneaker,Wine,5 M US",,,,,,,,,,B00JHD4QGK,888311608869,888311608869,B095XR1TKB,Steve Madden,,,Y,none
"Cole Haan Women's Evelyn Bow Driver Driving Style Loafer, Oriole Nubuck (AKUYA), 6.5",,,$119.99,,$119.99,$149.99,,,,B092531HNB,194736691882,194736691882,B0944FRRSH,Cole Haan,,3rd Party (AE60DXUTMRRDB),Y,none
"Cole Haan Women's Evelyn Bow Driver Driving Style Loafer, Pecan Leather, 7 Wide",,,$89.97,,$89.97,$144.52,,,,B09941CQHJ,194736714482,194736714482,B0944FRRSH,Cole Haan,,Amazon,Y,none
"New Balance Men's FuelCell 4040 V7 Metal Baseball Shoe, Raincloud/Optic White, 12 Wide",,,,,,$109.99,,,,B0BJ7J6QC5,196941392073,196941392073,B0BJ7YP2B6,New Balance,,,Y,none
"New Balance Men's FuelCell Rebel V3 Running Shoe, White/Blacktop/Neon Dragonfly, 7.5 Wide",,,,,,$149.99,,,,B09YBYX7RG,196432826193,196432826193,B096NP1V5Z,New Balance,,,Y,none
"New Balance Men's FuelCell Rebel V3 Running Shoe, Neon Dragonfly/Black, 13 Wide",,,,,,$129.99,,,,B0BJ7F6289,196652964729,196652964729,B096NP1V5Z,New Balance,,,Y,none
"New Balance Men's FuelCell Rebel V3 Running Shoe, Cosmic Pineapple/Blacktop/Neon Dragonfly, 10",,,,,$129.95,$131.88,,,,B09YB8PH5B,196432826735,196432826735,B096NP1V5Z,New Balance,,,Y,none
"Cole Haan Men's Grand Crosscourt Transition Sneaker, Acorn/Natural Tan/Sesame, 11.5 Wide",,,$169.95,,$169.95,$169.95,,,,B0CB9GXVQ7,196414461619,196414461619,B0CX59CV8Z,Cole Haan,,3rd Party (A1BNXE6U3W2NOH),Y,none
Cole Haan Grandpro Topspin Sneaker Dark Pavement/Ivory 13 D (M),,,$96.74,,$96.74,$160.00,,,,B0BYZ5Z6KD,196414220704,196414220704,B08X3PZWSV,Cole Haan,,3rd Party (AUTFUZM21LT4F),Y,none
"Cole Haan Men's Grandpro Topspin Sneaker, Dune/Truffle/Ivory, 8",,,,,$174.95,$175.95,,,,B0CB9F86BK,196414472073,196414472073,B08X3PZWSV,Cole Haan,,,Y,none
"New Balance 574 Boys Shoes Size 4.5, Color: Light Grey/Leopard-Grey",,,$69.90,,$69.90,$69.90,,,,B0CHYNS4MD,194389560252,194389560252,B09YBWCWSD,New Balance,,3rd Party (A8J09E2FDMZCY),Y,none
New Balance Girl's PC574v1 (Little Kid) Reflection/Shell Pink 2.5 Little Kid M,,,$74.99,,$74.99,$74.99,,,,B0CDLBBRGY,196941264752,196941264752,B09YBWCWSD,New Balance,,3rd Party (AH1YFAUS3NHX2),Y,none
"New Balance Kids 574 V1 70s Racing Lace-up Sneaker, CRYSTAL PINK/CARNIVAL PINK, 2 W Little Kid (4-8 Years)",,,,,,$70.00,,,,B0BJ8BKFQ5,196941188348,196941188348,B09YBWCWSD,New Balance,,,Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Dark Sequoia/Scotch/Ivory, 9.5",,,,,$133.81,$165.67,,,,B0BYLC474S,196414353761,196414353761,B0CWLRRYPG,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Morel/Deep Olive/Silver Birch, 11 Wide",,,,,$119.20,$128.82,,,,B0BYLFSNX4,196414356724,196414356724,B0CWLRRYPG,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Morel/Deep Olive/Silver Birch, 7",,,,,$133.31,$160.29,,,,B0BYLFPM37,196414356649,196414356649,B0CWLRRYPG,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Dark Sequoia/Scotch/Ivory, 10.5",,,,,$165.67,$165.67,,,,B0BYLTK7X1,196414353662,196414353662,B0CWLRRYPG,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Morel/Deep Olive/Silver Birch, 9 Wide",,,,,$119.20,$128.82,,,,B0BYLJS5N9,196414356809,196414356809,B0CWLRRYPG,Cole Haan,,,Y,none
"New Balance Men's FuelCell 796 V4 Hard Court Tennis Shoe, Team Red/Phantom/Silver, 15 Wide",,,$89.95,,$89.95,$89.95,,,,B0C34H4RW7,197375333694,197375333694,B0C34LDPBL,New Balance,,3rd Party (AH1YFAUS3NHX2),Y,none
"New Balance 1010 - Tiago Lemos Rust/Sea Salt US Men's 7.5, Women's 9 Medium",,,$109.99,,$109.99,$109.99,,,,B0CN35HL92,197375669083,197375669083,B08BBCXH47,New Balance,,3rd Party (AH1YFAUS3NHX2),Y,none
"Cole Haan Women's Evelyn Bow Driver Driving Style Loafer, Pecan Leather, 10 Wide",,,,,,$153.41,,,,B0993ZZS4T,194736714437,194736714437,B0944FRRSH,Cole Haan,,,Y,none
"New Balance Unisex 574 V2 Subterra Sneaker, Olive/Bone, 4 US Men",,,,,$99.99,$99.99,,,,B0BJ7LRGTK,196941371559,196941371559,B0BJ826WQ7,New Balance,,,Y,none
"New Balance Girls 237 V1 Lace Up Sneaker, Oyster Pink/Mars Red, 3.5 Wide Big Kid",,,,,,$64.99,,,,B09V45RDRD,195481211233,195481211233,B0CVMWWZXS,New Balance,,,Y,none
"New Balance Boy's 237 V1 Lace Up Sneaker, Natural Indigo/Nightwatch Green, 4 Big Kid",,,$89.00,,$89.00,$99.00,,,,B09K4NFY5C,196307274265,196307274265,B0CVMWWZXS,New Balance,,3rd Party (A2XCZEOIUBOQ69),Y,none
"New Balance 237 V1 Lace Up Sneaker, White/Black, 3.5 US Unisex Big Kid",,,,,$107.00,$107.00,,,,B0C34N44ZK,197375430355,197375430355,B0CVMWWZXS,New Balance,,,Y,none
"New Balance Boy's 237 V1 Lace Up Sneaker, Bright Lapis/Poppy, 5.5 Big Kid",,,,,$75.00,$106.65,,,,B09XRF7TSB,196432727797,196432727797,B0CVMWWZXS,New Balance,,,Y,none
"Cole Haan Men's Generation Zerogrand II Sneaker, Pavement/Citrus Red/Black, 8",,,,,$174.69,$175.88,,,,B0BYLFSL5V,196414349177,196414349177,B0BQ5SQV4V,Cole Haan,,,Y,none
"New Balance 440 White/Navy 1 US Men's 8.5, Women's 10 Medium",,,,,$84.95,$84.95,,,,B0CH6JGFLP,196652858950,196652858950,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 White/Navy 1 US Men's 9, Women's 10.5 Medium",,,,,$84.95,$84.95,,,,B0CH6J9L4Y,196652858967,196652858967,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 White/Navy 1 US Men's 12, Women's 13.5 Medium",,,,,$79.95,$84.95,,,,B0CH6JX29P,196652859025,196652859025,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 High Purple/Yellow US Men's 11.5, Women's 13 Medium",,,,,$120.89,$120.95,,,,B0C72GP4NH,196652858592,196652858592,B08RY1PNZY,New Balance,,,Y,none
New Balance Boy's PC574v1 (Little Kid) Blacktop/White 2 Little Kid W,,,$62.57,,$47.62,$64.99,,,,B0BTHN2GZ3,196432566716,196432566716,B09ZVGQVZ3,New Balance,,3rd Party (A3DT0VMUKYR74A),Y,none
"New Balance 440 White/Navy 1 US Men's 8, Women's 9.5 Medium",,,,,$84.95,$84.95,,,,B0CH6G9P1R,196652858943,196652858943,B08RY1PNZY,New Balance,,,Y,none
"Cole Haan Men's Grand Crosscourt Transition Sneaker, Sand Dollar/Silver Lining/Irish Coffee, 9 Wide",,,$169.95,,$169.95,$170.00,,,,B0CB9FVS63,196414461206,196414461206,B0CX59CV8Z,Cole Haan,,3rd Party (A1BNXE6U3W2NOH),Y,none
"New Balance 440 High Sea Salt/Gum US Men's 12, Women's 13.5 Medium",,,,,$107.17,$115.17,,,,B0CH6JYXH9,196652859650,196652859650,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 Sea Salt/Indigo US Men's 10.5, Women's 12 D (M)",,,,,$79.95,$79.95,,,,B0CN355ZKR,197375677699,197375677699,B08RY1PNZY,New Balance,,,Y,none
"New Balance 1010 - Tiago Lemos Sea Salt/Spruce US Men's 5.5, Women's 7 Medium",,,,,$109.95,$109.95,,,,B0CN36BQ98,197375668628,197375668628,B08BBCXH47,New Balance,,,Y,none
"Cole Haan womens JOSIE BLOCK HEEL SANDAL (65MM),Nudist Nude Leather,6 M US",,,,,$138.37,$153.48,,,,B07YPJQ8PL,194736037161,194736037161,B0CV61VYD1,Cole Haan,,,Y,none
"Cole Haan Womens Josie Block Ankle Strap Dress Sandals Mid Heel 2-3"" - Red - Size 10 B",,,$159.95,,$159.95,$160.00,,,,B0C3B2DXXH,196414234909,196414234909,B0CV61VYD1,Cole Haan,,3rd Party (AG670YE9WDQRF),Y,none
"Cole Haan Women's Piper Mule, Mtllc Linen Raffia, 9.5 Wide",,,,,,$56.86,,,,B0994YMQYJ,194736810405,194736810405,B0CXHT356C,Cole Haan,,,Y,none
"Cole Haan Men's Grand Motion Woven Stitchlite Sneaker, Black/Black, 9 Wide",,,$90.21,,$90.21,$230.98,,,,B0794Y74TK,190595859364,190595859364,B0D17ZY81F,Cole Haan,,3rd Party (APV6T4RKTKPW0),Y,none
"New Balance Men's FuelCell 796 V4 Hard Court Tennis Shoe, Team Red/Phantom/Silver, 13 Wide",,,$89.95,,$89.95,$89.99,,,,B0C34H88J5,197375333670,197375333670,B0C34LDPBL,New Balance,,3rd Party (AH1YFAUS3NHX2),Y,none
"New Balance 440 High Sea Salt/Gum US Men's 8, Women's 9.5 Medium",,,,,$107.17,$112.17,,,,B0CH6JHNFW,196652859575,196652859575,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 White/Navy 1 US Men's 9.5, Women's 11 Medium",,,,,$84.95,$84.95,,,,B0CH6JQMQQ,196652858974,196652858974,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 High Olive/Black US Men's 10, Women's 11.5 Medium",,,,,$89.95,$89.95,,,,B0CH6JNKC9,196652859407,196652859407,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 White/Navy US Men's 9.5, Women's 11 Medium",,,,,$135.00,$135.00,,,,B0B31C5V6V,196307086127,196307086127,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 Purple/Red US Men's 9.5, Women's 11 Medium",,,,,$79.95,$79.95,,,,B0CH6GMBG2,196652859186,196652859186,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 High Sea Salt/Gum US Men's 10.5, Women's 12 Medium",,,,,$108.85,$120.02,,,,B0CH6JSW39,196652859629,196652859629,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 High Purple/Yellow US Men's 14, Women's 15.5 Medium",,,,,$107.17,$125.04,,,,B0C72GRFJR,196652858622,196652858622,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 White/Navy 1 US Men's 10, Women's 11.5 Medium",,,,,$84.95,$84.95,,,,B0CH6HQKX8,196652858981,196652858981,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 White/Navy 1 US Men's 10.5, Women's 12 Medium",,,,,$79.95,$84.95,,,,B0CH6JMF92,196652858998,196652858998,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 High White/Teal US Men's 8, Women's 9.5 Medium",,,,,$100.00,$108.80,,,,B0BVBTN7GZ,196432111176,196432111176,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 High Sea Salt/Gum US Men's 5.5, Women's 7 Medium",,,,,$107.17,$116.66,,,,B0CH6KQKLB,196652859520,196652859520,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 Purple/Red US Men's 10.5, Women's 12 Medium",,,,,$80.00,$80.00,,,,B0CH6J685Y,196652859209,196652859209,B08RY1PNZY,New Balance,,,Y,none
"Steve Madden Women's Feather Ballet Flat, Black Crocodile, 5.5 W US",,,,,,,,,,B07TMJM245,194068000963,194068000963,B073SHYHNS,Steve Madden,,,Y,none
"New Balance 440 Purple/Red US Men's 11.5, Women's 13 Medium",,,,,$79.95,$79.95,,,,B0CH6JNQ7S,196652859223,196652859223,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 Purple/Red US Men's 11, Women's 12.5 Medium",,,,,$79.95,$79.95,,,,B0CH6HM35D,196652859216,196652859216,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 White/Navy 1 US Men's 11.5, Women's 13 Medium",,,,,$84.95,$84.95,,,,B0CH6GY315,196652859018,196652859018,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 Sky Blue/White US Men's 6, Women's 7.5 D (M)",,,$79.95,,$79.95,$79.95,,,,B0CN36JN6C,197375674735,197375674735,B08RY1PNZY,New Balance,,3rd Party (A1764WC0Q3LLKR),Y,none
"New Balance 440 Spruce/White US Men's 7.5, Women's 9 D (M)",,,$98.08,,$98.08,$98.08,,,,B0CN33WRSH,197375675589,197375675589,B08RY1PNZY,New Balance,,3rd Party (A35T3I43XUSHP7),Y,none
"New Balance 440 High White/Black US Men's 12, Women's 13.5 Medium",,,$89.95,,$89.95,$89.95,,,,B0C72HSJRS,196652858813,196652858813,B08RY1PNZY,New Balance,,3rd Party (A38GCZO1Y368HR),Y,none
"New Balance 440 Black/Gum 1 US Men's 9, Women's 10.5 D (M)",,,$89.95,,$79.95,$79.95,,,,B0CS2W3GZV,197375675206,197375675206,B08RY1PNZY,New Balance,,3rd Party (A38GCZO1Y368HR),Y,none
"New Balance 440 Black/Gum 1 US Men's 11, Women's 12.5 D (M)",,,,,$79.95,$79.95,,,,B0CS32HM2L,197375675244,197375675244,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 Black/Gum 1 US Men's 9.5, Women's 11 D (M)",,,$89.90,,$79.95,$79.95,,,,B0CS2W2M2L,197375675213,197375675213,B08RY1PNZY,New Balance,,3rd Party (A1ZOM40I4KPA43),Y,none
