Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Black_list,PID
"Nike Blazer Mid '77 Vintage Women's Shoes (DV7006-200, Cacao Wow/Coconut Milk/Black/SAIL) Size 7.5",1082705,1283809,140.87,5,131.88,$136.88,$103.88,A1ME9LZAEMLUMT,3,B0CPBRP83D,196969058869,196969058869,B0CTSMYTL9,Nike,no,V,12036857456367212327
"Giannis Immortality 2 (DQ1942-003, Black/Wolf Grey/White/Black) Size 11",4211189,4211189,91.99,5,83,$113.13,$115.41,"A1EK7LD4ZSCFPB, A1ME9LZAEMLUMT",4,B0CWMTQXRS,196155735222,196155735222,B0C8G6YVTR,Nike,no,V,12030369494066966169
Nike Youth Fury Headband 2.0 (Gym red/White),44705,45740,19.95,10,19.95,$24.99,$19.95,A38NC52YZMEYGW,1,B08NY4NQ2H,887791365248,887791365248,B092JPJ2F5,Nike,no,V,12028725449104401436
"NIKE Jr. Mercurial Vapor 15 Club Unisex DJ5955-040 (Black/Chrome-), Size 1",531619,1019907,79.41,2,70.42,$108.07,$92.37,AF4GO035LHAA2,11,B0C8TH351D,196608040552,196608040552,B0CLHMPH7Z,Nike,no,V,12026087236048645375
"Nike Men's Race Running Shoe, Barely Volt Black Laser Blue Poison Green Stone Mauve Desert Dust, Womens 10",119161,130926,123.05,1,123.05,$257.95,$114.84,A3H0WYN357X0GJ,2,B082R76HZH,194276471418,194276471418,B082VSV3BC,Nike,no,V,12013919603421487100
Nike Dry Training T-Shirt Mens Shirt Sz L Fitness/Workout Black/Anthracite/HTR/Matte Silver,367956,391110,35,2,35,$73.00,$50.69,AQGMR6U0SQRTP,1,B01JLQQ7M8,888507286000,888507286000,B0771TC5T2,Nike,no,V,1201197976921159392
"Nike Team Men's DRI-FIT Flex Woven Short (NO Pockets) nkDJ8693 060 (as1, Alpha, m, Regular, Regular) Anthracite/White",316938,395574,42.5,14,35,$35.00,$42.50,A1YSV4FL7WKBZC,1,B0BNNY6W6D,195870662943,195870662943,B0BNNXB4LZ,Nike,no,V,12000470295742856608
"Nike Men's Sneakers, Multicoloured Black Anthracite Neutral Grey 001, Numeric_8",94239,177181,149.99,6,149.99,$203.00,$149.99,A1RIIAX5ON26EB,1,B010HEB4RQ,888409971110,888409971110,B01LVWVKJZ,Nike,no,V,11992156935169445784
Jordan Youth Air 1 Mid GS 554725 084 Racer Blue - Size 4Y,158114,194920,190,1,190,$270.00,$191.57,A3KCLKFFWT76LN,3,B08P3V15L3,194498268414,194498268414,B093YXLZQG,Nike,no,V,11977049727684218203
NIKE Jordan Mens 1 Mid DM3529 001 Crater Black - Size 7,12599,13375,152,1,152,$410.00,$167.21,AFW7WNX55N5K4,3,B09KTB71WY,195238355746,195238355746,B0CPTHD1FB,Nike,no,V,11969110110333337845
"Nike Women's Air Max Excee Style: CD5432 125 (White/Black/Summit White/, us_Footwear_Size_System, Adult, Women, Numeric, Medium, Numeric_8)",14029,13187,129.99,10,129.99,$177.93,$119.59,A2RVBBPJL0UQFK,1,B0BNJJYQG5,196153719187,196153719187,B0CN1RNB5R,Nike,no,V,11967824596048976888
Nike Kids Air Jordan 1 Mid GS Chicago Black Toe Basketball Shoes (7),45586,42982,177,2,177,$338.80,$179.14,AFW7WNX55N5K4,4,B08B659Z92,193658124980,193658124980,B0CR45LZCC,Nike,no,V,11965448545678033032
Nike Hydrastrong Racerback One-Piece University Red 40,287988,244769,57.88,3,57.29,$76.80,$47.01,A218NCVVSLQN1Q,5,B086375V5T,30673190500,30673190500,B09FJ2DP9J,Nike,no,V,11953771194711602488
Jordan Mens Air 1 Mid GS 554725 133 Arctic Orange - Size 3.5Y,12723,13398,259,1,259,$299.99,$259.30,A2O4XN2BBGRDQ,1,B0977VJF6K,194957112050,194957112050,B0CPTHD1FB,Nike,no,V,1195330441096892945
"Nike Women's Flex Trainer 9 Sneaker, Pink Rise/Melon Tint-Laser Fuchsia, 7 Regular US",348584,340241,104.99,12,104.99,$235.00,$104.99,A1RIIAX5ON26EB,1,B07HDSK6XS,192499172440,192499172440,B01HDW5YEO,Nike,no,V,11949044149030346475
"Nike Men's Air Tailwind 79 Running Shoe, Black/White/Team Orange, 7",153132,128011,89.88,1,89.88,$272.00,$194.44,A2HD7FASHGW7BD,1,B083FXVX9V,193151456267,193151456267,B07TPYH8TL,Nike,no,V,11948750877686055336
Jordan Boy's 6 Rings (Big Kid) Black/Gym Red/White 4 Big Kid M,141464,697459,148.9,2,148.9,$234.56,$145.83,AIMC7EES4LT9C,3,B0BS6SHBG7,196154216128,196154216128,B0CR6HRBHT,Nike,no,V,11945405102319262974
Nike Mens Dunk Low DD1391 702 Arizona State - Size 7,162388,153617,178.85,1,178.85,$235.00,$178.85,AJIOJJA5YRTE9,4,B0BMD5R58T,196152282897,196152282897,B0CPTJ7KYX,Nike,no,V,11943660528503004911
Nike Sportswear Tech Fleece Windrunner Mens Size- 3X-Large Black/Black,144118,437593,145,1,139.55,$249.99,$143.74,AW1J61O8YWO1J,7,B0C9R54JV4,196607413159,196607413159,B0CRP66QC1,Nike,no,V,11937991635257374861
"Nike Air Force 1 '07 Men's Shoes (FQ8825-100, White/Game Royal/Midnight Navy/Football Grey) Size 7.5",337475,470846,210.94,5,201.04,$208.82,$179.96,A1ME9LZAEMLUMT,3,B0CT3QGBF8,196970121804,196970121804,B0CVL4PK5G,Nike,no,V,11929162350861221476
Nike Mens Air Max 97 DC4830 300 Undefeated - Militia Green - Size 6,44040,47153,129,1,129,$331.90,$129.85,AFW7WNX55N5K4,2,B08XYG7148,194954071664,194954071664,B0CPTG7F2S,Nike,no,V,11910709523748101061
"Nike Men's Air Max 270 Shoes, White/Gum Light Brown/White, 14",5270,4398,213.6,2,205.65,$345.00,$213.60,AF4GO035LHAA2,6,B08WYVVP3X,194500670631,194500670631,B07TDRLSP4,Nike,no,V,11910586751722648043
"Nike Men's Pegasus Trail 3 Running Shoe, Dusty Sage/Black-Smoke Grey, 8.5 M US",26598,25695,174.99,8,174.99,$189.99,$174.99,A1RIIAX5ON26EB,1,B0BRYVJXG7,195869864426,195869864426,B0CPTFMBV4,Nike,no,V,1190425241266172686
"Nike Womens W Waffle One Running Shoe, ACTIVE FUCHSIA/UNIVERSITY GOLD-BLACK, 5 UK (7.5 US)",115503,109682,109,1,109,$129.00,$109.00,A3KCLKFFWT76LN,1,B098PN95NX,194953683189,194953683189,B09ZP499XD,Nike,no,V,11903882258745737333
Nike Youth Force Trout 9 Keystone Low Rubber Baseball Cleats SZ 1 Black | White,256618,293675,72.53,,63.54,$77.79,$70.74,"A1L0Z7KGQ4ZOZX, ATC7BN7K132K1",6,B0CTKX1K7G,196968528905,196968528905,B0CWJ6T3XD,Nike,no,V,11903053349625683296
"Nike Little Girls Lightweight Ankle Socks 6 Pack (W(UN0357-P6I)/P, 4-5 Years)",302982,252790,19.84,3,19.84,$40.00,$23.25,-,2,B0BHQ5F8CX,807421704100,807421704100,B0BFM86ZD7,Nike,no,V,11901712408339870197
"Nike Air Max 2090 Hyp Sun Bg Girls Shoes Size 6.5, Color: Active Fuchsia/Volt/Black",371097,409813,134.8,2,119.99,$139.99,$119.99,A1XEK0019TDI7D,2,B09KP49LPX,194495140539,194495140539,B08DMLRZ1K,Nike,no,V,11899967252964014266
Nike Waffle Trainer 2 SP Mens Casual Trainers in Starfish - 4.5 US,96629,99684,90.03,1,63.04,$104.57,$90.03,A1Y9OMHV94YG74,1,B0B97RZJSV,194957540099,194957540099,B0CPTFRW7T,Nike,no,V,11890464952877053410
"Nike Women's Gymnastics Shoes Running, Multicoloured Black White Black Black White, 5.5 US",392383,362994,194.99,1,194.99,$214.99,$194.99,A1RIIAX5ON26EB,1,B07ZTV6SR4,193654141776,193654141776,B07ZTVP3KX,Nike,no,V,1188998713641678958
"Nike EV1097-001 Maverick P Frame Polarized Grey Lens Sunglasses, Matte Black/Silver",281859,522883,79.95,6,79.95,$240.08,$78.25,A1PKYT90J02XDY,4,B078JPQ16M,91202783549,91202783549,,Nike,no,V,11882010447030683656
"Nike Swoosh Women's Medium-Support 1-Piece Pad Sports Bra (Dark Beetroot/White, X-Small)",29051,27851,39.99,3,39.99,$46.99,$39.28,ANN8EQKW1WBJZ,1,B08Y8GV8CB,194493433336,194493433336,B0CPTC8WW9,Nike,no,V,11874268193607500482
"Nike Women's Air Force 1 Shoes, White/White, 9",120012,113999,174,1,174,$249.99,$174.00,A1HUBJ4H8FIZG0,2,B0B81G394F,195866799806,195866799806,B00XCAKPDW,Nike,no,V,11852489634907955667
"Nike Men's Dri-FIT Knit Hybrid 9"" Training Shorts (as1, Alpha, xx_l, Regular, Regular, Black)",108229,105138,54.38,2,54.38,$81.15,$53.54,-,1,B0BNQCZ2CH,195245016029,195245016029,B0BNQG78N1,Nike,no,V,11845045922819314423
Nike W Air Force 1 - W/Leopard (CI0919-120)_5.5,74851,59033,194.29,2,194.29,$226.40,$194.29,A1EK7LD4ZSCFPB,1,B0CFKZ9HPL,196604335553,196604335553,B01GE21PSI,Nike,no,V,1184235489693524235
Nike Dri-Fit Micro Pique 2.0 Polo,21299,37288,49.4,18,49.39,$102.61,$44.46,A2CT1QAPIGPTJE,3,B09VJ434PP,195237051601,195237051601,B09XTPT989,Nike,no,V,11840702847620047653
Nike Men's Air Max Dawn Olive Grey/Malachite (DH4656 002) - 11,150489,130256,134.58,1,134.58,$170.93,$135.12,A1B43WMIJ58I3U,3,B0B2TBGHTF,195245979645,195245979645,B0B2T5TGN3,Nike,no,V,11829955084396827928
Nike Alpha Menace Pro 3 White/Black Game Royal Sz10.5,120659,132636,99.59,18,89.85,$135.00,$117.94,"AC84Y246HJ6PO, AAGYSXRML4LKF, A14S6XXWNZ07KP, A3EUP28PDPRXNL, ASINA8I5RMMEK",8,B0BTRQ5CVS,194956850298,194956850298,B0CPTFYPQB,Nike,no,V,11812981345429299961
"Nike Men's SB Pullover Fleece Hoodie (Light Lemon Twist, Small)",4682,3252,99.98,1,99.98,$99.98,$99.98,A3HH1PYM1F0NH4,1,B099S7QSSJ,195238897888,195238897888,B07KWDZTFQ,Nike,no,V,11811599368360500140
"NIKE Men's Sneaker Three Quarters Tall, Noble Red Ice Peach Desert Berry, 10 AU",162670,164159,122.88,1,113.78,$129.00,$122.87,"AC84Y246HJ6PO, A14S6XXWNZ07KP, A3EUP28PDPRXNL, ASINA8I5RMMEK, AAGYSXRML4LKF",9,B0CKZ8XK7L,196969110369,196969110369,B0CKZM27KW,Nike,no,V,11809054584402392358
"Nike Air Max 1 '87 Women's Shoes Size- 7, Ale Brown/Ale Brown",985319,788492,154,2,138.44,$213.42,$153.86,A1EK7LD4ZSCFPB,6,B0C1KF5GCF,196152227423,196152227423,B07HYY5SZP,Nike,no,V,11808177025417098706
Nike Mens 1 Low DM1199 100 Tie-Dye - Size 12.5,49874,36868,166,1,166,$249.00,$179.49,AFW7WNX55N5K4,3,B0B35LPJ5D,195869255057,195869255057,B0CPV7VHXN,Nike,no,V,11788862102034451782
Nike Star Runner 4 Kids Road Running Shoes,41862,61219,83.64,1,78.69,$118.05,$99.61,A3UR4UPTIRW9T4,4,B0CKK9PPHW,196969493066,196969493066,B0CLHH5LPZ,Nike,no,V,11784004557644852107
Nike Men's Air Force 1 '07 Black/Black Basketball Shoe (12.5),8315,7538,196.89,1,190.9,$318.58,$189.50,A3A8U7NR8EYN0G,2,B001467KNE,883412741156,883412741156,B0C39HGVRT,Nike,no,V,11780463742527811704
"Nike Men's Basketball Shoes, Black White Volt, 6.5 US",1718531,2021231,153.4,,144.41,$193.05,$159.11,A3A8U7NR8EYN0G,5,B0CRNJ83CL,196975677856,196975677856,B0CKZJY12X,Nike,no,V,11771094550454780002
"Nike Men's Air Jordan 1 Low Se Tropical Twist, Tropical Twist/Tropical Twist, 10",50528,37258,248.98,1,248.96,$299.00,$248.97,A3389DDRKC5SNE,4,B095PZSMKJ,194957032075,194957032075,B0CPV7VHXN,Nike,no,V,11768615004708566714
Nike Air Max 90 LTR (Little Kid) Photon Dust/Particle Grey/Varsity Red 3 Little Kid M,54899,55369,69.88,4,69.88,$146.54,$67.81,A2W2O6U717VAX9,1,B0B6G4NBFD,195870258245,195870258245,B075FZRRTD,Nike,no,V,11761444319598449904
"Nike InfinityRN 4 Men's Road Running Shoes (DR2665-003, Black/Black-White) Size 10",1168200,1576491,223.78,5,214.79,$274.01,$253.78,-,8,B0CVR1ZD3J,196607687826,196607687826,B0CP76FFSL,Nike,no,V,11759037103456547429
Nike Lebron IX Black/Lime Glow/Dutch Blue/Fusion Red 7 D (M),1055906,1661266,113.99,1,113.99,$231.00,$120.35,AFW7WNX55N5K4,7,B09PG3Y7DG,195244797257,195244797257,B0CTHK44ZW,Nike,no,V,11745486999481629565
"MEN'S NIKE THERMA PULLOVER HOODIE (Maroon, Large)",8009,5488,84.99,7,84.99,$150.35,$84.99,A2NDXHMJMQ06TU,2,B08PYD71ZL,194276055113,194276055113,B08PY4L6FG,Nike,no,V,11739824963920614690
"Nike MENS OFFCOURT ADJUST SLIDE, SUMMIT WHITE/SUMMIT WHITE-BLAC, 6 UK (7 US)",203352,277403,64.99,1,54.24,$101.50,$63.06,AF4GO035LHAA2,4,B0C8617TG9,196607807385,196607807385,B0BWVMJQDS,Nike,no,V,11738665702004380041
"Nike Low-Top Sneakers, Black (Black/Black), 4.5 UK",13923,13229,122.3,1,93,$169.99,$122.70,AB0UTK7JSHBRX,1,B0058YQKA2,885259331392,885259331392,B0CN1RNB5R,Nike,no,V,1172616358951334951
"NIKE Interact Run Womens Road Running Shoes FD2292-003 (Black/White-Anthracite), Size 5",747429,826889,140.01,5,131.02,$140.85,$129.44,-,3,B0CMY1JV1N,196969199432,196969199432,B0CMXZDVTS,Nike,no,V,11722482879840203790
Nike Womens Vapormax Flyknit 2021 DH4088 003 - Size 7.5W Black/White-Metallic Silver,125939,121261,149.97,1,149.97,$270.00,$177.59,ALAICQKLQ5ZB6,6,B094V2CQ4N,194957186846,194957186846,B09QZFF6ZT,Nike,no,V,11716575822336246700
Jordan Women's 1 Low SE Deep Royal Blue/White (DA8008 401) - 8,19109,16666,187,1,187,$410.00,$207.81,-,3,B09HCWCDD3,195238849191,195238849191,B08HSGKM3Q,Nike,no,V,11703772384841788161
"Nike Men Gymnastics Shoes Running, Black, 12 US",95906,595105,96.75,1,96.75,$164.27,$98.11,-,3,B098F4F3BP,195237002733,195237002733,B0C8JC191M,Nike,no,V,11702750392880195707
Nike ReactX Infinity Run 4 DR2665 101 Running Men's Shoes Size 9.5 US,135146,247024,119.97,1,119.97,$159.95,$153.31,A7QR8AER781A8,2,B0CSXQ7Z8P,196968099887,196968099887,B0CP76FFSL,Nike,no,V,1169819656612704522
Jordan Youth Air 1 Mid GS 554725 084 Racer Blue - Size 4.5Y,155347,192158,199,2,199,$295.99,$199.00,A3KCLKFFWT76LN,4,B08P3TRXRV,194498268421,194498268421,B093YXLZQG,Nike,no,V,11697994605160969749
"Nike Air Max 90 White/Black/Light Smoke Grey/Starfish DM0029-101 Men's Shoes (us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_14)",28015,23831,182,2,179.95,$240.95,$181.97,AYTFNQ3B5OXMC,2,B0BWDHNCGG,196149374833,196149374833,B0BKXBZNFH,Nike,no,V,11694008880403566927
Nike Air Jordan 1 Low Grade School Desert Berry/Coral Chalk-White 553560-616 5.5Y,55486,48355,159,1,159,$289.99,$159.00,"A22KA9DUEESVVW, A3L6Y4D1KK7Y8K",5,B0BZ75XSR6,196604452748,196604452748,B0CPTFC1CC,Nike,no,V,1169356791099314531
Jordan Womens WMNS Air Jordan 1 Low SE DH9619 103 Limelight - Size 9W,19101,16557,255,1,255,$449.00,$255.00,AFW7WNX55N5K4,1,B092PPN741,194956637349,194956637349,B08HSGKM3Q,Nike,no,V,1168674202915105247
"Nike Men's Air Max 270 Running Dc1702 Shoes, White/Gum Light Brown/White, 9",5234,4381,179.93,,179.93,$345.00,$217.98,A3389DDRKC5SNE,1,B08TZMFLTQ,194500670549,194500670549,B07TDRLSP4,Nike,yes,V,11682332151418202534
"Nike Little Boys Tricot Jacket & Pants 2 Piece Set (Black(86F705-023)/Red, 12 Months)",174757,192683,64.68,4,54.92,$65.00,$64.68,A6IR2CJT5BDI6,1,B085Q63Z64,633731522956,633731522956,B084L57KN6,Nike,no,V,11667392730541991244
"Nike Air Max 270 React Womens Running Trainers CI3899 Sneakers Shoes (UK 4.5 US 7 EU 38, Summit White Hyper Blue 100)",88972,77959,129.97,1,129.97,$209.99,$159.70,ALAICQKLQ5ZB6,2,B08SR5WQKN,193654142117,193654142117,B07VQGQVX5,Nike,no,V,11644320455815001111
Jordan Youth Air 1 Retro High OG GS 575441 118 Volt Gold - Size 5.5Y,46289,157527,137,1,126.99,$259.00,$126.99,A2UX0E3VO0HEC4,7,B08TGBRLC2,194501171588,194501171588,B0CR45LZCC,Nike,no,V,11643166178319658641
"Nike Women's Gymnastics Shoes, Black MTLC Gold Coin Thunder Blue Ashen Slate Football Grey, 9 US",32199,36397,172.14,10,169.99,$284.97,$185.52,A2A2U4S9JJ0JWF,2,B09WFWLZ9H,195242650448,195242650448,B08QC2DVYB,Nike,no,V,11635228996020653700
Nike Men's Therma-Fit Open-Hem Fitness Pants Obsidian,232863,232863,69.99,3,69.99,$110.13,$89.17,A1EE2QY4JV7HM7,4,B0CY979PG3,196148134360,196148134360,B0C9BHNDVK,Nike,no,V,11633823467253621153
"Nike Women's Low-Top Sneakers, Black White, 10",293224,309989,120,11,120,$169.99,$128.51,A3OASQZESAAPHK,1,B097T3B2M2,194958781378,194958781378,B09RMH2C9L,Nike,no,V,11632201231144585254
"Nike Womens Air Max 2090 Running Trainers CK2612 Sneakers Shoes (UK 3.5 US 6 EU 36.5, Blue Void Chrome Yellow Black 400)",309665,269938,174.99,3,174.99,$236.76,$174.99,A1RIIAX5ON26EB,1,B08BW1QRCH,194275677675,194275677675,B0CPTBVT2P,Nike,no,V,11631892721277517642
Nike Mens AIR MAX 270 React AO4971 004 - Size 11 Black/White-Black,90751,78437,225,1,225,$299.95,$251.40,A2O4XN2BBGRDQ,1,B07YLDFRKB,"0193151586742, 0193151586919","193151586742, 193151586919",B07VQGQVX5,Nike,no,V,1163158372793827430
"Nike Men's Air Jordan 1 Mid SE Shoes, Black/White/Malachite/Fire Red, 8",158921,141324,185.95,6,185.95,$286.00,$198.61,A1PKYT90J02XDY,3,B0BNNNXR8D,196151900211,196151900211,B0869P8P16,Nike,no,V,11630485951676669572
Jordan Youth Air Jordan 1 Low SE GS CV9844 301 Tropical Twist - Size 4Y,161959,119669,250,1,249.99,$296.00,$276.52,A2O4XN2BBGRDQ,2,B08ZN26VR1,194957032945,194957032945,B0C6TVW8HN,Nike,no,V,11625422635040551169
"Nike Air Max Dawn Mens Running Trainers DJ3624 Sneakers Shoes (UK 6 US 7 EU 40, Team Royal Summit White 400)",140323,130235,154.99,6,154.99,$180.00,$154.99,A1RIIAX5ON26EB,1,B0BGQG6FF9,195243513759,195243513759,B0B2T5TGN3,Nike,no,V,11622994461765306137
Nike Hydrastrong Solid Cut-Out One Piece,103841,87698,60.83,2,60.83,$98.97,$60.82,A218NCVVSLQN1Q,4,B083TJBWB6,30673261590,30673261590,B08Y5918P7,Nike,no,V,11621805863231133289
"NIKE Women's WMNS Renew Run 2 Shoe, Black White Dk Smoke Grey, 8.5",626077,616718,124.99,21,124.99,$190.80,$124.99,A1RIIAX5ON26EB,1,B08PKFHLFT,194502209549,194502209549,B08QC325T5,Nike,no,V,11607187927192333030
"Nike Air Max 90 Gore-TEX Men's Shoes (FD5810-200,Medium Olive/Cargo Khaki/Burgundy) Size 6.5",451179,820471,190.88,5,180.98,$180.98,$190.38,A1ME9LZAEMLUMT,3,B0CSF2QQQ6,196969077495,196969077495,B0CSF9R2CC,Nike,no,V,1160028585644734642
Nike Big Kid's Air Max 90 LTR SE 2 Black/Obsidian-Scream Green (DN4376 001) - 5,54279,54931,72.88,1,72.88,$162.20,$72.88,A2W2O6U717VAX9,4,B09YN5KYT9,195866724471,195866724471,B075FZRRTD,Nike,no,V,11596347511743893183
Nike Court Borough Mid 2 (TDV) Toddler Cd7784-001 Size 8 Black/Black-Black,154171,126450,,,60,$116.20,$59.37,-,1,B07Z69CVVY,193152387188,193152387188,B0CN3DT5WH,Nike,no,V,11587090438703346280
Jordan Youth Air 1 Mid SE AV5174 600 Red Quilt - Size 4.5Y,130493,115367,135,1,135,$325.00,$135.00,AFW7WNX55N5K4,2,B08P3T9BKG,194498070376,194498070376,B0CPTCB62Q,Nike,no,V,11580777674852725934
"Nike Women's Sports Running, Black White Dk Smoke Grey Lt Smoke, 8 US",311469,281724,129,1,129,$245.00,$134.84,A2I0F5YZ84JQFT,2,B097BPSMJF,194956801078,194956801078,B0CPT9XTWK,Nike,no,V,11576346032413996609
Jordan 1 Low Women French Blue/Black-College Grey DC0774-402 10,19331,16740,169,,169,$249.99,$249.99,A1HUBJ4H8FIZG0,1,B0CHNFNV4V,196608020271,196608020271,B08HSGKM3Q,Nike,yes,V,1156837130708238287
"Nike Men's Gymnastics Shoes, White Scream Green Royal Blue Black, 10.5 US",142723,159363,188.93,1,188.93,$298.05,$188.93,ACFEJ7XZCS2WI,2,B08Q9PMPSG,194502650419,194502650419,B0CPTFH3FT,Nike,no,V,1156603512264903097
Nike Sportswear Tech Fleece Men's-Size-X-Small Black/Black,96997,106004,125,17,125,$239.39,$138.77,A3211FPPS63ST7,3,B0C9R6QX6R,196607414910,196607414910,B0CLZTF19K,Nike,no,V,11557691965233153768
Nike Preschool Dunk Low PS CW1588 103 UNC - Size 13C,44464,46595,145,1,145,$300.00,,-,1,B0BKR5J5KD,194957394487,194957394487,B0CPTFV3L8,Nike,no,V,11556328024256473196
"Nike Golf - Dri-FIT Micro Pique Polo, Blue Sapphire, XL",242117,294772,54.99,22,54.99,$111.97,$54.99,A4QCB252L7I67,1,B005HJOP2I,884499818595,884499818595,B017LL2G5W,Nike,no,V,1155626633790258461
Nike Premier League Pitch 2023-2024 Soccer Ball Size 5,143325,113484,49.99,4,49.99,$95.59,$59.30,A2F3SBIEWOS47E,1,B0CC92B3RL,196606920788,196606920788,,Nike,no,V,11555124067163917593
"Nike Dri-FIT Player Men's Striped Golf Polo (as1, Alpha, xx_l, Regular, Regular)",497114,1228448,29.99,3,29.99,$69.99,$29.99,A26N79AJFC7RTR,2,B0BPDSWMX3,194956753735,194956753735,B0BPDWW97Y,Nike,no,V,11554387287434460310
Nike Air Max 90 LTR (Big Kid) Photon Dust/Particle Grey/Varsity Red 4 Big Kid M,53787,55145,110,1,110,$224.00,$118.24,A17NBKLT6OQGOF,2,B0B58ZPJ2M,195870257903,195870257903,B075FZRRTD,Nike,no,V,11551986281109848984
Jordan Youth Air Jordan 1 Low GS 553560 144 UNC - Size 4.5Y,184675,174106,161,5,161,$359.99,$161.00,AFW7WNX55N5K4,3,B095LNFR7P,195238857943,195238857943,B0BT843D6R,Nike,no,V,11548238278270550773
Nike Jordan Men's 6 Rings Basketball Shoes 322992-012 White Game Royal Black,60720,66807,124.99,10,124.99,$179.99,$125.18,A18L6T09X2UMXJ,6,B0C6FWRXSL,196604476751,196604476751,B0CPTFCJDP,Nike,no,V,11531982508897878172
"Nike girls Waffle One Shoes, Off Noir Lilac Lemon Twist 002, 4 Big Kid",226796,216206,91,1,91,$100.00,$91.00,A3H0WYN357X0GJ,2,B09RMVQZ5W,195239348006,195239348006,B0979Z9C6B,Nike,no,V,11531419510563472803
Jordan Womens WMNS Air 1 Mid BQ6472 104 Kentucky Blue - Size 6W,18000,16507,174,3,174,$329.99,$162.00,AFW7WNX55N5K4,7,B09HCYHNWH,195238845971,195238845971,B0CGTHVB44,Nike,no,V,11529851391970283604
"Nike Womens Free TR 8 Running Trainers 942888 Sneakers Shoes (UK 2.5 US 5 EU 35.5, Black White 001)",331096,311784,124.99,1,108.48,$129.99,$108.78,A1B43WMIJ58I3U,3,B004U1LRJ8,666032899403,666032899403,B07DDPJT57,Nike,no,V,1152468932693050560
"Nike Men's Short Vision Mid Winter Three Quarter Highs, Burgundy, 40 EU",242118,224607,100,2,92.05,$170.61,$129.07,AF4GO035LHAA2,2,B0CK19RWJB,196968228805,196968228805,B0BL1RXR9Q,Nike,no,V,11517306624556205396
"Nike Mens Just Do It Big Logo T-Shirt (X-Large, Pale Moss Green/White)",25317,24004,29.06,1,24.97,$39.99,$24.83,A1QS2B4D6SKZGA,3,B0B2FFRXNN,195868852691,195868852691,B0CQXQCS34,Nike,no,V,11516448315875782579
Nike Youth 3.0 Baseball Belt Green | White,409600,285054,24.95,1000,15.99,$29.43,$20.98,A1H2V85R9I6A76,2,B094YTTB32,887791376862,887791376862,,Nike,no,V,11511381022552540836
Jordan Youth Air 1 Mid GS 554725 067 Green Toe - Size 5Y,45492,43121,187,2,187,$584.00,$188.87,AFW7WNX55N5K4,1,B084BXPK7Q,193654038229,193654038229,B0CR45LZCC,Nike,no,V,11492686205671186428
"Nike Sb Zoom Blazer Mid PRM Mens Trainers Sneakers Shoes, Night Maroon/Rosewood, 9 M US",164578,125929,129.49,1,119,$147.01,$129.49,A7KNO4X5U3FKQ,2,B0CB9QQWZG,196604398831,196604398831,B0CPTHHY7P,Nike,no,V,11491714949316412303
Nike Men's Shoes Air Force 1 '07 Low Worldwide Pack - Black Flash Crimson CK7648-001 (Numeric_10),8280,7515,181.55,30,171.6,$411.00,$173.44,APCM2IAZNI39J,3,B08DVFW4XN,194276415139,194276415139,B0C39HGVRT,Nike,no,V,11476053784846257020
Nike Guard Stay Gold,7266,7136,17.86,87,17.86,$19.99,$17.86,AC41RZGUJOU4R,1,B00NPI15SU,"0758576808833, 0887230428510","887230428510, 758576808833",B06XFRCCT1,Nike,no,V,11475246150122977569
Nike Vapor Edge Speed 360 DQ5110-001 White-Photon Dust-Black Men's Football Cleats 12.5 US,32380,27064,110,1,109.99,$139.49,$109.99,A20AXTF9LKIZK6,3,B0C9C4YKJ6,195866255814,195866255814,B0CPTHCNRP,Nike,no,V,11473886844998605326
Jordan Air Jordan 1 Mid (Big Kid),45387,42878,249.8,1,249.79,$349.99,$249.95,A2O4XN2BBGRDQ,3,B095LP4DJJ,195238867027,195238867027,B0CR45LZCC,Nike,no,V,11471973937081308386
Jordan Mens Air Jordan 1 MID SE DC7294 103 Grey/Pine Green/White - Size 8.5,156909,139541,232,1,201.39,$310.00,$232.00,"A3L6Y4D1KK7Y8K, A12EEZBRKITJ0C",3,B09K3JT5J9,195243077282,195243077282,B0869P8P16,Nike,no,V,11443644423617671881
"Nike Men's Blazer Mid '77 Shoe, Orange/White/Deep Royal Blue, 9.5",203557,157647,186.11,1,175,$219.99,$186.11,A5LH7VTMKE0OJ,1,B0B2BZSFM1,195238096366,195238096366,B0CPTGH512,Nike,no,V,11440740461107182523
Jordan Mens Air 1 Mid SE 852542 102 Game Royal Black Toe - Size 9.5,12753,13443,210,23,210,$365.00,$210.70,AFW7WNX55N5K4,3,B08MYKZ1LR,194277045175,194277045175,B0CPTHD1FB,Nike,no,V,11435448765049459341
Nike Youth Baseball Belt 2.0 Game Royal Size One Size,147456,189400,21.99,3,21.99,$37.24,$24.87,"A2ZJ4QBVHKDAQV, A2Q4VSGVN8SZW8",8,B076FR592N,887791123299,887791123299,,Nike,no,V,11429033963129724448
