"Title","Sales Rank: 30 days avg.","Sales Rank: 90 days avg.","Buy Box 🚚: Current","Buy Box 🚚: Stock","New: Current","New, 3rd Party FBM 🚚: 30 days avg.","Lowest FBM Seller","Count of retrieved live offers: New, FBM","ASIN","Product Codes: EAN","Product Codes: UPC","Parent ASIN","Brand","Prime Eligible (Buy Box)"
"Columbia Golf Men's Omni-Wick Club Invite Polo (Intense Red, 3X-Large, 3X_l)","104330","152493","$ 54.99","9","$ 54.99","$ 54.99","A2OMO3H6RMZOJD","1","B0951C1SKT","0192981209821","192981209821","B09518YPJH","Columbia","no"
"Columbia Golf Men's Omni-Wick In the Element Jacket (Medium, Black)","2194591","2247139","$ 92.95","19","$ 92.95","$ 92.95","A2OMO3H6RMZOJD","2","B09J1FRGGV","0192981221885","192981221885","B09J1G1HBG","Columbia","no"
"Columbia Golf Omni - Wick Set Polo (XXX-Large, Black)","25671","80268","$ 34.99","15","$ 34.99","$ 26.81","-","1","B09JZZHJ14","0192981245096","192981245096","B085G31DK8","Columbia","no"
"Columbia Omni-Wick Drive Polo, Sea Green, Small","15811","15496","","","$ 108.98","$ 108.64","AUZHYMZYT39ZN","1","B0B14KRSJ2","0192981251271","192981251271","B07CBS4F3V","Columbia","no"
"Columbia Golf Men's Omni-Wick Best Ball Polo (Medium, Navy/White)","492566","745146","$ 48.99","5","$ 48.99","$ 41.60","A2OMO3H6RMZOJD","1","B09SR6PY5D","0192981251387","192981251387","B09SQH3CQD","Columbia","no"
"Columbia Golf Men's Omni-Wick Best Ball Polo (Large, Navy/White)","517453","760280","$ 48.99","8","$ 48.99","$ 45.58","A2OMO3H6RMZOJD","1","B09SR77TZ7","0192981251394","192981251394","B09SQH3CQD","Columbia","no"
"Columbia Men's Omni-Wick Shotgun 1/4 Zip, Tiki Pink, Small","48668","38815","$ 49.99","10","$ 49.99","$ 49.99","A2OMO3H6RMZOJD","1","B09LTHJCN1","0192981253572","192981253572","B07CBS4G93","Columbia","no"
"Columbia Golf Men's Blank Slate 1/4 Zip Pullover (Medium, Heathered w/White)","397111","277234","$ 35.49","8","$ 35.49","$ 35.52","AISNJG5CH04A1","3","B09RTS13WR","0192981256412","192981256412","B09RTRCVP9","Columbia","no"
"Columbia Golf Men's Blank Slate 1/4 Zip Pullover (Medium, Heathered w/Sea Green)","395516","278125","$ 37.24","15","$ 37.24","$ 35.73","A2FG2N0MIXVWZ0","3","B09RTR9QH7","0192981256511","192981256511","B09RTRCVP9","Columbia","no"
"Columbia Golf Men's Blank Slate 1/4 Zip Pullover (XX-Large, Heathered w/Sea Green)","416338","275509","$ 37.95","10","$ 37.94","$ 37.73","A2FG2N0MIXVWZ0","3","B09RTQMS8X","0192981256542","192981256542","B09RTRCVP9","Columbia","no"
"Columbia Golf Men's Blank Slate 1/4 Zip Pullover (Large, Heathered w/Navy)","409643","281944","$ 69.99","","$ 37.99","","-","1","B09RTR1RJG","0192981256771","192981256771","B09RTRCVP9","Columbia","no"
"Columbia Golf Men's Blank Slate 1/4 Zip Pullover (Medium, Heathered w/Black)","402498","278012","$ 37.99","15","$ 37.99","$ 37.99","A2FG2N0MIXVWZ0","2","B09RTQX55L","0192981256818","192981256818","B09RTRCVP9","Columbia","no"
"Columbia Golf Men's United States Army Drive Polo (XX-Large)","828362","853271","$ 42.99","5","$ 42.99","$ 42.99","A2OMO3H6RMZOJD","1","B09L2QRPJZ","0192981319520","192981319520","B09L2M1SPS","Columbia","no"
"Columbia Omni-Wick Drive Polo, Cedar, Medium","15961","15581","$ 39.99","14","$ 39.99","$ 39.99","A2OMO3H6RMZOJD","1","B0B14DP3YN","0192981330228","192981330228","B07CBS4F3V","Columbia","no"
"Columbia Golf Men's Omni-Wick Shotgun 1/4 Zip Pullover, Large","50457","38364","$ 49.99","16","$ 49.99","$ 49.99","A2OMO3H6RMZOJD","1","B0BV3X1Y2L","0192981332352","192981332352","B07CBS4G93","Columbia","no"
"Columbia Omni-Wick WM Birdie Polo, Pink Dawn, Large","156721","197028","","","$ 93.36","$ 110.31","-","1","B09RN8SHDD","0192981333984","192981333984","B07C1DZ5SR","Columbia","no"
"Columbia Golf Men's Omni-Wick Drive Polo","16026","15678","$ 27.99","4","$ 27.99","$ 27.99","A2OMO3H6RMZOJD","1","B0BV8VTQQJ","0192981436425","192981436425","B07CBS4F3V","Columbia","no"
"Columbia Golf Men's Omni-Wick Drive Polo","15872","15598","$ 27.99","7","$ 27.99","$ 27.99","A2OMO3H6RMZOJD","1","B0BV8GF1G8","0192981436456","192981436456","B07CBS4F3V","Columbia","no"
"Columbia Golf Men's Omni-Wick Drive Polo","16235","15679","","","","$ 97.53","-","","B0BV8BYQJH","0192981436517","192981436517","B07CBS4F3V","Columbia","no"
"Columbia Golf Men's Omni-Wick Drive II Polo Gulf Stream","360410","409261","$ 46.99","9","$ 46.99","$ 46.99","A2OMO3H6RMZOJD","1","B0BSZ6ZKVF","0192981436807","192981436807","B0BSZ4BWJZ","Columbia","no"
"Columbia Golf Men's Omni-Wick Fall Dusk Polo","1663349","3336614","$ 64.99","","$ 56.25","","-","1","B0BP4DS2W6","0192981438047","192981438047","B0BP4JJGDP","Columbia","no"
"Columbia Golf Men's Omni-Wick Club Invite Polo Gulf Stream","114509","152135","$ 38.99","7","$ 38.99","$ 38.99","A2OMO3H6RMZOJD","1","B0BV9DX7B9","0192981438252","192981438252","B09518YPJH","Columbia","no"
"Columbia Golf Men's Omni-Wick Club Invite Polo Gulf Stream","106246","158992","$ 38.99","14","$ 38.99","$ 38.99","A2OMO3H6RMZOJD","1","B0BV971LQ2","0192981438276","192981438276","B09518YPJH","Columbia","no"
"Columbia Golf Men's Omni-Wick Club Invite Polo","114898","167120","$ 38.99","19","$ 38.99","$ 38.99","A2OMO3H6RMZOJD","1","B0BV925N4J","0192981438313","192981438313","B09518YPJH","Columbia","no"
"Columbia Golf Men's Omni-Wick Club Invite Polo","113624","158094","$ 38.99","4","$ 38.99","$ 38.99","A2OMO3H6RMZOJD","1","B0BV94Z96Y","0192981438337","192981438337","B09518YPJH","Columbia","no"
"Columbia Golf Men's Omni-Wick Club Invite Polo","114003","162839","$ 38.99","6","$ 38.99","$ 38.99","A2OMO3H6RMZOJD","1","B0BV925N4H","0192981438344","192981438344","B09518YPJH","Columbia","no"
"Columbia Golf Men's Omni-Wick Club Invite Polo","110079","153846","$ 38.99","20","$ 38.99","$ 38.99","A2OMO3H6RMZOJD","1","B0BV925BWN","0192981438375","192981438375","B09518YPJH","Columbia","no"
"Columbia Golf Men's Omni-Wick Club Invite Polo","112718","159998","$ 38.99","7","$ 38.99","$ 38.99","A2OMO3H6RMZOJD","1","B0BV9DRDJ3","0192981438436","192981438436","B09518YPJH","Columbia","no"
"Columbia Golf Men's Omni-Wick Club Invite Polo","117990","156974","$ 38.99","20","$ 38.99","$ 38.99","A2OMO3H6RMZOJD","1","B0BV8ZZ6NM","0192981438443","192981438443","B09518YPJH","Columbia","no"
"Columbia Golf Men's Omni-Wick Club Invite Polo","105651","156541","$ 38.99","12","$ 38.99","$ 38.99","A2OMO3H6RMZOJD","1","B0BV8YF1TY","0192981438450","192981438450","B09518YPJH","Columbia","no"
"Columbia Golf Men's Omni-Wick Club Invite Polo","113119","153923","$ 38.99","20","$ 38.99","$ 38.99","A2OMO3H6RMZOJD","1","B0BV973NGZ","0192981438467","192981438467","B09518YPJH","Columbia","no"
"Columbia Golf Men's Omni-Wick Club Invite Polo","113073","154070","$ 38.99","8","$ 38.99","$ 38.99","A2OMO3H6RMZOJD","1","B0BV92WDTB","0192981438498","192981438498","B09518YPJH","Columbia","no"
"Columbia Golf Men's Omni-Wick Club Invite Polo","116835","155525","$ 38.99","9","$ 38.99","$ 38.99","A2OMO3H6RMZOJD","1","B0BV96H279","0192981438511","192981438511","B09518YPJH","Columbia","no"
"Columbia Golf Men's Omni-Wick Club Invite Polo","110126","163412","$ 38.99","4","$ 38.99","$ 38.99","A2OMO3H6RMZOJD","1","B0BV8ZDKDN","0192981438528","192981438528","B09518YPJH","Columbia","no"
"Columbia Golf Men's Omni-Wick Club Invite Polo","109483","161158","$ 38.99","4","$ 38.99","$ 38.99","A2OMO3H6RMZOJD","1","B0BV9DB4BB","0192981438535","192981438535","B09518YPJH","Columbia","no"
"Columbia Golf Men's Omni-Wick Flycaster Pocket Polo Black","372676","580815","$ 64.99","","$ 64.99","","-","1","B0BT25V46M","0192981440361","192981440361","B0BT26M6XZ","Columbia","no"
"Columbia Golf Men's Omni-Wick Flycaster Pocket Polo Black","384616","556143","$ 64.99","10","$ 64.99","$ 64.99","A2OMO3H6RMZOJD","1","B0BT26YBMV","0192981440385","192981440385","B0BT26M6XZ","Columbia","no"
"New Balance Men's 200 V1 Slide Sandal, Navy/Navy, 7","40834","30540","$ 29.99","1","$ 29.99","$ 33.57","-","0","B07DVHCQP8","0192983407515","192983407515","B09QSNR38P","New Balance","yes"
"New Balance Women's Fresh Foam Crag Trail V1 Sneaker, Marblehead/Magnet/Mango, 5 Wide","1555019","1404264","$ 62.61","2","$ 47.66","$ 62.61","A3MM37OCN70BL","1","B07D79H4BG","0192983081760","192983081760","B07H1RYPQ1","New Balance","no"
"New Balance 990 V5 Sneaker, Grey/Grey, 3 US Unisex Little Kid","307766","246588","","","","$ 93.31","-","","B07DVJ5WSF","0192983174912","192983174912","B07SQQ3C9J","New Balance","no"
"New Balance 990 V5 Sneaker, Black, 12 US Unisex Little Kid","293971","234326","","","","$ 72.99","-","","B07DVVJ34F","0192983175322","192983175322","B07SQQ3C9J","New Balance","no"
"New Balance Women's Fresh Foam Roav V1 Sneaker, White/Black/Guava, 5","9697","5589","","","","","-","","B07DVHJN57","0192983363088","192983363088","B08H6JB77C","New Balance","yes"
"New Balance womens Fresh Foam Roav V1 Running Shoe Sneaker, White/Black/Guava, 6.5 US","1521057","705534","","","","","-","","B07DVKDWGL","0192983363118","192983363118","","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Sneaker, Magnet/Black, 10.5","1649","1242","","","","","-","","B07DVHDCW3","0192983369424","192983369424","B096PR9JCT","New Balance","yes"
"New Balance mens 442 1.0 Pro Firm Ground V1 Soccer Shoe, Green/White, 8 US","848767","838084","","","$ 211.55","$ 211.18","A1B43WMIJ58I3U","2","B07DVKPQPC","0192983389828","192983389828","B093SJQND3","New Balance","no"
"New Balance Men's 442 1.0 Pro Firm Ground V1 Soccer Shoe, Black/White, 7 M US","804944","818623","","","$ 211.87","$ 212.43","A1B43WMIJ58I3U","2","B07DVHVNRB","0192983390213","192983390213","B093SJQND3","New Balance","no"
"New Balance Men's 200 V1 Slide Sandal, Red/Red, 10","41740","30507","","","","","-","","B07DVHFPM6","0192983407263","192983407263","B09QSNR38P","New Balance","yes"
"New Balance Men's 200 V1 Slide Sandal, Red/Red, 15","42266","31496","","","","$ 29.99","-","","B07DVKPQYW","0192983407317","192983407317","B09QSNR38P","New Balance","no"
"New Balance Men's 200 V1 Slide Sandal, Navy/Navy, 14","42337","30604","","","$ 47.88","$ 52.93","A17BWAW5GT1EYF","1","B07DVHJNBG","0192983407584","192983407584","B09QSNR38P","New Balance","yes"
"New Balance Men's 200 V1 Slide Sandal, Black/Black, 8","41560","30206","","","$ 49.11","","-","0","B07DVK317Y","0192983407669","192983407669","B09QSNR38P","New Balance","yes"
"New Balance Men's 200 V1 Slide Sandal, Black/Black, 13 M US","41831","30268","","","$ 45.00","$ 49.19","A5RL9KV6V7GE7","1","B07DVS8C9T","0192983407713","192983407713","B09QSNR38P","New Balance","yes"
"New Balance Men's 200 V1 Slide Sandal, Grey/Grey, 10","40793","29912","","","$ 46.11","$ 52.98","-","2","B07DVGL87J","0192983407829","192983407829","B09QSNR38P","New Balance","no"
"New Balance Men's 200 V1 Slide Sandal, Grey/Grey, 11","42099","30853","","","$ 39.00","$ 39.00","A2L9RNVXU1JUYD, AUEZZTG9MNP8B","2","B07DVK3174","0192983407836","192983407836","B09QSNR38P","New Balance","no"
"New Balance Men's 200 V1 Slide Sandal, White/Black, 12","41169","30691","","","$ 49.90","$ 54.66","A2QTRHBRU2XAZC","1","B07DVMWGCG","0192983408406","192983408406","B09QSNR38P","New Balance","no"
"New Balance Men's 624v5 Fitness Shoes, White, 9","601038","482308","$ 134.00","1","$ 134.00","$ 134.00","ADRDDG5WDFI4P","1","B07KRMYHS8","0192983450351","192983450351","B07PBCJSHN","New Balance","no"
"New Balance Men's Fresh Foam Arishi V2 Running Shoe, Team Royal/White, 7.5 XW US","867444","819184","$ 93.13","1","$ 78.18","$ 93.13","A3MM37OCN70BL","2","B07F1T84RR","0192983465348","192983465348","B0944F3LS4","New Balance","no"
"New Balance Men's Fresh Foam 1350 V1 Walking Shoe, Black/Lead, 13 XW US","424422","480231","","","$ 179.99","$ 182.56","A2I86AGPBK9F84","1","B07FH87THG","0192983467076","192983467076","B0897TQ5N3","New Balance","yes"
"New Balance Team Ball Backpack","1089376","1584543","$ 56.03","2","$ 50.00","$ 56.02","A17LRFPZQK1O1A","3","B08FF9R8CP","0192983570530","192983570530","","New Balance","no"
"New Balance 1 Pack Run Foundation Flat Knit Crew Socks, Black, Large","1952987","2690541","","","$ 30.00","$ 30.00","A2Z00XKP6F5JDP","1","B07PCR4ZF6","0192983605911","192983605911","B07VC5B948","New Balance","no"
"New Balance Sport Cotton 3 Pair EU 37-42","2090536","2126539","$ 54.00","1","$ 30.00","$ 53.77","AB0UTK7JSHBRX","1","B08BF3JSNG","0192983723219","192983723219","","New Balance","no"
"New Balance Women's 997H V1 Sneaker, Purple/Black, 11.5","20604","28909","","","$ 92.45","$ 100.45","AF4GO035LHAA2","1","B07FT7K9QP","0192983785316","192983785316","B07RYL5ZXM","New Balance","no"
"New Balance Men's Made in US 990 V5 Sneaker, Black/Black, 12.5 Wide","31009","26577","","","$ 254.83","$ 257.51","A1B43WMIJ58I3U","1","B07FTRVCWN","0192983795124","192983795124","B07H2T76RK","New Balance","yes"
"New Balance Men's Made in US 990 V5 Sneaker, Black/Black, 15 Wide","31273","26677","","","$ 316.17","$ 316.02","A1B43WMIJ58I3U","1","B07FTRVCWX","0192983795155","192983795155","B07H2T76RK","New Balance","yes"
"New Balance Men's FuelCell Propel V1 Running Shoe, Summer Fog/Black, 7 W US","1518425","1469645","","","","","-","","B07G8D3P49","0192983925965","192983925965","B0CLD5BKFK","New Balance","no"
"New Balance Men's FTWR Brown","1310662","953070","$ 52.48","25","$ 44.99","$ 52.48","A2OTE410JXLA5O","2","B07FTFB6CF","0192983781356","192983781356","B08F79V5WD","New Balance","no"
"Steve Madden Women's Delicate Cat Eye Cateye Sunglasses, Shiny Black, 59mm","4834966","4703741","","","","","-","","B0B4F7PQ9P","0193033483718","193033483718","B0CG6DV9RD","Steve Madden","no"
"Skechers Men's Status 2.0-LORANO MOC Toe Canvas Deck Shoe Oxford, Taupe, 7.5","33819","51010","","","","$ 73.55","-","","B07GPTVZR4","0193113003911","193113003911","B07HP7Q4LY","Skechers","yes"
"Skechers mens Status 2.0 - Lorano Moccasin, Taupe, 8 US","35668","50631","","","","","-","","B07GPZCY73","0193113003928","193113003928","B07HP7Q4LY","Skechers","yes"
"Skechers Men's Greetah Construction Shoe, Brown/Black, 10 W US","66029","39881","","","","","-","","B07NF3VRX1","0193113006554","193113006554","B087LMBR7L","Skechers","no"
"Skechers Men's GO Walk Evolution Ultra-Impeccable Sneaker, Black/White, 8.5","1445","1056","","","","","-","","B07FKRFG7H","0193113025975","193113025975","B0CLT1F6CZ","Skechers","yes"
"Skechers mens Go Walk Evolution Ultra - Impeccable Sneaker, Black/White, 9 US","1441","1056","","","$ 97.72","$ 96.53","AP3VA1GJZM3EQ","1","B07FKVQKJ7","0193113025982","193113025982","B0CLT1F6CZ","Skechers","yes"
"Skechers Men's Oxford, Navy, 11.5","58703","60953","","","$ 67.07","$ 82.04","AP3VA1GJZM3EQ","1","B07GPK3KP5","0193113034793","193113034793","B081W845S1","Skechers","yes"
"Skechers Women's Summits-Quick Getaway Sneaker, Black/Coral, 6 Wide","2939","1940","$ 63.69","1","$ 57.00","$ 73.84","A3AE2380ROK0L0","1","B07H6G3RDD","0193113061560","193113061560","B0BFZWSSRZ","Skechers","no"
"Skechers Women's Summits-Quick Getaway Sneaker, Grey/Light Pink, 7 Wide","2975","1939","","","","","-","","B07H5WML47","0193113061829","193113061829","B0BFZWSSRZ","Skechers","yes"
"Skechers Women's Summits-Quick Getaway Sneaker, Grey/Light Pink, 8.5 Wide","3006","1961","","","","","-","0","B07H5NBR5F","0193113061850","193113061850","B0BFZWSSRZ","Skechers","yes"
"Skechers Women's Summits-Quick Getaway Sneaker, Grey/Light Pink, 10 Wide","3024","1966","","","","","-","","B07H5XBKTF","0193113061881","193113061881","B0BFZWSSRZ","Skechers","yes"
"Skechers Women's Gymnastics Shoes Sneakers, Pink Engineered Knit, 10","102800","88391","$ 69.59","2","$ 52.79","$ 69.59","A36M48BBTNHG64","1","B07M8BMFDX","0193113067036","193113067036","B0891HRVWD","Skechers","no"
"Skechers Men's Queznell Industrial Boot, Black/White, 7 M US","474434","377448","$ 90.00","2","$ 90.00","$ 90.00","A2D3R71ZYX0Y75","1","B07MVKPFL3","0193113090249","193113090249","B0D326N7WK","Skechers","no"
"Skechers mens Queznell Industrial Boot, Black/White, 13 US","489736","358776","","","$ 109.75","$ 123.35","A3AE2380ROK0L0","1","B07MS8C9CF","0193113090355","193113090355","B0D326N7WK","Skechers","no"
"Skechers Men's Pivot Spikeless Golf Shoe, Black/White, 10","25771","24548","$ 64.99","4","$ 64.99","$ 64.99","APX0BQ4CQSB4R","1","B07GH9PW9X","0193113127013","193113127013","B0D3268W4G","Skechers","no"
"Skechers womens Reggae Fest - Neap Oxford Flat, Navy, 6 US","42769","56508","","","","$ 83.41","-","","B07HWXJWC5","0193113155894","193113155894","B0D32677GJ","Skechers","yes"
"Skechers Women's Reggae Fest-NEAP-Webbing Trimmed Knit Fisherman Oxford Flat, Navy, 7.5 M US","43311","55035","$ 42.53","","$ 42.53","$ 71.71","-","0","B07HWP3PCC","0193113155924","193113155924","B0D32677GJ","Skechers","yes"
"Skechers womens Reggae Fest - Neap Oxford Flat, Navy, 9 US","43881","54274","$ 42.90","","$ 42.90","$ 79.55","-","0","B07HWYNZXK","0193113155955","193113155955","B0D32677GJ","Skechers","yes"
"Skechers Women's Reggae Fest-NEAP-Webbing Trimmed Knit Fisherman Oxford Flat, Navy, 9.5 M US","43435","54447","$ 48.18","","$ 48.18","$ 72.29","-","0","B07HWZZ6GJ","0193113155962","193113155962","B0D32677GJ","Skechers","yes"
"Skechers Work Clog SR Slip Resistant Womens Shoes Black/Pink 9.5","129592","89301","$ 82.62","4","$ 69.99","$ 82.62","A24V851RG6UNB7","1","B07FBH5L4G","0193113159809","193113159809","B0781TND93","Skechers","no"
"Skechers Women's, Clog SR - Candaba Work Shoe Black 10 M","115216","84596","","","$ 91.76","$ 100.06","-","1","B07FBK4G7G","0193113159816","193113159816","B0781TND93","Skechers","yes"
"Skechers Work Clog SR Slip Resistant Womens Shoes Black/Pink 11","121780","86652","$ 73.45","6","$ 60.99","$ 73.45","A24V851RG6UNB7","1","B07FBKC1R7","0193113159823","193113159823","B0781TND93","Skechers","no"
"Skechers Women's Go Walk Joy Upturn Sneaker, Navy/Pink, 12","6324","5349","","","","$ 67.74","-","","B07FKRB3S1","0193113165046","193113165046","B0CPQ2MFBS","Skechers","yes"
"Skechers womens ON-THE-GO 600 - BRILLIANCY Ankle Strap, Light Mauve, 7 M US","6135","14138","","","$ 90.95","$ 80.30","A392XK11ZEWJ8V","1","B07H5VGBFH","0193113168474","193113168474","B0CYPLVGFX","Skechers","yes"
"Skechers womens Flex Appeal 3.0 Sneaker, Black/Rose Gold, 5 Wide US","306361","303126","","","$ 71.09","$ 69.07","AP3VA1GJZM3EQ","1","B07M6J18M5","0193113179012","193113179012","B08HXSBLSF","Skechers","yes"
"Skechers womens Flex Appeal 3.0 Sneaker, Black/Rose Gold, 7 Wide US","303648","302257","","","$ 69.00","$ 69.00","A2QFERO09X9TW0","1","B07L1D621Q","0193113179050","193113179050","B08HXSBLSF","Skechers","no"
"Skechers Flex Appeal 3.0-First Insight Sneaker, Black/Rose Gold, 7.5 M US","304700","309223","","","","","-","","B07FBQBV65","0193113179180","193113179180","B08HXSBLSF","Skechers","yes"
"Skechers womens Flex Appeal 3.0-first Insight Sneaker, Wtrg, 9 US","311006","310691","","","$ 85.29","$ 81.39","-","1","B07FBRMTVD","0193113191946","193113191946","B08HXSBLSF","Skechers","no"
"Skechers BOBS Women's Bobs Plush-Peace & Love Ballet Flat, dark red, 6.5 M US","4873","5852","","","$ 57.32","$ 57.61","-","1","B07HM95JL9","0193113250483","193113250483","B0CH3Z8CGJ","Skechers","yes"
"Skechers BOBS Women's Bobs Plush-Peace & Love Ballet Flat, dark red, 7.5 M US","4861","5804","$ 37.95","1","$ 37.95","","-","0","B07HMB19FM","0193113250506","193113250506","B0CH3Z8CGJ","Skechers","yes"
"Skechers womens 32504w fashion sneakers, Bbk, 5 Wide US","104920","89532","","","$ 39.99","$ 39.99","A17XAZUZNTFEDG","1","B07QCZT5L7","0193113263698","193113263698","B0891HRVWD","Skechers","no"
"Skechers womens 32504w fashion sneakers, Bbk, 6.5 Wide US","101474","88132","","","$ 69.88","$ 53.89","A17BWAW5GT1EYF","1","B07MCLF8XQ","0193113263728","193113263728","B0891HRVWD","Skechers","yes"
"Skechers womens 32504w fashion sneakers, Bbk, 8 Wide US","101224","86649","","","$ 69.00","$ 76.94","A3GNZF2WJBKPUF","1","B07MCLWVLR","0193113263759","193113263759","B0891HRVWD","Skechers","yes"
"Skechers womens 32504w fashion sneakers, Bbk, 11 Wide US","101643","87476","","","$ 69.88","$ 75.16","A17BWAW5GT1EYF","1","B07MG7ZVTY","0193113263803","193113263803","B0891HRVWD","Skechers","yes"
"Skechers Women's Bobs Squad - Tough Talk Sneaker, Red, 7.5 Wide US","103053","88485","","","$ 82.88","$ 87.96","A17BWAW5GT1EYF","1","B07MG7T1GV","0193113263988","193113263988","B0891HRVWD","Skechers","yes"
"Skechers Women's Bobs Squad - Tough Talk Sneaker, Red, 9.5 Wide US","103773","89276","","","$ 82.88","$ 88.03","A17BWAW5GT1EYF","1","B07MG88ZLZ","0193113264022","193113264022","B0891HRVWD","Skechers","no"
"Skechers womens 32504 Sneaker, Red, 5 US","103268","89271","","","$ 80.95","$ 81.25","A392XK11ZEWJ8V","1","B07QJTLLRG","0193113265111","193113265111","B0891HRVWD","Skechers","yes"
"Skechers womens 32504 Sneaker, Red, 6 US","100949","86722","","","$ 80.95","$ 80.95","A392XK11ZEWJ8V","1","B07MJNZ5WQ","0193113265135, 3036053360997","193113265135","B0891HRVWD","Skechers","no"
"Skechers womens 32504 Sneaker, Red, 7 US","103175","87641","$ 64.77","1","$ 64.77","$ 64.77","A2W2O6U717VAX9","3","B07MT47S9M","3036053370996, 0193113265159","193113265159","B0891HRVWD","Skechers","no"
"Skechers womens 32504 Sneaker, Red, 9 US","104743","88629","","","","$ 127.15","-","","B07MT46L9S","0193113265197, 3036053390994","193113265197","B0891HRVWD","Skechers","no"
"Skechers mens Status 2.0 - Lorano Oxford, Navy, 7.5 US","35626","52035","$ 68.15","117","$ 68.15","$ 67.96","AP3VA1GJZM3EQ","1","B07H4QVH6Y","0193113327383","193113327383","B07HP7Q4LY","Skechers","no"
"Skechers mens Status 2.0 - Lorano Oxford, Navy, 8 US","36011","50031","$ 47.53","4","$ 47.53","$ 51.23","AP3VA1GJZM3EQ","1","B07H4QBZQ9","0193113327390","193113327390","B07HP7Q4LY","Skechers","no"
"Skechers mens Status 2.0 - Lorano Moccasin, Navy, 9 US","35435","50377","$ 55.15","823","$ 55.15","$ 55.38","AP3VA1GJZM3EQ","1","B07H4T2G7M","0193113327413","193113327413","B07HP7Q4LY","Skechers","no"
"Skechers mens Status 2.0 - Lorano Oxford, Navy, 9.5 US","35136","50359","$ 47.80","193","$ 47.80","$ 52.85","-","1","B07H4SFTC8","0193113327420","193113327420","B07HP7Q4LY","Skechers","no"
"Skechers womens Status 2.0 - Lorano Oxford, Navy, 10 US","35532","50229","$ 56.73","1000","$ 56.73","$ 57.11","AP3VA1GJZM3EQ","1","B07H4T758W","0193113327437","193113327437","B07HP7Q4LY","Skechers","no"
"Skechers mens Status 2.0 - Lorano Oxford, Navy, 10.5 US","35440","50253","$ 55.74","692","$ 55.74","$ 53.69","AP3VA1GJZM3EQ","1","B07H4QV97S","0193113327444","193113327444","B07HP7Q4LY","Skechers","no"
"Skechers mens Status 2.0 - Lorano Oxford, Navy, 11.5 US","35291","52865","","","$ 71.18","$ 71.31","-","1","B07H4RFC7M","0193113327468","193113327468","B07HP7Q4LY","Skechers","no"
"Skechers Men's Status 2.0 LORANO Oxford, Navy, 12","35519","50046","$ 60.16","731","$ 60.16","$ 60.28","AP3VA1GJZM3EQ","1","B07H4R625L","0193113327475","193113327475","B07HP7Q4LY","Skechers","no"
"Skechers mens Status 2.0 - Lorano Oxford, Navy, 13 US","35596","51255","$ 54.34","411","$ 54.34","$ 53.51","AP3VA1GJZM3EQ","1","B07H4P3JTR","0193113327482","193113327482","B07HP7Q4LY","Skechers","no"
"Skechers mens Status 2.0- Lorano Toe Canvas Deck Shoe Moccasin, Navy, 14 US","34537","51527","","","$ 68.49","$ 71.61","AP3VA1GJZM3EQ","1","B07H4NZNVK","0193113327499","193113327499","B07HP7Q4LY","Skechers","no"
"Skechers Men's Escape Plan Trainers, Olive Leather Mesh Black Trim, 11","178634","119923","$ 93.29","1","$ 76.49","$ 93.29","A36M48BBTNHG64","1","B07NXVNGX1","0193113331335","193113331335","B07BV55Q9Y","Skechers","no"
"Skechers Men's Escape Plan Trainers, Green Olive Leather Mesh Black Trim Olbk, 12","170208","119139","","","","$ 105.86","-","","B07P48Q5GQ","0193113331359","193113331359","B07BV55Q9Y","Skechers","no"
"Skechers Women's Meditation-Stars & Sparkle-Circular Rhinestone Slingback Thong Flip-Flop, Black, 8 M US","18338","30928","","","","","-","","B07H65JWRK","0193113335043","193113335043","B07H6FV4D4","Skechers","yes"
"Skechers Women's Meditation-Stars & Sparkle Flip-Flop, Black/Black, 9 M US","18233","31024","$ 39.14","84","$ 39.14","$ 43.63","-","1","B07H628WC8","0193113335050","193113335050","B07H6FV4D4","Skechers","no"
"Skechers Women's Meditation-Stars & Sparkle-Circular Rhinestone Slingback Thong Flip-Flop, light pink, 7 M US","18589","31248","","","","$ 115.06","-","","B07H5ZZG6K","0193113335104","193113335104","B07H6FV4D4","Skechers","no"
"Skechers Women's Meditation-Stars & Sparkle-Circular Rhinestone Slingback Thong Flip-Flop, Light Pink, 8 M US","17902","30744","","","","$ 43.99","-","","B07H5XLR5L","0193113335111","193113335111","B07H6FV4D4","Skechers","yes"
"Skechers Women's Meditation-Stars & Sparkle-Circular Rhinestone Slingback Thong Flip-Flop, Light Pink, 9 M US","18565","31074","","","","$ 68.73","-","","B07H699QGN","0193113335128","193113335128","B07H6FV4D4","Skechers","no"
"Skechers Women's Meditation-Stars & Sparkle-Circular Rhinestone Slingback Thong Flip-Flop, Light Pink, 10 M US","18897","31113","","","","$ 54.94","-","","B07H628W9D","0193113335135","193113335135","B07H6FV4D4","Skechers","no"
"Skechers Women's Meditation-Stars & Sparkle-Circular Rhinestone Slingback Thong Flip-Flop, light pink, 11 M US","18131","30347","","","","","-","","B07H5ZZFZM","0193113335142","193113335142","B07H6FV4D4","Skechers","yes"
"Skechers womens Beverlee - High Tea Wedge Sandal , Mauve , 8 M US","28750","33366","","","$ 56.13","$ 56.60","AP3VA1GJZM3EQ","1","B07H5WLXM6","0193113335289","193113335289","B0D326CMKK","Skechers","no"
