"Title","Sales Rank: 30 days avg.","Sales Rank: 90 days avg.","Buy Box 🚚: Current","Buy Box 🚚: Stock","New: Current","New: Highest","New, 3rd Party FBM 🚚: 30 days avg.","Lowest FBM Seller","Count of retrieved live offers: New, FBM","ASIN","Product Codes: EAN","Product Codes: UPC","Parent ASIN","Brand","Prime Eligible (Buy Box)"
"Steve Madden Men's Laight Loafer, Black Velvet, 8.5","77838","83012","$ 85.95","1","$ 85.95","$ 205.97","","-","0","B01N4TIWQV","0888509638326","888509638326","B0C9KB1JXJ","Steve Madden","yes"
"Steve Madden Men's Laight Loafer, Blue Velvet, 7.5","75987","82882","$ 49.91","1","$ 49.91","$ 177.87","","-","0","B09KZQ8K7R","0888509787727","888509787727","B0C9KB1JXJ","Steve Madden","yes"
"Steve Madden Men's Laight Loafer, Black Velvet, 12","78363","83501","$ 95.68","2","$ 95.68","$ 129.95","","-","0","B01IW7EYDQ","0888509638395","888509638395","B0C9KB1JXJ","Steve Madden","yes"
"Steve Madden Men's Laight Loafer, Blue Velvet, 11","76560","82459","$ 53.57","3","$ 53.35","$ 100.01","","-","0","B01N0GWNRK","0888509787796","888509787796","B0C9KB1JXJ","Steve Madden","yes"
"Steve Madden Men's Laight Loafer, Black Velvet, 7.5","77302","83162","$ 90.04","1","$ 90.04","$ 229.11","$ 100.01","AWJMXP5IJRVY4","1","B01ND0MTFM","0888509638302","888509638302","B0C9KB1JXJ","Steve Madden","yes"
"Steve Madden Men's Laight Loafer, Black Velvet, 17","77508","83883","$ 99.99","17","$ 99.99","$ 99.99","","-","0","B0BYZXNS68","0803364629913","803364629913","B0C9KB1JXJ","Steve Madden","yes"
"Steve Madden Women's Belinda Pump, Black Leather, 6.5","49845","45177","$ 65.47","30","$ 65.47","$ 89.99","$ 89.95","A1LEM297LNF1FK","3","B0BPN5T2BM","0197369049945","197369049945","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's JAKLIN Sandal, Blush, 9","66209","99103","$ 59.98","27","$ 59.98","$ 74.95","","-","0","B08NFKGYPG","0195189740813","195189740813","B092RTFLWY","Steve Madden","yes"
"Steve Madden Women's Charlie Sneaker, White, 5","45624","39534","$ 74.95","5","$ 74.95","$ 135.00","$ 99.86","A1195MQ583AB5O","1","B0973HD3N4","0194068831857","194068831857","B0CW2324TY","Steve Madden","yes"
"Steve Madden Women's Belinda Mule, Navy Suede, 10","49992","46117","$ 66.43","2","$ 66.43","$ 89.95","$ 133.80","A1195MQ583AB5O","1","B0C9GZS2XX","0197369657225","197369657225","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's Belinda Mule, Navy Suede, 7","53394","48353","$ 66.43","1","$ 66.43","$ 89.00","$ 130.94","A1195MQ583AB5O","1","B0C9FTP9GW","0197369657140","197369657140","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's Gills Sneaker, Black/White, 6.5","52774","60537","$ 46.02","32","$ 45.00","$ 81.95","$ 52.32","A1G9RBEK6CB71F","1","B09SN7MMRK","0195945951507","195945951507","B07TB1RRK7","Steve Madden","yes"
"Steve Madden Men's Laight Velvet Smoking Slipper, Blue Velvet, 11.5 M","79519","83459","$ 55.26","1","$ 55.26","$ 109.94","","-","0","B09KZ7NRPM","0888509787802","888509787802","B0C9KB1JXJ","Steve Madden","yes"
"Steve Madden Women's Graya Flat, Red Patent, 8.5","60316","117194","$ 119.00","18","$ 119.00","$ 119.00","$ 123.87","A1LEM297LNF1FK","3","B0CKY44SS8","0198024156190","198024156190","B0CKYDHZ5K","Steve Madden","yes"
"Steve Madden Women's Charlie Sneaker, Rose Gold, 10","45280","39720","$ 50.98","45","$ 50.98","$ 147.63","$ 112.27","-","0","B09P77LZNG","0196361116129","196361116129","B0CW2324TY","Steve Madden","yes"
"Steve Madden Women's Cherish Pump, Silver, 8.5","48679","63678","$ 38.02","17","$ 38.02","$ 79.95","$ 66.19","A1LEM297LNF1FK","2","B0C5S3V3FY","0197369389843","197369389843","B0C62N4JN3","Steve Madden","yes"
"Steve Madden Women's Cherish Pump, Leopard, 10","48135","62124","$ 57.75","3","$ 52.76","$ 89.95","$ 76.10","-","3","B0CCFCDX98","0197369783740","197369783740","B0C62N4JN3","Steve Madden","no"
"Steve Madden Women's Cherish Pump, Black Patent, 6","48834","62962","$ 74.07","2","$ 74.00","$ 79.95","$ 90.73","A1195MQ583AB5O","1","B0BTMYNTR1","0197369047446","197369047446","B0C62N4JN3","Steve Madden","yes"
"Steve Madden Women's Cherish Ballet Flat, Denim Mesh, 9","48575","62556","$ 65.02","1","$ 65.02","$ 89.95","$ 80.46","A1LEM297LNF1FK","1","B0C9FYV2Y5","0197369673140","197369673140","B0C62N4JN3","Steve Madden","yes"
"Steve Madden Boys' Big Belt for Kids, Black/Perforated, Small","54722","53088","$ 8.58","7","$ 8.58","$ 12.89","","-","0","B07C113HVB","0684835234078","684835234078","B07CBQ717C","Steve Madden","yes"
"Steve Madden Mens 30mm Casual Feather Edge Belt (Big Kids) Brown SM (22-24 Big Kids) One Size","50236","52087","$ 12.68","81","$ 12.68","$ 29.99","","-","0","B0754MD5D1","0684835234047","684835234047","B07CBQ717C","Steve Madden","yes"
"Steve Madden Women's Jaklin Flat Sandal, Natural Multi, 9","67645","99970","$ 65.51","59","$ 65.51","$ 133.99","","-","0","B08NFKRYXB","0195189804379","195189804379","B092RTFLWY","Steve Madden","yes"
"Steve Madden Women's JAKLIN Sandal, Brown Multi, 9","66106","98837","$ 65.21","21","$ 65.21","$ 74.95","","-","0","B09GWBSLW3","0196361124421","196361124421","B092RTFLWY","Steve Madden","yes"
"Steve Madden Women's Charlie Sneaker, Rose Gold, 6.5","44713","39956","$ 54.95","24","$ 54.95","$ 74.95","$ 111.27","-","0","B09P779T3P","0196361116051","196361116051","B0CW2324TY","Steve Madden","yes"
