"Title","Sales Rank: 30 days avg.","Sales Rank: 90 days avg.","Buy Box 🚚: Current","Buy Box 🚚: Stock","New: Current","New, 3rd Party FBM 🚚: 30 days avg.","Lowest FBM Seller","Count of retrieved live offers: New, FBM","ASIN","Product Codes: EAN","Product Codes: UPC","Parent ASIN","Brand","Prime Eligible (Buy Box)"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 13 Wide","8360","5907","$ 154.00","1","$ 154.00","$ 201.10","A3MZPUPCGSAYFF","2","B096N7JNJL","0195907624364","195907624364","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 14 Wide","8345","5946","","","","$ 219.17","-","","B096N7RWTM","0195907624371","195907624371","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 15 Wide","8424","5963","","","$ 221.11","$ 220.50","A1B43WMIJ58I3U","2","B096N77HCC","0195907624388","195907624388","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 8 X-Wide","8351","5904","","","","$ 219.46","-","","B096N7LYSF","0195907624425","195907624425","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 8.5 X-Wide","8437","5945","","","","","-","","B096N89Z4R","0195907624432","195907624432","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 10 X-Wide","8430","5930","","","","","-","","B096N8PHHG","0195907624463","195907624463","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 10.5 X-Wide","8246","5879","","","","","-","","B096N749L1","0195907624470","195907624470","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 11 X-Wide","8407","5934","","","$ 209.00","$ 222.30","A1B43WMIJ58I3U","3","B096N9TS46","0195907624487","195907624487","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 11.5 X-Wide","8326","5889","","","$ 209.00","$ 226.85","A1B43WMIJ58I3U","3","B096N6T52T","0195907624494","195907624494","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 12 X-Wide","8379","5899","","","$ 241.28","$ 240.22","A1B43WMIJ58I3U","1","B096N7CB1L","0195907624500","195907624500","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 14 X-Wide","8360","5923","","","","$ 217.36","-","","B096N83PR1","0195907624531","195907624531","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Eclipse/Vibrant Apricot, 11 Narrow","132982","120312","","","","","-","","B09RS5VLBF","0195907624647","195907624647","B0BWSRDNDY","New Balance","yes"
"New Balance Men's Fresh Foam X 880v12","81708","62274","","","","","-","","B09RS9JZ2Y","0195907624791","195907624791","B0C6FXMMDY","New Balance","no"
"New Balance Men's Fresh Foam X 880 V12 Shoes, Eclipse/Vibrant Apricot, 11","82645","63141","","","","$ 166.21","-","","B09RSKPSHC","0195907624807","195907624807","B0C6FXMMDY","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Eclipse/Vibrant Apricot, 7 Wide","135092","121436","","","","","-","","B09RS31PVX","0195907624890","195907624890","B0BWSRDNDY","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Eclipse/Vibrant Orange/Spring Tide, 8.5","8324","5929","$ 159.95","2","$ 159.95","$ 189.70","A1Q1PHSVIGZBP8","2","B096N89KJK","0195907625408","195907625408","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Eclipse/Vibrant Orange/Spring Tide, 12.5","8297","5893","","","$ 197.15","$ 170.35","A1B43WMIJ58I3U","1","B096N8CV1Y","0195907625484","195907625484","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Eclipse/Vibrant Orange/Spring Tide, 15","8299","5918","","","","$ 160.00","-","","B096N7Q7PZ","0195907625514","195907625514","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Eclipse/Vibrant Orange/Spring Tide, 11 Wide","8195","5887","","","$ 159.95","","-","","B096N9R3P8","0195907625620","195907625620","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Eclipse/Vibrant Orange/Spring Tide, 13 Wide","8281","5892","$ 159.95","1","$ 159.95","$ 242.22","A1Q1PHSVIGZBP8","1","B096N83ZGW","0195907625668","195907625668","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Eclipse/Vibrant Orange/Spring Tide, 7.5 X-Wide","8367","5922","","","","","-","","B096N8M4TW","0195907625712","195907625712","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X Vongo V5 Running Shoe, Light Slate/Thunder/Ocean Grey, 7","68737","67475","","","","","-","","B096N97JTG","0195907625866","195907625866","B08P39SP11","New Balance","yes"
"New Balance Men's Fresh Foam X Vongo V5 Running Shoe, Light Slate/Thunder/Ocean Grey, 9","67781","66736","","","$ 195.56","$ 195.71","A1B43WMIJ58I3U","1","B096N8WYZY","0195907625903","195907625903","B08P39SP11","New Balance","yes"
"New Balance Men's Fresh Foam X Vongo V5 Running Shoe, Light Slate/Thunder/Ocean Grey, 13","68983","67270","$ 119.45","1","$ 106.79","$ 136.36","A24V851RG6UNB7","2","B096NB62HP","0195907625989","195907625989","B08P39SP11","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Infinity Blue/Green Apple, 7.5 Medium","81573","62451","","","","","-","","B09RSFXC6L","0195907626528","195907626528","B0C6FXMMDY","New Balance","no"
"New Balance Men's Fresh Foam X 880v12","2085061","1209691","","","$ 241.08","$ 241.59","-","","B09RSFW8RY","0195907626559","195907626559","","New Balance","yes"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Infinity Blue/Green Apple, 15 Medium","82981","62762","$ 119.98","1","$ 119.98","$ 119.98","A1J4GFNP7DOVS2","1","B09RSC2YWV","0195907626658","195907626658","B0C6FXMMDY","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Infinity Blue/Green Apple, 8.5 Wide","133477","120520","","","","","-","","B09RRZGQX5","0195907626719","195907626719","B0BWSRDNDY","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Infinity Blue/Green Apple, 12 Wide","124979","116871","","","","","-","","B09RSH8NWX","0195907626788","195907626788","B0BWSRDNDY","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Infinity Blue/Green Apple, 12.5 Wide","84088","63628","","","","","-","","B09RSGT9DN","0195907626795","195907626795","B0C6FXMMDY","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Infinity Blue/Green Apple, 13 Wide","83228","62819","","","","","-","","B09RSDG9HY","0195907626801","195907626801","B0C6FXMMDY","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Infinity Blue/Green Apple, 14 Wide","81506","62703","","","","","-","","B09RSK4DR6","0195907626818","195907626818","B0C6FXMMDY","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Infinity Blue/Green Apple, 15 Wide","83927","63892","","","$ 184.98","$ 185.49","A1B43WMIJ58I3U","1","B09RS82HSD","0195907626825","195907626825","B0C6FXMMDY","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Infinity Blue/Green Apple, 9 X-Wide","84041","62980","","","","","-","","B09RSGTFMD","0195907626887","195907626887","B0C6FXMMDY","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Infinity Blue/Green Apple, 10 X-Wide","81682","62977","","","","","-","","B09RSCFQ2T","0195907626900","195907626900","B0C6FXMMDY","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Infinity Blue/Green Apple, 10.5 X-Wide","135063","121005","","","","","-","","B09RS1W24D","0195907626917","195907626917","B0BWSRDNDY","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Infinity Blue/Green Apple, 11.5 X-Wide","83322","63685","","","","","-","","B09RSFKY9G","0195907626931","195907626931","B0C6FXMMDY","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Infinity Blue/Green Apple, 13 X-Wide","82203","62767","","","","","-","","B09RSLSVLX","0195907626962","195907626962","B0C6FXMMDY","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Infinity Blue/Green Apple, 14 X- Wide","133390","120932","","","","","-","","B09RSHXB2T","0195907626979","195907626979","B0BWSRDNDY","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Infinity Blue/Green Apple/Vibrant Spring, 9","8432","5956","","","$ 176.19","$ 194.39","A1B43WMIJ58I3U","2","B096NB2PCN","0195907627204","195907627204","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Infinity Blue/Green Apple/Vibrant Spring, 9.5","8460","5979","","","$ 221.16","$ 220.35","A20FLYA0IW2L9O","1","B096N8VWGF","0195907627211","195907627211","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Infinity Blue/Green Apple/Vibrant Spring, 11.5","8349","5925","$ 159.95","1","$ 159.95","$ 185.77","A1B43WMIJ58I3U","1","B096N952N5","0195907627259","195907627259","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Infinity Blue/Green Apple/Vibrant Spring, 7 Wide","8257","5884","","","","","-","","B096N97FKS","0195907627334","195907627334","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X Vongo V5 Running Shoe, Eclipse/Vibrant Apricot/Vibrant Orange, 10","68268","67389","","","","$ 212.17","-","","B096NDT14K","0195907627716","195907627716","B08P39SP11","New Balance","yes"
"New Balance Men's Fresh Foam X Vongo V5 Running Shoe, Eclipse/Vibrant Apricot/Vibrant Orange, 11.5","70340","67749","","","","$ 203.14","-","","B096NFXNRX","0195907627747","195907627747","B08P39SP11","New Balance","yes"
"New Balance Men Fresh Foam More Trail v2 Blue Groove/Vibrant Apricot 11.5 D (M)","229931","200502","","","","$ 91.99","-","","B0B35Z6HP6","0195907628720","195907628720","B08PDCPZNN","New Balance","no"
"New Balance Men Fresh Foam More Trail v2 Blue Groove/Vibrant Apricot 12 D (M)","222104","196775","","","$ 287.84","$ 220.86","A20FLYA0IW2L9O","1","B0B3619681","0195907628737","195907628737","B08PDCPZNN","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Vibrant Apricot/Vibrant Orange, 9.5 Medium","135855","121768","","","","","-","","B09RSLS22M","0195907629338","195907629338","B0BWSRDNDY","New Balance","yes"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Vibrant Apricot/Vibrant Orange, 12.5 Medium","129785","117431","","","","","-","","B09RS3XK9C","0195907629390","195907629390","B0BWSRDNDY","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Vibrant Apricot/Vibrant Orange, 14 Medium","141518","120434","","","","","-","","B09RS9KGRC","0195907629413","195907629413","B0BWSRDNDY","New Balance","no"
"New Balance Men Fresh Foam X 880v12 Vibrant Apricot/Vibrant Orange 9.5 EE - Wide","131038","102610","","","","","-","","B0B34PCQ1W","0195907629505","195907629505","B0BWSM1PYZ","New Balance","no"
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Vibrant Apricot/Vibrant Orange, 11 Wide","127921","118108","","","","","-","","B09RS83YY3","0195907629536","195907629536","B0BWSRDNDY","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Vibrant Orange/Spring Tide/Vibrant Apricot, 7.5","8378","5953","$ 119.99","","$ 119.99","$ 112.36","-","0","B096NFBCKW","0195907629949","195907629949","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Vibrant Orange/Spring Tide/Vibrant Apricot, 8","8364","5922","$ 159.95","2","$ 159.95","$ 141.21","A1Q1PHSVIGZBP8","1","B096NGFHZS","0195907629956","195907629956","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Vibrant Orange/Spring Tide/Vibrant Apricot, 10","8460","5940","$ 128.11","5","$ 128.09","$ 150.78","A1KL6PLRNXUZAE","2","B096NGL1SS","0195907629994","195907629994","B096NKPSY5","New Balance","yes"
"New Balance Men Fresh Foam X 1080 V12 Running Shoe, Vibrant Spring/Ocean Grey, 10.5 Medium","8404","5930","","","","$ 220.16","-","","B0B65D82FD","0195907630655","195907630655","B096NKPSY5","New Balance","yes"
"New Balance Men Fresh Foam X 1080 V12 Running Shoe, Vibrant Spring/Ocean Grey, 14 Medium","8415","5937","","","","","-","","B0B65CZB6G","0195907630716","195907630716","B096NKPSY5","New Balance","yes"
"New Balance Men Fresh Foam X 1080 V12 Running Shoe, Vibrant Spring/Ocean Grey, 15 Wide","8470","5970","","","","","-","","B0B65DQ4C3","0195907630891","195907630891","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, Black/Lead/Light Aluminum, 7","133151","119211","$ 129.99","2","$ 129.99","$ 133.96","A3KIY9XAB84JHF","1","B09RS9X821","0195907631232","195907631232","B0BWSRDNDY","New Balance","no"
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, Black/Lead/Light Aluminum, 8","84613","64019","","","","","-","","B09RSH9326","0195907631256","195907631256","B0C6FXMMDY","New Balance","no"
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, Black/Lead/Light Aluminum, 9","82850","63718","","","","","-","","B09RS552XJ","0195907631270","195907631270","B0C6FXMMDY","New Balance","yes"
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, Black/Lead/Light Aluminum, 10.5","80603","62119","","","","$ 140.90","-","","B09RS789CF","0195907631300","195907631300","B0C6FXMMDY","New Balance","yes"
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, Black/Lead/Light Aluminum, 11","83062","63027","$ 119.95","","$ 119.95","$ 141.94","A2KBJ0KLRTKV0Y","1","B09RS9C3GG","0195907631317","195907631317","B0C6FXMMDY","New Balance","yes"
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, Black/Lead/Light Aluminum, 13","136085","121171","","","$ 134.95","$ 132.30","A2KBJ0KLRTKV0Y","1","B09RSGT154","0195907631355","195907631355","B0BWSRDNDY","New Balance","yes"
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, Black/Lead/Light Aluminum, 14","81438","62634","","","","","-","","B09RSLX48Z","0195907631362","195907631362","B0C6FXMMDY","New Balance","yes"
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, Black/Lead/Light Aluminum, 8.5 Wide","132213","114064","","","","$ 204.18","-","","B09RSM2LJW","0195907631430","195907631430","B0BWSRDNDY","New Balance","no"
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, Black/Lead/Light Aluminum, 12 Wide","130291","123091","","","","$ 240.89","-","","B09RSKPSHB","0195907631508","195907631508","B0BWSRDNDY","New Balance","yes"
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, Black/Lead/Light Aluminum, 15 Wide","84097","63674","","","$ 139.95","","-","0","B09RSB99CB","0195907631546","195907631546","B0C6FXMMDY","New Balance","yes"
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, Black/Lead/Light Aluminum, 9 X-Wide","131970","121694","$ 134.80","1","$ 134.80","$ 139.99","A1GIP4QI9DM3NE","1","B09RSDQ98H","0195907631607","195907631607","B0BWSRDNDY","New Balance","yes"
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, Black/Lead/Light Aluminum, 10 X-Wide","136360","121200","$ 115.21","1","$ 115.21","$ 132.63","-","0","B09RSGSY5F","0195907631621","195907631621","B0BWSRDNDY","New Balance","yes"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Blue/Vibrant Spring/Serene Blue, 10","55371","42094","","","$ 135.33","$ 119.05","A17YS63QP15EX2","1","B09X1B875T","0195907631942","195907631942","B0B9BRT7LY","New Balance","no"
"New Balance mens Fresh Foam X 860 V12 Running Shoe, Blue/Vibrant Spring/Serene Blue, 11 US","54398","41689","","","$ 180.96","$ 108.20","-","0","B09X1915G5","0195907631966","195907631966","B0B9BRT7LY","New Balance","yes"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Blue/Vibrant Spring/Serene Blue, 9 Wide","54340","41993","","","","$ 91.10","-","","B09X18LLL1","0195907632093","195907632093","B0B9BRT7LY","New Balance","no"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Blue/Vibrant Spring/Serene Blue, 9.5 Wide","56269","42464","","","","","-","","B09X19C5PG","0195907632109","195907632109","B0B9BRT7LY","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 7 Narrow","8404","5951","$ 124.99","4","","$ 160.93","-","0","B096N6VC2G","0195907632376","195907632376","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 9 Narrow","8348","5919","$ 138.84","2","$ 119.99","$ 119.99","A2M60QHJD33BO1","3","B096N8F8ZM","0195907632413","195907632413","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 13 Narrow","8308","5822","","","","","-","","B096N645Y6","0195907632499","195907632499","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 15 Narrow","8261","5711","","","","$ 275.18","-","","B096N6XVCT","0195907632512","195907632512","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 7","8294","5913","$ 122.49","1","$ 122.49","","-","0","B096N856MN","0195907632536","195907632536","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 8.5","8218","5794","$ 159.95","4","$ 159.95","$ 190.64","A1Q1PHSVIGZBP8","1","B096N9MTB8","0195907632567","195907632567","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 10.5","8375","5933","$ 159.95","","$ 159.95","$ 196.69","A1Q1PHSVIGZBP8","4","B096N9734V","0195907632604","195907632604","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 14","8310","5915","$ 161.85","2","$ 159.76","$ 168.89","AF4GO035LHAA2","4","B096N7V7W7","0195907632666","195907632666","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 7.5 Wide","8299","5962","","","","","-","","B096N9Q49W","0195907632710","195907632710","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 8 Wide","8443","5957","$ 159.95","3","$ 159.95","$ 183.40","A1Q1PHSVIGZBP8","1","B096N821Z1","0195907632727","195907632727","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 10 Wide","8374","5938","$ 159.95","","$ 159.95","$ 211.79","A1Q1PHSVIGZBP8","1","B096N8VPM5","0195907632765","195907632765","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 10.5 Wide","8289","5927","$ 159.95","17","$ 159.95","$ 200.95","A1Q1PHSVIGZBP8","1","B096N7QSK5","0195907632772","195907632772","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 11 Wide","8308","5879","","","$ 159.95","$ 221.78","-","","B096N8GRB4","0195907632789","195907632789","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 11.5 Wide","8194","5844","","","$ 159.95","$ 159.95","A1Q1PHSVIGZBP8","1","B096N8TYJS","0195907632796","195907632796","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 12 Wide","8329","5918","$ 159.95","16","$ 159.95","$ 159.95","A1Q1PHSVIGZBP8","1","B096N71Z2T","0195907632802","195907632802","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 13 Wide","8401","5974","$ 159.95","4","$ 159.95","$ 159.95","A1Q1PHSVIGZBP8","1","B096N9JSNW","0195907632826","195907632826","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 14 Wide","8192","5829","","","","","-","","B096N9W81B","0195907632833","195907632833","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 7.5 X-Wide","8371","5923","","","","$ 204.00","-","","B096N97J6Q","0195907632871","195907632871","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 8 X-Wide","8394","5889","","","","$ 179.99","-","","B096N8161Z","0195907632888","195907632888","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 8.5 X-Wide","8690","6013","","","","$ 144.17","-","","B096N9HPXC","0195907632895","195907632895","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 9 X-Wide","8292","5905","","","","","-","","B096N8F4W6","0195907632901","195907632901","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 9.5 X-Wide","8454","5962","","","","","-","0","B096N6PT4R","0195907632918","195907632918","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 10 X-Wide","8312","5913","","","","","-","","B096N87YR4","0195907632925","195907632925","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 10.5 X-Wide","8293","5892","","","","","-","","B096N6VCRX","0195907632932","195907632932","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 11 X-Wide","8426","5946","","","$ 222.86","$ 222.31","A1B43WMIJ58I3U","1","B096N7K5YR","0195907632949","195907632949","B096NKPSY5","New Balance","no"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 11.5 X-Wide","8416","5941","","","","","-","","B096N88NZF","0195907632956","195907632956","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 12 X-Wide","8405","5938","","","","","-","","B096N7V78P","0195907632963","195907632963","B096NKPSY5","New Balance","yes"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Eclipse/Spring Tide/Vibrant Orange, 9.5 Wide","57060","42642","","","","","-","","B09X1829JB","0195907633403","195907633403","B0B9BRT7LY","New Balance","yes"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Eclipse/Spring Tide/Vibrant Orange, 10.5 Wide","56962","45968","","","","$ 130.21","-","","B09X198CXS","0195907633427","195907633427","B0B9BRT7LY","New Balance","yes"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Ocean Grey/Light Slate/Black, 8","57421","42769","","","$ 172.83","$ 171.38","-","1","B09RSZ6DZP","0195907633854","195907633854","B0B9BRT7LY","New Balance","yes"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Ocean Grey/Light Slate/Black, 8.5","56058","41943","","","$ 184.40","$ 184.40","A20FLYA0IW2L9O","2","B09RSX3G2H","0195907633861","195907633861","B0B9BRT7LY","New Balance","yes"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Ocean Grey/Light Slate/Black, 9","56036","42215","","","$ 182.40","$ 182.05","A1B43WMIJ58I3U","3","B09RSCF7RK","0195907633878","195907633878","B0B9BRT7LY","New Balance","yes"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Ocean Grey/Light Slate/Black, 9.5","56641","42578","","","$ 187.98","$ 180.08","A1B43WMIJ58I3U","2","B09RSYMD58","0195907633885","195907633885","B0B9BRT7LY","New Balance","yes"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Ocean Grey/Light Slate/Black, 10.5","55392","42227","","","$ 171.99","$ 173.90","A1B43WMIJ58I3U","3","B09RSW293L","0195907633908","195907633908","B0B9BRT7LY","New Balance","no"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Ocean Grey/Light Slate/Black, 11","55984","42372","$ 125.90","1","$ 119.95","$ 121.39","A2KBJ0KLRTKV0Y","4","B09RSPTDT7","0195907633915","195907633915","B0B9BRT7LY","New Balance","no"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Ocean Grey/Light Slate/Black, 13","55420","42211","","","$ 187.98","$ 187.49","A1B43WMIJ58I3U","3","B09RSQWXJS","0195907633953","195907633953","B0B9BRT7LY","New Balance","no"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Ocean Grey/Light Slate/Black, 15","56163","42197","","","$ 187.98","$ 184.94","A1B43WMIJ58I3U","3","B09RSVX2QM","0195907633977","195907633977","B0B9BRT7LY","New Balance","yes"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Ocean Grey/Light Slate/Black, 12 Wide","55403","42282","","","","$ 183.27","-","","B09RSR7L5V","0195907634103","195907634103","B0B9BRT7LY","New Balance","yes"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Ocean Grey/Light Slate/Black, 12.5 Wide","54319","41961","","","","","-","","B09RSWGZ58","0195907634110","195907634110","B0B9BRT7LY","New Balance","no"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Ocean Grey/Light Slate/Black, 9 X-Wide","55563","42064","","","$ 184.40","$ 184.40","ANZYNJW9IIF9C","2","B09RSKJTLL","0195907634202","195907634202","B0B9BRT7LY","New Balance","no"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Ocean Grey/Light Slate/Black, 9.5 X-Wide","56422","42407","","","$ 184.40","$ 184.40","ANZYNJW9IIF9C","2","B09RSXX7FP","0195907634219","195907634219","B0B9BRT7LY","New Balance","yes"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Ocean Grey/Light Slate/Black, 11 X-Wide","56123","42379","","","$ 187.98","$ 184.90","A1B43WMIJ58I3U","2","B09RSWPKS5","0195907634240","195907634240","B0B9BRT7LY","New Balance","yes"
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Ocean Grey/Light Slate/Black, 12 X-Wide","55804","42272","","","$ 187.98","$ 189.15","A1B43WMIJ58I3U","3","B09RSDSZF1","0195907634264","195907634264","B0B9BRT7LY","New Balance","no"
"New Balance Men's FuelCell SuperComp Pacer V1 Running Shoe, White/Vibrant Spring, 9","273022","245074","$ 142.71","1","$ 127.76","$ 142.71","A33LVAZNYM5VP8","2","B096NG9JSL","0195907635292","195907635292","B0CLKVWPW8","New Balance","no"
