Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box)
"New Balance Women's W86013A Running Shoe, Nb Navy/Orb Pink/Vintage Indigo, 8 Wide",268672,163103,,,,$139.99 ,,-,,B0C34QWWNG,0197375255972,1.97375E+11,B0D3783NK5,New Balance,yes
"New Balance Women's W86013A Running Shoe, Nb Navy/Orb Pink/Vintage Indigo, 8",142168,116274,,,$139.95 ,$236.62 ,$151.52 ,AE1A1GREFL29I,2,B0C34WTWZK,0197375255811,1.97375E+11,B0D3783NK5,New Balance,no
"New Balance Women's W86013A Running Shoe, Nb Navy/Orb Pink/Vintage Indigo, 10.5 Wide",476392,297309,,,$207.21 ,$236.62 ,$235.94 ,A20FLYA0IW2L9O,1,B0C355HCXJ,0197375256023,1.97375E+11,B0D3783NK5,New Balance,yes
"New Balance Women's W86013A Running Shoe, Nb Navy/Orb Pink/Vintage Indigo, 6.5",274864,246365,,,$139.95 ,$172.39 ,$160.16 ,AE1A1GREFL29I,2,B0C352YFKT,0197375255781,1.97375E+11,B0D3783NK5,New Balance,no
"Steve Madden Women's Roaring Sneaker, White/Green, 5.5",75361,71979,,,$99.95 ,$115.74 ,$73.81 ,A1P0NJAHEQ2TV2,1,B0BFBRBJWN,0196829589441,1.9683E+11,B07GJSL3VL,Steve Madden,no
"Steve Madden Women's Roaring Sneaker, White/Green, 11",76901,70801,$59.99 ,5,$59.99 ,$177.85 ,$51.38 ,A1G9RBEK6CB71F,1,B0BFBNHLF7,0196829589540,1.9683E+11,B07GJSL3VL,Steve Madden,no
"New Balance Women's W86013A Running Shoe, Nb Navy/Orb Pink/Vintage Indigo, 9.5 Wide",212145,167063,,,$207.21 ,$236.62 ,$234.76 ,A20FLYA0IW2L9O,1,B0C34RRB85,0197375256009,1.97375E+11,B0D3783NK5,New Balance,yes
"Steve Madden Women's Becka Pump, Black Leather, 8.5",108545,171830,,,,$106.74 ,$122.31 ,-,,B0CGT6SS38,0197369890851,1.9737E+11,B0CHTKMQGD,Steve Madden,yes
"New Balance Men's Fresh Foam Garoe Mid V1 Trail Running Shoe, Shadow Grey/Grey Matter/Blaze Orange, 10",76179,54765,,,,$100.00 ,,-,,B0BJ7HFWRR,0196941165738,1.96941E+11,B0C78RPMBS,New Balance,yes
"New Balance Men's Fresh Foam Garoe Mid V1 Trail Running Shoe, Blacktop/Shadow Grey/Sea Salt, 10.5 X-Wide",74402,53398,,,,$99.99 ,,-,,B0BJ7K2B43,0196941142241,1.96941E+11,B0C78RPMBS,New Balance,yes
"New Balance Men's Fresh Foam Garoe Mid V1 Trail Running Shoe, Shadow Grey/Grey Matter/Blaze Orange, 9.5 Wide",78171,55419,,,,$99.99 ,,-,,B0BJ7JHT8T,0196941165875,1.96941E+11,B0C78RPMBS,New Balance,yes
"LifeStride womens Averly Heeled Sandal, Black, 5.5 US",94848,84010,,,$88.09 ,$155.04 ,$98.44 ,ANZYNJW9IIF9C,1,B09NRYLP19,0093626413170,093626413170,B0C8CBGCJ8,LifeStride,yes
"New Balance Men's 574 Greens Golf Shoe, Grey/White, 11",68850,65770,,,$129.28 ,$184.40 ,$134.70 ,A31AXZ2ONSA7MG,3,B09C13F8Q4,0889993231178,8.89993E+11,B0CMQX4RYY,New Balance,no
"New Balance Men's 574 Greens Golf Shoe, Grey/White, 8",66697,64963,$88.94 ,10,$79.95 ,$99.99 ,$87.65 ,A27F0VSG73P1QR,6,B09C145379,0889993231116,8.89993E+11,B0CMQX4RYY,New Balance,no
"New Balance Men's 574 Greens Golf Shoe, Grey/White, 14",67007,65048,,,$93.25 ,$109.99 ,$115.97 ,A1L771VVVO0RJK,2,B09C12SRLS,0889993231215,8.89993E+11,B0CMQX4RYY,New Balance,yes
"New Balance Men's 574 Greens Golf Shoe, Grey/White, 12 Wide",68405,65027,,,$109.99 ,$109.99 ,$124.94 ,A1L771VVVO0RJK,1,B09C15NTB2,0889993230935,8.89993E+11,B0CMQX4RYY,New Balance,yes
"New Balance Men's 574 Greens Golf Shoe, Grey/White, 9",67626,66177,,,$126.03 ,$166.59 ,$134.27 ,AF4GO035LHAA2,3,B09C139YMY,0889993231130,8.89993E+11,B0CMQX4RYY,New Balance,yes
"New Balance mens 574 Greens Golf Shoe, True Black, 13 US",64822,64567,,,$93.55 ,$135.88 ,$114.21 ,A2857RBU562CVM,2,B09C14JQW1,0889993230799,8.89993E+11,B0CMQX4RYY,New Balance,yes
"New Balance Men's 574 Greens Golf Shoe, White, 15",65974,66188,,,,$89.99 ,,-,,B07VYRZD3K,0889993185457,8.89993E+11,B0CMQX4RYY,New Balance,no
"New Balance Men's 574 Greens Golf Shoe, Grey/White, 9.5",68514,65840,,,$126.53 ,$171.59 ,$134.35 ,AF4GO035LHAA2,3,B09C13RHMT,0889993231147,8.89993E+11,B0CMQX4RYY,New Balance,yes
New Balance Fresh Foam Roav v2 Women's Running 6.5 B(M) US White-Black-Pink,74685,72918,,,$100.00 ,$180.84 ,$100.00 ,A3KR22WY3RNM48,1,B08MWRWYXY,0195481458805,1.95481E+11,B096NVS1L4,New Balance,no
"New Balance womens 840 V3 Walking Shoe, White/Silent Grey, 7.5 US",86603,98851,,,,$166.94 ,$135.03 ,-,,B08PCGHH8P,0195481089597,1.95481E+11,B00V3N6SX6,New Balance,no
"Steve Madden Gills Grey Suede Rounded Toe Slip On Suede Low Top Sneakers (Grey Suede, 12)",77847,65465,$29.95 ,7,$29.95 ,$89.99 ,$29.95 ,A1G9RBEK6CB71F,1,B07TRFQ7KN,0824095976350,8.24096E+11,B07TB1RRK7,Steve Madden,no
"Steve Madden Gills Leopard Print Slip On Rounded Toe Casual Platform Sneakers (Leopard, 5)",75639,65181,$29.95 ,5,$29.95 ,$74.99 ,$29.95 ,A1G9RBEK6CB71F,1,B093PBB4QJ,"0193408207086, 0193408081181","193408207086, 193408081181",B07TB1RRK7,Steve Madden,no
"Steve Madden Women's Gills Sneaker, White, 9.5",75312,65685,$24.99 ,1,$24.99 ,$81.95 ,$24.99 ,A24V851RG6UNB7,1,B0BDTNWFCL,0195945955529,1.95946E+11,B07TB1RRK7,Steve Madden,no
"Steve Madden Women's Gills Sneaker, Mauve Suede, 7.5",77493,64168,$24.99 ,109,$24.99 ,$138.45 ,$24.99 ,A24V851RG6UNB7,1,B06XV3WBJ7,0661812777285,6.61813E+11,B07TB1RRK7,Steve Madden,no
"Steve Madden Women's Gills Sneaker, Tan Suede, 7.5",77969,66586,$24.99 ,34,$24.99 ,$81.95 ,$24.99 ,A24V851RG6UNB7,1,B0BDTMRC8Q,0194068430906,1.94068E+11,B07TB1RRK7,Steve Madden,no
"Steve Madden Women's Gills Sneaker, Black Leather, 9.5",78083,67702,$59.99 ,15,$59.99 ,$81.95 ,$69.95 ,A1G9RBEK6CB71F,1,B079W61B98,0829105973695,8.29106E+11,B07TB1RRK7,Steve Madden,no
"Steve Madden Womens Gills-C Sneaker, Green Camo,5.5",75927,63937,$40.19 ,3,$40.19 ,$63.95 ,$39.96 ,A3V17JP5RCORRR,1,B081P9751X,0194068364041,1.94068E+11,B07TB1RRK7,Steve Madden,no
Brooks Women’s Anthem 5 Neutral Running Shoe - Oyster/Grey/Porcelain - 11 Medium,91682,61897,,,$119.39 ,$122.90 ,$107.44 ,A11DR1KE55C6PH,1,B0B1HWC2BJ,0195394032420,1.95394E+11,B09ZF2336L,Brooks,yes
"Steve Madden Women's Leopold Chelsea Boot, Tan Suede, 5.5",72907,52047,$81.21 ,1,$68.39 ,$234.00 ,$81.21 ,A24V851RG6UNB7,2,B0961G9P5G,0195945600269,1.95946E+11,B096MHWGXN,Steve Madden,no
"New Balance Women's Fresh Foam X Tempo V2 Running Shoe, Dawn Glow/Pink Haze/Surf, 6",93553,84873,$71.97 ,1,$71.97 ,$119.95 ,$71.97 ,A1LEM297LNF1FK,2,B096NJM3XJ,0196071175355,1.96071E+11,B096NRVC69,New Balance,no
"New Balance Women's Fresh Foam X Tempo V2 Running Shoe, Black/White, 11",91318,83271,,,$174.25 ,$182.25 ,$177.15 ,A1B43WMIJ58I3U,1,B093WTC96W,0195907689127,1.95908E+11,B096NRVC69,New Balance,yes
"New Balance Women's Fresh Foam X Tempo V2 Running Shoe, Black/Sea Salt/Dark Silver Metallic, 10.5 Wide",92872,83957,,2,,$119.99 ,,-,0,B09YGSQNDY,0196432352319,1.96432E+11,B096NRVC69,New Balance,yes
"Steve Madden Women's Gills Sneaker, Black Leather, 8.5",75442,65099,$59.99 ,36,$59.99 ,$81.95 ,$69.73 ,A1G9RBEK6CB71F,1,B078XL1YSN,0829105973657,8.29106E+11,B07TB1RRK7,Steve Madden,no
"Steve Madden Women's Gills Sneaker, Mauve Suede, 8",77063,64924,$24.99 ,88,$24.99 ,$138.45 ,$24.99 ,A24V851RG6UNB7,1,B06XV3NP6R,0661812777292,6.61813E+11,B07TB1RRK7,Steve Madden,no
"Steve Madden Women's Gills Sneaker, Mauve Suede, 10",76847,65351,$24.99 ,31,$24.99 ,$119.99 ,$24.99 ,A24V851RG6UNB7,1,B06XV6SN8J,0661812777339,6.61813E+11,B07TB1RRK7,Steve Madden,no
"Steve Madden Women's Gills Sneaker, Black Leather, 10",77470,65293,$59.99 ,7,$59.99 ,$81.95 ,$69.87 ,A1G9RBEK6CB71F,1,B078XL7NS5,0829105973718,8.29106E+11,B07TB1RRK7,Steve Madden,no
"Steve Madden Women's Gills Sneaker, Black Leather, 6.5",74972,64153,$59.99 ,4,$59.99 ,$81.95 ,$69.65 ,A1G9RBEK6CB71F,1,B078ZJ83SZ,0829105973572,8.29106E+11,B07TB1RRK7,Steve Madden,no
"Steve Madden Women's Gills Sneaker, Black Leather, 7.5",76168,67020,$59.99 ,10,$59.99 ,$81.95 ,$59.95 ,A1G9RBEK6CB71F,1,B078XK1Y2Q,0829105973619,8.29106E+11,B07TB1RRK7,Steve Madden,no
"Steve Madden Women's Gills Sneaker, Mauve Suede, 6",75225,64292,$24.99 ,52,$24.99 ,$138.45 ,$24.99 ,A24V851RG6UNB7,1,B06XV5N8WN,0661812777254,6.61813E+11,B07TB1RRK7,Steve Madden,no
"Steve Madden Womens Gills-C Sneaker, Green Camo,8",76567,65140,,,,$86.94 ,,-,,B081P83W5C,0194068364096,1.94068E+11,B07TB1RRK7,Steve Madden,yes
"Steve Madden Women's Gills Sneaker, Mauve Suede, 9.5",74046,63877,$24.99 ,41,$24.99 ,$84.95 ,$24.99 ,A24V851RG6UNB7,1,B06XV3TDKM,0661812777322,6.61813E+11,B07TB1RRK7,Steve Madden,no
"Steve Madden Women's Gills Sneaker, Tan Suede, 10",77913,66574,$24.99 ,4,$24.99 ,$84.95 ,$24.99 ,A24V851RG6UNB7,1,B08676TFG6,0194068430951,1.94068E+11,B07TB1RRK7,Steve Madden,no
"Steve Madden Women's Gills Sneaker, Leopard Multi, 5.5",79035,67391,$54.00 ,2,$54.00 ,$64.80 ,$59.28 ,A75YKTBGJI3V4,1,B07PVHL3ZN,0824095992909,8.24096E+11,B07TB1RRK7,Steve Madden,no
"New Balance Men's 696 V4 Hard Court Tennis Shoe, White/Pigment, 12 M US",133587,118815,,,$94.99 ,$163.24 ,$103.86 ,A2W5OQIGYQFCS7,1,B07RHXVJSM,0193684940790,1.93685E+11,B07RW6Z9T5,New Balance,no
"New Balance Men's 696 V4 Hard Court Tennis Shoe, White/Navy, 12 M US",131115,118421,,,$114.99 ,$124.17 ,$124.48 ,A3BSCZERD91AOE,1,B07RHXXN5D,0193684943708,1.93685E+11,B07RW6Z9T5,New Balance,yes
"LifeStride Womens Sincere Wedge Sandal, Taupe, 8 US",1646060,633780,,,$97.65 ,$97.65 ,$105.60 ,A39WWGXFOLEB1L,1,B0BHXJR2Q7,0736702458640,7.36702E+11,B0D2D4VRHF,LifeStride,yes
LifeStride Womens Savvy Pump Almond Milk Patent 6.5 M,114852,94596,,,$121.06 ,$122.48 ,$121.06 ,AP3VA1GJZM3EQ,1,B0B6SN5TDW,0727687921946,7.27688E+11,B0B92GK2M8,LifeStride,no
"New Balance Women's W86013A Running Shoe, Nb Navy/Orb Pink/Vintage Indigo, 8.5",102788,99135,,,$139.95 ,$243.79 ,$142.83 ,AE1A1GREFL29I,3,B0C357N3P9,0197375255828,1.97375E+11,B0D3783NK5,New Balance,yes
"Steve Madden Women's Leopold Chelsea Boot, Chestnut Suede, 9",73306,51815,,,$55.99 ,$160.90 ,$67.15 ,A24V851RG6UNB7,1,B095ZYTLDX,0195945600481,1.95946E+11,B096MHWGXN,Steve Madden,no
"Steve Madden Women's Gills Sneaker, Leopard Multi, 7.5",77505,66801,$54.00 ,9,$54.00 ,$64.80 ,$58.90 ,A75YKTBGJI3V4,1,B07PVH354G,0824095992947,8.24096E+11,B07TB1RRK7,Steve Madden,no
"Steve Madden Women's Gills Sneaker, Tan Suede, 6.5",78729,66403,,,,$81.95 ,$24.99 ,-,,B0BDTL5Z25,0194068430883,1.94068E+11,B07TB1RRK7,Steve Madden,no
"Steve Madden Women's Leopold Chelsea Boot, Chestnut Suede, 11",74471,52019,$91.65 ,1,$77.99 ,$234.00 ,$95.08 ,A24V851RG6UNB7,1,B0961BRPQG,0195945600573,1.95946E+11,B096MHWGXN,Steve Madden,no
Brooks Dare Racerback 2.0 Women’s Run Bra - Asphalt - 44D,73872,99687,$74.99 ,49,$74.99 ,$145.38 ,$74.99 ,A3NWHXTQ4EBCZS,1,B09HSY8CN9,0195394016086,1.95394E+11,B0CLBNY9QK,Brooks,no
Brooks Dare Racerback 2.0 Women’s Run Bra - Black - 34F,70755,96533,$75.00 ,1,$75.00 ,$157.50 ,$79.81 ,ACNNIJ7GNQDF9,2,B09HSVL3DK,0195394016710,1.95394E+11,B0CLBNY9QK,Brooks,no
Brooks Dare Racerback 2.0 Women’s Run Bra - Asphalt - 34DD,74130,101128,$74.99 ,103,$74.99 ,$75.00 ,$74.99 ,A3NWHXTQ4EBCZS,6,B09HSTSLPP,0195394016109,1.95394E+11,B0CLBNY9QK,Brooks,no
Brooks Dare Racerback 2.0 Women’s Run Bra - Asphalt - 44C,70091,101109,$74.99 ,68,$74.99 ,$75.00 ,$74.99 ,A3NWHXTQ4EBCZS,2,B09HSTPWPG,0195394016017,1.95394E+11,B0CLBNY9QK,Brooks,no
"Brooks Women's Racerback 2.0 Sports Bra for High Impact Running, Workouts & Sports with Maximum Support - Blue Ash/Navy - 38 C",66672,103142,$55.00 ,1,$55.00 ,$116.97 ,$55.00 ,AKO29ZEZHEGNU,1,B0B1YDLZ5C,0195394107739,1.95394E+11,B0CLBNY9QK,Brooks,no
Brooks Men's Adrenaline GTS 21 Running Shoe - Black/Black/Ebony - 8,89428,100869,,,,$216.83 ,,-,,B086T6QVHB,0190340777288,1.90341E+11,B08Q5LFX6Z,Brooks,yes
Brooks Women's Adrenaline GTS 21 Supportive Running Shoe - Black/Black/Ebony - 7.5 Medium,88455,564062,,,,$259.00 ,,-,,B086TRDN83,0190340749162,1.90341E+11,B08Q5LFX6Z,Brooks,no
Brooks Men's Adrenaline GTS 21 Running Shoe - Black/Black/Ebony - 7 Wide,86827,93778,,,,$261.91 ,,-,,B086T6MVMT,0190340777233,1.90341E+11,B08Q5LFX6Z,Brooks,yes
"New Balance Unisex-Adult 24 V1 Flip-Flop, White Oak/White, 14.5 Wide Women/13 Men",153825,184609,$20.41 ,3,$8.99 ,$25.29 ,$21.92 ,A24V851RG6UNB7,1,B07VTCL2JV,0194389029698,1.94389E+11,B08CKN28B8,New Balance,no
"Steve Madden Women's Travel Flat Sandal, Yellow, 6.5",121797,117645,,,$111.93 ,$167.68 ,$111.93 ,A35T3I43XUSHP7,1,B083CZ1XM5,0194068660655,1.94069E+11,B0856L7S4J,Steve Madden,no
Steve Madden Women's Travel Black Flat Sandal 8.5 M US,121992,118104,$61.88 ,1,$49.99 ,$130.00 ,$61.88 ,A24V851RG6UNB7,1,B081STM3D2,0194068112697,1.94068E+11,B0856L7S4J,Steve Madden,no
"Steve Madden Women's Travel Flat Sandal, Black Pearl, 6",127610,121007,$39.95 ,14,$39.95 ,$79.95 ,$39.95 ,A1G9RBEK6CB71F,1,B0932VYG7Z,0195945403716,1.95945E+11,B0856L7S4J,Steve Madden,no
"New Balance Men's 574 Greens Golf Shoe, Grey/White, 7 Wide",67285,65676,$88.94 ,1,$79.95 ,$156.50 ,$84.61 ,A27F0VSG73P1QR,1,B09C13YZ3S,0889993230836,8.89993E+11,B0CMQX4RYY,New Balance,no
"New Balance Men's 574 Greens Golf Shoe, Grey/White, 8.5",67237,65751,$88.94 ,15,$79.95 ,$99.95 ,$88.94 ,A27F0VSG73P1QR,5,B09C13F8BC,0889993231123,8.89993E+11,B0CMQX4RYY,New Balance,no
"New Balance Men's 574 Greens Golf Shoe, True Black, 10.5",64695,64942,,,$153.04 ,$155.04 ,$154.36 ,A1B43WMIJ58I3U,2,B09C145LLK,0889993230751,8.89993E+11,B0CMQX4RYY,New Balance,yes
"Steve Madden Women's Daisie Pump, Black Patent, 7",97526,90042,$89.95 ,23,$89.95 ,$124.77 ,$88.69 ,A1G9RBEK6CB71F,1,B0002MJ2MI,0661812386289,6.61812E+11,B06XNYG6WD,Steve Madden,no
"Steve Madden Women's Travel Flat Sandal, White Jelly, 9",123386,118527,$46.11 ,1,$33.99 ,$65.00 ,$52.78 ,A24V851RG6UNB7,1,B08SKJNTFB,0195945047439,1.95945E+11,B0856L7S4J,Steve Madden,no
"New Balance Men's Fresh Foam Roav Elite V1 Running Shoe, Black/Sea Salt, 10",83600,81569,,,$51.45 ,$89.99 ,$56.94 ,AYU4LZBKBEKV1,1,B09K4WCSJX,0196307421492,1.96307E+11,B0CLLRFZLV,New Balance,yes
"New Balance Women's W86013A Running Shoe, Nb Navy/Orb Pink/Vintage Indigo, 6.5 Wide",154766,268906,,,$196.39 ,$241.85 ,$237.65 ,A1B43WMIJ58I3U,1,B0C34XJGLM,0197375255941,1.97375E+11,B0D3783NK5,New Balance,yes
"New Balance Women's W86013A Running Shoe, Nb Navy/Orb Pink/Vintage Indigo, 7 Wide",193727,157948,,,$207.21 ,$207.21 ,$236.65 ,A20FLYA0IW2L9O,1,B0C35243YL,0197375255958,1.97375E+11,B0D3783NK5,New Balance,yes
New Balance ML574 - Rugged Beige/Black 7.5 D (M),95635,95635,$94.00 ,,$94.00 ,$94.99 ,,-,0,B0CN33ZQ36,0197375166117,1.97375E+11,B0B8DY6MCG,New Balance,yes
New Balance ML574 - Rugged Beige/Black 15 D (M),94249,94249,$94.00 ,,$94.00 ,$94.99 ,,-,0,B0CN33FN7W,0197375166230,1.97375E+11,B0B8DY6MCG,New Balance,yes
LifeStride Womens Captivate Strappy Block Heel Dress Sandals Silver 7.5 M,160470,175729,$98.95 ,,$98.95 ,$148.83 ,$125.28 ,-,0,B0CJB9MFJT,0197540598873,1.97541E+11,B0CJBNKXJ3,LifeStride,yes
"New Balance Baby Boys 990 V6 Lace-up Sneaker, Grey/Silver, 1 Infant",87433,166220,$90.78 ,2,$82.83 ,$137.72 ,$90.10 ,AF4GO035LHAA2,1,B096NNVXRV,0195907462058,1.95907E+11,B096NZ1RYW,New Balance,no
"New Balance baby boys 990 V6 Lace-up Sneaker, Grey/Silver, 4.5 Big Kid US",88624,187613,,,$163.76 ,$235.50 ,$105.56 ,A31AXZ2ONSA7MG,1,B096NN8R1J,0195907469545,1.95907E+11,B096NZ1RYW,New Balance,yes
"New Balance Men's Fresh Foam Roav RMX V1 Running Shoe, Sea Salt/Angora/Moonbeam, 7",88066,81435,,,,$84.99 ,,-,,B09H3NLM11,0196307059718,1.96307E+11,B0CLLRFZLV,New Balance,yes
"New Balance Men's Fresh Foam Roav RMX V1 Running Shoe, Grey/Vibrant Orange, 10.5",64501,56590,$115.99 ,,$104.99 ,$115.99 ,$115.99 ,A2W9FDSLEMI203,1,B096NJDFNW,0195907615485,1.95908E+11,B0CLLRFZLV,New Balance,no
"New Balance Kawhi Mens Shoes Size 11, Color: Ice/Gold",135043,114490,$159.90 ,1,$159.90 ,$300.93 ,$159.90 ,A8J09E2FDMZCY,1,B0B52PS5GH,0195481630249,1.95482E+11,B0948K3MPL,New Balance,no
"New Balance Kawhi Mens Shoes Size 8.5, Color: Ice/Gold",138697,116180,$159.90 ,1,$159.90 ,$159.90 ,$159.90 ,A8J09E2FDMZCY,1,B0BM3S6H4D,0195481630195,1.95482E+11,B0948K3MPL,New Balance,no
"New Balance Men's Fresh Foam Roav V2 Sneaker, Marblehead/Sea Salt, 9 Wide",136276,120520,,,$116.00 ,$129.00 ,$126.53 ,A3PFLGVU7NSC7M,2,B08PCC4FXG,0195481153892,1.95481E+11,B0948K3MPL,New Balance,no
Brooks Women’s Anthem 5 Neutral Running Shoe - Oyster/Grey/Porcelain - 8.5 Medium,90864,61184,,,$119.39 ,$119.39 ,$112.32 ,A11DR1KE55C6PH,1,B0B1HVF7V4,0195394032376,1.95394E+11,B09ZF2336L,Brooks,yes
"New Balance Women's W86013A Running Shoe, Nb Navy/Orb Pink/Vintage Indigo, 11.5",164229,151593,$109.99 ,,$109.99 ,$236.69 ,$236.69 ,A20FLYA0IW2L9O,1,B0C34QGDYR,0197375255880,1.97375E+11,B0D3783NK5,New Balance,yes
"New Balance Women's Fresh Foam Roav V2 Running Shoe, Rain Cloud/Marblehead, 7",74426,82228,,,,$174.00 ,,-,,B09K4WSVZB,0196307426886,1.96307E+11,B096NVS1L4,New Balance,yes
"New Balance Women's Fresh Foam Roav V2 Running Shoe, Rain Cloud/Marblehead, 8.5",75110,78158,,,,$149.99 ,,-,,B09K4VGYTW,0196307426916,1.96307E+11,B096NVS1L4,New Balance,no
"New Balance Women's Fresh Foam Roav V2 Sneaker, Black/Sea Salt, 7",75572,74282,$89.89 ,7,$89.89 ,$89.89 ,$89.89 ,A10J7D29F1ZFBD,1,B08MWV5VY3,0195481129828,1.95481E+11,B096NVS1L4,New Balance,no
"New Balance Women's Fresh Foam Roav V2 Sneaker, Black/White/Copper Metallic, 11",75454,74118,,,$129.00 ,$129.00 ,$129.00 ,A394GKRKT4QR1N,1,B08QL65738,0195907022962,1.95907E+11,B096NVS1L4,New Balance,no
"Steve Madden Women's Skyler, Citron, 10",89116,115757,,,$130.85 ,$132.83 ,$130.60 ,ANZYNJW9IIF9C,2,B092RMY92C,0195945478288,1.95945E+11,B0CLCT11FG,Steve Madden,no
Steve Madden Womens Bandi Charcoal Sandal 7.5 M US,112789,230476,$59.24 ,2,$45.99 ,$74.95 ,$73.60 ,A24V851RG6UNB7,1,B09PWHZ261,0196361357683,1.96361E+11,B07PH2RMXS,Steve Madden,no
"Steve Madden Women's Howler Ankle Boot, Black/Tan, 7",1458498,518458,$64.98 ,1,$59.99 ,$84.99 ,$64.98 ,A1XZ3PFSGU10KM,1,B0C4MGM52M,0197369551554,1.9737E+11,B0CW1Y6HVR,Steve Madden,no
"Steve Madden Women's Troopa Combat Boot, Brown Leather, 5 Wide",97909,94054,,,,$79.98 ,,-,,B07D4BR6C1,0824095429245,8.24095E+11,B0CW1YJQCX,Steve Madden,yes
"New Balance Men's Fresh Foam 880v11, Arrowroot/Ghost Pepper, 11.5 Medium",91020,83432,,,,$232.99 ,$139.53 ,-,,B08PDPSHS2,0194768625237,1.94769E+11,B08T5QPWY7,New Balance,no
"Steve Madden Women's Daisie Pump, Black, 6",103014,95794,,,,$79.95 ,,-,,B0BS9Z9RJG,0197369123584,1.97369E+11,B06XNYG6WD,Steve Madden,yes
"New Balance Men's Fresh Foam Roav Elite V1 Running Shoe, Magnet/Sea Salt, 10",87395,81261,$64.95 ,1,$64.95 ,$89.99 ,$64.95 ,ADU76IO9GRSI4,1,B09K4XPTMK,0196307421072,1.96307E+11,B0CLLRFZLV,New Balance,no
"New Balance Men's Fresh Foam Roav RMX V1 Running Shoe, Grey/Vibrant Orange, 12",87783,76088,$103.96 ,,$103.94 ,$118.96 ,$104.25 ,ARBLHDB0MXJC6,2,B096NHB85P,0195907615515,1.95908E+11,B0CLLRFZLV,New Balance,no
"New Balance Men's Fresh Foam Roav Elite V1 Running Shoe, Black/Sea Salt, 9.5",87324,81840,$70.70 ,1,$70.70 ,$89.99 ,$70.00 ,A31AFALODO9N5A,1,B09K4W22B7,0196307421485,1.96307E+11,B0CLLRFZLV,New Balance,no
"New Balance 1010 - Tiago Lemos White/Green US Men's 8, Women's 9.5 Medium",100200,100651,,,$150.00 ,$150.00 ,$150.00 ,A235BTOHON9V31,1,B0B31B8C9K,0196307075060,1.96307E+11,B08BBCXH47,New Balance,no
"LifeStride Womens Averly Heeled Sandal, Raspberry, 9.5 US",94128,83571,,,$84.44 ,$155.06 ,$84.28 ,A39WWGXFOLEB1L,1,B0BHXHLP3S,0736702461466,7.36702E+11,B0C8CBGCJ8,LifeStride,yes
LifeStride Women's Julep Sandal,110937,108808,$49.94 ,1,$49.94 ,$99.24 ,$47.88 ,A2L9HRI0CR5SW8,1,B09PK6DQ1Y,0727689813881,7.2769E+11,B0C8YBVND3,LifeStride,no
LifeStride Womens Gio Wedge Pumps Desert Nude 9 W,95586,87029,,,$69.01 ,$159.74 ,$74.85 ,A2L9HRI0CR5SW8,3,B0C5BFL149,0017119006168,017119006168,B0C62MF4S3,LifeStride,no
Brooks Men's Adrenaline GTS 21 Running Shoe - Black/Black/Ebony - 10 Wide,87142,96309,,,$139.65 ,$315.91 ,$147.15 ,A2L08LAS8PARNC,1,B086T6ZZVW,0190340777417,1.90341E+11,B08Q5LFX6Z,Brooks,no
Brooks Men's Adrenaline GTS 21 Running Shoe - Peacoat/Grey/Red - 13,88880,100349,,,$189.99 ,$229.99 ,$189.99 ,A38E5BJHKJK0JT,1,B08BVYGVFC,0190340861604,1.90341E+11,B08Q5LFX6Z,Brooks,no
Brooks Men's Adrenaline GTS 21 Running Shoe - Blackened Pearl/Black/Grey - 9 Wide,88974,98992,,,$137.18 ,$227.51 ,$160.47 ,A3B5VE59OGHYB3,1,B086T6D9QR,0190340778100,1.90341E+11,B08Q5LFX6Z,Brooks,no
Brooks Men's Adrenaline GTS 21 Running Shoe - Vivid Blue/Orange/White - 12.5,89276,101192,,,$154.11 ,$188.24 ,$146.48 ,AP3VA1GJZM3EQ,1,B08LP6LG44,0190340968174,1.90341E+11,B08Q5LFX6Z,Brooks,no
Brooks Men's Adrenaline GTS 21 Running Shoe - Blue/Indigo/Nightlife - 8,91056,100346,,,,$209.00 ,,-,,B08BW9HJH5,0190340880674,1.90341E+11,B08Q5LFX6Z,Brooks,no
"Life Stride Women's Tango 2 Espadrille Wedge Sandal, Almond Milk Floral, 11 Wide",110588,123898,,,,$155.06 ,,-,,B08X63PJYR,0017127191214,017127191214,B09NS9LJQ1,LifeStride,no
LifeStride Womens Tango 2 Espadrille Wedge Sandal White 10 W,108891,125151,,,,$155.04 ,,-,,B081L9KPXH,0017113804036,017113804036,B09NS9LJQ1,LifeStride,no
"LifeStride Women's Tango 2 Espadrille Wedge Sandal, Black, 10",113212,124598,$84.46 ,1,$84.46 ,$119.00 ,$94.31 ,ANZYNJW9IIF9C,1,B08X6R32DS,0017127192471,017127192471,B09NS9LJQ1,LifeStride,no
"LifeStride Women's Tango 2 Espadrille Wedge Sandal, Fire Red, 6",109219,129702,,,,$79.99 ,,-,,B08X626JQ4,0017127195120,017127195120,B09NS9LJQ1,LifeStride,no
