"Title","Buy Box 🚚: Current","Amazon: Current","New: Current","New: Highest","New, 3rd Party FBM 🚚: Current","eBay Used 🚚: Current","Count of retrieved live offers: New, FBM","ASIN","Product Codes: EAN","Product Codes: UPC"
"Birkenstock Girl's Gizeh (Little Kid/Big Kid) Mocha Birkibuc EU 31 (US 13-13.5 Little Kid) Narrow","$ 55.06","","$ 55.06","$ 79.95","$ 79.95","","1","B01J6CB9CU","0886454281819","886454281819"
"Birkenstock Girl's Gizeh (Little Kid/Big Kid) Mocha Birkibuc EU 32 (US 1-1.5 Little Kid) Narrow","","","$ 79.95","$ 122.58","$ 79.95","","2","B01J6CB9XY","0886454281826","886454281826"
"Birkenstock Gizeh Sandal - Girls' Mocha Birkibuc, 34.0","","","$ 79.95","$ 136.21","$ 79.95","","1","B01J6CBB2I","0886454281840","886454281840"
"Birkenstock 84614331 Gizeh Black Bf 31","$ 100.00","","$ 72.44","$ 122.58","$ 72.44","","2","B01J6CB6Y6","0886454281864","886454281864"
"Birkenstock 84614334 Gizeh Black Bf 34","$ 79.95","","$ 79.95","$ 119.86","$ 79.95","","3","B01J6CB8DA","0886454281895","886454281895"
"Birkenstock Gizeh Sandal (Little Kid/Big Kid),Silver,32 M EU (1-1.5 M US Little Kid)","$ 79.95","","$ 79.95","$ 131.73","$ 79.95","","3","B00I5G8DMI","0886454281925","886454281925"
"Birkenstock Rio Sandal (Toddler/Little Kid/Big Kid),Silver,26 EU (8.5 N US Toddler)","$ 79.95","","$ 79.95","$ 79.95","$ 79.95","","1","B00I5GD4SQ","0886454282892","886454282892"
"Birkenstock Rio Sandal (Toddler/Little Kid/Big Kid),Silver,,27 EU (9-9.5 N US Toddler)","$ 79.95","","$ 79.95","$ 79.95","$ 79.95","","1","B00I5GD5BC","0886454282908","886454282908"
"Birkenstock Rio Sandal (Toddler/Little Kid/Big Kid),Silver,28 EU (10-10.5 N US Little Kid)","$ 79.95","","$ 79.95","$ 79.95","$ 79.95","","1","B00I5GD5YY","0886454282915","886454282915"
"Birkenstock Rio Sandal (Toddler/Little Kid/Big Kid),Silver,,31 EU (13-13.5 N US Little Kid)","$ 79.95","","$ 79.95","$ 79.95","$ 79.95","","1","B00I5GD85U","0886454282946","886454282946"
"Birkenstock Rio Sandal (Toddler/Little Kid/Big Kid),Silver,32 EU (1-1.5 N US Little Kid)","$ 79.95","","$ 79.95","$ 79.95","$ 79.95","","1","B00I5GD8N2","0886454282953","886454282953"
"Birkenstock Rio Sandal (Toddler/Little Kid/Big Kid),Silver,33 EU (2-2.5 N US Little Kid)","","","$ 135.79","$ 135.79","$ 135.79","","1","B00I5GD90E","0886454282960","886454282960"
"Birkenstock Rio Sandal (Toddler/Little Kid/Big Kid),Silver,34 EU (3-3.5 N US Big Kid)","","","$ 135.79","$ 137.79","$ 135.79","","2","B00I5GD9T0","0886454282977","886454282977"
"Birkenstock Arizona Unisex White Birko-Flor Sandal 45 / Unisex US Size 14-14.5","$ 103.94","","$ 93.95","$ 135.00","$ 103.44","","3","B07BX28MJJ","0886454327821","886454327821"
"Birkenstock Arizona Unisex White Birko-Flor Sandal 46 / Unisex US Size 15-15.5","$ 98.94","","$ 93.95","$ 124.49","$ 103.94","","2","B07BWZNNVK","0886454327838","886454327838"
"Birkenstock Unisex Arizona Soft Footbed Sandal, Silver, 36 N EU/5-5.5 2A(N) US Women","$ 103.89","","$ 103.89","$ 130.00","$ 103.89","","4","B00I172I72","0886454368978","886454368978"
"Birkenstock Unisex Arizona Soft Footbed Sandal, Silver, 42 N EU/11-11.5 2A(N) US Women/9-9.5 2A(N) US Men","$ 105.95","","$ 105.95","$ 120.00","$ 105.95","","3","B00I47CT7S","0886454369036","886454369036"
"Birkenstock 16653142 London Habana Oiled Ltr 42","$ 180.00","","$ 180.00","$ 399.00","$ 180.00","","1","B00IMORV76","0886454411230","886454411230"
"Birkenstock 16653336 London Habana Oiled Ltr 36","$ 199.00","","$ 199.00","$ 199.00","","","1","B00IMORL8U","0886454411315","886454411315"
"Birkenstock 16653343 London Habana Oiled Ltr 43","$ 170.00","","$ 170.00","$ 190.00","$ 170.00","","1","B00IMORPC2","0886454411384","886454411384"
"BIRKENSTOCK Womens London Clog Black Oiled Leather Size 37 EU (6-6.5 M US Women)","$ 148.00","","$ 148.00","$ 258.41","$ 169.95","","3","B00MELXQZY","0886454411469","886454411469"
"Birkenstock Womens London Clog Black Oiled Leather Size 38 EU (7-7.5 M US Women)","$ 169.95","","$ 164.95","$ 291.89","$ 169.95","","4","B00IMOR3V0","0886454411476","886454411476"
"BIRKENSTOCK Unisex London Black Oiled Leather 40 (US Men's 7-7.5 / US Women's 9-9.5)","$ 155.00","","$ 155.00","$ 248.71","$ 155.00","","3","B00IMOR4UA","0886454411490","886454411490"
"BIRKENSTOCK Womens London Clog Black Oiled Leather Size 41 EU (10-10.5 M US Women)","$ 169.95","","$ 164.95","$ 294.69","$ 169.95","","4","B00IMOR5DQ","0886454411506","886454411506"
"Birkenstock 16654146 London Black Oiled Ltr 46","","","$ 199.00","$ 199.95","$ 199.00","","2","B00IMORJY6","0886454411551","886454411551"
"Birkenstock 12816336 Madrid Black Eva 36","","","","$ 90.00","","","","B00U8R2XAK","0886454423813","886454423813"
"Birkenstock 12822141 Gizeh White Eva 41","$ 73.22","","$ 73.22","$ 104.26","$ 73.22","","4","B01G7JR1FY","0886454424506","886454424506"
"Birkenstock Unisex Arizona Essentials EVA Navy Eva Synthetic Sandals - 37 EU","","","$ 77.18","$ 125.61","$ 77.18","","3","B00LFCFTLC","4052001424749, 0886454424742","886454424742"
"Birkenstock Women's Arizona EVA Sandals, White, 9-9.5 Medium US","","","$ 98.26","$ 200.00","$ 98.26","","3","B06WGL878G","0886454424896","886454424896"
"Birkenstock Unisex Arizona EVA Dual Buckle Sandals, White - 41 M EU","","","$ 79.95","$ 122.00","$ 79.95","","3","B06Y6884GN","0886454424902","886454424902"
"Birkenstock Men's EVA Arizona Sandals, Black, 11 Medium US","","","$ 79.95","$ 100.00","$ 79.95","","1","B0B8GQ674Z","0886454426517","886454426517"
"Birkenstock Unisex Arizona Essentials EVA Black Sandals - 46 M EU / 13-13.5 D(M) US","","","$ 79.95","$ 130.00","$ 79.95","","1","B00UV55HZ2","0886454426531","886454426531"
"Birkenstock Women's Iona 37 Narrow Black Leather","$ 139.95","","$ 139.95","$ 308.06","$ 139.95","","1","B00LU2TJD6","0886454492239","886454492239"
"Birkenstock Unisex Arizona Essentials EVA Sandal, Khaki, 37 N EU","","","$ 79.95","$ 97.02","$ 79.95","","1","B072VTQ1RD","0886454496152","886454496152"
"Birkenstock Rio Eva Sandals Black 24","","","$ 57.40","$ 57.40","","","1","B00XK1TDG8","0886454496206","886454496206"
"Birkenstock Rio Eva Sandals Black 31","","","$ 57.40","$ 99.08","","","1","B00V4PQDYM","0886454496275","886454496275"
"Birkenstock Rio Eva Sandals Black 32 EU (Kids US 1","","","$ 65.99","$ 79.95","","","1","B00V4PQE0U","0886454496282","886454496282"
"Birkenstock Rio Eva Sandals Black 34 EU (Kids US 3","","","$ 59.95","$ 59.95","","","1","B00VQVH7QC","0886454496305","886454496305"
"Birkenstock Rio Eva Sandals Navy 33 EU (Kids US 2-","$ 42.00","","$ 42.00","$ 79.99","$ 49.95","","2","B00W63MXSG","0886454496404","886454496404"
"Birkenstock Unisex Arizona Black Oiled Leather Sandals - 7-7.5 B(M) US Women","$ 90.00","","$ 90.00","$ 160.00","$ 90.00","","4","B00LT9L4K6","0886454504338","886454504338"
"Birkenstock 75248142 Arizona Sfb Black Oil Ltr 42","$ 109.95","","$ 109.95","$ 235.94","$ 139.99","","2","B00LT9LB04","0886454504376","886454504376"
"Birkenstock 75248146 Arizona Sfb Black Oil Ltr 46","$ 139.90","","$ 139.90","$ 257.25","$ 139.95","","3","B00LT9LGGI","0886454504413","886454504413"
"Birkenstock Arizona Soft Footbed (Unisex), Black Oiled Leather, 37 (US Women's 6-6.5) Narrow","$ 129.95","","$ 115.00","$ 135.00","$ 126.95","","4","B00LT9KV8W","0886454504444","886454504444"
"Birkenstock 74553141 Gizeh White Bf 41","","","","$ 189.98","","","","B00LT9OYEO","0886454504604","886454504604"
"Birkenstock 25988136 Boston Blk W/Blk Shr Sd 36","","","$ 199.00","$ 199.00","$ 199.00","","1","B00SK51XM6","0886454538272","886454538272"
"BIRKENSTOCK New Unisex Boston Fur Clog Black Suede 40 R","$ 173.71","","$ 169.95","$ 284.63","$ 160.00","","6","B00SK52564","0886454538319","886454538319"
"Birkenstock Men's Boston Shearling Sandals, Black Black, 10-10.5","$ 164.95","","$ 164.95","$ 313.99","$ 164.95","","5","B00SK526S6","0886454538326","886454538326"
"Birkenstock Men's Boston Shearling Sandals, Black Black, 42 Regular EU","$ 165.00","","$ 165.00","$ 306.63","$ 165.00","","3","B00SK528U2","0886454538333","886454538333"
"Birkenstock Men's Boston Shearling Sandals, Black Black, 12 Medium US","$ 169.00","","$ 169.00","$ 199.00","$ 169.00","","4","B00SK52DIE","0886454538364","886454538364"
"Birkenstock Men's Boston Shearling Sandals, Black Black, 13","$ 199.00","","$ 199.00","$ 199.00","$ 199.00","","3","B00SK52F28","0886454538371","886454538371"
"Birkenstock Women's Boston Shearling Clogs, Black, 5 Medium US","$ 147.55","$ 147.55","$ 147.55","$ 300.65","$ 170.00","","6","B00SK53NHE","0886454538395","886454538395"
"Birkenstock Women's Boston Shearling Clogs, Black, 7 Medium US","$ 169.90","","$ 169.90","$ 313.99","$ 169.90","","3","B00SK53OVE","0886454538401","886454538401"
"Birkenstock Women's Boston Shearling Clogs, Black, 10 Medium US","$ 170.00","","$ 170.00","$ 313.99","$ 170.00","","3","B00SK53UZY","0886454538449","886454538449"
"Birkenstock Women's Boston Shearling Clogs, Black, 11-11.5 Narrow","$ 169.95","","$ 169.95","$ 291.89","","","5","B00SK53WGG","0886454538456","886454538456"
"Birkenstock 75266135 Arizona Blk W/Blk SHR Sd 35","$ 140.00","","$ 140.00","$ 150.00","","","4","B08CRZK2RR","0886454539040","886454539040"
"Birkenstock 75266137 Arizona Blk W/Blk SHR Sd 37","","","$ 148.00","$ 273.84","$ 148.00","","3","B00SJWEBWY","0886454539064","886454539064"
"Birkenstock 75266139 Arizona Blk W/Blk Shr Sd 39","$ 137.36","","$ 135.30","$ 184.95","$ 145.01","","5","B00SJWEI4K","0886454539088","886454539088"
"Birkenstock 75266140 Arizona Blk W/Blk SHR Sd 40","$ 145.00","","$ 145.00","$ 184.95","$ 146.90","","5","B00SJUJXZQ","0886454539095","886454539095"
"Birkenstock Men's Arizona Shearling Sandals, Black Black, 8 Medium US","$ 136.35","","$ 135.00","$ 273.75","$ 135.00","","5","B00SJUK17K","0886454539101","886454539101"
"Birkenstock Men's Arizona Shearling Sandals, Black Black, 11 Medium US","$ 155.00","","$ 155.00","$ 181.50","$ 155.00","","4","B00SJUKA5S","0886454539132","886454539132"
"Birkenstock Men's Arizona Shearling Sandals, Black Black, 12 Medium US","$ 159.90","","$ 159.00","$ 166.00","$ 159.00","","2","B00SJUKD14","0886454539149","886454539149"
"Birkenstock 75266335 Arizona Blk W/Blk SHR Sd 35","$ 160.00","","$ 160.00","$ 275.71","$ 160.00","","3","B08CRZGC34","0886454539163","886454539163"
"Birkenstock Women's Arizona Shearling Sandals - Narrow, Black, 5-5.5 Narrow","$ 155.00","","$ 144.90","$ 288.99","$ 144.90","","4","B00SJW5RPE","0886454539170","886454539170"
"Birkenstock Women's Arizona Shearling Sandals - Narrow, Black, 7-7.5 Narrow","","","$ 159.95","$ 288.99","$ 159.95","","6","B00SJW5YXE","0886454539194","886454539194"
"Birkenstock Women's Arizona Shearling Sandals - Narrow, Black, 9-9.5 Narrow","","","$ 159.95","$ 288.99","$ 159.95","","1","B00SJW8AK8","0886454539217","886454539217"
"Birkenstock 75266342 Arizona Blk W/Blk SHR Sd 42","$ 160.00","","$ 160.00","$ 259.54","$ 160.00","","3","B00SJW8DC8","0886454539231","886454539231"
"Birkenstock 12842333 Gizeh Black Kids Eva 33","$ 79.95","","$ 78.95","$ 83.92","","","4","B07JHB7V1L","0886454586181","886454586181"
"Birkenstock Kids Gizeh Eva Sandal White 30 N EU 12-12.5 US Little Kids","","","$ 89.52","$ 103.56","","","0","B06XJ5L134","0886454586259","886454586259"
"Birkenstock Unisex-Child Arizona-K, Black Birko-Flor, 26 M EU / 8-8.5 M US Toddler","$ 49.99","","$ 49.99","$ 130.15","$ 49.99","","3","B01J590H0E","0886454676660","886454676660"
"Birkenstock Arizona Birko-Flo Black Birko-flor Sandals - 26 (US 8-8.5 Toddler) Narrow","$ 59.99","","$ 59.99","$ 79.99","$ 59.99","","2","B075GZWTHJ","0886454676660","886454676660"
"Birkenstock Arizona Birko-Flo Black Birko-flor Sandals - 27 (US 9-9.5 Toddler) Narrow","$ 59.95","","$ 59.95","$ 109.99","","","1","B075H2B8QR","0886454676677","886454676677"
"Birkenstock Unisex Arizona Slide Sandal, black, 27 M EU/9-9.5 M US Toddler","$ 59.95","","$ 59.95","$ 118.97","$ 59.95","","3","B01J590IVC","0886454676677","886454676677"
"Birkenstock Arizona Birko-Flo Black Birko-flor Sandals - 31 (US 13-13.5 Little Kid) Narrow","","","$ 69.95","$ 115.00","$ 69.95","","3","B075H1VXMH","0886454676714","886454676714"
"Birkenstock Arizona Birko-Flo Black Birko-flor Sandals - 34 (US 3-3.5 Little Kid/Big Kid) Narrow","","","$ 69.95","$ 130.00","$ 69.95","","1","B075H19B34","0886454676745","886454676745"
"Birkenstock 95209136 Arizona SFB W/Wht Cop LTR 36","$ 125.00","","$ 124.95","$ 148.50","$ 125.00","","3","B074RLZNFQ","0886454682548","886454682548"
"Birkenstock 95209137 Arizona Sfb W/Wht Cop Ltr 37","$ 125.00","","$ 124.00","$ 149.95","$ 124.00","","3","B0714JT8Z1","0886454682555","886454682555"
"Birkenstock 95209139 Arizona Sfb W/Wht Cop Ltr 39","$ 135.00","$ 140.00","$ 129.95","$ 149.95","$ 133.26","","3","B0725WHNC2","0886454682579","886454682579"
"Birkenstock 95209140 Arizona Sfb W/Wht Cop Ltr 40","","","$ 140.00","$ 235.87","$ 140.00","","3","B071P7BKSS","0886454682586","886454682586"
"Birkenstock 95209335 Arizona SFB W/Wht Cop LTR 35","","","$ 246.73","$ 265.82","$ 246.73","","1","B07BB54TBP","0886454682623","886454682623"
"Birkenstock Women's Arizona Soft Sandals, Metallic Copper, 5 Medium US","$ 129.95","","$ 129.95","$ 139.95","$ 130.00","","2","B0116CPFP0","0886454682630","886454682630"
"Birkenstock Women's Arizona Soft Sandals, Metallic Copper, 6","$ 134.90","","$ 134.90","$ 141.75","$ 134.90","","3","B0116CPH5I","0886454682647","886454682647"
"Birkenstock Women's Arizona Soft Sandals, Metallic Copper, 7","$ 125.00","","$ 125.00","$ 141.75","$ 125.00","","2","B0116CL4SC","0886454682654","886454682654"
"Birkenstock Women's Arizona Soft Sandals, Metallic Copper, 9","$ 135.00","","$ 135.00","$ 190.05","","","1","B0116CPJBU","0886454682678","886454682678"
"Birkenstock Women's Arizona Soft Sandals, Metallic Copper, 10 Medium US","$ 130.95","","$ 130.95","$ 139.95","$ 130.95","","4","B0116CPLAY","0886454682685","886454682685"
"Birkenstock 95209342 Arizona Sfb W/Wht Cop Ltr 42","$ 135.00","","$ 135.00","$ 250.73","$ 135.00","","1","B0116CPMTO","0886454682692","886454682692"
"Birkenstock Callan White Pebbled Leather EU 36 (US Women's 5-5.5) Narrow","$ 90.00","","$ 90.00","$ 148.88","$ 90.00","","1","B08P3SG7SP","0886454685235","886454685235"
"Birkenstock Callan White Pebbled Leather EU 39 (US Women's 8-8.5) Narrow","$ 159.95","","$ 159.95","$ 159.95","$ 159.95","","1","B08P3QXWSJ","0886454685327","886454685327"
"Birkenstock Callan White Pebbled Leather EU 41 (US Women's 10-10.5) Narrow","$ 159.95","","$ 159.95","$ 159.95","$ 159.95","","1","B08P3RFZ45","0886454685389","886454685389"
"Birkenstock Callan White Pebbled Leather EU 42 (US Women's 11-11.5) Narrow","$ 99.95","","$ 99.95","$ 165.00","$ 99.95","","1","B08P3RQPWR","0886454685419","886454685419"
"Birkenstock 1020102142 Callan Navy Sd R 42","$ 159.95","","$ 159.95","$ 250.73","$ 159.95","","1","B08P3SDST2","0886454685501","886454685501"
"Birkenstock Callan Soft Pink Suede EU 37 (US Women's 6-6.5) Narrow","$ 159.95","","$ 159.95","$ 165.17","$ 159.95","","1","B08P3S92H5","0886454685563","886454685563"
"Birkenstock Callan Soft Pink Suede EU 38 (US Women's 7-7.5) Narrow","$ 159.95","","$ 159.95","$ 159.95","$ 159.95","","1","B08P3QBN6Q","0886454685594","886454685594"
"Birkenstock 1020102144 Callan Navy Sd R 44","$ 159.95","","$ 159.95","$ 250.73","$ 159.95","","1","B08P3R4HR2","0886454685860","886454685860"
"Birkenstock 1020102145 Callan Navy Sd R 45","$ 159.95","","$ 159.95","$ 250.73","$ 159.95","","1","B08P3ST5D3","0886454685891","886454685891"
"Birkenstock 1020103141 Callan Gray Taupe Sd R 41","$ 159.95","","$ 159.95","$ 250.65","$ 159.95","","1","B08P3RRHDF","0886454686102","886454686102"
"Birkenstock 1020103142 Callan Gray Taupe Sd R 42","$ 159.95","","$ 159.95","$ 250.65","$ 159.95","","1","B08P3QX2JK","0886454686133","886454686133"
"Birkenstock 1020103143 Callan Gray Taupe Sd R 43","","","","$ 250.65","","","","B08P3QGM5M","0886454686164","886454686164"
"Birkenstock 1020103144 Callan Gray Taupe Sd R 44","$ 159.95","","$ 159.95","$ 250.65","$ 159.95","","1","B08P3SN2VK","0886454686195","886454686195"
"Birkenstock 1020103146 Callan Gray Taupe Sd R 46","$ 159.95","","$ 159.95","$ 250.65","$ 159.95","","1","B08P3QZWPV","0886454686256","886454686256"
"Birkenstock 1020104337 Callan Gray Taupe Sd N 37","$ 159.95","","$ 159.95","$ 243.28","$ 159.95","","1","B08P3TDYCW","0886454686317","886454686317"
"Birkenstock 1020104339 Callan Gray Taupe Sd N 39","$ 159.95","","$ 159.95","$ 250.65","","","1","B08P3SGMY5","0886454686676","886454686676"
"Birkenstock 1020104341 Callan Gray Taupe Sd N 41","$ 159.95","","$ 159.95","$ 250.65","","","3","B08P3RRSQB","0886454686737","886454686737"
"Birkenstock Sydney Vegan Flower Teal Birko-flor N 37 N EU 6","","","$ 184.57","$ 198.41","","","3","B094Q5F8QX","0886454691724","886454691724"
"Birkenstock Women's, Gizeh Sandal - Regular Width Maroon 37 M 6-6.5","$ 125.00","","$ 125.00","$ 135.00","$ 125.00","","1","B094PKF38R","0886454693858","886454693858"
"Birkenstock Women's, Arizona Birkoflor Slide Sandal - Narrow Width Maroon 36 M 5","","","$ 205.20","$ 209.84","$ 201.20","","3","B094NWLKKJ","0886454696040","886454696040"
"Birkenstock Women's, Arizona Birkoflor Slide Sandal - Narrow Width Maroon 39 M 8","","","$ 201.20","$ 207.84","$ 201.20","","1","B094NYXMSC","0886454696132","886454696132"
"Birkenstock Women's Arizona Big Buckle Sandals, Midnight, Blue, 8 Medium US","$ 275.71","","$ 275.71","$ 284.07","$ 273.71","","1","B09LXHVNV6","0886454697580","886454697580"
"Birkenstock Women's, Arizona Birkoflor Slide Sandal - Narrow Width Midnight 37 M 6","$ 110.00","","$ 110.00","$ 205.21","","","1","B094NWLKKH","0886454698099","886454698099"
"Birkenstock Women's Arizona Big Buckle Sandals, Maroon, Red, 7 Medium US","$ 170.00","","$ 170.00","$ 275.71","$ 170.00","","1","B09LY6K7BM","0886454698396","886454698396"
"Birkenstock Unisex Arizona Sandal, Patent Alloy Birko-Flor, Size 37 EU (6-6.5 M US Women)","$ 82.99","","$ 82.99","$ 189.98","$ 82.99","","2","B09N5DCYH6","0886454699188","886454699188"
"Birkenstock Unisex Arizona Sandal, Patent Alloy Birko-Flor, Size 39 EU (8-8.5 M US Women)","$ 110.00","","$ 110.00","$ 213.46","$ 110.00","","2","B09N5DTSQW","0886454699249","886454699249"
"Birkenstock Franca Black PT Birko-flor N 36 N EU 5","$ 135.00","","$ 135.00","$ 190.05","$ 135.00","","1","B094Q7S1Z2","0886454701409","886454701409"
"Birkenstock Franca Black Patent Birko-Flor™ EU 38 (US Women's 7-7.5) Narrow","$ 135.00","","$ 135.00","$ 189.98","$ 135.00","","1","B094PM348C","0886454702260","886454702260"
"Birkenstock Franca Black Patent Birko-Flor™ EU 39 (US Women's 8-8.5) Narrow","","","","$ 203.62","","","","B094PXGQ1N","0886454702291","886454702291"
"Birkenstock Franca Black Patent Birko-Flor™ EU 40 (US Women's 9-9.5) Narrow","","","","$ 184.40","","","","B094PFJ5ST","0886454702321","886454702321"
"Birkenstock 1020180327 Mayari Kid White Bf N 27","$ 109.00","","$ 109.00","$ 139.24","$ 109.00","","3","B08P29LYGT","0886454707265","886454707265"
"Birkenstock 1020180330 Mayari Kid White Bf N 30","$ 79.99","","$ 79.99","$ 139.98","$ 79.99","","2","B08P2B9H78","0886454707357","886454707357"
"Birkenstock 1020180333 Mayari Kid White Bf N 33","$ 75.00","","$ 75.00","$ 129.39","$ 75.00","","1","B08P2CFFNK","0886454707449","886454707449"
"Birkenstock 1020180334 Mayari Kid White Bf N 34","$ 79.95","$ 83.21","$ 79.95","$ 129.39","$ 79.95","","2","B08P285QNN","0886454707470","886454707470"
"Birkenstock Unisex Arizona Essentials EVA Sandal Multi Purple Fog 40 N EU","","","","$ 121.88","","","","B0977QNSTL","0886454725825","886454725825"
"Birkenstock Unisex Arizona Essentials EVA Sandal Multi Purple Fog 41 N EU","","","$ 115.00","$ 121.88","$ 115.00","","1","B0977QYFJJ","0886454725856","886454725856"
"Birkenstock Milano Hook and Loop Kid's Khaki Birko-flor 24 N EU","$ 55.00","","$ 55.00","$ 69.95","","","1","B094W9WJ2L","0886454746219","886454746219"
"Birkenstock Milano Hook and Loop Kid's Khaki Birko-flor 25 N EU","$ 79.95","","$ 79.95","$ 79.95","","","1","B094WCR79P","0886454746745","886454746745"
"Birkenstock Milano Hook and Loop Kid's Khaki Birko-flor 31 N EU","$ 69.95","","$ 69.95","$ 155.14","$ 69.95","","2","B094WBFG1J","0886454746929","886454746929"
"Birkenstock 1020324337 Bend Roast LTR N 37","$ 265.40","","$ 265.40","$ 267.40","$ 265.40","","1","B094PVDS8D","0886454750728","886454750728"
"Birkenstock 1020279141 Bend Roast LTR R 41","","","$ 200.00","$ 280.89","$ 230.00","","2","B094PRV77J","0886454754375","886454754375"
"Birkenstock 1020279144 Bend Roast LTR R 44","$ 155.61","","$ 155.61","$ 267.32","","","1","B094Q6H1VY","0886454754467","886454754467"
"Birkenstock Bend Maroon Suede 41 N EU 10-10.5 Narrow Women8-8.5 Narrow Men","$ 159.00","","$ 159.00","$ 308.05","","","1","B094QF1M9D","0886454757260","886454757260"
"Birkenstock Mayari Vegan Ethno Sandal Khaki Birkibuc 37 R EU 6","$ 191.18","","$ 191.18","$ 205.80","$ 191.18","","2","B094PVDR1Z","0886454761823","886454761823"
"Birkenstock 1020411136 Arizona Lght Rose Sd Sh R 36","$ 160.00","","$ 160.00","$ 285.58","$ 160.00","","2","B0989V95PP","0886454774557","886454774557"
"Birkenstock 1020411137 Arizona Lght Rose Sd Sh R 37","$ 135.00","","$ 135.00","$ 284.07","$ 197.64","","1","B0989VG4SL","0886454774588","886454774588"
"Birkenstock 1020411139 Arizona Lght Rose Sd Sh R 39","$ 195.64","","$ 195.64","$ 284.07","$ 195.64","","1","B0989RPYBV","0886454774649","886454774649"
"Birkenstock 1020411140 Arizona Lght Rose Sd Sh R 40","$ 195.64","","$ 195.64","$ 284.07","$ 195.64","","2","B0989TYP5D","0886454774670","886454774670"
"Birkenstock Women's Arizona Shearling Sandals, Light Rose/Light Rose, Pink, 5 Narrow US","$ 160.00","","$ 160.00","$ 275.63","$ 160.00","","1","B0989VSBZ6","0886454777107","886454777107"
"Birkenstock Women's Arizona Shearling Sandals, Light Rose/Light Rose, Pink, 6 Narrow US","$ 150.00","","$ 150.00","$ 246.11","$ 150.00","","1","B0989SLZWT","0886454777138","886454777138"
"Birkenstock Women's Arizona Shearling Sandals, Light Rose/Light Rose, Pink, 8 Narrow US","$ 160.00","","$ 160.00","$ 275.71","$ 160.00","","1","B0989RT3J4","0886454777190","886454777190"
"Birkenstock Women's Arizona Shearling Sandals, Light Rose/Light Rose, Pink, 9 Narrow US","$ 160.00","","$ 160.00","$ 170.00","$ 160.00","","1","B0989QWFR7","0886454777220","886454777220"
"Birkenstock Women's, Arizona Shearling Lined Sandal - Narrow Width Maroon 36 M","$ 160.00","","$ 160.00","$ 275.71","$ 160.00","","3","B09FFX1L6D","0886454794937","886454794937"
"Birkenstock Women's Arizona Shearling Sandals, Maroon/Maroon, Pink, 6 Medium US","","","$ 265.40","$ 284.96","$ 265.40","","1","B09FFX7Q49","0886454794968","886454794968"
"Birkenstock Women's, Arizona Shearling Lined Sandal - Narrow Width Maroon 38 M","$ 160.00","","$ 160.00","$ 275.71","$ 160.00","","3","B09FFXJRNV","0886454794999","886454794999"
"Birkenstock Women's, Arizona Shearling Lined Sandal - Narrow Width Maroon 39 M","$ 270.71","","$ 270.71","$ 285.58","$ 270.71","","1","B09FFX8N1R","0886454795026","886454795026"
"Birkenstock 1020467338 Callan Navy Taupe Sd N 38","$ 159.95","","$ 135.86","$ 250.73","$ 159.95","","2","B08P3RWC4B","0886454797600","886454797600"
"Birkenstock 1020467342 Callan Navy Taupe Sd N 42","$ 159.95","","$ 159.95","$ 250.73","$ 159.95","","1","B08P3S6DTX","0886454801420","886454801420"
"Birkenstock Boston VL/Shearling Narrow Unisex Shoes Size 4, Color: Light Rose","$ 199.00","","$ 199.00","$ 291.89","$ 199.00","","4","B09F9BTWST","0886454801840","886454801840"
"Birkenstock Women's Boston Shearling Clogs, Light Rose/Light Rose, Pink, 7 Narrow US","","","","$ 300.73","","","","B09F995K2N","0886454801871","886454801871"
"Birkenstock Women's Boston Shearling Clogs, Light Rose/Light Rose, Pink, 8 Narrow Women/6 Men","","","$ 199.00","$ 300.73","$ 199.00","","3","B09F9CLH9V","0886454801901","886454801901"
"Birkenstock Women's Boston Shearling Clogs, Light Rose/Light Rose, Pink, 10-10.5 Medium US","","","$ 247.70","$ 300.73","$ 247.70","","3","B09F9BHRNQ","0886454801963","886454801963"
"Birkenstock Boston Shearling Suede Clogs Maroon 40","$ 296.67","","$ 296.67","$ 300.73","$ 298.67","","1","B09G84XR8M","0886454802205","886454802205"
"Birkenstock Unisex Arizona Essentials EVA Sandal Multi Bright Violet 36 N EU","$ 105.74","","$ 105.74","$ 114.29","$ 105.74","","1","B0977RL4YG","0886454802328","886454802328"
"Birkenstock Arizona Sandals Vegan Faded Khaki Birkibuc R 42 R EU,11-11.5 Women9-9.5 Men","$ 109.99","","$ 109.99","$ 169.95","","","1","B093STL4SX","0886454804063","886454804063"
"Birkenstock 1020507137 Arizona SFB-St Coin Sd R 37","$ 145.00","","$ 145.00","$ 235.94","$ 145.00","","1","B094NXLCZY","0886454806791","886454806791"
"Birkenstock 1020507139 Arizona SFB-St Coin Sd R 39","","","$ 241.36","$ 251.22","$ 218.33","","1","B094NX4PB3","0886454806852","886454806852"
"Birkenstock Men's Arizona Soft Footbed Slides, Stone Coin, Grey, 10-10.5 Women/8-8.5 Men","$ 139.59","","$ 139.00","$ 250.73","$ 139.00","","1","B094NWQ8SP","0886454806913","886454806913"
"Birkenstock Men's Arizona Soft Footbed Slides, Stone Coin, Grey, 10 Medium US","$ 105.99","","$ 105.99","$ 250.73","$ 105.99","","2","B09G7CQZ9B","0886454806975","886454806975"
