Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Custom_SKU,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Blacklisted,Curr_Listed?,Buy Box ðŸšš: Stock,"New, 3rd Party FBM ðŸšš: 30 days avg.",Prime Eligible (Buy Box),Buy Box : Current,Buy Box : Stock,Buy Bo : Current,Buy Box ðŸšš: Current,Curr_match,Buy Box 🚚: Stock,"New, 3rd Party FBM 🚚: 30 days avg.",Buy Box 🚚: Current
Tommy Hilfiger Men's Brown/Orange Cleveland Browns Aiden Quarter-Zip Sweatshirt,,,117.68,,109.99,109.99,,,-,1.0,B0BJ7FZBG5,0196125132426,GB196125132426,196125132426.0,B0BJ7F5FPG,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Men%27s+Brown%2FOrange+Cleveland+Browns+Aiden+Quarter-Zip+Sweatshirt&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7FZBG5?psc=1,"https://www.google.com/shopping/product/219570192922382178/offers?q=196125132426&prds=cid:219570192922382178,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Men's Navy/Orange Chicago Bears Aiden Quarter-Zip Sweatshirt,2128102.0,2088328.0,,,109.99,109.99,,,-,1.0,B0BJ7GCPLK,0196125132495,GB196125132495,196125132495.0,B0BJ7F5FPG,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Men%27s+Navy%2FOrange+Chicago+Bears+Aiden+Quarter-Zip+Sweatshirt&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7GCPLK?psc=1,"https://www.google.com/shopping/product/3844243648783160326/offers?q=196125132495&prds=cid:3844243648783160326,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's Burgundy Washington Commanders Becca Drop Shoulder Pullover Hoodie,8418284.0,8183994.0,97.68,,89.99,89.99,,,-,1.0,B0BJW9K6TQ,0196125211282,GB196125211282,196125211282.0,B0BHNC5ZZX,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+Burgundy+Washington+Commanders+Becca+Drop+Shoulder+Pullover+Hoodie&tbm=shop,Y,https://www.amazon.com/dp/B0BJW9K6TQ?psc=1,"https://www.google.com/shopping/product/8223309090363269972/offers?q=196125211282&prds=cid:8223309090363269972,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's Black Pittsburgh Steelers Becca Drop Shoulder Pullover Hoodie,1801986.0,1801986.0,97.68,,89.99,89.99,,,-,1.0,B0BHX1PZ4Z,0196125211428,GB196125211428,196125211428.0,B0BHNC5ZZX,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+Black+Pittsburgh+Steelers+Becca+Drop+Shoulder+Pullover+Hoodie&tbm=shop,Y,https://www.amazon.com/dp/B0BHX1PZ4Z?psc=1,"https://www.google.com/shopping/product/6460470749183919639/offers?q=196125211428&prds=cid:6460470749183919639,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's Black Pittsburgh Steelers Becca Drop Shoulder Pullover Hoodie,1805220.0,1805220.0,97.68,,89.99,89.99,,,-,1.0,B0BHZMWQT4,0196125211435,GB196125211435,196125211435.0,B0BHNC5ZZX,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+Black+Pittsburgh+Steelers+Becca+Drop+Shoulder+Pullover+Hoodie&tbm=shop,Y,https://www.amazon.com/dp/B0BHZMWQT4?psc=1,"https://www.google.com/shopping/product/15001292716395380089/offers?q=196125211435&prds=cid:15001292716395380089,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's Black Pittsburgh Steelers Becca Drop Shoulder Pullover Hoodie,1807894.0,1807894.0,97.68,,89.99,89.99,,,-,1.0,B0BHZP9L7Y,0196125211466,GB196125211466,196125211466.0,B0BHNC5ZZX,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+Black+Pittsburgh+Steelers+Becca+Drop+Shoulder+Pullover+Hoodie&tbm=shop,Y,https://www.amazon.com/dp/B0BHZP9L7Y?psc=1,"https://www.google.com/shopping/product/11103656881978099096/offers?q=196125211466&prds=cid:11103656881978099096,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's Purple Baltimore Ravens Becca Drop Shoulder Pullover Hoodie,1979498.0,1979498.0,97.68,,89.99,89.99,,,-,1.0,B0BHZPSWTT,0196125211619,GB196125211619,196125211619.0,B0BHNC5ZZX,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+Purple+Baltimore+Ravens+Becca+Drop+Shoulder+Pullover+Hoodie&tbm=shop,Y,https://www.amazon.com/dp/B0BHZPSWTT?psc=1,"https://www.google.com/shopping/product/2143301748625151195/offers?q=196125211619&prds=cid:2143301748625151195,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's Black Las Vegas Raiders Becca Drop Shoulder Pullover Hoodie,1979991.0,1976854.0,,,89.99,89.99,,,-,1.0,B0BJ31WBPC,0196125211664,GB196125211664,196125211664.0,B0BHNC5ZZX,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+Black+Las+Vegas+Raiders+Becca+Drop+Shoulder+Pullover+Hoodie&tbm=shop,Y,https://www.amazon.com/dp/B0BJ31WBPC?psc=1,"https://www.google.com/shopping/product/605991299425066226/offers?q=196125211664&prds=cid:605991299425066226,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's Navy New England Patriots Becca Drop Shoulder Pullover Hoodie,1968588.0,1973047.0,,,89.99,89.99,,,-,1.0,B0BJW6J8GT,0196125211671,GB196125211671,196125211671.0,B0BHNC5ZZX,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+Navy+New+England+Patriots+Becca+Drop+Shoulder+Pullover+Hoodie&tbm=shop,Y,https://www.amazon.com/dp/B0BJW6J8GT?psc=1,"https://www.google.com/shopping/product/4358883702025377153/offers?q=196125211671&prds=cid:4358883702025377153,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's Navy New England Patriots Becca Drop Shoulder Pullover Hoodie,1978055.0,1975424.0,97.68,,89.99,89.99,,,-,1.0,B0BJW67W67,0196125211688,GB196125211688,196125211688.0,B0BHNC5ZZX,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+Navy+New+England+Patriots+Becca+Drop+Shoulder+Pullover+Hoodie&tbm=shop,Y,https://www.amazon.com/dp/B0BJW67W67?psc=1,"https://www.google.com/shopping/product/17129321355770679556/offers?q=196125211688&prds=cid:17129321355770679556,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's Green Green Bay Packers Becca Drop Shoulder Pullover Hoodie,1972567.0,1973869.0,,,89.99,89.99,,,-,1.0,B0BHZML468,0196125211732,GB196125211732,196125211732.0,B0BHNC5ZZX,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+Green+Green+Bay+Packers+Becca+Drop+Shoulder+Pullover+Hoodie&tbm=shop,Y,https://www.amazon.com/dp/B0BHZML468?psc=1,"https://www.google.com/shopping/product/2924403825886684964/offers?q=196125211732&prds=cid:2924403825886684964,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's Royal Los Angeles Rams Becca Drop Shoulder Pullover Hoodie,1976502.0,1975091.0,97.68,,89.99,89.99,,,-,1.0,B0BJ32YW4S,0196125211787,GB196125211787,196125211787.0,B0BHNC5ZZX,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+Royal+Los+Angeles+Rams+Becca+Drop+Shoulder+Pullover+Hoodie&tbm=shop,Y,https://www.amazon.com/dp/B0BJ32YW4S?psc=1,"https://www.google.com/shopping/product/12693000628584906476/offers?q=196125211787&prds=cid:12693000628584906476,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's Royal Los Angeles Rams Becca Drop Shoulder Pullover Hoodie,1982578.0,1977998.0,,,89.99,89.99,,,-,1.0,B0BJ33Q9XM,0196125211800,GB196125211800,196125211800.0,B0BHNC5ZZX,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+Royal+Los+Angeles+Rams+Becca+Drop+Shoulder+Pullover+Hoodie&tbm=shop,Y,https://www.amazon.com/dp/B0BJ33Q9XM?psc=1,"https://www.google.com/shopping/product/11566064679052197165/offers?q=196125211800&prds=cid:11566064679052197165,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's Powder Blue Los Angeles Chargers Becca Drop Shoulder Pullover Hoodie,1849593.0,1849593.0,,,89.99,89.99,,,-,1.0,B0BJ34VK9G,0196125211824,GB196125211824,196125211824.0,B0BHNC5ZZX,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+Powder+Blue+Los+Angeles+Chargers+Becca+Drop+Shoulder+Pullover+Hoodie&tbm=shop,Y,https://www.amazon.com/dp/B0BJ34VK9G?psc=1,"https://www.google.com/shopping/product/11025721688125184619/offers?q=196125211824&prds=cid:11025721688125184619,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's Royal New York Giants Becca Drop Shoulder Pullover Hoodie,2021908.0,1985139.0,97.68,,89.99,89.99,,,-,1.0,B0BK23KY89,0196125212012,GB196125212012,196125212012.0,B0BHNC5ZZX,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+Royal+New+York+Giants+Becca+Drop+Shoulder+Pullover+Hoodie&tbm=shop,Y,https://www.amazon.com/dp/B0BK23KY89?psc=1,"https://www.google.com/shopping/product/6100191716790770675/offers?q=196125212012&prds=cid:6100191716790770675,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's White/Gold Pittsburgh Steelers Staci Half-Zip Hoodie Windbreaker Jacket,1455147.0,1455147.0,,,129.99,129.99,,,-,1.0,B0BLHXVJRB,0196125212715,GB196125212715,196125212715.0,B0BJX5TM1P,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+White%2FGold+Pittsburgh+Steelers+Staci+Half-Zip+Hoodie+Windbreaker+Jacket&tbm=shop,Y,https://www.amazon.com/dp/B0BLHXVJRB?psc=1,"https://www.google.com/shopping/product/8775780945062918277/offers?q=196125212715&prds=cid:8775780945062918277,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's White/Red New England Patriots Staci Half-Zip Hoodie Windbreaker Jacket,13362558.0,13362558.0,,,129.99,129.99,,,-,1.0,B0BLGFNW8V,0196125212906,GB196125212906,196125212906.0,B0BJX5TM1P,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+White%2FRed+New+England+Patriots+Staci+Half-Zip+Hoodie+Windbreaker+Jacket&tbm=shop,Y,https://www.amazon.com/dp/B0BLGFNW8V?psc=1,"https://www.google.com/shopping/product/12293145168862003257/offers?q=196125212906&prds=cid:12293145168862003257,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's White/Red Buffalo Bills Staci Half-Zip Hoodie Windbreaker Jacket,13256598.0,13256598.0,,,129.99,129.99,,,-,1.0,B0BLGRY6K5,0196125213156,GB196125213156,196125213156.0,B0BJX5TM1P,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+White%2FRed+Buffalo+Bills+Staci+Half-Zip+Hoodie+Windbreaker+Jacket&tbm=shop,Y,https://www.amazon.com/dp/B0BLGRY6K5?psc=1,"https://www.google.com/shopping/product/8513980264217790526/offers?q=196125213156&prds=cid:8513980264217790526,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Women's Brown Cleveland Browns Justine Long Sleeve Tunic T-Shirt,1402289.0,1359951.0,,,74.99,74.99,,,-,1.0,B0BHZRJ38Z,0196125213682,GB196125213682,196125213682.0,B0BHNMYFPD,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+Brown+Cleveland+Browns+Justine+Long+Sleeve+Tunic+T-Shirt&tbm=shop,Y,https://www.amazon.com/dp/B0BHZRJ38Z?psc=1,"https://www.google.com/shopping/product/11451024660930703563/offers?q=196125213682&prds=cid:11451024660930703563,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Cole Haan Women's Belted Wool Classically Elegant Coat for Year-Round Style, Charcoal, 4",,,106.6,,105.0,450.0,,,A1A9SBHLNPLEHV,,B0BWSSCCPW,0196125295992,GB196125295992,196125295992.0,B0CR4NB5Q4,Cole Haan,,https://www.google.com/search?q=196125295992+Cole+Haan+Women%27s+Belted+Wool+Classically+Elegant+Coat+for+Year-Round+Style%2C+Charcoal%2C+4&tbm=shop,Y,https://www.amazon.com/dp/B0BWSSCCPW?psc=1,"https://www.google.com/shopping/product/2796777446805562067/offers?q=196125295992&prds=cid:2796777446805562067,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Cole Haan Men's Quilted Vest, Navy, Large",483886.0,497703.0,,,167.05,176.64,,,AJNSDDEKL0MDQ,1.0,B0B6SMG4W4,0196125358482,GB196125358482,196125358482.0,B0CKG38ZK8,Cole Haan,,https://www.google.com/search?q=196125358482+Cole+Haan+Men%27s+Quilted+Vest%2C+Navy%2C+Large&tbm=shop,Y,https://www.amazon.com/dp/B0B6SMG4W4?psc=1,"https://www.google.com/shopping/product/13644210662883145358/offers?q=196125358482&prds=cid:13644210662883145358,cond:1",Wilsons Leather,99.0,168.3,185.13,,N,V,0.0,,,,,,,,,,,
"Cole Haan Men's Quilted Vest, Charcoal, Large",512652.0,496953.0,,,,188.44,,,-,1.0,B0B726G9ZG,0196125358581,GB196125358581,196125358581.0,B0CKG38ZK8,Cole Haan,,https://www.google.com/search?q=196125358581+Cole+Haan+Men%27s+Quilted+Vest%2C+Charcoal%2C+Large&tbm=shop,Y,https://www.amazon.com/dp/B0B726G9ZG?psc=1,"https://www.google.com/shopping/product/690531851323246131/offers?q=196125358581&prds=cid:690531851323246131,cond:1",Macy's,150.0,255.0,280.5,,N,V,0.0,,,,,,,,,,,
"Cole Haan Women's Adjustable Rain Short Coat, Black",300032.0,332063.0,212.92,1.0,212.92,380.0,,,AJNSDDEKL0MDQ,1.0,B0BL7Y2L8Y,0196125708911,GB196125708911,196125708911.0,B0BTBW8C8P,Cole Haan,,https://www.google.com/search?q=196125708911+Cole+Haan+Women%27s+Adjustable+Rain+Short+Coat%2C+Black&tbm=shop,Y,https://www.amazon.com/dp/B0BL7Y2L8Y?psc=1,"https://www.google.com/shopping/product/12437237205676877949/offers?q=196125708911&prds=cid:12437237205676877949,cond:1",Nordstrom,129.99,220.98,243.08,,N,V,0.0,,,,,,,,,,,
Kate Spade New York Short Sleeve Cropped PJ Set Pink Pindot XS,757431.0,812245.0,78,,78,78,,,-,0.0,B0BQGNHDZM,0196194842011,GB196194842011,196194842011.0,B0CN9WKP2Z,Kate Spade New York,,https://www.google.com/search?q=196194842011+Kate+Spade+New+York+Short+Sleeve+Cropped+PJ+Set+Pink+Pindot+XS&tbm=shop,Y,https://www.amazon.com/dp/B0BQGNHDZM?psc=1,"https://www.google.com/shopping/product/8934719776471287746/offers?q=196194842011&prds=cid:8934719776471287746,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
LacosteMensChaymon SneakerBlk/Grn12,45569.0,39267.0,119.99,3.0,119.99,120,,,A2ZVX1OUSHY6F0,1.0,B09PMG8DC9,0196224017099,GB196224017099,196224017099.0,B097FTM3LT,Lacoste,,https://www.google.com/search?q=1.96E%2B11+LacosteMensChaymon+SneakerBlk%2FGrn12&tbm=shop,Y,https://www.amazon.com/dp/B09PMG8DC9?psc=1,"https://www.google.com/shopping/product/15240101285114429118/offers?q=196224017099&prds=cid:15240101285114429118,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
LacosteMensChaymon SneakerBlk/Grn9.5,45729.0,38593.0,,,176.38,176.38,,,-,1.0,B09PMMX772,0196224017174,GB196224017174,196224017174.0,B097FTM3LT,Lacoste,,https://www.google.com/search?q=1.96E%2B11+LacosteMensChaymon+SneakerBlk%2FGrn9.5&tbm=shop,Y,https://www.amazon.com/dp/B09PMMX772?psc=1,"https://www.google.com/shopping/product/1245815443381902145/offers?q=196224017174&prds=cid:1245815443381902145,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Chaymon Sneaker, Wht/Blu, 11",44872.0,38910.0,114.99,7.0,114.99,120,,,A2ZVX1OUSHY6F0,1.0,B09PZHS97P,0196224017204,GB196224017204,196224017204.0,B097FTM3LT,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Chaymon+Sneaker%2C+Wht%2FBlu%2C+11&tbm=shop,Y,https://www.amazon.com/dp/B09PZHS97P?psc=1,"https://www.google.com/shopping/product/8603207892158321718/offers?q=196224017204&prds=cid:8603207892158321718,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Chaymon Sneaker, Wht/Blu, 9.5",44366.0,38164.0,114.99,5.0,114.99,120,,,A2ZVX1OUSHY6F0,1.0,B09PZGH9VN,0196224017303,GB196224017303,196224017303.0,B097FTM3LT,Lacoste,,https://www.google.com/search?q=196224017303+Lacoste+Men%27s+Chaymon+Sneaker%2C+Wht%2FBlu%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B09PZGH9VN?psc=1,"https://www.google.com/shopping/product/310484346632910166/offers?q=196224017303&prds=cid:310484346632910166,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Angular Sneaker, BLK/GRN, 12",469164.0,393165.0,70.36,2.0,119.95,119.95,,,A2UN9OA4TJ0X92,2.0,B09PMLJFZ3,0196224017617,GB196224017617,196224017617.0,B09PMX47Q5,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Angular+Sneaker%2C+BLK%2FGRN%2C+12&tbm=shop,Y,https://www.amazon.com/dp/B09PMLJFZ3?psc=1,"https://www.google.com/shopping/product/3377623739973703255/offers?q=196224017617&prds=cid:3377623739973703255,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Angular Sneaker, BLK/GRN, 9",492947.0,409285.0,119.95,1.0,119.95,119.95,,,A2UN9OA4TJ0X92,2.0,B09PMJF6J2,0196224017686,GB196224017686,196224017686.0,B09PMX47Q5,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Angular+Sneaker%2C+BLK%2FGRN%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B09PMJF6J2?psc=1,"https://www.google.com/shopping/product/14629208826051100493/offers?q=196224017686&prds=cid:14629208826051100493,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Angular Sneaker, BLK/GRN, 9.5",473505.0,399186.0,73.54,,73.54,120,,,A2UN9OA4TJ0X92,2.0,B09PMRVWC7,0196224017693,GB196224017693,196224017693.0,B09PMX47Q5,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Angular+Sneaker%2C+BLK%2FGRN%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B09PMRVWC7?psc=1,"https://www.google.com/shopping/product/15514455160718493053/offers?q=196224017693&prds=cid:15514455160718493053,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Angular Sneaker, BLK/GRN, 10",444034.0,377080.0,119.95,1.0,119.95,119.95,,,-,2.0,B09PMLH89X,0196224017709,GB196224017709,196224017709.0,B09PMX47Q5,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Angular+Sneaker%2C+BLK%2FGRN%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B09PMLH89X?psc=1,"https://www.google.com/shopping/product/16101937970654265323/offers?q=196224017709&prds=cid:16101937970654265323,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Croco Slide Sandal, LT BLU/WHT, 13",61297.0,51994.0,,,,65,,,-,,B09PZFDJWY,0196224018003,GB196224018003,196224018003.0,B0C97H4FGT,Lacoste,,https://www.google.com/search?q=196224018003+Lacoste+Men%27s+Croco+Slide+Sandal%2C+LT+BLU%2FWHT%2C+13&tbm=shop,Y,https://www.amazon.com/dp/B09PZFDJWY?psc=1,"https://www.google.com/shopping/product/8296444623829110302/offers?q=196224018003&prds=cid:8296444623829110302,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Croco Slide Sandal 2.0, BLU/WHT, 12",60803.0,51939.0,,,,60,,,-,,B09PZJLHH5,0196224018133,GB196224018133,196224018133.0,B0C97H4FGT,Lacoste,,https://www.google.com/search?q=196224018133+Lacoste+Men%27s+Croco+Slide+Sandal+2.0%2C+BLU%2FWHT%2C+12&tbm=shop,Y,https://www.amazon.com/dp/B09PZJLHH5?psc=1,"https://www.google.com/shopping/product/11578513262478767455/offers?q=196224018133&prds=cid:11578513262478767455,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Bayliss Deck Boat Shoes Sneaker, Burg/WHT, 10.5",670577.0,568672.0,,,,144.78,,,-,,B09PZF6B56,0196224018973,GB196224018973,196224018973.0,B0CBHV66VT,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Bayliss+Deck+Boat+Shoes+Sneaker%2C+Burg%2FWHT%2C+10.5&tbm=shop,Y,https://www.amazon.com/dp/B09PZF6B56?psc=1,"https://www.google.com/shopping/product/13067725452897936158/offers?q=196224018973&prds=cid:13067725452897936158,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Angular Sneaker, Brown/Off White, 11",431055.0,376260.0,93.99,5.0,93.99,129.95,,,A19YF9ARFJN5WK,2.0,B0B3Z18ZKK,0196224020808,GB196224020808,196224020808.0,B09PMX47Q5,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Angular+Sneaker%2C+Brown%2FOff+White%2C+11&tbm=shop,Y,https://www.amazon.com/dp/B0B3Z18ZKK?psc=1,"https://www.google.com/shopping/product/11095316179348501406/offers?q=196224020808&prds=cid:11095316179348501406,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Angular Sneaker, Brown/Off White, 8.5",481876.0,396859.0,96,5.0,96,129.95,,,A19YF9ARFJN5WK,2.0,B0B3YYG3QF,0196224020884,GB196224020884,196224020884.0,B09PMX47Q5,Lacoste,,https://www.google.com/search?q=196224020884+Lacoste+Men%27s+Angular+Sneaker%2C+Brown%2FOff+White%2C+8.5&tbm=shop,Y,https://www.amazon.com/dp/B0B3YYG3QF?psc=1,"https://www.google.com/shopping/product/9899672772401204634/offers?q=196224020884&prds=cid:9899672772401204634,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Angular Sneaker, Brown/Off White, 9.5",464696.0,391159.0,92.95,5.0,92.95,129.95,,,A19YF9ARFJN5WK,4.0,B0B3Z53F1W,0196224020907,GB196224020907,196224020907.0,B09PMX47Q5,Lacoste,,https://www.google.com/search?q=196224020907+Lacoste+Men%27s+Angular+Sneaker%2C+Brown%2FOff+White%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B0B3Z53F1W?psc=1,"https://www.google.com/shopping/product/1418620090805105669/offers?q=196224020907&prds=cid:1418620090805105669,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Angular Sneaker, Brown/Off White, 10",465693.0,386893.0,96,2.0,93.99,129.95,,,A19YF9ARFJN5WK,3.0,B0B3YG8DW7,0196224020914,GB196224020914,196224020914.0,B09PMX47Q5,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Angular+Sneaker%2C+Brown%2FOff+White%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B0B3YG8DW7?psc=1,"https://www.google.com/shopping/product/18237598393630977969/offers?q=196224020914&prds=cid:18237598393630977969,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Concours Driving Loafer, NVY/BLU, 8.5",88259.0,81715.0,,,,99.95,,,-,,B09PZGHGGL,0196224021140,GB196224021140,196224021140.0,B0C97DMMG8,Lacoste,,https://www.google.com/search?q=196224021140+Lacoste+Men%27s+Concours+Driving+Loafer%2C+NVY%2FBLU%2C+8.5&tbm=shop,Y,https://www.amazon.com/dp/B09PZGHGGL?psc=1,"https://www.google.com/shopping/product/6666851262684279084/offers?q=196224021140&prds=cid:6666851262684279084,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Underwear mens Menerva Sneaker, Black/White, 10.5 US",607908.0,530331.0,119.95,,119.95,135.21,,,ANZYNJW9IIF9C,1.0,B09PMWKRXH,0196224021317,GB196224021317,196224021317.0,B07P4Q87S2,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Underwear+mens+Menerva+Sneaker%2C+Black%2FWhite%2C+10.5+US&tbm=shop,Y,https://www.amazon.com/dp/B09PMWKRXH?psc=1,"https://www.google.com/shopping/product/5492389425134947491/offers?q=196224021317&prds=cid:5492389425134947491,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Lacoste Men's Angular-222-5 Sneakers Low-Top Textured Shoes Black Sz: 11,467899.0,390020.0,96,4.0,96,129.95,,,-,3.0,B0BB3GBWGJ,0196224021980,GB196224021980,196224021980.0,B09PMX47Q5,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Angular-222-5+Sneakers+Low-Top+Textured+Shoes+Black+Sz%3A+11&tbm=shop,Y,https://www.amazon.com/dp/B0BB3GBWGJ?psc=1,"https://www.google.com/shopping/product/8794039352169263371/offers?q=196224021980&prds=cid:8794039352169263371,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Lacoste Men's Angular-222-5 Sneakers Low-Top Textured Shoes Black Sz: 8.5,473092.0,397035.0,96,5.0,96,129.95,,,A19YF9ARFJN5WK,3.0,B0BB3GHT4R,0196224022062,GB196224022062,196224022062.0,B09PMX47Q5,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Angular-222-5+Sneakers+Low-Top+Textured+Shoes+Black+Sz%3A+8.5&tbm=shop,Y,https://www.amazon.com/dp/B0BB3GHT4R?psc=1,"https://www.google.com/shopping/product/6043978167859603918/offers?q=196224022062&prds=cid:6043978167859603918,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
