Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box)
"Steve Madden Vala Silver Fashion High Heel Pointed Toe Slip On Stiletto Pumps (Silver, 7.5)",340022,986867,$79.95 ,,$79.95 ,$79.95 ,$79.95 ,A1G9RBEK6CB71F,1,B0C7RS27Q5,0197369331637,1.97369E+11,B0CX2ZHYDM,Steve Madden,yes
"Steve Madden Women's Lavan Knee High Boot, Pink Croco, 6.5",217690,154105,$96.18 ,1,$96.18 ,$179.95 ,$133.76 ,-,0,B0BZK2XVFZ,0197369355381,1.97369E+11,B0C34TKL9M,Steve Madden,yes
"Steve Madden Women's Lavan Knee High Boot, Black Croco, 7.5",201420,144813,$123.90 ,6,$123.90 ,$179.95 ,$140.73 ,A3BFU0BWA0Z70A,2,B0BZK1MDW8,0197369355428,1.97369E+11,B0C34TKL9M,Steve Madden,yes
"Steve Madden Women's Dalia Mule, Black, 6.5",463826,370341,,,$122.91 ,$122.91 ,$120.06 ,-,1,B0C43Z78QH,0197369356456,1.97369E+11,B0C65YGVT4,Steve Madden,yes
"Steve Madden Women's Dalia Mule, Black, 8",496608,388809,,,$99.17 ,$99.17 ,,-,,B0C443Z2X6,0197369356487,1.97369E+11,B0C65YGVT4,Steve Madden,yes
"Steve Madden Women's Ally Knee High Boot, Bone Leather, 8",571987,410403,,,$184.99 ,$189.95 ,$184.99 ,A3V17JP5RCORRR,1,B0C1HPPL81,0197369361900,1.97369E+11,B0C215XY8B,Steve Madden,yes
"Steve Madden Women's Leopold Chelsea Boot, Tan Suede Fur, 6",65090,38905,$21.73 ,3,$21.73 ,$89.66 ,$95.68 ,A1195MQ583AB5O,1,B0BYKC565J,0197369362525,1.97369E+11,B096MHWGXN,Steve Madden,yes
"Steve Madden Women's Leopold Chelsea Boot, Tan Suede Fur, 8.5",65411,38505,$21.73 ,3,$21.73 ,$89.99 ,$63.21 ,A1195MQ583AB5O,2,B0BYKDYQT7,0197369362570,1.97369E+11,B096MHWGXN,Steve Madden,yes
"Steve Madden Women's Leopold Chelsea Boot, Tan Suede Fur, 10",65479,38709,$21.73 ,3,$21.73 ,$109.95 ,$91.58 ,A1195MQ583AB5O,1,B0BYKCTLG1,0197369362600,1.97369E+11,B096MHWGXN,Steve Madden,yes
Steve Madden Lyris Loafer Burgundy 8 M,658756,552861,,,$105.83 ,$105.83 ,$105.91 ,-,1,B0C6GMMK4H,0197369371206,1.97369E+11,B0CHHPN2Y4,Steve Madden,yes
"Steve Madden Women's Leopold Chelsea Boot, Oatmeal Suede, 7.5",63856,38339,$19.73 ,3,$19.73 ,$99.00 ,$90.46 ,A1195MQ583AB5O,1,B0C21PZ6D4,0197369375815,1.97369E+11,B096MHWGXN,Steve Madden,yes
"Steve Madden Women's Deegan Knee High Boot, Brown Suede, 6",546667,343992,$73.08 ,3,$62.39 ,$169.00 ,$87.04 ,A24V851RG6UNB7,3,B0C1HMZLHN,0197369378496,1.97369E+11,B0C2139394,Steve Madden,yes
"Steve Madden Women's Deegan Knee High Boot, Brown Suede, 7",533587,347633,$107.06 ,,$107.06 ,$169.95 ,$169.95 ,A1LEM297LNF1FK,1,B0C1HQ1MT2,0197369378533,1.97369E+11,B0C2139394,Steve Madden,yes
"Steve Madden Women's Eiffel Ankle Boot, Black Leather, 6",473957,388181,$59.97 ,3,$59.97 ,$149.95 ,$99.99 ,A3V17JP5RCORRR,3,B0C26693T6,0197369381335,1.97369E+11,B0C26X3954,Steve Madden,yes
"Steve Madden Women's Eiffel Ankle Boot, Multi, 8.5",470466,381441,$85.11 ,4,$85.11 ,$146.12 ,$128.48 ,A1LEM297LNF1FK,2,B0C269FNS8,0197369381496,1.97369E+11,B0C26X3954,Steve Madden,yes
"Steve Madden Women's Cherish Pump, Silver, 9",47883,59910,$66.19 ,4,$66.19 ,$79.95 ,$76.40 ,A1LEM297LNF1FK,3,B0C5S5BTR5,0197369389850,1.97369E+11,B0C62N4JN3,Steve Madden,yes
"Steve Madden Women's Mona Sandal, Denim, 7",15395,33022,$86.43 ,30,$85.91 ,$89.95 ,$122.64 ,-,0,B0BZJXTF6B,0197369396483,1.97369E+11,B0C5PR61G5,Steve Madden,yes
"Steve Madden Women's Mona Sandal, Denim, 8",15255,33131,$86.39 ,41,$85.49 ,$89.95 ,,-,0,B0BZJYLCWS,0197369396520,1.97369E+11,B0C5PR61G5,Steve Madden,yes
"Steve Madden Women's Mona Sandal, Denim, 9",15362,33133,$89.95 ,32,$88.93 ,$89.95 ,,-,0,B0BZJX6VNK,0197369396568,1.97369E+11,B0C5PR61G5,Steve Madden,yes
"Steve Madden Women's Bri Pump, Black Lace, 7.5",359564,445579,$107.11 ,1,$107.11 ,$109.95 ,,-,0,B0CC6PWC4F,0197369409626,1.97369E+11,B0CC7HXB8J,Steve Madden,yes
"Steve Madden Women's Kayley Slide Sandal, Natural Raffia, 8",377709,369145,,,$167.03 ,$168.03 ,$155.61 ,ANZYNJW9IIF9C,2,B0CGSY9MBD,0197369435182,1.97369E+11,B0CGT4ZZ28,Steve Madden,yes
"Steve Madden Women's Lavan Knee High Boot, Black Leather, 6.5",204243,147271,$114.35 ,7,$114.35 ,$169.95 ,$211.22 ,ANZYNJW9IIF9C,2,B0C28R5W9S,0197369441299,1.97369E+11,B0C34TKL9M,Steve Madden,yes
"Steve Madden Women's Mona Sandal, Raffia, 8.5",15449,32575,$89.95 ,5,$89.95 ,$89.95 ,$90.49 ,A18D2S7J2SO5FF,1,B0C2QX3ZPG,0197369470619,1.97369E+11,B0C5PR61G5,Steve Madden,yes
