Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Black_list,PID
"New Balance Women's 574 V2 Evolved Sneaker, Sea Salt/Real Pink, 8",111219,111845,,,168.03,,,AUZHYMZYT39ZN,1,B0C34V3NLW,197375554136,197375554136,B0C357TZ84,New Balance,,GB197375554136,https://www.google.com/search?q=197375554136+New+Balance+Women%27s+574+V2+Evolved+Sneaker%2C+Sea+Salt%2FReal+Pink%2C+8&tbm=shop,Y,https://www.amazon.com/dp/B0C34V3NLW?psc=1,"https://www.google.com/shopping/product/10089579798803854404/offers?q=197375554136&prds=cid:10089579798803854404,cond:1",New Balance,89.99,152.98,170.08,167.03,Y,Y,none
New Balance Men's Nitrel V4 Black/White Running Shoe 9 M US,72316,75343,,,,,,-,,B08W2D11HS,739980581246,739980581246,B08DJQVRGT,New Balance,,GB739980581246,https://www.google.com/search?q=739980581246+New+Balance+Men%27s+Nitrel+V4+Black%2FWhite+Running+Shoe+9+M+US&tbm=shop,Y,https://www.amazon.com/dp/B08W2D11HS?psc=1,"https://www.google.com/shopping/product/18071651442698786787/offers?q=739980581246&prds=cid:18071651442698786787,cond:1",New Balance,249.99,424.98,472.48,472.48,Y,Y,none
"New Balance Women's Running Shoes, Grey Light Aluminum, 7",342743,329550,,,,,,-,,B081MDCXWM,739980609599,739980609599,B0882CP67Z,New Balance,,GB739980609599,https://www.google.com/search?q=739980609599+New+Balance+Women%27s+Running+Shoes%2C+Grey+Light+Aluminum%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B081MDCXWM?psc=1,"https://www.google.com/shopping/product/11057206082276014077/offers?q=739980609599&prds=cid:11057206082276014077,cond:1",New Balance,199.99,339.98,377.98,377.98,Y,Y,none
"New Balance Men's 997h V1 Trainers, White Seasalt, 4",272931,309480,,,,,,-,,B07DJ219QP,192662415152,192662415152,B0BJW26MQ9,New Balance,,GB192662415152,https://www.google.com/search?q=192662415152+New+Balance+Men%27s+997h+V1+Trainers%2C+White+Seasalt%2C+4&tbm=shop,Y,https://www.amazon.com/dp/B07DJ219QP?psc=1,"https://www.google.com/shopping/product/4148469511103241151/offers?q=192662415152&prds=cid:4148469511103241151,cond:1",Sun & Ski Sports,99.99,169.98,188.98,188.98,Y,Y,none
"New Balance Kid's 574 V1 Disc Lace-up Sneaker, Summer Fog/Lemon Haze/Uv Glo, 1.5 Wide Little Kid",302869,331060,,,,,,-,,B099TH6NV2,196071897400,196071897400,B08NJKLV56,New Balance,,GB196071897400,https://www.google.com/search?q=196071897400+New+Balance+Kid%27s+574+V1+Disc+Lace-up+Sneaker%2C+Summer+Fog%2FLemon+Haze%2FUv+Glo%2C+1.5+Wide+Little+Kid&tbm=shop,Y,https://www.amazon.com/dp/B099TH6NV2?psc=1,"https://www.google.com/shopping/product/1569701036146100537/offers?q=196071897400&prds=cid:1569701036146100537,cond:1",Foot Locker,70,119,132.3,132.3,Y,Y,none
"New Balance Men's 997H V1 Sneaker, Incense/Cobalt/Aluminum, 7",258931,313097,,,138,,,A34VQS15EC0GP3,1,B09K4PGGRG,196307422673,196307422673,B0BJW26MQ9,New Balance,,GB196307422673,https://www.google.com/search?q=196307422673+New+Balance+Men%27s+997H+V1+Sneaker%2C+Incense%2FCobalt%2FAluminum%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B09K4PGGRG?psc=1,"https://www.google.com/shopping/product/12942304990788628434/offers?q=196307422673&prds=cid:12942304990788628434,cond:1",DSW,76.99,130.88,145.51,137,Y,Y,none
"New Balance Men's DRFT V1 Running Shoe, Black/Silver Metallic, 7.5",362735,316202,,,,,,-,,B07S1MKN7G,194182027372,194182027372,B0882BYQZD,New Balance,,GB194182027372,https://www.google.com/search?q=194182027372+New+Balance+Men%27s+DRFT+V1+Running+Shoe%2C+Black%2FSilver+Metallic%2C+7.5&tbm=shop,Y,https://www.amazon.com/dp/B07S1MKN7G?psc=1,"https://www.google.com/shopping/product/16206175590263011293/offers?q=194182027372&prds=cid:16206175590263011293,cond:1",Peltz Shoes,49.96,84.93,94.42,94.42,Y,Y,none
"New Balance 327 Womens Shoes Size 5.5, Color: Black/White",2375017,1718769,,,,,,-,,B09VPN9ZDB,195173955865,195173955865,,New Balance,,GB195173955865,https://www.google.com/search?q=195173955865+New+Balance+327+Womens+Shoes+Size+5.5%2C+Color%3A+Black%2FWhite&tbm=shop,Y,https://www.amazon.com/dp/B09VPN9ZDB?psc=1,"https://www.google.com/shopping/product/1766712245451935228/offers?q=195173955865&prds=cid:1766712245451935228,cond:1",Nordstrom Rack,72.97,124.05,137.91,137.91,Y,Y,none
New Balance Men's Fresh Foam X More V4 Light Aluminum/Dark Moonstone 11.5 EE - Wide,5995,15615,,,199.99,,,-,0,B0B8X6BVT1,196307443944,196307443944,B0CPR3LF4F,New Balance,,GB196307443944,https://www.google.com/search?q=196307443944+New+Balance+Men%27s+Fresh+Foam+X+More+V4+Light+Aluminum%2FDark+Moonstone+11.5+EE+-+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0B8X6BVT1?psc=1,"https://www.google.com/shopping/product/15244726132418556486/offers?q=196307443944&prds=cid:15244726132418556486,cond:1",Luke's Locker,99.95,169.91,188.91,198.99,Y,Y,none
"New Balance Men's Fresh Foam SPT V4 Running Shoe, White/White, 9 Wide",11229,14756,,,,,,-,,B09YGBLJBS,196432984701,196432984701,B09668YVJX,New Balance,,GB196432984701,https://www.google.com/search?q=196432984701+New+Balance+Men%27s+Fresh+Foam+SPT+V4+Running+Shoe%2C+White%2FWhite%2C+9+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09YGBLJBS?psc=1,"https://www.google.com/shopping/product/17693070362134194504/offers?q=196432984701&prds=cid:17693070362134194504,cond:1",ShoeMall,149.95,254.91,283.41,283.41,Y,Y,none
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Grey, 8 Wide",262,516,,,,,,-,,B0CLB7K561,197376554982,197376554982,B089S7TS2F,New Balance,,GB197376554982,https://www.google.com/search?q=197376554982+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Grey%2C+8+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0CLB7K561?psc=1,"https://www.google.com/shopping/product/5453325658412694206/offers?q=197376554982&prds=cid:5453325658412694206,cond:1",Champs Sports,74.99,127.48,141.73,141.73,Y,Y,none
"New Balance Women's Fresh Foam Roav V1 Running Shoe, White/Winter Fog/Thistle, 8",263,512,,,,,,-,,B0BHKX22PR,196652995082,196652995082,B089S7TS2F,New Balance,,GB196652995082,https://www.google.com/search?q=196652995082+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+White%2FWinter+Fog%2FThistle%2C+8&tbm=shop,Y,https://www.amazon.com/dp/B0BHKX22PR?psc=1,"https://www.google.com/shopping/product/2280079918099215324/offers?q=196652995082&prds=cid:2280079918099215324,cond:1",Champs Sports,74.99,127.48,141.73,141.73,Y,Y,none
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Light Aluminum/Multi, 11",261,510,,,,,,-,,B09H3NLT2Z,196307425223,196307425223,B089S7TS2F,New Balance,,GB196307425223,https://www.google.com/search?q=196307425223+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Light+Aluminum%2FMulti%2C+11&tbm=shop,Y,https://www.amazon.com/dp/B09H3NLT2Z?psc=1,"https://www.google.com/shopping/product/9486904938213561349/offers?q=196307425223&prds=cid:9486904938213561349,cond:1",Shoe Station,89.98,152.97,170.06,170.06,Y,Y,none
"New Balance Women's Fresh Foam Roav V1 Running Shoe, White, 10.5",259,512,,,,,,-,,B0CLB9DFZG,197376555187,197376555187,B089S7TS2F,New Balance,,GB197376555187,https://www.google.com/search?q=197376555187+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+White%2C+10.5&tbm=shop,Y,https://www.amazon.com/dp/B0CLB9DFZG?psc=1,"https://www.google.com/shopping/product/12102356123129558508/offers?q=197376555187&prds=cid:12102356123129558508,cond:1",New Balance,89.99,152.98,170.08,170.08,Y,Y,none
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Zinc/Light Zinc/Lilac Chalk, 5.5",655,1554,,,,,,-,,B09H3NY5K7,196307428729,196307428729,B0CLVR2J3M,New Balance,,GB196307428729,https://www.google.com/search?q=196307428729+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Zinc%2FLight+Zinc%2FLilac+Chalk%2C+5.5&tbm=shop,Y,https://www.amazon.com/dp/B09H3NY5K7?psc=1,"https://www.google.com/shopping/product/7863633228949915796/offers?q=196307428729&prds=cid:7863633228949915796,cond:1",Shoe Station,69.98,118.97,132.26,132.26,Y,Y,none
"New Balance Women's 574 Sneaker, Deep Sea, 11.5",939,1679,,,,,,-,,B08MWPF5KH,195481090777,195481090777,B08QNBXYG3,New Balance,,GB195481090777,https://www.google.com/search?q=195481090777+New+Balance+Women%27s+574+Sneaker%2C+Deep+Sea%2C+11.5&tbm=shop,Y,https://www.amazon.com/dp/B08MWPF5KH?psc=1,"https://www.google.com/shopping/product/7405212851216504194/offers?q=195481090777&prds=cid:7405212851216504194,cond:1",New Balance,99.99,169.98,188.98,188.98,Y,Y,none
Mens New Balance Fresh Foam X 1080v12,2517,2411,,,,,,-,,B0BF28LZCY,196432059324,196432059324,B096NKPSY5,New Balance,,GB196432059324,https://www.google.com/search?q=196432059324+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF28LZCY?psc=1,"https://www.google.com/shopping/product/3202738360708349292/offers?q=196432059324&prds=cid:3202738360708349292,cond:1",Zappos.com,117.19,199.22,221.49,221.49,Y,Y,none
Mens New Balance Fresh Foam X 1080v12,2510,2409,,,,,,-,,B0BF2C7Y1K,196307488433,196307488433,B096NKPSY5,New Balance,,GB196307488433,https://www.google.com/search?q=196307488433+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF2C7Y1K?psc=1,"https://www.google.com/shopping/product/6842776350025006987/offers?q=196307488433&prds=cid:6842776350025006987,cond:1",ShoeStores.com,109.95,186.91,207.81,207.81,Y,Y,none
Mens New Balance Fresh Foam X 1080v12,2506,2406,,,,,,-,,B0BF17QXSH,196432059331,196432059331,B096NKPSY5,New Balance,,GB196432059331,https://www.google.com/search?q=196432059331+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF17QXSH?psc=1,"https://www.google.com/shopping/product/11715841910553243323/offers?q=196432059331&prds=cid:11715841910553243323,cond:1",Sole Provisions,109.95,186.91,207.81,207.81,Y,Y,none
"New Balance Women's Fresh Foam X 1080 V12 Running Shoe, Starlight/Light Arctic Grey, 11 X-Wide",2606,3465,,,,,,-,,B09K4TSSK8,196307470728,196307470728,B096NKR8NM,New Balance,,GB196307470728,https://www.google.com/search?q=196307470728+New+Balance+Women%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Starlight%2FLight+Arctic+Grey%2C+11+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B09K4TSSK8?psc=1,"https://www.google.com/shopping/product/11531668823768926928/offers?q=196307470728&prds=cid:11531668823768926928,cond:1",Orleans Shoe Co.,134.95,229.41,255.06,255.06,Y,Y,none
Womens New Balance Fresh Foam X 1080v12,2604,2923,,,,,,-,,B0BF5N3GR9,196307469401,196307469401,B096NKR8NM,New Balance,,GB196307469401,https://www.google.com/search?q=196307469401+Womens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF5N3GR9?psc=1,"https://www.google.com/shopping/product/12734001135787752764/offers?q=196307469401&prds=cid:12734001135787752764,cond:1",Marathon Sports,134.95,229.41,255.06,255.06,Y,Y,none
New Balance Kid's Dynasoft Reveal V4 Boa Running Shoe,8624,11023,,,,,,-,,B0C29BFDFT,197375531083,197375531083,B0CLDBSWVT,New Balance,,GB197375531083,https://www.google.com/search?q=197375531083+New+Balance+Kid%27s+Dynasoft+Reveal+V4+Boa+Running+Shoe&tbm=shop,Y,https://www.amazon.com/dp/B0C29BFDFT?psc=1,"https://www.google.com/shopping/product/7908864967260168746/offers?q=197375531083&prds=cid:7908864967260168746,cond:1",Zappos.com,65.99,112.18,124.72,124.72,Y,Y,none
Men's New Balance Fresh Foam X More v4,5590,14919,,,,,,-,,B0BT25PNHZ,196432357741,196432357741,B0CWLF7QFX,New Balance,,GB196432357741,https://www.google.com/search?q=196432357741+Men%27s+New+Balance+Fresh+Foam+X+More+v4&tbm=shop,Y,https://www.amazon.com/dp/B0BT25PNHZ?psc=1,"https://www.google.com/shopping/product/3489114110900603742/offers?q=196432357741&prds=cid:3489114110900603742,cond:1",Zappos.com,159.99,271.98,302.38,302.38,Y,Y,none
"New Balance Men's Fresh Foam X More V4 Running Shoe,Electric Red/Bright Lapis 8 ED - Medium",2032395,1921654,,,,,,-,,B0B8X69NYV,196307486248,196307486248,B0CWLF7QFX,New Balance,,GB196307486248,https://www.google.com/search?q=196307486248+New+Balance+Men%27s+Fresh+Foam+X+More+V4+Running+Shoe%2CElectric+Red%2FBright+Lapis+8+ED+-+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0B8X69NYV?psc=1,"https://www.google.com/shopping/product/7761070115100045970/offers?q=196307486248&prds=cid:7761070115100045970,cond:1",Lyst,119.99,203.98,226.78,226.78,Y,Y,none
New Balance Men's Fresh Foam X More V4 Light Aluminum/Dark Moonstone 16 D (M),5645,14758,,,,,,-,,B0B8X6FNHK,196307443838,196307443838,B0CWLF7QFX,New Balance,,GB196307443838,https://www.google.com/search?q=196307443838+New+Balance+Men%27s+Fresh+Foam+X+More+V4+Light+Aluminum%2FDark+Moonstone+16+D+%28M%29&tbm=shop,Y,https://www.amazon.com/dp/B0B8X6FNHK?psc=1,"https://www.google.com/shopping/product/7761070115100045970/offers?q=196307443838&prds=cid:7761070115100045970,cond:1",Lyst,119.99,203.98,226.78,226.78,Y,Y,none
"New Balance Men's Fresh Foam 510 V6 Trail Running Shoe, Black/Shadow Grey/Cayenne, 9 Wide",5309,8513,,,,,,-,,B0BHKRM3ZL,196941135830,196941135830,B09YB6BWLM,New Balance,,GB196941135830,https://www.google.com/search?q=196941135830+New+Balance+Men%27s+Fresh+Foam+510+V6+Trail+Running+Shoe%2C+Black%2FShadow+Grey%2FCayenne%2C+9+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BHKRM3ZL?psc=1,"https://www.google.com/shopping/product/15232669001635449680/offers?q=196941135830&prds=cid:15232669001635449680,cond:1",Shoe Carnival,79.98,135.97,151.16,151.16,Y,Y,none
"New Balance Men's Fresh Foam 510 V6 Trail Running Shoe, Harbor Grey/Thirty Watt/Vintage Teal, 12 Wide",5329,8488,,,,,,-,,B0BHJPJTRM,196941135434,196941135434,B09YB6BWLM,New Balance,,GB196941135434,https://www.google.com/search?q=196941135434+New+Balance+Men%27s+Fresh+Foam+510+V6+Trail+Running+Shoe%2C+Harbor+Grey%2FThirty+Watt%2FVintage+Teal%2C+12+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BHJPJTRM?psc=1,"https://www.google.com/shopping/product/6490516001985803132/offers?q=196941135434&prds=cid:6490516001985803132,cond:1",Zappos.com,67.38,114.55,127.35,127.35,Y,Y,none
"New Balance Men's Fresh Foam 510 V6 Trail Running Shoe, Black/Blue Oasis/Silver Metallic, 14 X-Wide",5302,8387,,,,,,-,,B0C299MJL4,197375655215,197375655215,B09YB6BWLM,New Balance,,GB197375655215,https://www.google.com/search?q=197375655215+New+Balance+Men%27s+Fresh+Foam+510+V6+Trail+Running+Shoe%2C+Black%2FBlue+Oasis%2FSilver+Metallic%2C+14+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0C299MJL4?psc=1,"https://www.google.com/shopping/product/14836881131878592173/offers?q=197375655215&prds=cid:14836881131878592173,cond:1",Zappos.com,82.14,139.64,155.24,155.24,Y,Y,none
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Rain Cloud/Phantom/Egg Yolk, 9.5",5190,8245,,,,,,-,,B09H3MS6B7,196307555944,196307555944,B0BYT5397L,New Balance,,GB196307555944,https://www.google.com/search?q=196307555944+New+Balance+Men%27s+Dynasoft+Nitrel+V5+Trail+Running+Shoe%2C+Rain+Cloud%2FPhantom%2FEgg+Yolk%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B09H3MS6B7?psc=1,"https://www.google.com/shopping/product/16071011375295059746/offers?q=196307555944&prds=cid:16071011375295059746,cond:1",Kohl's,94.99,161.48,179.53,179.53,Y,Y,none
"New Balance Kid's Fresh Foam Roav V1 Lace-up Sneaker, Pigment/Guava, 13.5 Wide Little Kid",12538,23437,,,,,,-,,B07DVM6CPN,192983422204,192983422204,B0BPJ3HMYP,New Balance,,GB192983422204,https://www.google.com/search?q=192983422204+New+Balance+Kid%27s+Fresh+Foam+Roav+V1+Lace-up+Sneaker%2C+Pigment%2FGuava%2C+13.5+Wide+Little+Kid&tbm=shop,Y,https://www.amazon.com/dp/B07DVM6CPN?psc=1,"https://www.google.com/shopping/product/8107912607712729749/offers?q=192983422204&prds=cid:8107912607712729749,cond:1",Rogans Shoes,58,98.6,109.62,109.62,Y,Y,none
New BalancewomensDynasoft Nitrel V5Black/Phantom/Purple Fade7 X-Wide,12182,22743,,,,,,-,,B0C29CZ444,197375459363,197375459363,B0CWF44N74,New Balance,,GB197375459363,https://www.google.com/search?q=197375459363+New+BalancewomensDynasoft+Nitrel+V5Black%2FPhantom%2FPurple+Fade7+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0C29CZ444?psc=1,"https://www.google.com/shopping/product/10191361403033665792/offers?q=197375459363&prds=cid:10191361403033665792,cond:1",Zappos.com,100.29,170.49,189.55,189.55,Y,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Sea Salt/Black 7.5 X-Wide,15000,20046,,,,,,-,,B0CBHF61CK,196652786598,196652786598,,New Balance,,GB196652786598,https://www.google.com/search?q=196652786598+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Sea+Salt%2FBlack+7.5+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0CBHF61CK?psc=1,"https://www.google.com/shopping/product/16222923259455468798/offers?q=196652786598&prds=cid:16222923259455468798,cond:1",Fleet Feet,105,178.5,198.45,198.45,Y,Y,none
"New Balance Women's 460 V3 Running Shoe, Light Cyclone/Cyclone/White, 12 Wide",16910,28508,,,,,,-,,B08PCFNXR3,194768981890,194768981890,B08PDD64YT,New Balance,,GB194768981890,https://www.google.com/search?q=194768981890+New+Balance+Women%27s+460+V3+Running+Shoe%2C+Light+Cyclone%2FCyclone%2FWhite%2C+12+Wide&tbm=shop,Y,https://www.amazon.com/dp/B08PCFNXR3?psc=1,"https://www.google.com/shopping/product/2995455102236216877/offers?q=194768981890&prds=cid:2995455102236216877,cond:1",Running Warehouse US,179.88,305.8,339.97,339.97,Y,Y,none
"New Balance Men's 997H V1 Classic Sneaker, Pigment/Neon Aqua Blue, 19",30936,38244,,,,,,-,,B07MKDY16L,193362714514,193362714514,B09JPSWW29,New Balance,,GB193362714514,https://www.google.com/search?q=193362714514+New+Balance+Men%27s+997H+V1+Classic+Sneaker%2C+Pigment%2FNeon+Aqua+Blue%2C+19&tbm=shop,Y,https://www.amazon.com/dp/B07MKDY16L?psc=1,"https://www.google.com/shopping/product/11988390921005801038/offers?q=193362714514&prds=cid:11988390921005801038,cond:1",Rack Room Shoes,89.99,152.98,170.08,170.08,Y,Y,none
"New Balance Women's 997H V1 Sneaker, Pink/Blue, 11.5",23109,22760,,,,,,-,,B07PGTX4RG,193684372683,193684372683,B07RYL5ZXM,New Balance,,GB193684372683,https://www.google.com/search?q=193684372683+New+Balance+Women%27s+997H+V1+Sneaker%2C+Pink%2FBlue%2C+11.5&tbm=shop,Y,https://www.amazon.com/dp/B07PGTX4RG?psc=1,"https://www.google.com/shopping/product/5587745069157388690/offers?q=193684372683&prds=cid:5587745069157388690,cond:1",Sun & Ski Sports,99.99,169.98,188.98,188.98,Y,Y,none
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, White/Vibrant Apricot/Vibrant Orange, 11.5 Wide",34243,48804,,,,,,-,,B09RSDKJX8,195907618684,195907618684,B0B9BRT7LY,New Balance,,GB195907618684,https://www.google.com/search?q=195907618684+New+Balance+Men%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+White%2FVibrant+Apricot%2FVibrant+Orange%2C+11.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09RSDKJX8?psc=1,"https://www.google.com/shopping/product/35403919932908676/offers?q=195907618684&prds=cid:35403919932908676,cond:1",Running Room USA,110,187,207.9,207.9,Y,Y,none
"New Balance Men's DynaSoft Trnr V2 Cross Trainer, Blacktop/Black/Cosmic Pineapple, 7",50323,71404,,,,,,-,,B09XRGRMRF,196432856831,196432856831,B09YC7WLPX,New Balance,,GB196432856831,https://www.google.com/search?q=196432856831+New+Balance+Men%27s+DynaSoft+Trnr+V2+Cross+Trainer%2C+Blacktop%2FBlack%2FCosmic+Pineapple%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B09XRGRMRF?psc=1,"https://www.google.com/shopping/product/4511333555481441112/offers?q=196432856831&prds=cid:4511333555481441112,cond:1",Nordstrom Rack,73.97,125.75,139.8,139.8,Y,Y,none
New Balance Men's Fresh Foam X 880v12,46401,754057,,,,,,-,,B09RY1QVJR,195907603680,195907603680,B0BWSM1PYZ,New Balance,,GB195907603680,https://www.google.com/search?q=195907603680+New+Balance+Men%27s+Fresh+Foam+X+880v12&tbm=shop,Y,https://www.amazon.com/dp/B09RY1QVJR?psc=1,"https://www.google.com/shopping/product/13325073438124789908/offers?q=195907603680&prds=cid:13325073438124789908,cond:1",ShoeStores.com,84.95,144.41,160.56,160.56,Y,Y,none
"New Balance Women's Fresh Foam X 860 V13, Blue/Steel/Cosmic Pineapple, 13 Wide",90408,54718,,,,,,-,,B0BB36VXXY,196432341177,196432341177,B0CSHGV5ZM,New Balance,,GB196432341177,https://www.google.com/search?q=196432341177+New+Balance+Women%27s+Fresh+Foam+X+860+V13%2C+Blue%2FSteel%2FCosmic+Pineapple%2C+13+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BB36VXXY?psc=1,"https://www.google.com/shopping/product/6743478833857064540/offers?q=196432341177&prds=cid:6743478833857064540,cond:1",Fleet Feet,140,238,264.6,264.6,Y,Y,none
"New Balance Women's Fresh Foam X 860 V13, Blue/Steel/Cosmic Pineapple, 12",89379,55235,,,,,,-,,B0BB34N6KS,196432341009,196432341009,,New Balance,,GB196432341009,https://www.google.com/search?q=196432341009+New+Balance+Women%27s+Fresh+Foam+X+860+V13%2C+Blue%2FSteel%2FCosmic+Pineapple%2C+12&tbm=shop,Y,https://www.amazon.com/dp/B0BB34N6KS?psc=1,"https://www.google.com/shopping/product/956401316510662394/offers?q=196432341009&prds=cid:956401316510662394,cond:1","Fit2Run, The Runner's Superstore",149.95,254.91,283.41,283.41,Y,Y,none
"New Balance Kids 997H Bungee Lace Sneaker, Stoneware/New Spruce/Turtledove, 8.5 US Unisex Toddler",59340,59340,,,,,,-,,B0CGJDJQ85,197376536179,197376536179,B0CW22T48D,New Balance,,GB197376536179,https://www.google.com/search?q=197376536179+New+Balance+Kids+997H+Bungee+Lace+Sneaker%2C+Stoneware%2FNew+Spruce%2FTurtledove%2C+8.5+US+Unisex+Toddler&tbm=shop,Y,https://www.amazon.com/dp/B0CGJDJQ85?psc=1,"https://www.google.com/shopping/product/147954750596472741/offers?q=197376536179&prds=cid:147954750596472741,cond:1",6pm.com,63.99,108.78,120.94,120.94,Y,Y,none
"New Balance Men's 237 V1 Classic Sneaker, Incense/Bone/Team Royal, 7.5",64475,278401,,,,,,-,,B09M5J7PL5,195481236991,195481236991,B0BHMR9X78,New Balance,,GB195481236991,https://www.google.com/search?q=195481236991+New+Balance+Men%27s+237+V1+Classic+Sneaker%2C+Incense%2FBone%2FTeam+Royal%2C+7.5&tbm=shop,Y,https://www.amazon.com/dp/B09M5J7PL5?psc=1,"https://www.google.com/shopping/product/15169448821927945384/offers?q=195481236991&prds=cid:15169448821927945384,cond:1",Rack Room Shoes,79.97,135.95,151.14,151.14,Y,Y,none
"New Balance Men's 237 V1 Sneaker, Moonbeam/Stone Pink/Blue Haze, 10",65317,34970,,,,,,-,,B09YBZJWB9,196432935772,196432935772,B0BHMR9X78,New Balance,,GB196432935772,https://www.google.com/search?q=196432935772+New+Balance+Men%27s+237+V1+Sneaker%2C+Moonbeam%2FStone+Pink%2FBlue+Haze%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B09YBZJWB9?psc=1,"https://www.google.com/shopping/product/7996000773664911414/offers?q=196432935772&prds=cid:7996000773664911414,cond:1",ssense.com,110,187,207.9,207.9,Y,Y,none
"New Balance Men's Minimus Tr Boa V1 Cross Trainer, Light Aluminum/Electric Red, 10.5",57688,69202,,,,,,-,,B09H3QN56H,196307304573,196307304573,B0CGJP3FWD,New Balance,,GB196307304573,https://www.google.com/search?q=196307304573+New+Balance+Men%27s+Minimus+Tr+Boa+V1+Cross+Trainer%2C+Light+Aluminum%2FElectric+Red%2C+10.5&tbm=shop,Y,https://www.amazon.com/dp/B09H3QN56H?psc=1,"https://www.google.com/shopping/product/16486886037876424046/offers?q=196307304573&prds=cid:16486886037876424046,cond:1",New Balance,149.99,254.98,283.48,283.48,Y,Y,none
"New Balance Men's Minimus Tr V1 Cross Trainer, White/Black, 11 Wide",63115,71288,,,,,,-,,B0C29N4ZQ4,197375605425,197375605425,B0CGJP3FWD,New Balance,,GB197375605425,https://www.google.com/search?q=197375605425+New+Balance+Men%27s+Minimus+Tr+V1+Cross+Trainer%2C+White%2FBlack%2C+11+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0C29N4ZQ4?psc=1,"https://www.google.com/shopping/product/1850740927263411071/offers?q=197375605425&prds=cid:1850740927263411071,cond:1",New Balance,159.99,271.98,302.38,302.38,Y,Y,none
"New Balance Men's Fresh Foam X Vongo V5 Running Shoe, White/Quartz Grey/Arctic Grey, 7",66326,66909,,,,,,-,0,B09YBYDSVS,196432323883,196432323883,B08P39SP11,New Balance,,GB196432323883,https://www.google.com/search?q=196432323883+New+Balance+Men%27s+Fresh+Foam+X+Vongo+V5+Running+Shoe%2C+White%2FQuartz+Grey%2FArctic+Grey%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B09YBYDSVS?psc=1,"https://www.google.com/shopping/product/1472256458071174567/offers?q=196432323883&prds=cid:1472256458071174567,cond:1","Fit2Run, The Runner's Superstore",134.95,229.41,255.06,255.06,Y,Y,none
"New Balance Kid's 997h V1 Lace-up Sneaker, Black/Marblehead/Summer Fog, 3 Wide Little Kid",24956,19713,64.99,,64.99,,,-,0,B09YB8JB4L,196652122747,196652122747,B08LM1657C,New Balance,,GB196652122747,https://www.google.com/search?q=196652122747+New+Balance+Kid%27s+997h+V1+Lace-up+Sneaker%2C+Black%2FMarblehead%2FSummer+Fog%2C+3+Wide+Little+Kid&tbm=shop,Y,https://www.amazon.com/dp/B09YB8JB4L?psc=1,"https://www.google.com/shopping/product/7411961920475901301/offers?q=196652122747&prds=cid:7411961920475901301,cond:1",Nordstrom Rack,34.48,58.62,65.17,63.99,Y,Y,none
