Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"THE NORTH FACE Women's Sally Insulated Snow Pants, Boysenberry, Small Regular",108781.0,176106.0,,,,$129.95 ,$90.97 ,-,,B0C2ZJR5C4,196573129399,196573129399,B0161RN926,THE NORTH FACE,yes,GB196573129399,https://www.google.com/search?q=196573129399+THE+NORTH+FACE+Women%27s+Sally+Insulated+Snow+Pants%2C+Boysenberry%2C+Small+Regular&tbm=shop,Y,https://www.amazon.com/dp/B0C2ZJR5C4?psc=1,"https://www.google.com/shopping/product/14935170810370236541/offers?q=196573129399&prds=cid:14935170810370236541,cond:1",The Last Hunt,155.59,264.5,294.07,294.07,Y
"THE NORTH FACE Women's Alpine Polartec 100 ½ Snap, Pink Moss/Boysenberry, X-Small",167761.0,119314.0,,,,$74.95 ,$109.37 ,-,,B0BZDQ8PS5,196573638983,196573638983,B0BZDRPDLT,THE NORTH FACE,yes,GB196573638983,https://www.google.com/search?q=196573638983+THE+NORTH+FACE+Women%27s+Alpine+Polartec+100+%C2%BD+Snap%2C+Pink+Moss%2FBoysenberry%2C+X-Small&tbm=shop,Y,https://www.amazon.com/dp/B0BZDQ8PS5?psc=1,"https://www.google.com/shopping/product/14869452860354391872/offers?q=196573638983&prds=cid:14869452860354391872,cond:1",Berg's Ski & Snowboard Shop,52.5,89.25,99.22,99.22,Y
"THE NORTH FACE Base Teen Camp Slide III, Crater Aqua/Barely Blue, 3",194215.0,194567.0,,,,$30.00 ,$86.74 ,-,,B0CHZ6H1YP,197063192534,197063192534,B09RTN8ZHF,THE NORTH FACE,yes,GB197063192534,https://www.google.com/search?q=197063192534+THE+NORTH+FACE+Base+Teen+Camp+Slide+III%2C+Crater+Aqua%2FBarely+Blue%2C+3&tbm=shop,Y,https://www.amazon.com/dp/B0CHZ6H1YP?psc=1,"https://www.google.com/shopping/product/13255600011999307328/offers?q=197063192534&prds=cid:13255600011999307328,cond:1",Walmart - COUTURE-POINT,29.99,50.98,56.68,56.68,Y
"THE NORTH FACE Base Teen Camp Slide III, Crater Aqua/Barely Blue, 4",192825.0,193387.0,,,,$30.00 ,$86.74 ,-,,B0CHZ5SC88,197063192589,197063192589,B09RTN8ZHF,THE NORTH FACE,yes,GB197063192589,https://www.google.com/search?q=197063192589+THE+NORTH+FACE+Base+Teen+Camp+Slide+III%2C+Crater+Aqua%2FBarely+Blue%2C+4&tbm=shop,Y,https://www.amazon.com/dp/B0CHZ5SC88?psc=1,"https://www.google.com/shopping/product/9218294715334117779/offers?q=197063192589&prds=cid:9218294715334117779,cond:1",Zappos.com,40.0,68.0,75.6,75.6,Y
"THE NORTH FACE Women's Skeena Sandal, Evening Sand Pink/Cafe Creme, 11",291019.0,335860.0,,,,$65.78 ,$45.26 ,-,,B08NWCKYJ2,194902465149,194902465149,B084N4HG1K,THE NORTH FACE,yes,GB194902465149,https://www.google.com/search?q=194902465149+THE+NORTH+FACE+Women%27s+Skeena+Sandal%2C+Evening+Sand+Pink%2FCafe+Creme%2C+11&tbm=shop,Y,https://www.amazon.com/dp/B08NWCKYJ2?psc=1,"https://www.google.com/shopping/product/7344286638407501364/offers?q=194902465149&prds=cid:7344286638407501364,cond:1",SunnySports.com,22.95,39.02,43.38,43.38,Y
"THE NORTH FACE Women's Wander Performance Short, Crater Aqua, Medium Short",149029.0,189452.0,,,,$50.00 ,,-,,B0CGJX8M32,197063554554,197063554554,B0CW395L9L,THE NORTH FACE,yes,GB197063554554,https://www.google.com/search?q=197063554554+THE+NORTH+FACE+Women%27s+Wander+Performance+Short%2C+Crater+Aqua%2C+Medium+Short&tbm=shop,Y,https://www.amazon.com/dp/B0CGJX8M32?psc=1,"https://www.google.com/shopping/product/12775018371096383821/offers?q=197063554554&prds=cid:12775018371096383821,cond:1",Scheels,60.0,102.0,113.4,113.4,Y
"THE NORTH FACE Women's Aphrodite Motion Pant, Summit Navy 2, Large Long",166006.0,162827.0,,,,$85.00 ,$85.00 ,-,,B0CGRPCS4G,197063552345,197063552345,B07GCBSB5W,THE NORTH FACE,no,GB197063552345,https://www.google.com/search?q=197063552345+THE+NORTH+FACE+Women%27s+Aphrodite+Motion+Pant%2C+Summit+Navy+2%2C+Large+Long&tbm=shop,Y,https://www.amazon.com/dp/B0CGRPCS4G?psc=1,"https://www.google.com/shopping/product/12721346292775129551/offers?q=197063552345&prds=cid:12721346292775129551,cond:1",Backcountry.com,79.0,134.3,149.31,149.31,Y
"THE NORTH FACE Women's Aphrodite Motion Pant, Summit Navy 2, Medium Short",160886.0,156362.0,,,,$85.00 ,$85.00 ,-,,B0CGRP3T7M,197063552987,197063552987,B07GCBSB5W,THE NORTH FACE,no,GB197063552987,https://www.google.com/search?q=197063552987+THE+NORTH+FACE+Women%27s+Aphrodite+Motion+Pant%2C+Summit+Navy+2%2C+Medium+Short&tbm=shop,Y,https://www.amazon.com/dp/B0CGRP3T7M?psc=1,"https://www.google.com/shopping/product/12220823176138836635/offers?q=197063552987&prds=cid:12220823176138836635,cond:1",Moosejaw,69.96,118.93,132.22,132.22,Y
"THE NORTH FACE Teen Thermoball Insulated Traction Mule II Shoe, Gravity Purple Paint Spots Print/Gravity Purple, 6",876283.0,3231643.0,,,,$116.79 ,$44.15 ,-,,B096FG3QSZ,195436384234,195436384234,B08C2GZ1R8,THE NORTH FACE,no,GB195436384234,https://www.google.com/search?q=195436384234+THE+NORTH+FACE+Teen+Thermoball+Insulated+Traction+Mule+II+Shoe%2C+Gravity+Purple+Paint+Spots+Print%2FGravity+Purple%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B096FG3QSZ?psc=1,"https://www.google.com/shopping/product/18082445230394472975/offers?q=195436384234&prds=cid:18082445230394472975,cond:1",eBay - cattybritches,34.0,57.8,64.26,64.26,Y
"THE NORTH FACE Men's Clement Triclimate Jacket, Summit Navy/Shady Blue, Large",233278.0,266328.0,,,,$389.99 ,,-,,B09V5ML8Z7,196249247938,196249247938,B07CHXPSRM,THE NORTH FACE,yes,GB196249247938,https://www.google.com/search?q=196249247938+THE+NORTH+FACE+Men%27s+Clement+Triclimate+Jacket%2C+Summit+Navy%2FShady+Blue%2C+Large&tbm=shop,Y,https://www.amazon.com/dp/B09V5ML8Z7?psc=1,"https://www.google.com/shopping/product/2252373311026591844/offers?q=196249247938&prds=cid:2252373311026591844,cond:1",Peter Glenn Ski & Sports,209.99,356.98,396.88,396.88,Y
"THE NORTH FACE Men's Paramount Pant, New Taupe Green, 38 Short",222866.0,223245.0,,,,$80.00 ,,-,,B0BH56JN9D,196571698736,196571698736,B0BRBS2LRP,THE NORTH FACE,yes,GB196571698736,https://www.google.com/search?q=196571698736+THE+NORTH+FACE+Men%27s+Paramount+Pant%2C+New+Taupe+Green%2C+38+Short&tbm=shop,Y,https://www.amazon.com/dp/B0BH56JN9D?psc=1,"https://www.google.com/shopping/product/2700782468014962262/offers?q=196571698736&prds=cid:2700782468014962262,cond:1",BackcountryGear.com,89.95,152.91,170.01,170.01,Y
"THE NORTH FACE Women's Aconcagua 3 Vest, Pink Moss, Large",166387.0,124061.0,,,,$160.00 ,,-,,B0BZSXSYVV,196573197275,196573197275,B0C9R7MH5K,THE NORTH FACE,yes,GB196573197275,https://www.google.com/search?q=196573197275+THE+NORTH+FACE+Women%27s+Aconcagua+3+Vest%2C+Pink+Moss%2C+Large&tbm=shop,Y,https://www.amazon.com/dp/B0BZSXSYVV?psc=1,"https://www.google.com/shopping/product/18365304865576426616/offers?q=196573197275&prds=cid:18365304865576426616,cond:1",cissports.shop,79.95,135.91,151.11,151.11,Y
"THE NORTH FACE Terra 65 L Backpacking Backpack, TNF Black/TNF Black, Small/Medium",298130.0,207980.0,,,,$324.16 ,$271.89 ,-,,B08BW3FGZK,192361702836,192361702836,B07LC7WG67,THE NORTH FACE,no,GB192361702836,https://www.google.com/search?q=192361702836+THE+NORTH+FACE+Terra+65+L+Backpacking+Backpack%2C+TNF+Black%2FTNF+Black%2C+Small%2FMedium&tbm=shop,Y,https://www.amazon.com/dp/B08BW3FGZK?psc=1,"https://www.google.com/shopping/product/11157958501741206834/offers?q=192361702836&prds=cid:11157958501741206834,cond:1",Public Lands,189.0,321.3,357.21,357.21,Y
"THE NORTH FACE Boys' Warm Storm Waterproof Rain Jacket, Cave Blue, XX-Large",89327.0,96382.0,,,,$133.75 ,$133.75 ,-,,B0BZWFCZRY,196573226555,196573226555,B0BW7DP2SZ,THE NORTH FACE,yes,GB196573226555,https://www.google.com/search?q=196573226555+THE+NORTH+FACE+Boys%27+Warm+Storm+Waterproof+Rain+Jacket%2C+Cave+Blue%2C+XX-Large&tbm=shop,Y,https://www.amazon.com/dp/B0BZWFCZRY?psc=1,"https://www.google.com/shopping/product/18239655234866012273/offers?q=196573226555&prds=cid:18239655234866012273,cond:1",DICK'S Sporting Goods,71.97,122.35,136.02,136.02,Y
"THE NORTH FACE Youth Alpenglow V Waterproof, Shady Blue/Acoustic Blue, 1",137160.0,93375.0,,,,$84.95 ,,-,,B09TS1W7GY,196247345551,196247345551,B0BF1C8668,THE NORTH FACE,yes,GB196247345551,https://www.google.com/search?q=196247345551+THE+NORTH+FACE+Youth+Alpenglow+V+Waterproof%2C+Shady+Blue%2FAcoustic+Blue%2C+1&tbm=shop,Y,https://www.amazon.com/dp/B09TS1W7GY?psc=1,"https://www.google.com/shopping/product/10058582760286919223/offers?q=196247345551&prds=cid:10058582760286919223,cond:1",DICK'S Sporting Goods,85.0,144.5,160.65,160.65,Y
"THE NORTH FACE Youth Alpenglow V Waterproof Boot, Optic Blue/TNF Black, 6",133596.0,251311.0,,,,$131.16 ,$121.71 ,-,,B0BZ8Y2DBK,196573296077,196573296077,B0BF1C8668,THE NORTH FACE,yes,GB196573296077,https://www.google.com/search?q=196573296077+THE+NORTH+FACE+Youth+Alpenglow+V+Waterproof+Boot%2C+Optic+Blue%2FTNF+Black%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B0BZ8Y2DBK?psc=1,"https://www.google.com/shopping/product/10058582760286919223/offers?q=196573296077&prds=cid:10058582760286919223,cond:1",DICK'S Sporting Goods,85.0,144.5,160.65,160.65,Y
"THE NORTH FACE Men's Adventure Polo, Summit Navy, X-Large",443765.0,443765.0,,,,$45.00 ,$54.99 ,-,,B0CGRYCC23,197064687077,197064687077,B0CGRVQ7P7,THE NORTH FACE,no,GB197064687077,https://www.google.com/search?q=197064687077+THE+NORTH+FACE+Men%27s+Adventure+Polo%2C+Summit+Navy%2C+X-Large&tbm=shop,Y,https://www.amazon.com/dp/B0CGRYCC23?psc=1,"https://www.google.com/shopping/product/15388396294978854195/offers?q=197064687077&prds=cid:15388396294978854195,cond:1",Moosejaw,53.99,91.78,102.04,102.04,Y
"THE NORTH FACE Men's Adventure Polo, TNF Black, Large",1876979.0,2451349.0,,,,$45.00 ,$52.25 ,-,,B0CGRYXH1C,196575646375,196575646375,B0CGRVQ7P7,THE NORTH FACE,no,GB196575646375,https://www.google.com/search?q=196575646375+THE+NORTH+FACE+Men%27s+Adventure+Polo%2C+TNF+Black%2C+Large&tbm=shop,Y,https://www.amazon.com/dp/B0CGRYXH1C?psc=1,"https://www.google.com/shopping/product/14029884886226016116/offers?q=196575646375&prds=cid:14029884886226016116,cond:1",Eagle Eye Outfitters,54.95,93.42,103.86,103.86,Y
"THE NORTH FACE Men's Adventure Polo, Summit Navy, Large",537857.0,537857.0,,,,$45.00 ,$54.99 ,-,,B0CGRXJPC8,197064686636,197064686636,B0CGRVQ7P7,THE NORTH FACE,no,GB197064686636,https://www.google.com/search?q=197064686636+THE+NORTH+FACE+Men%27s+Adventure+Polo%2C+Summit+Navy%2C+Large&tbm=shop,Y,https://www.amazon.com/dp/B0CGRXJPC8?psc=1,"https://www.google.com/shopping/product/18295809287702461286/offers?q=197064686636&prds=cid:18295809287702461286,cond:1",Mountain Sports,55.0,93.5,103.95,103.95,Y
"THE NORTH FACE Men's Adventure Polo, Summit Navy, XX-Large",389365.0,389365.0,,,,$45.00 ,$54.99 ,-,,B0CGRZ2XH1,197064687299,197064687299,B0CGRVQ7P7,THE NORTH FACE,no,GB197064687299,https://www.google.com/search?q=197064687299+THE+NORTH+FACE+Men%27s+Adventure+Polo%2C+Summit+Navy%2C+XX-Large&tbm=shop,Y,https://www.amazon.com/dp/B0CGRZ2XH1?psc=1,"https://www.google.com/shopping/product/15388396294978854195/offers?q=197064687299&prds=cid:15388396294978854195,cond:1",Moosejaw,53.99,91.78,102.04,102.04,Y
"THE NORTH FACE Women's Apex STH Snow Pant, Dark Sage, Small Regular",147901.0,95057.0,,,,$194.95 ,,-,,B0C2ZK8WX2,196573136236,196573136236,B08BF1H5ZM,THE NORTH FACE,yes,GB196573136236,https://www.google.com/search?q=196573136236+THE+NORTH+FACE+Women%27s+Apex+STH+Snow+Pant%2C+Dark+Sage%2C+Small+Regular&tbm=shop,Y,https://www.amazon.com/dp/B0C2ZK8WX2?psc=1,"https://www.google.com/shopping/product/13745186661445146924/offers?q=196573136236&prds=cid:13745186661445146924,cond:1",btvsports.shop,85.95,146.12,162.45,162.45,Y
"THE NORTH FACE Women's Wander Performance Short, Pink Moss Abstract Geology Print, X-Large Short",144780.0,173428.0,,,,$104.34 ,$104.34 ,-,,B0BZ8Z2P6X,196573202214,196573202214,B0CW395L9L,THE NORTH FACE,no,GB196573202214,https://www.google.com/search?q=196573202214+THE+NORTH+FACE+Women%27s+Wander+Performance+Short%2C+Pink+Moss+Abstract+Geology+Print%2C+X-Large+Short&tbm=shop,Y,https://www.amazon.com/dp/B0BZ8Z2P6X?psc=1,"https://www.google.com/shopping/product/11586300827325920065/offers?q=196573202214&prds=cid:11586300827325920065,cond:1",DICK'S Sporting Goods,58.99,100.28,111.49,111.49,Y
"THE NORTH FACE Boys' Reversible North Down Hooded Jacket, Dark Sage, X-Large",213403.0,127082.0,,,,$259.92 ,$149.98 ,-,,B0BZ8VSPLF,196573230712,196573230712,B09V3BDS51,THE NORTH FACE,no,GB196573230712,https://www.google.com/search?q=196573230712+THE+NORTH+FACE+Boys%27+Reversible+North+Down+Hooded+Jacket%2C+Dark+Sage%2C+X-Large&tbm=shop,Y,https://www.amazon.com/dp/B0BZ8VSPLF?psc=1,"https://www.google.com/shopping/product/13026259515692896427/offers?q=196573230712&prds=cid:13026259515692896427,cond:1",Fin & Feather,99.99,169.98,188.98,188.98,Y
"THE NORTH FACE Women's Base Camp Slide III Sandal, Cave Blue/Dusty Periwinkle, 9",272807.0,275446.0,,,,$45.99 ,$44.59 ,-,,B0BZ8Z2DH2,196573289994,196573289994,B079MF6DYM,THE NORTH FACE,yes,GB196573289994,https://www.google.com/search?q=196573289994+THE+NORTH+FACE+Women%27s+Base+Camp+Slide+III+Sandal%2C+Cave+Blue%2FDusty+Periwinkle%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B0BZ8Z2DH2?psc=1,"https://www.google.com/shopping/product/5547571796620708501/offers?q=196573289994&prds=cid:5547571796620708501,cond:1",eBay - dbdeals01,34.99,59.48,66.13,66.13,Y
"THE NORTH FACE Men's Chilkat V Insulated Snow Boot, Utility Brown/TNF Black, 9.5",163350.0,101540.0,,,,$206.39 ,$149.74 ,-,,B09TRYPM8R,196247368987,196247368987,B0B82QFZLB,THE NORTH FACE,no,GB196247368987,https://www.google.com/search?q=196247368987+THE+NORTH+FACE+Men%27s+Chilkat+V+Insulated+Snow+Boot%2C+Utility+Brown%2FTNF+Black%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B09TRYPM8R?psc=1,"https://www.google.com/shopping/product/13366959154406906856/offers?q=196247368987&prds=cid:13366959154406906856,cond:1",Outdoor Gear Exchange,94.99,161.48,179.53,179.53,Y
"THE NORTH FACE Women's Paramount Trail Hiking Shorts, TNF Black, 6 Long",529913.0,540959.0,,,,$55.00 ,,-,,B07TYPJVKC,194113013245,194113013245,B07XVSH91T,THE NORTH FACE,yes,GB194113013245,https://www.google.com/search?q=194113013245+THE+NORTH+FACE+Women%27s+Paramount+Trail+Hiking+Shorts%2C+TNF+Black%2C+6+Long&tbm=shop,Y,https://www.amazon.com/dp/B07TYPJVKC?psc=1,"https://www.google.com/shopping/product/2058832809416407858/offers?q=194113013245&prds=cid:2058832809416407858,cond:1",Moosejaw,70.0,119.0,132.3,132.3,Y
"THE NORTH FACE Women's Wander Performance Short, Smoked Pearl, Small Regular",141591.0,189933.0,,,,$50.00 ,,-,,B0CGJJNWKT,196575661170,196575661170,B0CW395L9L,THE NORTH FACE,yes,GB196575661170,https://www.google.com/search?q=196575661170+THE+NORTH+FACE+Women%27s+Wander+Performance+Short%2C+Smoked+Pearl%2C+Small+Regular&tbm=shop,Y,https://www.amazon.com/dp/B0CGJJNWKT?psc=1,"https://www.google.com/shopping/product/14489159850970563642/offers?q=196575661170&prds=cid:14489159850970563642,cond:1",DICK'S Sporting Goods,58.99,100.28,111.49,111.49,Y
"THE NORTH FACE Teen Thermoball Insulated Traction Mule II Shoe, Geyser Aqua/Crater Aqua, 13",211894.0,163641.0,,,,$50.00 ,,-,,B0CJCHV8Q3,197063192091,197063192091,B08C2GZ1R8,THE NORTH FACE,yes,GB197063192091,https://www.google.com/search?q=197063192091+THE+NORTH+FACE+Teen+Thermoball+Insulated+Traction+Mule+II+Shoe%2C+Geyser+Aqua%2FCrater+Aqua%2C+13&tbm=shop,Y,https://www.amazon.com/dp/B0CJCHV8Q3?psc=1,"https://www.google.com/shopping/product/10871806987761120958/offers?q=197063192091&prds=cid:10871806987761120958,cond:1",The North Face,60.0,102.0,113.4,113.4,Y
"THE NORTH FACE Men's Sprag 5-Pocket Slim Leg Pant, Utility Brown, 34 Regular",394099.0,507640.0,,,,$163.09 ,$104.88 ,-,,B0C1HD8SQ6,196573203136,196573203136,B0CND11YKW,THE NORTH FACE,yes,GB196573203136,https://www.google.com/search?q=196573203136+THE+NORTH+FACE+Men%27s+Sprag+5-Pocket+Slim+Leg+Pant%2C+Utility+Brown%2C+34+Regular&tbm=shop,Y,https://www.amazon.com/dp/B0C1HD8SQ6?psc=1,"https://www.google.com/shopping/product/4641578156738060178/offers?q=196573203136&prds=cid:4641578156738060178,cond:1",Steep & Cheap,50.5,85.85,95.44,95.44,Y
"THE NORTH FACE Women's Wander Performance Short, Bright Cantaloupe/Light Mahogany, X-Small Short",167623.0,196267.0,,,,$50.00 ,,-,,B0CGJY55Q2,197063555278,197063555278,B0CW395L9L,THE NORTH FACE,yes,GB197063555278,https://www.google.com/search?q=197063555278+THE+NORTH+FACE+Women%27s+Wander+Performance+Short%2C+Bright+Cantaloupe%2FLight+Mahogany%2C+X-Small+Short&tbm=shop,Y,https://www.amazon.com/dp/B0CGJY55Q2?psc=1,"https://www.google.com/shopping/product/6774973733624112211/offers?q=197063555278&prds=cid:6774973733624112211,cond:1",Scheels,60.0,102.0,113.4,113.4,Y
"THE NORTH FACE Women's Wander Performance Short, Smoked Pearl, Large Regular",163066.0,198508.0,,,,$50.00 ,,-,,B0CGJQP89H,196575660975,196575660975,B0CW395L9L,THE NORTH FACE,yes,GB196575660975,https://www.google.com/search?q=196575660975+THE+NORTH+FACE+Women%27s+Wander+Performance+Short%2C+Smoked+Pearl%2C+Large+Regular&tbm=shop,Y,https://www.amazon.com/dp/B0CGJQP89H?psc=1,"https://www.google.com/shopping/product/13970453360562245342/offers?q=196575660975&prds=cid:13970453360562245342,cond:1",DICK'S Sporting Goods,58.99,100.28,111.49,111.49,Y
"THE NORTH FACE Women's Wander Performance Short, Smoked Pearl, Medium Regular",152974.0,192339.0,,,,$50.00 ,,-,,B0CGK3NFQF,196575661125,196575661125,B0CW395L9L,THE NORTH FACE,yes,GB196575661125,https://www.google.com/search?q=196575661125+THE+NORTH+FACE+Women%27s+Wander+Performance+Short%2C+Smoked+Pearl%2C+Medium+Regular&tbm=shop,Y,https://www.amazon.com/dp/B0CGK3NFQF?psc=1,"https://www.google.com/shopping/product/12600345592199593984/offers?q=196575661125&prds=cid:12600345592199593984,cond:1",DICK'S Sporting Goods,58.99,100.28,111.49,111.49,Y
"The North Face Berkeley Lumbar Pack Gardenia White Camping Scenic Print, One Size",306833.0,107391.0,,,,$38.45 ,,-,,B0BJ13Y9ZR,196010698099,196010698099,,THE NORTH FACE,yes,GB196010698099,https://www.google.com/search?q=196010698099+The+North+Face+Berkeley+Lumbar+Pack+Gardenia+White+Camping+Scenic+Print%2C+One+Size&tbm=shop,Y,https://www.amazon.com/dp/B0BJ13Y9ZR?psc=1,"https://www.google.com/shopping/product/11704375828830505647/offers?q=196010698099&prds=cid:11704375828830505647,cond:1",Runnwalk.com,44.95,76.42,84.96,84.96,Y
"THE NORTH FACE Men's Antora Rain Pant, TNF Black, 3X-Large Regular",171773.0,194869.0,,,,$100.00 ,$99.96 ,-,,B09VQ3Y6KP,196246502108,196246502108,B0B7848TG5,THE NORTH FACE,yes,GB196246502108,https://www.google.com/search?q=196246502108+THE+NORTH+FACE+Men%27s+Antora+Rain+Pant%2C+TNF+Black%2C+3X-Large+Regular&tbm=shop,Y,https://www.amazon.com/dp/B09VQ3Y6KP?psc=1,"https://www.google.com/shopping/product/10615987268876602436/offers?q=196246502108&prds=cid:10615987268876602436,cond:1",Campmor,85.0,144.5,160.65,160.65,Y
"THE NORTH FACE Women's Wander Performance Short, High Purple, X-Small Regular",162321.0,156861.0,,,,$50.00 ,,-,,B0CGJKK8XM,197063386179,197063386179,B0CW395L9L,THE NORTH FACE,yes,GB197063386179,https://www.google.com/search?q=197063386179+THE+NORTH+FACE+Women%27s+Wander+Performance+Short%2C+High+Purple%2C+X-Small+Regular&tbm=shop,Y,https://www.amazon.com/dp/B0CGJKK8XM?psc=1,"https://www.google.com/shopping/product/124925075438488363/offers?q=197063386179&prds=cid:124925075438488363,cond:1",DICK'S Sporting Goods,43.98,74.77,83.12,83.12,Y
"THE NORTH FACE Women's Wander Performance Short, Crater Aqua, Large Short",151872.0,199141.0,,,,$50.00 ,,-,,B0CGJVQC6H,197063554530,197063554530,B0CW395L9L,THE NORTH FACE,yes,GB197063554530,https://www.google.com/search?q=197063554530+THE+NORTH+FACE+Women%27s+Wander+Performance+Short%2C+Crater+Aqua%2C+Large+Short&tbm=shop,Y,https://www.amazon.com/dp/B0CGJVQC6H?psc=1,"https://www.google.com/shopping/product/12775018371096383821/offers?q=197063554530&prds=cid:12775018371096383821,cond:1",Scheels,60.0,102.0,113.4,113.4,Y
"THE NORTH FACE Women's Wander Performance Short, High Purple, X-Small Short",154915.0,150216.0,,,,$50.00 ,,-,,B0CGJGXSML,197063386216,197063386216,B0CW395L9L,THE NORTH FACE,yes,GB197063386216,https://www.google.com/search?q=197063386216+THE+NORTH+FACE+Women%27s+Wander+Performance+Short%2C+High+Purple%2C+X-Small+Short&tbm=shop,Y,https://www.amazon.com/dp/B0CGJGXSML?psc=1,"https://www.google.com/shopping/product/17797248047302444024/offers?q=197063386216&prds=cid:17797248047302444024,cond:1",Zappos.com,41.47,70.5,78.38,78.38,Y
"THE NORTH FACE Women's Wander Performance Short, Pink Moss Abstract Geology Print, X-Small Short",148793.0,178157.0,,,,$104.34 ,$104.34 ,-,,B0BZ8WX2W6,196573202313,196573202313,B0CW395L9L,THE NORTH FACE,no,GB196573202313,https://www.google.com/search?q=196573202313+THE+NORTH+FACE+Women%27s+Wander+Performance+Short%2C+Pink+Moss+Abstract+Geology+Print%2C+X-Small+Short&tbm=shop,Y,https://www.amazon.com/dp/B0BZ8WX2W6?psc=1,"https://www.google.com/shopping/product/11586300827325920065/offers?q=196573202313&prds=cid:11586300827325920065,cond:1",DICK'S Sporting Goods,58.99,100.28,111.49,111.49,Y
"THE NORTH FACE Women's Wander Performance Short, High Purple, Medium Regular",143165.0,142192.0,,,,$50.00 ,,-,,B0CGJHC51S,197063385684,197063385684,B0CW395L9L,THE NORTH FACE,yes,GB197063385684,https://www.google.com/search?q=197063385684+THE+NORTH+FACE+Women%27s+Wander+Performance+Short%2C+High+Purple%2C+Medium+Regular&tbm=shop,Y,https://www.amazon.com/dp/B0CGJHC51S?psc=1,"https://www.google.com/shopping/product/10735284947754435795/offers?q=197063385684&prds=cid:10735284947754435795,cond:1",Scheels,60.0,102.0,113.4,113.4,Y
"THE NORTH FACE Women's Wander Performance Short, Pink Moss Abstract Geology Print, XX-Large Short",148790.0,180623.0,,,,$104.34 ,$104.34 ,-,,B0BZ8YM1WY,196573202511,196573202511,B0CW395L9L,THE NORTH FACE,no,GB196573202511,https://www.google.com/search?q=196573202511+THE+NORTH+FACE+Women%27s+Wander+Performance+Short%2C+Pink+Moss+Abstract+Geology+Print%2C+XX-Large+Short&tbm=shop,Y,https://www.amazon.com/dp/B0BZ8YM1WY?psc=1,"https://www.google.com/shopping/product/11586300827325920065/offers?q=196573202511&prds=cid:11586300827325920065,cond:1",DICK'S Sporting Goods,58.99,100.28,111.49,111.49,Y
"THE NORTH FACE Women's Wander Performance Short, High Purple, X-Large Regular",158765.0,154070.0,,,,$50.00 ,,-,,B0CGJWMJWV,197063386117,197063386117,B0CW395L9L,THE NORTH FACE,yes,GB197063386117,https://www.google.com/search?q=197063386117+THE+NORTH+FACE+Women%27s+Wander+Performance+Short%2C+High+Purple%2C+X-Large+Regular&tbm=shop,Y,https://www.amazon.com/dp/B0CGJWMJWV?psc=1,"https://www.google.com/shopping/product/17708941468310442560/offers?q=197063386117&prds=cid:17708941468310442560,cond:1",DICK'S Sporting Goods,43.98,74.77,83.12,83.12,Y
"THE NORTH FACE Women's Wander Performance Short, High Purple, Small Regular",142272.0,141765.0,,,,$50.00 ,,-,,B0CGJFJCX3,197063385912,197063385912,B0CW395L9L,THE NORTH FACE,yes,GB197063385912,https://www.google.com/search?q=197063385912+THE+NORTH+FACE+Women%27s+Wander+Performance+Short%2C+High+Purple%2C+Small+Regular&tbm=shop,Y,https://www.amazon.com/dp/B0CGJFJCX3?psc=1,"https://www.google.com/shopping/product/124925075438488363/offers?q=197063385912&prds=cid:124925075438488363,cond:1",DICK'S Sporting Goods,43.98,74.77,83.12,83.12,Y
"THE NORTH FACE Women's Wander Performance Short, Pink Moss Abstract Geology Print, Small Short",145001.0,175084.0,,,,$104.34 ,$104.34 ,-,,B0BZ8XRK4N,196573202115,196573202115,B0CW395L9L,THE NORTH FACE,no,GB196573202115,https://www.google.com/search?q=196573202115+THE+NORTH+FACE+Women%27s+Wander+Performance+Short%2C+Pink+Moss+Abstract+Geology+Print%2C+Small+Short&tbm=shop,Y,https://www.amazon.com/dp/B0BZ8XRK4N?psc=1,"https://www.google.com/shopping/product/11586300827325920065/offers?q=196573202115&prds=cid:11586300827325920065,cond:1",DICK'S Sporting Goods,58.99,100.28,111.49,111.49,Y
"THE NORTH FACE Women's Wander Performance Short, Pink Moss Abstract Geology Print, Medium Short",145667.0,175838.0,,,,$104.34 ,$104.34 ,-,,B0BZ8XFGF6,196573201965,196573201965,B0CW395L9L,THE NORTH FACE,no,GB196573201965,https://www.google.com/search?q=196573201965+THE+NORTH+FACE+Women%27s+Wander+Performance+Short%2C+Pink+Moss+Abstract+Geology+Print%2C+Medium+Short&tbm=shop,Y,https://www.amazon.com/dp/B0BZ8XFGF6?psc=1,"https://www.google.com/shopping/product/11586300827325920065/offers?q=196573201965&prds=cid:11586300827325920065,cond:1",DICK'S Sporting Goods,58.99,100.28,111.49,111.49,Y
