Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box 🚚: Current,Buy Box 🚚: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box)
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Rosegold - 10.5 Wide,48.0,69.0,,,$ 220.00,$ 220.00,$ 199.88,A2MZQYRHH6G2FX,1.0,B0C2MQNQGC,195394277739.0,195394277739.0,B0CKKBPDKF,Brooks,yes
Brooks Women's Ghost 15 Neutral Running Shoe - White/Oyster/Viola - 6.5 Medium,48.0,70.0,,,$ 168.85,$ 236.62,$ 181.23,A3KPHGJZVOLD1G,3.0,B0BHXTJJMJ,195394232769.0,195394232769.0,B0CKKBPDKF,Brooks,no
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Rosegold - 11.5 Medium,49.0,70.0,,,$ 199.00,$ 199.99,$ 159.81,A16W1AC2W5HENZ,1.0,B0C2MQ14TR,195394276497.0,195394276497.0,B0CKKBPDKF,Brooks,no
Brooks Women's Ghost 15 Neutral Running Shoe - White/Ebony/Oyster - 9.5 Medium,49.0,71.0,,,$ 129.88,$ 199.99,$ 142.08,AQVPOHTXJ72T6,6.0,B0BHXRB24W,195394174595.0,195394174595.0,B0CKKBPDKF,Brooks,yes
Brooks Women's Ghost 15 Neutral Running Shoe - Peacoat/Pink/Open Air - 6.5 Medium,49.0,73.0,,,,$ 234.00,,-,,B0BHXTCLLS,195394347319.0,195394347319.0,B0CKKBPDKF,Brooks,yes
Brooks Women's Ghost 15 Neutral Running Shoe - Peacoat/Blue/Pink - 7 Medium,50.0,72.0,,,$ 189.00,$ 220.00,$ 199.51,A1CCHC6F4V9LM6,2.0,B09RRX8733,195394144086.0,195394144086.0,B0CKKBPDKF,Brooks,yes
Brooks Women's Ghost 15 Neutral Running Shoe - Peacoat/Blue/Pink - 7.5 Medium,48.0,70.0,,,$ 164.99,$ 207.81,$ 181.02,A2P39FD6H627SJ,1.0,B09RRQCSL7,195394144093.0,195394144093.0,B0CKKBPDKF,Brooks,yes
Brooks Women's Ghost 15 Neutral Running Shoe - White/Oyster/Viola - 8 Medium,49.0,71.0,,,$ 145.99,$ 236.62,$ 194.47,A3KPHGJZVOLD1G,2.0,B0BHYX72N1,195394232790.0,195394232790.0,B0CKKBPDKF,Brooks,no
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Blackened Pearl/White - 9 Wide,49.0,71.0,,,$ 199.10,$ 199.99,$ 154.87,A1MLP04OASBI2Z,1.0,B09RRRPKFP,195394142488.0,195394142488.0,B0CKKBPDKF,Brooks,yes
Brooks Women's Ghost 15 Neutral Running Shoe - Oyster/Alloy/White - 13 Wide,49.0,71.0,,,$ 230.00,$ 250.65,$ 164.49,"A2MZQYRHH6G2FX, A1PF2RJVZ25QD4",2.0,B09RRRYD9D,195394143263.0,195394143263.0,B0CKKBPDKF,Brooks,no
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Blackened Pearl/White - 5 Medium,49.0,71.0,,,$ 213.81,$ 220.00,$ 193.07,-,2.0,B09RRKM3SD,195394142310.0,195394142310.0,B0CKKBPDKF,Brooks,yes
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Black/Ebony - 5 Medium,49.0,70.0,,,$ 149.91,$ 199.10,$ 157.53,-,1.0,B09RRV7LW7,195394145007.0,195394145007.0,B0CKKBPDKF,Brooks,yes
Brooks Women's Ghost 15 Neutral Running Shoe - Pink Glo/Blue/Fuchsia - 9 Medium,48.0,70.0,,,$ 174.85,$ 207.81,$ 122.84,-,1.0,B0BHXTLZV8,195394313390.0,195394313390.0,B0CKKBPDKF,Brooks,no
Brooks Women's Ghost 15 Neutral Running Shoe - Light Blue/Black/Yellow - 10 Medium,48.0,70.0,,,,$ 199.00,$ 167.18,-,,B0BHXSMDM1,195394232349.0,195394232349.0,B0CKKBPDKF,Brooks,yes
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Jacaranda/Salt - 11 Medium,49.0,71.0,,,$ 134.70,$ 178.00,$ 140.36,A2P39FD6H627SJ,5.0,B09RRZ78KG,195394142754.0,195394142754.0,B0CKKBPDKF,Brooks,no
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Jacaranda/Salt - 8 Medium,49.0,71.0,,,$ 137.42,$ 156.00,$ 152.09,-,5.0,B09RRQHQD2,195394142693.0,195394142693.0,B0CKKBPDKF,Brooks,yes
