Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Black_list,PID
"Nike Little Boys Tricot Jacket & Pants 2 Piece Set (Black(86F705-023)/Red, 12 Months)",174757.0,192683.0,64.68,4.0,54.92,$65.00,$64.68,A6IR2CJT5BDI6,1.0,B085Q63Z64,633731522956,633731522956,B084L57KN6,Nike,no,GB633731522956,https://www.google.com/search?q=633731522956+Nike+Little+Boys+Tricot+Jacket+%26+Pants+2+Piece+Set+%28Black%2886F705-023%29%2FRed%2C+12+Months%29&tbm=shop,Y,https://www.amazon.com/dp/B085Q63Z64?psc=1,"https://www.google.com/shopping/product/11667392730541991244/offers?q=633731522956&prds=cid:11667392730541991244,cond:1",Kohl's,34.95,59.42,66.06,63.68,Y,V,11667392730541991244
"Nike Air Max 270 React Womens Running Trainers CI3899 Sneakers Shoes (UK 4.5 US 7 EU 38, Summit White Hyper Blue 100)",88972.0,77959.0,129.97,1.0,129.97,$209.99,$159.70,ALAICQKLQ5ZB6,2.0,B08SR5WQKN,193654142117,193654142117,B07VQGQVX5,Nike,no,GB193654142117,https://www.google.com/search?q=193654142117+Nike+Air+Max+270+React+Womens+Running+Trainers+CI3899+Sneakers+Shoes+%28UK+4.5+US+7+EU+38%2C+Summit+White+Hyper+Blue+100%29&tbm=shop,Y,https://www.amazon.com/dp/B08SR5WQKN?psc=1,"https://www.google.com/shopping/product/11644320455815001111/offers?q=193654142117&prds=cid:11644320455815001111,cond:1",eBay,94.93,161.38,179.42,,N,V,11644320455815001111
Jordan Youth Air 1 Retro High OG GS 575441 118 Volt Gold - Size 5.5Y,46289.0,157527.0,137.0,1.0,126.99,$259.00,$126.99,A2UX0E3VO0HEC4,7.0,B08TGBRLC2,194501171588,194501171588,B0CR45LZCC,Nike,no,GB194501171588,https://www.google.com/search?q=194501171588+Jordan+Youth+Air+1+Retro+High+OG+GS+575441+118+Volt+Gold+-+Size+5.5Y&tbm=shop,N,https://www.amazon.com/dp/B08TGBRLC2?psc=1,"https://www.google.com/shopping/product/11643166178319658641/offers?q=194501171588&prds=cid:11643166178319658641,cond:1",Not Found,,,,,N,V,11643166178319658641
"Nike Women's Gymnastics Shoes, Black MTLC Gold Coin Thunder Blue Ashen Slate Football Grey, 9 US",32199.0,36397.0,172.14,10.0,169.99,$284.97,$185.52,A2A2U4S9JJ0JWF,2.0,B09WFWLZ9H,195242650448,195242650448,B08QC2DVYB,Nike,no,GB195242650448,https://www.google.com/search?q=195242650448+Nike+Women%27s+Gymnastics+Shoes%2C+Black+MTLC+Gold+Coin+Thunder+Blue+Ashen+Slate+Football+Grey%2C+9+US&tbm=shop,N,https://www.amazon.com/dp/B09WFWLZ9H?psc=1,"https://www.google.com/shopping/product/11635228996020653700/offers?q=195242650448&prds=cid:11635228996020653700,cond:1",Not Found,,,,,N,V,11635228996020653700
Nike Men's Therma-Fit Open-Hem Fitness Pants Obsidian,232863.0,232863.0,69.99,3.0,69.99,$110.13,$89.17,A1EE2QY4JV7HM7,4.0,B0CY979PG3,196148134360,196148134360,B0C9BHNDVK,Nike,no,GB196148134360,https://www.google.com/search?q=196148134360+Nike+Men%27s+Therma-Fit+Open-Hem+Fitness+Pants+Obsidian&tbm=shop,N,https://www.amazon.com/dp/B0CY979PG3?psc=1,"https://www.google.com/shopping/product/11633823467253621153/offers?q=196148134360&prds=cid:11633823467253621153,cond:1",Not Found,,,,,N,V,11633823467253621153
"Nike Women's Low-Top Sneakers, Black White, 10",293224.0,309989.0,120.0,11.0,120.0,$169.99,$128.51,A3OASQZESAAPHK,1.0,B097T3B2M2,194958781378,194958781378,B09RMH2C9L,Nike,no,GB194958781378,https://www.google.com/search?q=194958781378+Nike+Women%27s+Low-Top+Sneakers%2C+Black+White%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B097T3B2M2?psc=1,"https://www.google.com/shopping/product/11632201231144585254/offers?q=194958781378&prds=cid:11632201231144585254,cond:1",Nike,88.97,151.25,168.15,,N,V,11632201231144585254
"Nike Womens Air Max 2090 Running Trainers CK2612 Sneakers Shoes (UK 3.5 US 6 EU 36.5, Blue Void Chrome Yellow Black 400)",309665.0,269938.0,174.99,3.0,174.99,$236.76,$174.99,A1RIIAX5ON26EB,1.0,B08BW1QRCH,194275677675,194275677675,B0CPTBVT2P,Nike,no,GB194275677675,https://www.google.com/search?q=194275677675+Nike+Womens+Air+Max+2090+Running+Trainers+CK2612+Sneakers+Shoes+%28UK+3.5+US+6+EU+36.5%2C+Blue+Void+Chrome+Yellow+Black+400%29&tbm=shop,Y,https://www.amazon.com/dp/B08BW1QRCH?psc=1,"https://www.google.com/shopping/product/11631892721277517642/offers?q=194275677675&prds=cid:11631892721277517642,cond:1",Not Found,,,,,N,V,11631892721277517642
Nike Mens AIR MAX 270 React AO4971 004 - Size 11 Black/White-Black,90751.0,78437.0,225.0,1.0,225.0,$299.95,$251.40,A2O4XN2BBGRDQ,1.0,B07YLDFRKB,"0193151586742, 0193151586919","193151586742, 193151586919",B07VQGQVX5,Nike,no,"GB193151586742, 193151586919",https://www.google.com/search?q=193151586742%2C+193151586919+Nike+Mens+AIR+MAX+270+React+AO4971+004+-+Size+11+Black%2FWhite-Black&tbm=shop,N,https://www.amazon.com/dp/B07YLDFRKB?psc=1,"https://www.google.com/shopping/product/1163158372793827430/offers?q=193151586742, 193151586919&prds=cid:1163158372793827430,cond:1",Not Found,,,,,N,V,1163158372793827430
"Nike Men's Air Jordan 1 Mid SE Shoes, Black/White/Malachite/Fire Red, 8",158921.0,141324.0,185.95,6.0,185.95,$286.00,$198.61,A1PKYT90J02XDY,3.0,B0BNNNXR8D,196151900211,196151900211,B0869P8P16,Nike,no,GB196151900211,https://www.google.com/search?q=196151900211+Nike+Men%27s+Air+Jordan+1+Mid+SE+Shoes%2C+Black%2FWhite%2FMalachite%2FFire+Red%2C+8&tbm=shop,Y,https://www.amazon.com/dp/B0BNNNXR8D?psc=1,"https://www.google.com/shopping/product/11630485951676669572/offers?q=196151900211&prds=cid:11630485951676669572,cond:1",eBay - the-spot-chicago,134.9,229.33,254.96,,N,V,11630485951676669572
Jordan Youth Air Jordan 1 Low SE GS CV9844 301 Tropical Twist - Size 4Y,161959.0,119669.0,250.0,1.0,249.99,$296.00,$276.52,A2O4XN2BBGRDQ,2.0,B08ZN26VR1,194957032945,194957032945,B0C6TVW8HN,Nike,no,GB194957032945,https://www.google.com/search?q=194957032945+Jordan+Youth+Air+Jordan+1+Low+SE+GS+CV9844+301+Tropical+Twist+-+Size+4Y&tbm=shop,N,https://www.amazon.com/dp/B08ZN26VR1?psc=1,"https://www.google.com/shopping/product/11625422635040551169/offers?q=194957032945&prds=cid:11625422635040551169,cond:1",Not Found,,,,,N,V,11625422635040551169
"Nike Air Max Dawn Mens Running Trainers DJ3624 Sneakers Shoes (UK 6 US 7 EU 40, Team Royal Summit White 400)",140323.0,130235.0,154.99,6.0,154.99,$180.00,$154.99,A1RIIAX5ON26EB,1.0,B0BGQG6FF9,195243513759,195243513759,B0B2T5TGN3,Nike,no,GB195243513759,https://www.google.com/search?q=195243513759+Nike+Air+Max+Dawn+Mens+Running+Trainers+DJ3624+Sneakers+Shoes+%28UK+6+US+7+EU+40%2C+Team+Royal+Summit+White+400%29&tbm=shop,N,https://www.amazon.com/dp/B0BGQG6FF9?psc=1,"https://www.google.com/shopping/product/11622994461765306137/offers?q=195243513759&prds=cid:11622994461765306137,cond:1",Not Found,,,,,N,V,11622994461765306137
Nike Hydrastrong Solid Cut-Out One Piece,103841.0,87698.0,60.83,2.0,60.83,$98.97,$60.82,A218NCVVSLQN1Q,4.0,B083TJBWB6,30673261590,30673261590,B08Y5918P7,Nike,no,GB030673261590,https://www.google.com/search?q=030673261590+Nike+Hydrastrong+Solid+Cut-Out+One+Piece&tbm=shop,Y,https://www.amazon.com/dp/B083TJBWB6?psc=1,"https://www.google.com/shopping/product/11621805863231133289/offers?q=30673261590&prds=cid:11621805863231133289,cond:1",Academy Sports + Outdoors,64.0,108.8,120.96,,N,V,11621805863231133289
"NIKE Women's WMNS Renew Run 2 Shoe, Black White Dk Smoke Grey, 8.5",626077.0,616718.0,124.99,21.0,124.99,$190.80,$124.99,A1RIIAX5ON26EB,1.0,B08PKFHLFT,194502209549,194502209549,B08QC325T5,Nike,no,GB194502209549,https://www.google.com/search?q=194502209549+NIKE+Women%27s+WMNS+Renew+Run+2+Shoe%2C+Black+White+Dk+Smoke+Grey%2C+8.5&tbm=shop,Y,https://www.amazon.com/dp/B08PKFHLFT?psc=1,"https://www.google.com/shopping/product/11607187927192333030/offers?q=194502209549&prds=cid:11607187927192333030,cond:1",farfetch.com,100.0,170.0,189.0,,N,V,11607187927192333030
"Nike Air Max 90 Gore-TEX Men's Shoes (FD5810-200,Medium Olive/Cargo Khaki/Burgundy) Size 6.5",451179.0,820471.0,190.88,5.0,180.98,$180.98,$190.38,A1ME9LZAEMLUMT,3.0,B0CSF2QQQ6,196969077495,196969077495,B0CSF9R2CC,Nike,no,GB196969077495,https://www.google.com/search?q=196969077495+Nike+Air+Max+90+Gore-TEX+Men%27s+Shoes+%28FD5810-200%2CMedium+Olive%2FCargo+Khaki%2FBurgundy%29+Size+6.5&tbm=shop,N,https://www.amazon.com/dp/B0CSF2QQQ6?psc=1,"https://www.google.com/shopping/product/1160028585644734642/offers?q=196969077495&prds=cid:1160028585644734642,cond:1",Not Found,,,,,N,V,1160028585644734642
Nike Big Kid's Air Max 90 LTR SE 2 Black/Obsidian-Scream Green (DN4376 001) - 5,54279.0,54931.0,72.88,1.0,72.88,$162.20,$72.88,A2W2O6U717VAX9,4.0,B09YN5KYT9,195866724471,195866724471,B075FZRRTD,Nike,no,GB195866724471,https://www.google.com/search?q=195866724471+Nike+Big+Kid%27s+Air+Max+90+LTR+SE+2+Black%2FObsidian-Scream+Green+%28DN4376+001%29+-+5&tbm=shop,Y,https://www.amazon.com/dp/B09YN5KYT9?psc=1,"https://www.google.com/shopping/product/11596347511743893183/offers?q=195866724471&prds=cid:11596347511743893183,cond:1",eBay,119.99,203.98,226.78,,N,V,11596347511743893183
Nike Court Borough Mid 2 (TDV) Toddler Cd7784-001 Size 8 Black/Black-Black,154171.0,126450.0,,,60.0,$116.20,$59.37,-,1.0,B07Z69CVVY,193152387188,193152387188,B0CN3DT5WH,Nike,no,GB193152387188,https://www.google.com/search?q=193152387188+Nike+Court+Borough+Mid+2+%28TDV%29+Toddler+Cd7784-001+Size+8+Black%2FBlack-Black&tbm=shop,Y,https://www.amazon.com/dp/B07Z69CVVY?psc=1,"https://www.google.com/shopping/product/11587090438703346280/offers?q=193152387188&prds=cid:11587090438703346280,cond:1",Foot Locker,57.0,96.9,107.73,,N,V,11587090438703346280
Jordan Youth Air 1 Mid SE AV5174 600 Red Quilt - Size 4.5Y,130493.0,115367.0,135.0,1.0,135.0,$325.00,$135.00,AFW7WNX55N5K4,2.0,B08P3T9BKG,194498070376,194498070376,B0CPTCB62Q,Nike,no,GB194498070376,https://www.google.com/search?q=194498070376+Jordan+Youth+Air+1+Mid+SE+AV5174+600+Red+Quilt+-+Size+4.5Y&tbm=shop,Y,https://www.amazon.com/dp/B08P3T9BKG?psc=1,"https://www.google.com/shopping/product/11580777674852725934/offers?q=194498070376&prds=cid:11580777674852725934,cond:1",farfetch.com,122.0,207.4,230.58,,N,V,11580777674852725934
"Nike Women's Sports Running, Black White Dk Smoke Grey Lt Smoke, 8 US",311469.0,281724.0,129.0,1.0,129.0,$245.00,$134.84,A2I0F5YZ84JQFT,2.0,B097BPSMJF,194956801078,194956801078,B0CPT9XTWK,Nike,no,GB194956801078,https://www.google.com/search?q=194956801078+Nike+Women%27s+Sports+Running%2C+Black+White+Dk+Smoke+Grey+Lt+Smoke%2C+8+US&tbm=shop,N,https://www.amazon.com/dp/B097BPSMJF?psc=1,"https://www.google.com/shopping/product/11576346032413996609/offers?q=194956801078&prds=cid:11576346032413996609,cond:1",Not Found,,,,,N,V,11576346032413996609
Jordan 1 Low Women French Blue/Black-College Grey DC0774-402 10,19331.0,16740.0,169.0,,169.0,$249.99,$249.99,A1HUBJ4H8FIZG0,1.0,B0CHNFNV4V,196608020271,196608020271,B08HSGKM3Q,Nike,yes,GB196608020271,https://www.google.com/search?q=196608020271+Jordan+1+Low+Women+French+Blue%2FBlack-College+Grey+DC0774-402+10&tbm=shop,Y,https://www.amazon.com/dp/B0CHNFNV4V?psc=1,"https://www.google.com/shopping/product/1156837130708238287/offers?q=196608020271&prds=cid:1156837130708238287,cond:1",SNIPES USA,91.0,154.7,171.99,168.0,Y,V,1156837130708238287
"Nike Men's Gymnastics Shoes, White Scream Green Royal Blue Black, 10.5 US",142723.0,159363.0,188.93,1.0,188.93,$298.05,$188.93,ACFEJ7XZCS2WI,2.0,B08Q9PMPSG,194502650419,194502650419,B0CPTFH3FT,Nike,no,GB194502650419,https://www.google.com/search?q=194502650419+Nike+Men%27s+Gymnastics+Shoes%2C+White+Scream+Green+Royal+Blue+Black%2C+10.5+US&tbm=shop,N,https://www.amazon.com/dp/B08Q9PMPSG?psc=1,"https://www.google.com/shopping/product/1156603512264903097/offers?q=194502650419&prds=cid:1156603512264903097,cond:1",Not Found,,,,,N,V,1156603512264903097
Nike Sportswear Tech Fleece Men's-Size-X-Small Black/Black,96997.0,106004.0,125.0,17.0,125.0,$239.39,$138.77,A3211FPPS63ST7,3.0,B0C9R6QX6R,196607414910,196607414910,B0CLZTF19K,Nike,no,GB196607414910,https://www.google.com/search?q=196607414910+Nike+Sportswear+Tech+Fleece+Men%27s-Size-X-Small+Black%2FBlack&tbm=shop,Y,https://www.amazon.com/dp/B0C9R6QX6R?psc=1,"https://www.google.com/shopping/product/11557691965233153768/offers?q=196607414910&prds=cid:11557691965233153768,cond:1",Not Found,,,,,N,V,11557691965233153768
Nike Preschool Dunk Low PS CW1588 103 UNC - Size 13C,44464.0,46595.0,145.0,1.0,145.0,$300.00,,-,1.0,B0BKR5J5KD,194957394487,194957394487,B0CPTFV3L8,Nike,no,GB194957394487,https://www.google.com/search?q=194957394487+Nike+Preschool+Dunk+Low+PS+CW1588+103+UNC+-+Size+13C&tbm=shop,Y,https://www.amazon.com/dp/B0BKR5J5KD?psc=1,"https://www.google.com/shopping/product/11556328024256473196/offers?q=194957394487&prds=cid:11556328024256473196,cond:1",Not Found,,,,,N,V,11556328024256473196
"Nike Golf - Dri-FIT Micro Pique Polo, Blue Sapphire, XL",242117.0,294772.0,54.99,22.0,54.99,$111.97,$54.99,A4QCB252L7I67,1.0,B005HJOP2I,884499818595,884499818595,B017LL2G5W,Nike,no,GB884499818595,https://www.google.com/search?q=884499818595+Nike+Golf+-+Dri-FIT+Micro+Pique+Polo%2C+Blue+Sapphire%2C+XL&tbm=shop,Y,https://www.amazon.com/dp/B005HJOP2I?psc=1,"https://www.google.com/shopping/product/1155626633790258461/offers?q=884499818595&prds=cid:1155626633790258461,cond:1",eBay,19.99,33.98,37.78,53.99,Y,V,1155626633790258461
Nike Premier League Pitch 2023-2024 Soccer Ball Size 5,143325.0,113484.0,49.99,4.0,49.99,$95.59,$59.30,A2F3SBIEWOS47E,1.0,B0CC92B3RL,196606920788,196606920788,,Nike,no,GB196606920788,https://www.google.com/search?q=196606920788+Nike+Premier+League+Pitch+2023-2024+Soccer+Ball+Size+5&tbm=shop,Y,https://www.amazon.com/dp/B0CC92B3RL?psc=1,"https://www.google.com/shopping/product/11555124067163917593/offers?q=196606920788&prds=cid:11555124067163917593,cond:1",Pro:Direct Sport US,33.0,56.1,62.37,,N,V,11555124067163917593
"Nike Dri-FIT Player Men's Striped Golf Polo (as1, Alpha, xx_l, Regular, Regular)",497114.0,1228448.0,29.99,3.0,29.99,$69.99,$29.99,A26N79AJFC7RTR,2.0,B0BPDSWMX3,194956753735,194956753735,B0BPDWW97Y,Nike,no,GB194956753735,https://www.google.com/search?q=194956753735+Nike+Dri-FIT+Player+Men%27s+Striped+Golf+Polo+%28as1%2C+Alpha%2C+xx_l%2C+Regular%2C+Regular%29&tbm=shop,N,https://www.amazon.com/dp/B0BPDSWMX3?psc=1,"https://www.google.com/shopping/product/11554387287434460310/offers?q=194956753735&prds=cid:11554387287434460310,cond:1",Not Found,,,,,N,V,11554387287434460310
Nike Air Max 90 LTR (Big Kid) Photon Dust/Particle Grey/Varsity Red 4 Big Kid M,53787.0,55145.0,110.0,1.0,110.0,$224.00,$118.24,A17NBKLT6OQGOF,2.0,B0B58ZPJ2M,195870257903,195870257903,B075FZRRTD,Nike,no,GB195870257903,https://www.google.com/search?q=195870257903+Nike+Air+Max+90+LTR+%28Big+Kid%29+Photon+Dust%2FParticle+Grey%2FVarsity+Red+4+Big+Kid+M&tbm=shop,Y,https://www.amazon.com/dp/B0B58ZPJ2M?psc=1,"https://www.google.com/shopping/product/11551986281109848984/offers?q=195870257903&prds=cid:11551986281109848984,cond:1",SNIPES USA,59.99,101.98,113.38,109.0,Y,V,11551986281109848984
Jordan Youth Air Jordan 1 Low GS 553560 144 UNC - Size 4.5Y,184675.0,174106.0,161.0,5.0,161.0,$359.99,$161.00,AFW7WNX55N5K4,3.0,B095LNFR7P,195238857943,195238857943,B0BT843D6R,Nike,no,GB195238857943,https://www.google.com/search?q=195238857943+Jordan+Youth+Air+Jordan+1+Low+GS+553560+144+UNC+-+Size+4.5Y&tbm=shop,N,https://www.amazon.com/dp/B095LNFR7P?psc=1,"https://www.google.com/shopping/product/11548238278270550773/offers?q=195238857943&prds=cid:11548238278270550773,cond:1",,,,,,N,V,11548238278270550773
Nike Jordan Men's 6 Rings Basketball Shoes 322992-012 White Game Royal Black,60720.0,66807.0,124.99,10.0,124.99,$179.99,$125.18,A18L6T09X2UMXJ,6.0,B0C6FWRXSL,196604476751,196604476751,B0CPTFCJDP,Nike,no,GB196604476751,https://www.google.com/search?q=196604476751+Nike+Jordan+Men%27s+6+Rings+Basketball+Shoes+322992-012+White+Game+Royal+Black&tbm=shop,Y,https://www.amazon.com/dp/B0C6FWRXSL?psc=1,"https://www.google.com/shopping/product/11531982508897878172/offers?q=196604476751&prds=cid:11531982508897878172,cond:1",Shiekh,109.99,186.98,207.88,,N,V,11531982508897878172
"Nike girls Waffle One Shoes, Off Noir Lilac Lemon Twist 002, 4 Big Kid",226796.0,216206.0,91.0,1.0,91.0,$100.00,$91.00,A3H0WYN357X0GJ,2.0,B09RMVQZ5W,195239348006,195239348006,B0979Z9C6B,Nike,no,GB195239348006,https://www.google.com/search?q=195239348006+Nike+girls+Waffle+One+Shoes%2C+Off+Noir+Lilac+Lemon+Twist+002%2C+4+Big+Kid&tbm=shop,N,https://www.amazon.com/dp/B09RMVQZ5W?psc=1,"https://www.google.com/shopping/product/11531419510563472803/offers?q=195239348006&prds=cid:11531419510563472803,cond:1",Not Found,,,,,N,V,11531419510563472803
Jordan Womens WMNS Air 1 Mid BQ6472 104 Kentucky Blue - Size 6W,18000.0,16507.0,174.0,3.0,174.0,$329.99,$162.00,AFW7WNX55N5K4,7.0,B09HCYHNWH,195238845971,195238845971,B0CGTHVB44,Nike,no,GB195238845971,https://www.google.com/search?q=195238845971+Jordan+Womens+WMNS+Air+1+Mid+BQ6472+104+Kentucky+Blue+-+Size+6W&tbm=shop,Y,https://www.amazon.com/dp/B09HCYHNWH?psc=1,"https://www.google.com/shopping/product/11529851391970283604/offers?q=195238845971&prds=cid:11529851391970283604,cond:1",Nike,103.97,176.75,196.5,,N,V,11529851391970283604
"Nike Womens Free TR 8 Running Trainers 942888 Sneakers Shoes (UK 2.5 US 5 EU 35.5, Black White 001)",331096.0,311784.0,124.99,1.0,108.48,$129.99,$108.78,A1B43WMIJ58I3U,3.0,B004U1LRJ8,666032899403,666032899403,B07DDPJT57,Nike,no,GB666032899403,https://www.google.com/search?q=666032899403+Nike+Womens+Free+TR+8+Running+Trainers+942888+Sneakers+Shoes+%28UK+2.5+US+5+EU+35.5%2C+Black+White+001%29&tbm=shop,Y,https://www.amazon.com/dp/B004U1LRJ8?psc=1,"https://www.google.com/shopping/product/1152468932693050560/offers?q=666032899403&prds=cid:1152468932693050560,cond:1",Not Found,,,,,N,V,1152468932693050560
"Nike Men's Short Vision Mid Winter Three Quarter Highs, Burgundy, 40 EU",242118.0,224607.0,100.0,2.0,92.05,$170.61,$129.07,AF4GO035LHAA2,2.0,B0CK19RWJB,196968228805,196968228805,B0BL1RXR9Q,Nike,no,GB196968228805,https://www.google.com/search?q=196968228805+Nike+Men%27s+Short+Vision+Mid+Winter+Three+Quarter+Highs%2C+Burgundy%2C+40+EU&tbm=shop,N,https://www.amazon.com/dp/B0CK19RWJB?psc=1,"https://www.google.com/shopping/product/11517306624556205396/offers?q=196968228805&prds=cid:11517306624556205396,cond:1",Not Found,,,,,N,V,11517306624556205396
"Nike Mens Just Do It Big Logo T-Shirt (X-Large, Pale Moss Green/White)",25317.0,24004.0,29.06,1.0,24.97,$39.99,$24.83,A1QS2B4D6SKZGA,3.0,B0B2FFRXNN,195868852691,195868852691,B0CQXQCS34,Nike,no,GB195868852691,https://www.google.com/search?q=195868852691+Nike+Mens+Just+Do+It+Big+Logo+T-Shirt+%28X-Large%2C+Pale+Moss+Green%2FWhite%29&tbm=shop,Y,https://www.amazon.com/dp/B0B2FFRXNN?psc=1,"https://www.google.com/shopping/product/11516448315875782579/offers?q=195868852691&prds=cid:11516448315875782579,cond:1",Not Found,,,,,N,V,11516448315875782579
Nike Youth 3.0 Baseball Belt Green | White,409600.0,285054.0,24.95,1000.0,15.99,$29.43,$20.98,A1H2V85R9I6A76,2.0,B094YTTB32,887791376862,887791376862,,Nike,no,GB887791376862,https://www.google.com/search?q=887791376862+Nike+Youth+3.0+Baseball+Belt+Green+%7C+White&tbm=shop,Y,https://www.amazon.com/dp/B094YTTB32?psc=1,"https://www.google.com/shopping/product/11511381022552540836/offers?q=887791376862&prds=cid:11511381022552540836,cond:1",Baseball Savings.com,24.95,42.41,47.16,,N,V,11511381022552540836
Jordan Youth Air 1 Mid GS 554725 067 Green Toe - Size 5Y,45492.0,43121.0,187.0,2.0,187.0,$584.00,$188.87,AFW7WNX55N5K4,1.0,B084BXPK7Q,193654038229,193654038229,B0CR45LZCC,Nike,no,GB193654038229,https://www.google.com/search?q=193654038229+Jordan+Youth+Air+1+Mid+GS+554725+067+Green+Toe+-+Size+5Y&tbm=shop,Y,https://www.amazon.com/dp/B084BXPK7Q?psc=1,"https://www.google.com/shopping/product/11492686205671186428/offers?q=193654038229&prds=cid:11492686205671186428,cond:1",Shiekh,119.99,203.98,226.78,,N,V,11492686205671186428
"Nike Sb Zoom Blazer Mid PRM Mens Trainers Sneakers Shoes, Night Maroon/Rosewood, 9 M US",164578.0,125929.0,129.49,1.0,119.0,$147.01,$129.49,A7KNO4X5U3FKQ,2.0,B0CB9QQWZG,196604398831,196604398831,B0CPTHHY7P,Nike,no,GB196604398831,https://www.google.com/search?q=196604398831+Nike+Sb+Zoom+Blazer+Mid+PRM+Mens+Trainers+Sneakers+Shoes%2C+Night+Maroon%2FRosewood%2C+9+M+US&tbm=shop,Y,https://www.amazon.com/dp/B0CB9QQWZG?psc=1,"https://www.google.com/shopping/product/11491714949316412303/offers?q=196604398831&prds=cid:11491714949316412303,cond:1",Not Found,,,,,N,V,11491714949316412303
Nike Men's Shoes Air Force 1 '07 Low Worldwide Pack - Black Flash Crimson CK7648-001 (Numeric_10),8280.0,7515.0,181.55,30.0,171.6,$411.00,$173.44,APCM2IAZNI39J,3.0,B08DVFW4XN,194276415139,194276415139,B0C39HGVRT,Nike,no,GB194276415139,https://www.google.com/search?q=194276415139+Nike+Men%27s+Shoes+Air+Force+1+%2707+Low+Worldwide+Pack+-+Black+Flash+Crimson+CK7648-001+%28Numeric_10%29&tbm=shop,Y,https://www.amazon.com/dp/B08DVFW4XN?psc=1,"https://www.google.com/shopping/product/11476053784846257020/offers?q=194276415139&prds=cid:11476053784846257020,cond:1",farfetch.com,236.0,401.2,446.04,,N,V,11476053784846257020
Nike Guard Stay Gold,7266.0,7136.0,17.86,87.0,17.86,$19.99,$17.86,AC41RZGUJOU4R,1.0,B00NPI15SU,"0758576808833, 0887230428510","887230428510, 758576808833",B06XFRCCT1,Nike,no,"GB887230428510, 758576808833",https://www.google.com/search?q=887230428510%2C+758576808833+Nike+Guard+Stay+Gold&tbm=shop,N,https://www.amazon.com/dp/B00NPI15SU?psc=1,"https://www.google.com/shopping/product/11475246150122977569/offers?q=887230428510, 758576808833&prds=cid:11475246150122977569,cond:1",Azteca Soccer,19.99,33.98,37.78,,N,V,11475246150122977569
Nike Vapor Edge Speed 360 DQ5110-001 White-Photon Dust-Black Men's Football Cleats 12.5 US,32380.0,27064.0,110.0,1.0,109.99,$139.49,$109.99,A20AXTF9LKIZK6,3.0,B0C9C4YKJ6,195866255814,195866255814,B0CPTHCNRP,Nike,no,GB195866255814,https://www.google.com/search?q=195866255814+Nike+Vapor+Edge+Speed+360+DQ5110-001+White-Photon+Dust-Black+Men%27s+Football+Cleats+12.5+US&tbm=shop,Y,https://www.amazon.com/dp/B0C9C4YKJ6?psc=1,"https://www.google.com/shopping/product/11473886844998605326/offers?q=195866255814&prds=cid:11473886844998605326,cond:1",Not Found,,,,,N,V,11473886844998605326
Jordan Air Jordan 1 Mid (Big Kid),45387.0,42878.0,249.8,1.0,249.79,$349.99,$249.95,A2O4XN2BBGRDQ,3.0,B095LP4DJJ,195238867027,195238867027,B0CR45LZCC,Nike,no,GB195238867027,https://www.google.com/search?q=195238867027+Jordan+Air+Jordan+1+Mid+%28Big+Kid%29&tbm=shop,Y,https://www.amazon.com/dp/B095LP4DJJ?psc=1,"https://www.google.com/shopping/product/11471973937081308386/offers?q=195238867027&prds=cid:11471973937081308386,cond:1",DICK'S Sporting Goods,109.99,186.98,207.88,248.8,Y,V,11471973937081308386
Jordan Mens Air Jordan 1 MID SE DC7294 103 Grey/Pine Green/White - Size 8.5,156909.0,139541.0,232.0,1.0,201.39,$310.00,$232.00,"A3L6Y4D1KK7Y8K, A12EEZBRKITJ0C",3.0,B09K3JT5J9,195243077282,195243077282,B0869P8P16,Nike,no,GB195243077282,https://www.google.com/search?q=195243077282+Jordan+Mens+Air+Jordan+1+MID+SE+DC7294+103+Grey%2FPine+Green%2FWhite+-+Size+8.5&tbm=shop,Y,https://www.amazon.com/dp/B09K3JT5J9?psc=1,"https://www.google.com/shopping/product/11443644423617671881/offers?q=195243077282&prds=cid:11443644423617671881,cond:1",eBay - sole_train,244.95,416.41,462.96,,N,V,11443644423617671881
"Nike Men's Blazer Mid '77 Shoe, Orange/White/Deep Royal Blue, 9.5",203557.0,157647.0,186.11,1.0,175.0,$219.99,$186.11,A5LH7VTMKE0OJ,1.0,B0B2BZSFM1,195238096366,195238096366,B0CPTGH512,Nike,no,GB195238096366,https://www.google.com/search?q=195238096366+Nike+Men%27s+Blazer+Mid+%2777+Shoe%2C+Orange%2FWhite%2FDeep+Royal+Blue%2C+9.5&tbm=shop,N,https://www.amazon.com/dp/B0B2BZSFM1?psc=1,"https://www.google.com/shopping/product/11440740461107182523/offers?q=195238096366&prds=cid:11440740461107182523,cond:1",,,,,,N,V,11440740461107182523
