Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Custom_SKU,Google_Search_Link,Amazon_link,Match,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"New Balance Men's Fresh Foam X Vongo V5 Running Shoe, Oxygen Blue/Laser Blue, 9.5",64377,64924,119.95,1.0,119.95,$119.95 ,A28BSLDKMISFAW,2.0,B08PCDJ95K,195481413330,195481413330,B08P39SP11,New Balance,no,GB195481413330,https://www.google.com/search?q=195481413330+New+Balance+Men%27s+Fresh+Foam+X+Vongo+V5+Running+Shoe%2C+Oxygen+Blue%2FLaser+Blue%2C+9.5&tbm=shop,https://www.amazon.com/dp/B08PCDJ95K?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam X 860 V13, Blue/Steel/Cosmic Pineapple, 9 X-Wide",96481,54668,,,236.62,$236.62 ,A2B9B9OGF1VYTL,2.0,B0BB36BV5Z,196432341436,196432341436,B0CSHGV5ZM,New Balance,yes,GB196432341436,https://www.google.com/search?q=196432341436+New+Balance+Women%27s+Fresh+Foam+X+860+V13%2C+Blue%2FSteel%2FCosmic+Pineapple%2C+9+X-Wide&tbm=shop,https://www.amazon.com/dp/B0BB36BV5Z?psc=1,Y,"https://www.google.com/shopping/product/6743478833857064540/offers?q=196432341436&prds=cid:6743478833857064540,cond:1",Fleet Feet,140.0,238.0,264.6,,N
"New Balance Men's 857 V3 Casual Comfort Cross Trainer, White/Navy, 18 XX-Wide",62492,79536,,,243.28,$243.28 ,ANZYNJW9IIF9C,1.0,B092JRQWZC,195907525593,195907525593,B0CLT4FTGQ,New Balance,yes,GB195907525593,https://www.google.com/search?q=195907525593+New+Balance+Men%27s+857+V3+Casual+Comfort+Cross+Trainer%2C+White%2FNavy%2C+18+XX-Wide&tbm=shop,https://www.amazon.com/dp/B092JRQWZC?psc=1,Y,"https://www.google.com/shopping/product/9473765077657561369/offers?q=195907525593&prds=cid:9473765077657561369,cond:1",HouserShoes.com,139.95,237.91,264.51,242.28,Y
"New Balance Boy's Kids 997H Bungee Lace Sneaker, Grey/Poppy, 9 Toddler",556254,196898,,,72.31,$79.39 ,A31AXZ2ONSA7MG,2.0,B09YBJ28D3,196432807987,196432807987,B0CW22T48D,New Balance,no,GB196432807987,https://www.google.com/search?q=196432807987+New+Balance+Boy%27s+Kids+997H+Bungee+Lace+Sneaker%2C+Grey%2FPoppy%2C+9+Toddler&tbm=shop,https://www.amazon.com/dp/B09YBJ28D3?psc=1,Y,"https://www.google.com/shopping/product/17113727147637553551/offers?q=196432807987&prds=cid:17113727147637553551,cond:1",6pm.com,61.6,104.72,116.42,,N
"New Balance Baby Girls Kids 997H Bungee Lace Sneaker, Summer Fog/Crimson, 3 Infant",45212,25459,,,,,-,,B09K4SBT83,196307222822,196307222822,B0CW22T48D,New Balance,yes,GB196307222822,https://www.google.com/search?q=196307222822+New+Balance+Baby+Girls+Kids+997H+Bungee+Lace+Sneaker%2C+Summer+Fog%2FCrimson%2C+3+Infant&tbm=shop,https://www.amazon.com/dp/B09K4SBT83?psc=1,Y,"https://www.google.com/shopping/product/147954750596472741/offers?q=196307222822&prds=cid:147954750596472741,cond:1",6pm.com,63.99,108.78,120.94,120.94,Y
New Balance 574 Mens Sneaker 12 DM US NavyDark Green,53192,51650,,,174.83,$117.24 ,AUZHYMZYT39ZN,1.0,B0CBHDCNZJ,196941356587,196941356587,B07KYSSC9C,New Balance,no,GB196941356587,https://www.google.com/search?q=196941356587+New+Balance+574+Mens+Sneaker+12+DM+US+NavyDark+Green&tbm=shop,https://www.amazon.com/dp/B0CBHDCNZJ?psc=1,Y,"https://www.google.com/shopping/product/13773322874973265784/offers?q=196941356587&prds=cid:13773322874973265784,cond:1",Sun & Ski Sports,79.82,135.69,150.86,173.83,Y
New Balance 574 Mens Sneaker 11 DM US NavyDark Green,53255,51382,94.95,6.0,94.95,$94.95 ,A1LEM297LNF1FK,4.0,B0CBHDBZXV,196941356563,196941356563,B07KYSSC9C,New Balance,no,GB196941356563,https://www.google.com/search?q=196941356563+New+Balance+574+Mens+Sneaker+11+DM+US+NavyDark+Green&tbm=shop,https://www.amazon.com/dp/B0CBHDBZXV?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's 574 V2 Evergreen Sneaker, Grey/Grey, 14",54996,52356,,,174.97,$174.97 ,A2B9B9OGF1VYTL,1.0,B06Y2ZQFPJ,739655800658,739655800658,B07KYSSC9C,New Balance,no,GB739655800658,https://www.google.com/search?q=739655800658+New+Balance+Men%27s+574+V2+Evergreen+Sneaker%2C+Grey%2FGrey%2C+14&tbm=shop,https://www.amazon.com/dp/B06Y2ZQFPJ?psc=1,Y,"https://www.google.com/shopping/product/17473517607712303173/offers?q=739655800658&prds=cid:17473517607712303173,cond:1",New Balance,99.99,169.98,188.98,173.97,Y
"New Balance Boy's Kids 997H Bungee Lace Sneaker, Grey/Poppy, 6 Toddler",394438,142669,,,73.48,$83.69 ,AF4GO035LHAA2,1.0,B09YBGZL87,196432807925,196432807925,B0CW22T48D,New Balance,yes,GB196432807925,https://www.google.com/search?q=196432807925+New+Balance+Boy%27s+Kids+997H+Bungee+Lace+Sneaker%2C+Grey%2FPoppy%2C+6+Toddler&tbm=shop,https://www.amazon.com/dp/B09YBGZL87?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Boy's Kids 997H Bungee Lace Sneaker, Grey/Poppy, 7 Toddler",379768,137843,,,72.31,$79.39 ,A31AXZ2ONSA7MG,2.0,B09YB4ZB8X,196432807949,196432807949,B0CW22T48D,New Balance,no,GB196432807949,https://www.google.com/search?q=196432807949+New+Balance+Boy%27s+Kids+997H+Bungee+Lace+Sneaker%2C+Grey%2FPoppy%2C+7+Toddler&tbm=shop,https://www.amazon.com/dp/B09YB4ZB8X?psc=1,Y,"https://www.google.com/shopping/product/147954750596472741/offers?q=196432807949&prds=cid:147954750596472741,cond:1",Not Found,,,,,N
"New Balance Boy's Kids 997H Bungee Lace Sneaker, Grey/Poppy, 5.5 Toddler",478849,170851,,,73.48,$83.86 ,AF4GO035LHAA2,1.0,B09YBNKT88,196432807918,196432807918,B0CW22T48D,New Balance,no,GB196432807918,https://www.google.com/search?q=196432807918+New+Balance+Boy%27s+Kids+997H+Bungee+Lace+Sneaker%2C+Grey%2FPoppy%2C+5.5+Toddler&tbm=shop,https://www.amazon.com/dp/B09YBNKT88?psc=1,Y,"https://www.google.com/shopping/product/147954750596472741/offers?q=196432807918&prds=cid:147954750596472741,cond:1",6pm.com,63.99,108.78,120.94,,N
"New Balance Boy's Kids 997H Bungee Lace Sneaker, Grey/Poppy, 10 Toddler",303902,112656,,,72.31,$79.71 ,A31AXZ2ONSA7MG,2.0,B09YBKFP88,196432808007,196432808007,B0CW22T48D,New Balance,no,GB196432808007,https://www.google.com/search?q=196432808007+New+Balance+Boy%27s+Kids+997H+Bungee+Lace+Sneaker%2C+Grey%2FPoppy%2C+10+Toddler&tbm=shop,https://www.amazon.com/dp/B09YBKFP88?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Boy's Kids 997H Bungee Lace Sneaker, Grey/Poppy, 8 Toddler",390663,141463,,,73.48,$84.28 ,AF4GO035LHAA2,1.0,B09YBNMG3C,196432807963,196432807963,B0CW22T48D,New Balance,no,GB196432807963,https://www.google.com/search?q=196432807963+New+Balance+Boy%27s+Kids+997H+Bungee+Lace+Sneaker%2C+Grey%2FPoppy%2C+8+Toddler&tbm=shop,https://www.amazon.com/dp/B09YBNMG3C?psc=1,Y,"https://www.google.com/shopping/product/11327309256486310828/offers?q=196432807963&prds=cid:11327309256486310828,cond:1",Not Found,,,,,N
"New Balance Boy's Kids 997H Bungee Lace Sneaker, Grey/Poppy, 6.5 Toddler",509120,181087,,,73.48,$83.86 ,AF4GO035LHAA2,1.0,B09YBQ7513,196432807932,196432807932,B0CW22T48D,New Balance,no,GB196432807932,https://www.google.com/search?q=196432807932+New+Balance+Boy%27s+Kids+997H+Bungee+Lace+Sneaker%2C+Grey%2FPoppy%2C+6.5+Toddler&tbm=shop,https://www.amazon.com/dp/B09YBQ7513?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Girls Kids 997H Bungee Lace Sneaker, Black/Marblehead/Summer Fog, 8 Toddler",200805,78336,55.0,1.0,55.0,$116.27 ,AV3KRTFEPJKHI,1.0,B09YBF2LP9,196652122914,196652122914,B0CW22T48D,New Balance,no,GB196652122914,https://www.google.com/search?q=196652122914+New+Balance+Girls+Kids+997H+Bungee+Lace+Sneaker%2C+Black%2FMarblehead%2FSummer+Fog%2C+8+Toddler&tbm=shop,https://www.amazon.com/dp/B09YBF2LP9?psc=1,Y,"https://www.google.com/shopping/product/9767672471719293707/offers?q=196652122914&prds=cid:9767672471719293707,cond:1",Zappos.com,69.99,118.98,132.28,,N
"New Balance Boy's Kids 997H Bungee Lace Sneaker, Grey/Poppy, 9.5 Toddler",426553,153645,,,73.48,$83.86 ,AF4GO035LHAA2,1.0,B09YBM77BF,196432807994,196432807994,B0CW22T48D,New Balance,no,GB196432807994,https://www.google.com/search?q=196432807994+New+Balance+Boy%27s+Kids+997H+Bungee+Lace+Sneaker%2C+Grey%2FPoppy%2C+9.5+Toddler&tbm=shop,https://www.amazon.com/dp/B09YBM77BF?psc=1,Y,"https://www.google.com/shopping/product/11327309256486310828/offers?q=196432807994&prds=cid:11327309256486310828,cond:1",6pm.com,52.99,90.08,100.15,,N
"New Balance Women's FuelCell 996 V5 Hard Court Tennis Shoe, Neon Dragonfly/White, 6.5",91789,136741,,,169.99,$172.69 ,ADRHGNAK5VWYB,2.0,B09YGTPNCJ,196432943623,196432943623,B09YCC16SC,New Balance,no,GB196432943623,https://www.google.com/search?q=196432943623+New+Balance+Women%27s+FuelCell+996+V5+Hard+Court+Tennis+Shoe%2C+Neon+Dragonfly%2FWhite%2C+6.5&tbm=shop,https://www.amazon.com/dp/B09YGTPNCJ?psc=1,Y,"https://www.google.com/shopping/product/5872086458621998955/offers?q=196432943623&prds=cid:5872086458621998955,cond:1",Not Found,,,,,N
"New Balance Kid's 574 V1 New-b Hook and Loop Sneaker, Rain Cloud/Silver Metallic, 4 Wide Infant",50992,80505,,,,,-,,B09K4PXGYY,196307211185,196307211185,B09K536TGP,New Balance,yes,GB196307211185,https://www.google.com/search?q=196307211185+New+Balance+Kid%27s+574+V1+New-b+Hook+and+Loop+Sneaker%2C+Rain+Cloud%2FSilver+Metallic%2C+4+Wide+Infant&tbm=shop,https://www.amazon.com/dp/B09K4PXGYY?psc=1,Y,"https://www.google.com/shopping/product/5386492312714151359/offers?q=196307211185&prds=cid:5386492312714151359,cond:1",New Balance,64.99,110.48,122.83,122.83,Y
"New Balance Men's FuelCell 4040 V7 Mid-Molded Baseball Shoe, Optic White/Raincloud, 9 Wide",148570,182178,98.98,1.0,98.98,$104.99 ,-,1.0,B0BJ7M2N8R,196941385693,196941385693,B0CLFJC6C4,New Balance,no,GB196941385693,https://www.google.com/search?q=196941385693+New+Balance+Men%27s+FuelCell+4040+V7+Mid-Molded+Baseball+Shoe%2C+Optic+White%2FRaincloud%2C+9+Wide&tbm=shop,https://www.amazon.com/dp/B0BJ7M2N8R?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Fresh Foam X 880 V14 Running Shoe, Black/Sea Salt/Silver Metallic, 13 Narrow",109694,109694,,,,,-,,B0C34QJ9YR,197375625973,197375625973,B0C35371Z8,New Balance,yes,GB197375625973,https://www.google.com/search?q=197375625973+New+Balance+Men%27s+Fresh+Foam+X+880+V14+Running+Shoe%2C+Black%2FSea+Salt%2FSilver+Metallic%2C+13+Narrow&tbm=shop,https://www.amazon.com/dp/B0C34QJ9YR?psc=1,Y,"https://www.google.com/shopping/product/17854287036180945580/offers?q=197375625973&prds=cid:17854287036180945580,cond:1",New Balance,139.99,237.98,264.58,264.58,Y
"New Balance Men's Fresh Foam X 880 V14 Running Shoe, Black/Sea Salt/Silver Metallic, 14 Narrow",152744,152744,,,,,-,,B0C34WW637,197375625980,197375625980,B0C35371Z8,New Balance,yes,GB197375625980,https://www.google.com/search?q=197375625980+New+Balance+Men%27s+Fresh+Foam+X+880+V14+Running+Shoe%2C+Black%2FSea+Salt%2FSilver+Metallic%2C+14+Narrow&tbm=shop,https://www.amazon.com/dp/B0C34WW637?psc=1,Y,"https://www.google.com/shopping/product/17854287036180945580/offers?q=197375625980&prds=cid:17854287036180945580,cond:1",New Balance,139.99,237.98,264.58,264.58,Y
"New Balance 440 High White/Teal US Men's 9.5, Women's 11 Medium",61420,75116,69.59,3.0,54.64,$72.72 ,A1WTOJSJJF8L89,2.0,B0BVBRNDLM,196432111206,196432111206,B08RY1PNZY,New Balance,no,GB196432111206,https://www.google.com/search?q=196432111206+New+Balance+440+High+White%2FTeal+US+Men%27s+9.5%2C+Women%27s+11+Medium&tbm=shop,https://www.amazon.com/dp/B0BVBRNDLM?psc=1,Y,"https://www.google.com/shopping/product/2346616225656530112/offers?q=196432111206&prds=cid:2346616225656530112,cond:1",Not Found,,,,,N
"New Balance Fresh Foam 880v11, Sulphur Yellow/Deep Ocean Grey (Yellow, 0, Numeric_12)",67437,74410,158.5,,158.5,$148.46 ,-,1.0,B093ZS7Y78,195481416768,195481416768,B08T5QPWY7,New Balance,no,GB195481416768,https://www.google.com/search?q=195481416768+New+Balance+Fresh+Foam+880v11%2C+Sulphur+Yellow%2FDeep+Ocean+Grey+%28Yellow%2C+0%2C+Numeric_12%29&tbm=shop,https://www.amazon.com/dp/B093ZS7Y78?psc=1,Y,"https://www.google.com/shopping/product/13840043583239533699/offers?q=195481416768&prds=cid:13840043583239533699,cond:1",Not Found,,,,,N
"New Balance Women's FuelCell 996 V5 Hard Court Tennis Shoe, White/Black, 6",92690,145119,134.96,1.0,113.42,$134.96 ,A1LEG17FBBKDN1,1.0,B09YG896SD,196432942466,196432942466,B09YCC16SC,New Balance,no,GB196432942466,https://www.google.com/search?q=196432942466+New+Balance+Women%27s+FuelCell+996+V5+Hard+Court+Tennis+Shoe%2C+White%2FBlack%2C+6&tbm=shop,https://www.amazon.com/dp/B09YG896SD?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's 237 V1 Classic Sneaker, Incense/Bone/Team Royal, 11.5",61727,274284,104.25,2.0,96.3,$110.23 ,AF4GO035LHAA2,2.0,B09H399ZMC,195481237073,195481237073,B0BHMR9X78,New Balance,no,GB195481237073,https://www.google.com/search?q=195481237073+New+Balance+Men%27s+237+V1+Classic+Sneaker%2C+Incense%2FBone%2FTeam+Royal%2C+11.5&tbm=shop,https://www.amazon.com/dp/B09H399ZMC?psc=1,Y,"https://www.google.com/shopping/product/12313792680147851876/offers?q=195481237073&prds=cid:12313792680147851876,cond:1",Tillys,89.99,152.98,170.08,,N
"New Balance Women's FuelCell 996 V5 Hard Court Tennis Shoe, White/Black, 9.5",87714,139516,138.45,1.0,116.6,$138.45 ,A1LEG17FBBKDN1,1.0,B09YGSJ47M,196432942534,196432942534,B09YCC16SC,New Balance,no,GB196432942534,https://www.google.com/search?q=196432942534+New+Balance+Women%27s+FuelCell+996+V5+Hard+Court+Tennis+Shoe%2C+White%2FBlack%2C+9.5&tbm=shop,https://www.amazon.com/dp/B09YGSJ47M?psc=1,Y,"https://www.google.com/shopping/product/6451018651504910472/offers?q=196432942534&prds=cid:6451018651504910472,cond:1",Tennis Express,134.95,229.41,255.06,,N
"New Balance Men's Fresh Foam 1080 V11 Running Shoe, Deep Ocean Grey/Deep Violet, 16 Wide",58155,79789,,,235.5,$229.09 ,AYN5A0CZC142X,1.0,B08PCFN6T9,195481419417,195481419417,B07RMK42HW,New Balance,no,GB195481419417,https://www.google.com/search?q=195481419417+New+Balance+Men%27s+Fresh+Foam+1080+V11+Running+Shoe%2C+Deep+Ocean+Grey%2FDeep+Violet%2C+16+Wide&tbm=shop,https://www.amazon.com/dp/B08PCFN6T9?psc=1,Y,"https://www.google.com/shopping/product/163360497209569879/offers?q=195481419417&prds=cid:163360497209569879,cond:1",Fleet Feet,101.25,172.12,191.36,234.5,Y
"New Balance Men's Fresh Foam 1080 V11 Running Shoe, Velocity Red/Team Red, 10.5",59063,66725,121.42,2.0,121.42,$142.07 ,-,1.0,B08BN8QYNT,194768788390,194768788390,B07RMK42HW,New Balance,no,GB194768788390,https://www.google.com/search?q=194768788390+New+Balance+Men%27s+Fresh+Foam+1080+V11+Running+Shoe%2C+Velocity+Red%2FTeam+Red%2C+10.5&tbm=shop,https://www.amazon.com/dp/B08BN8QYNT?psc=1,Y,"https://www.google.com/shopping/product/7955384826311481431/offers?q=194768788390&prds=cid:7955384826311481431,cond:1",ShoeMall,159.95,271.91,302.31,,N
"New Balance Men's Fresh Foam 1080 V11 Running Shoe, Helium/Black, 9.5 Wide",58639,76847,157.15,1.0,157.15,$155.52 ,A16HZ3J3WEU71V,1.0,B08P27CFQS,195481422561,195481422561,B07RMK42HW,New Balance,no,GB195481422561,https://www.google.com/search?q=195481422561+New+Balance+Men%27s+Fresh+Foam+1080+V11+Running+Shoe%2C+Helium%2FBlack%2C+9.5+Wide&tbm=shop,https://www.amazon.com/dp/B08P27CFQS?psc=1,N,Not Found,Not Found,,,,,N
"New Balance 306 - Jamie Foy Black/Gum 1 US Men's 6, Women's 7.5 Medium",82206,70851,,,101.54,$118.11 ,A3MM37OCN70BL,2.0,B0BRH23G1H,196432822522,196432822522,B08ZQK4Y39,New Balance,no,GB196432822522,https://www.google.com/search?q=196432822522+New+Balance+306+-+Jamie+Foy+Black%2FGum+1+US+Men%27s+6%2C+Women%27s+7.5+Medium&tbm=shop,https://www.amazon.com/dp/B0BRH23G1H?psc=1,N,Not Found,Not Found,,,,,N
"New Balance 306 - Jamie Foy Curry/White US Men's 13, Women's 14.5 Medium",88866,81655,,,89.54,$107.80 ,A3DT0VMUKYR74A,2.0,B0BRH1H6PB,196432822256,196432822256,B08ZQK4Y39,New Balance,no,GB196432822256,https://www.google.com/search?q=196432822256+New+Balance+306+-+Jamie+Foy+Curry%2FWhite+US+Men%27s+13%2C+Women%27s+14.5+Medium&tbm=shop,https://www.amazon.com/dp/B0BRH1H6PB?psc=1,Y,"https://www.google.com/shopping/product/8407672313673178234/offers?q=196432822256&prds=cid:8407672313673178234,cond:1",New Balance,81.94,139.3,154.87,,N
"New Balance Men's Fresh Foam X Vongo V5 Running Shoe, Black/Deep Violet, 9.5 X-Wide",63876,65652,,,213.81,$213.81 ,A2B9B9OGF1VYTL,1.0,B08P2B893M,195481412685,195481412685,B08P39SP11,New Balance,yes,GB195481412685,https://www.google.com/search?q=195481412685+New+Balance+Men%27s+Fresh+Foam+X+Vongo+V5+Running+Shoe%2C+Black%2FDeep+Violet%2C+9.5+X-Wide&tbm=shop,https://www.amazon.com/dp/B08P2B893M?psc=1,Y,"https://www.google.com/shopping/product/13394564103764491530/offers?q=195481412685&prds=cid:13394564103764491530,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam X Vongo V5 Running Shoe, Black/Deep Violet, 12",64718,66844,,,192.5,$207.21 ,A2B9B9OGF1VYTL,1.0,B08P269PQH,195481412401,195481412401,B08P39SP11,New Balance,no,GB195481412401,https://www.google.com/search?q=195481412401+New+Balance+Men%27s+Fresh+Foam+X+Vongo+V5+Running+Shoe%2C+Black%2FDeep+Violet%2C+12&tbm=shop,https://www.amazon.com/dp/B08P269PQH?psc=1,Y,"https://www.google.com/shopping/product/8632295556773643812/offers?q=195481412401&prds=cid:8632295556773643812,cond:1",Fleet Feet,112.5,191.25,212.62,191.5,Y
"New Balance Women's Fresh Foam X Tempo V2 Running Shoe, Black/White, 8.5",81536,103342,,,,,-,,B093WSWFKZ,195907689073,195907689073,B096NRVC69,New Balance,yes,GB195907689073,https://www.google.com/search?q=195907689073+New+Balance+Women%27s+Fresh+Foam+X+Tempo+V2+Running+Shoe%2C+Black%2FWhite%2C+8.5&tbm=shop,https://www.amazon.com/dp/B093WSWFKZ?psc=1,Y,"https://www.google.com/shopping/product/7363132062836149367/offers?q=195907689073&prds=cid:7363132062836149367,cond:1",Not Found,,,,,N
"New Balance Boy's 574 Core Lace-Up Sneaker, Black/White, 1 Little Kid",69570,66992,,,72.58,$99.08 ,AF4GO035LHAA2,3.0,B093XJL5WT,196071027739,196071027739,B093F9MFKW,New Balance,yes,GB196071027739,https://www.google.com/search?q=196071027739+New+Balance+Boy%27s+574+Core+Lace-Up+Sneaker%2C+Black%2FWhite%2C+1+Little+Kid&tbm=shop,https://www.amazon.com/dp/B093XJL5WT?psc=1,Y,"https://www.google.com/shopping/product/10792904349881757935/offers?q=196071027739&prds=cid:10792904349881757935,cond:1",Kids Foot Locker,70.0,119.0,132.3,,N
"New Balance Girls 574 Core Lace-Up Sneaker, Rain Cloud/Pink Haze, 12 Little Kid",64020,67302,,,96.86,$104.36 ,AF4GO035LHAA2,1.0,B09K4R6NPT,196307389334,196307389334,B093F9MFKW,New Balance,yes,GB196307389334,https://www.google.com/search?q=196307389334+New+Balance+Girls+574+Core+Lace-Up+Sneaker%2C+Rain+Cloud%2FPink+Haze%2C+12+Little+Kid&tbm=shop,https://www.amazon.com/dp/B09K4R6NPT?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Boy's 574 Core Lace-Up Sneaker, Black/White, 5 Big Kid",68818,66596,,,81.81,$97.19 ,AF4GO035LHAA2,3.0,B093X5QGWS,196071021195,196071021195,B093F9MFKW,New Balance,no,GB196071021195,https://www.google.com/search?q=196071021195+New+Balance+Boy%27s+574+Core+Lace-Up+Sneaker%2C+Black%2FWhite%2C+5+Big+Kid&tbm=shop,https://www.amazon.com/dp/B093X5QGWS?psc=1,Y,"https://www.google.com/shopping/product/16988633618009532701/offers?q=196071021195&prds=cid:16988633618009532701,cond:1",New Balance,79.94,135.9,151.09,,N
"New Balance Boy's 574 Core Lace-Up Sneaker, Grey/White, 5.5 Big Kid",70250,65753,,,81.81,$101.32 ,AF4GO035LHAA2,4.0,B093X63BRJ,196071020860,196071020860,B093F9MFKW,New Balance,no,GB196071020860,https://www.google.com/search?q=196071020860+New+Balance+Boy%27s+574+Core+Lace-Up+Sneaker%2C+Grey%2FWhite%2C+5.5+Big+Kid&tbm=shop,https://www.amazon.com/dp/B093X63BRJ?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Girls 574 V1 Fashion Metallic Lace-Up Sneaker, Summer Fog/Paradise Pink/White Mint, 13 Wide Little Kid",67461,68681,,,139.34,$140.34 ,A2B9B9OGF1VYTL,1.0,B08BNKFRF9,194768845338,194768845338,B093F9MFKW,New Balance,no,GB194768845338,https://www.google.com/search?q=194768845338+New+Balance+Girls+574+V1+Fashion+Metallic+Lace-Up+Sneaker%2C+Summer+Fog%2FParadise+Pink%2FWhite+Mint%2C+13+Wide+Little+Kid&tbm=shop,https://www.amazon.com/dp/B08BNKFRF9?psc=1,Y,"https://www.google.com/shopping/product/14295290582326723193/offers?q=194768845338&prds=cid:14295290582326723193,cond:1",Zappos.com,79.95,135.91,151.11,138.34,Y
"New Balance Men's Fresh Foam X Vongo V5 Running Shoe, Oxygen Blue/Laser Blue, 12.5",63614,64566,149.95,3.0,149.95,$149.95 ,A3NWHXTQ4EBCZS,2.0,B08PCCKG4L,195481413392,195481413392,B08P39SP11,New Balance,no,GB195481413392,https://www.google.com/search?q=195481413392+New+Balance+Men%27s+Fresh+Foam+X+Vongo+V5+Running+Shoe%2C+Oxygen+Blue%2FLaser+Blue%2C+12.5&tbm=shop,https://www.amazon.com/dp/B08PCCKG4L?psc=1,Y,"https://www.google.com/shopping/product/7491361186757382924/offers?q=195481413392&prds=cid:7491361186757382924,cond:1",Marathon Sports,99.95,169.91,188.91,,N
"New Balance Men's Fresh Foam X Vongo V5 Running Shoe, Light Slate/Thunder/Ocean Grey, 7",66951,66235,,,,,-,0.0,B096N97JTG,195907625866,195907625866,B08P39SP11,New Balance,yes,GB195907625866,https://www.google.com/search?q=195907625866+New+Balance+Men%27s+Fresh+Foam+X+Vongo+V5+Running+Shoe%2C+Light+Slate%2FThunder%2FOcean+Grey%2C+7&tbm=shop,https://www.amazon.com/dp/B096N97JTG?psc=1,Y,"https://www.google.com/shopping/product/1974725799545140252/offers?q=195907625866&prds=cid:1974725799545140252,cond:1",RunUnited,104.0,176.8,196.56,196.56,Y
"New Balance Men's Fresh Foam X Vongo V5 Running Shoe, Deep Sea/Sulphur Yellow (Deep Sea/Sulphur Yellow, Numeric_11)",65015,65858,,,198.95,$197.18 ,A39BYP53PD01TR,2.0,B093ZT184G,195481412876,195481412876,B08P39SP11,New Balance,no,GB195481412876,https://www.google.com/search?q=195481412876+New+Balance+Men%27s+Fresh+Foam+X+Vongo+V5+Running+Shoe%2C+Deep+Sea%2FSulphur+Yellow+%28Deep+Sea%2FSulphur+Yellow%2C+Numeric_11%29&tbm=shop,https://www.amazon.com/dp/B093ZT184G?psc=1,Y,"https://www.google.com/shopping/product/17307211567473139308/offers?q=195481412876&prds=cid:17307211567473139308,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam X Vongo V5 Running Shoe, White/Quartz Grey/Arctic Grey, 10",63847,65895,,,,$126.14 ,-,,B09YBNY3Z6,196432323944,196432323944,B08P39SP11,New Balance,yes,GB196432323944,https://www.google.com/search?q=196432323944+New+Balance+Men%27s+Fresh+Foam+X+Vongo+V5+Running+Shoe%2C+White%2FQuartz+Grey%2FArctic+Grey%2C+10&tbm=shop,https://www.amazon.com/dp/B09YBNY3Z6?psc=1,Y,"https://www.google.com/shopping/product/1193530098120451179/offers?q=196432323944&prds=cid:1193530098120451179,cond:1","Fit2Run, The Runner's Superstore",134.95,229.41,255.06,255.06,Y
"New Balance Men's Fresh Foam Roav Elite V1 Running Shoe, Magnet/Sea Salt, 13 Wide",72946,80893,,,,,-,,B09K4VMWCD,196307421270,196307421270,B0CLLRFZLV,New Balance,no,GB196307421270,https://www.google.com/search?q=196307421270+New+Balance+Men%27s+Fresh+Foam+Roav+Elite+V1+Running+Shoe%2C+Magnet%2FSea+Salt%2C+13+Wide&tbm=shop,https://www.amazon.com/dp/B09K4VMWCD?psc=1,Y,"https://www.google.com/shopping/product/9787891969194263747/offers?q=196307421270&prds=cid:9787891969194263747,cond:1",Sun & Ski Sports,79.82,135.69,150.86,150.86,Y
New Balance FuelCell Propel v3 White/Pink Glo 9 D (M),123484,131051,76.0,3.0,76.0,$76.00 ,AAWDV4NIJIXTE,1.0,B093ZRJ5ZF,195481436957,195481436957,B08P38T2V3,New Balance,no,GB195481436957,https://www.google.com/search?q=195481436957+New+Balance+FuelCell+Propel+v3+White%2FPink+Glo+9+D+%28M%29&tbm=shop,https://www.amazon.com/dp/B093ZRJ5ZF?psc=1,Y,"https://www.google.com/shopping/product/3786290608570205756/offers?q=195481436957&prds=cid:3786290608570205756,cond:1",6pm.com,92.49,157.23,174.81,,N
"New Balance Men's FuelCell Propel V3 Running Shoe, Light Slate/Dynomite/Helium, 9.5",123018,130528,,,119.99,$119.99 ,A3KCLKFFWT76LN,1.0,B08MWNG3VS,195481437541,195481437541,B08P38T2V3,New Balance,no,GB195481437541,https://www.google.com/search?q=195481437541+New+Balance+Men%27s+FuelCell+Propel+V3+Running+Shoe%2C+Light+Slate%2FDynomite%2FHelium%2C+9.5&tbm=shop,https://www.amazon.com/dp/B08MWNG3VS?psc=1,Y,"https://www.google.com/shopping/product/4224309146071198790/offers?q=195481437541&prds=cid:4224309146071198790,cond:1",Sports Basement,185.0,314.5,349.65,,N
