Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box 🚚: Stock,New: Current,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Custom_SKU,Google_Search_Link,Amazon_link,Match,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"New Balance Women's WROAV V2 Running Shoe, Nb White, 10 M",80839,86958,54.95,9.0,54.95,,-,0.0,B0C4MHQH27,196071873022,196071873022,B096NVS1L4,New Balance,yes,GB196071873022,https://www.google.com/search?q=196071873022+New+Balance+Women%27s+WROAV+V2+Running+Shoe%2C+Nb+White%2C+10+M&tbm=shop,https://www.amazon.com/dp/B0C4MHQH27?psc=1,Y,"https://www.google.com/shopping/product/9422653758462690940/offers?q=196071873022&prds=cid:9422653758462690940,cond:1",Peltz Shoes,73.96,125.73,139.78,,N
"New Balance Women's WROAV V2 Running Shoe, Nb White, 9 M",84667,89168,54.95,6.0,54.95,,-,0.0,B0C4M9W5N6,196071873008,196071873008,B096NVS1L4,New Balance,yes,GB196071873008,https://www.google.com/search?q=196071873008+New+Balance+Women%27s+WROAV+V2+Running+Shoe%2C+Nb+White%2C+9+M&tbm=shop,https://www.amazon.com/dp/B0C4M9W5N6?psc=1,Y,"https://www.google.com/shopping/product/6553444362946795001/offers?q=196071873008&prds=cid:6553444362946795001,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Garoe V1 Trail Running Shoe, Silver Mink/Sky Blue, 8 Wide",49269,45158,83.09,4.0,83.09,,-,0.0,B09H3NS6HV,196307070232,196307070232,B0CLD9JXXJ,New Balance,yes,GB196307070232,https://www.google.com/search?q=196307070232+New+Balance+Women%27s+Fresh+Foam+Garoe+V1+Trail+Running+Shoe%2C+Silver+Mink%2FSky+Blue%2C+8+Wide&tbm=shop,https://www.amazon.com/dp/B09H3NS6HV?psc=1,Y,"https://www.google.com/shopping/product/1091288190418314119/offers?q=196307070232&prds=cid:1091288190418314119,cond:1",spry active,200.0,340.0,378.0,,N
Mens New Balance FuelCell Rebel v3,40336,46303,123.64,2.0,123.64,$ 128.50,-,0.0,B0B35Z6BFP,195907791721,195907791721,B096NP1V5Z,New Balance,yes,GB195907791721,https://www.google.com/search?q=195907791721+Mens+New+Balance+FuelCell+Rebel+v3&tbm=shop,https://www.amazon.com/dp/B0B35Z6BFP?psc=1,Y,"https://www.google.com/shopping/product/8229375939473605037/offers?q=195907791721&prds=cid:8229375939473605037,cond:1",New Balance,83.19,141.42,157.23,,N
"New Balance DynaSoft 545 V1 Lace-Up Running Shoe, Bright Cyan/Mint Flash/Signal Pink, 4.5 US Unisex Big Kid",42730,44673,42.76,4.0,42.76,,-,0.0,B0BHK7JKR8,196941124797,196941124797,B0CLDBYYRG,New Balance,yes,GB196941124797,https://www.google.com/search?q=196941124797+New+Balance+DynaSoft+545+V1+Lace-Up+Running+Shoe%2C+Bright+Cyan%2FMint+Flash%2FSignal+Pink%2C+4.5+US+Unisex+Big+Kid&tbm=shop,https://www.amazon.com/dp/B0BHK7JKR8?psc=1,Y,"https://www.google.com/shopping/product/1893682129166860106/offers?q=196941124797&prds=cid:1893682129166860106,cond:1",Zappos.com,53.72,91.32,101.53,,N
"New Balance DynaSoft 545 V1 Lace-Up Running Shoe, Night Sky/Blaze Orange/Marine Blue, 4.5 Wide US Unisex Big_Kid",43472,42740,42.76,1.0,42.76,,-,0.0,B0BHJS6BLD,196941125220,196941125220,B0CLDBYYRG,New Balance,yes,GB196941125220,https://www.google.com/search?q=196941125220+New+Balance+DynaSoft+545+V1+Lace-Up+Running+Shoe%2C+Night+Sky%2FBlaze+Orange%2FMarine+Blue%2C+4.5+Wide+US+Unisex+Big_Kid&tbm=shop,https://www.amazon.com/dp/B0BHJS6BLD?psc=1,Y,"https://www.google.com/shopping/product/18025510760812475168/offers?q=196941125220&prds=cid:18025510760812475168,cond:1",Peltz Shoes,49.96,84.93,94.42,,N
"New Balance Kid's Dynasoft 545 V1 Lace-Up Running Shoe, Black/White/Silver Metallic, 4 Big Kid",42713,41285,44.99,25.0,44.99,,-,0.0,B08MWTL93X,195481160111,195481160111,B0CLDBYYRG,New Balance,yes,GB195481160111,https://www.google.com/search?q=195481160111+New+Balance+Kid%27s+Dynasoft+545+V1+Lace-Up+Running+Shoe%2C+Black%2FWhite%2FSilver+Metallic%2C+4+Big+Kid&tbm=shop,https://www.amazon.com/dp/B08MWTL93X?psc=1,N,,,,,,,N
"New Balance Women's Socks - Athletic Cushioned Low Cut Ankle Socks (12 Pack), Size 4-10, White",53012,82312,25.99,66.0,25.99,,-,0.0,B083XBZPZ8,886028364023,886028364023,B0CGSKKN7G,New Balance,yes,GB886028364023,https://www.google.com/search?q=886028364023+New+Balance+Women%27s+Socks+-+Athletic+Cushioned+Low+Cut+Ankle+Socks+%2812+Pack%29%2C+Size+4-10%2C+White&tbm=shop,https://www.amazon.com/dp/B083XBZPZ8?psc=1,Y,"https://www.google.com/shopping/product/18395501447011003032/offers?q=886028364023&prds=cid:18395501447011003032,cond:1",Not Found,,,,,N
"New Balance Women's Socks - Athletic Cushioned Low Cut Ankle Socks (12 Pack), Size 4-10, Solid White",53281,83230,19.99,84.0,19.99,,-,0.0,B0CB747TT7,886028505389,886028505389,B0CGSKKN7G,New Balance,yes,GB886028505389,https://www.google.com/search?q=886028505389+New+Balance+Women%27s+Socks+-+Athletic+Cushioned+Low+Cut+Ankle+Socks+%2812+Pack%29%2C+Size+4-10%2C+Solid+White&tbm=shop,https://www.amazon.com/dp/B0CB747TT7?psc=1,Y,"https://www.google.com/shopping/product/14747654452764613096/offers?q=886028505389&prds=cid:14747654452764613096,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V2 Sneaker, Black/Sea Salt, 8.5 Wide",83429,86555,85.0,14.0,85.0,,-,0.0,B08PCCM59S,195481129996,195481129996,B096NVS1L4,New Balance,yes,GB195481129996,https://www.google.com/search?q=195481129996+New+Balance+Women%27s+Fresh+Foam+Roav+V2+Sneaker%2C+Black%2FSea+Salt%2C+8.5+Wide&tbm=shop,https://www.amazon.com/dp/B08PCCM59S?psc=1,Y,"https://www.google.com/shopping/product/4261188213572682030/offers?q=195481129996&prds=cid:4261188213572682030,cond:1",LacrosseMonkey.com,49.98,84.97,94.46,84.0,Y
"New Balance Women's Fresh Foam Roav V2 Running Shoe, Black/Vibrant Orange, 7",79891,84198,69.84,2.0,69.84,,-,0.0,B096NG4SHL,195907563984,195907563984,B096NVS1L4,New Balance,yes,GB195907563984,https://www.google.com/search?q=195907563984+New+Balance+Women%27s+Fresh+Foam+Roav+V2+Running+Shoe%2C+Black%2FVibrant+Orange%2C+7&tbm=shop,https://www.amazon.com/dp/B096NG4SHL?psc=1,Y,"https://www.google.com/shopping/product/9612720536780039744/offers?q=195907563984&prds=cid:9612720536780039744,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam X Hierro Mid GTX V1 Trail Running Shoe, Vintage Indigo/NB Navy/Heritage Blue, 9.5",44927,48147,123.18,1.0,123.18,,-,0.0,B09YC42Q4N,196432393046,196432393046,B0CVSCSJVT,New Balance,yes,GB196432393046,https://www.google.com/search?q=196432393046+New+Balance+Men%27s+Fresh+Foam+X+Hierro+Mid+GTX+V1+Trail+Running+Shoe%2C+Vintage+Indigo%2FNB+Navy%2FHeritage+Blue%2C+9.5&tbm=shop,https://www.amazon.com/dp/B09YC42Q4N?psc=1,Y,"https://www.google.com/shopping/product/8.713481271477709e+18/offers?q=196432393046&prds=cid:8.713481271477709e+18,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam X Hierro Mid GTX V1 Trail Running Shoe, Turtledove/Angora/Grey Matter, 8.5",45752,235082,100.14,3.0,100.14,$ 224.09,-,0.0,B09YBSCQJ6,196432393541,196432393541,B0CVSCSJVT,New Balance,yes,GB196432393541,https://www.google.com/search?q=196432393541+New+Balance+Men%27s+Fresh+Foam+X+Hierro+Mid+GTX+V1+Trail+Running+Shoe%2C+Turtledove%2FAngora%2FGrey+Matter%2C+8.5&tbm=shop,https://www.amazon.com/dp/B09YBSCQJ6?psc=1,Y,"https://www.google.com/shopping/product/6301463431865778431/offers?q=196432393541&prds=cid:6301463431865778431,cond:1",Sportsman's Guide,179.95,305.91,340.11,,N
"New Balance Men's Fresh Foam X Hierro Mid GTX V1 Trail Running Shoe, Turtledove/Angora/Grey Matter, 10.5 Wide",46247,48590,149.95,7.0,149.95,,-,0.0,B09YBGCTZV,196432393763,196432393763,B0CVSCSJVT,New Balance,yes,GB196432393763,https://www.google.com/search?q=196432393763+New+Balance+Men%27s+Fresh+Foam+X+Hierro+Mid+GTX+V1+Trail+Running+Shoe%2C+Turtledove%2FAngora%2FGrey+Matter%2C+10.5+Wide&tbm=shop,https://www.amazon.com/dp/B09YBGCTZV?psc=1,Y,"https://www.google.com/shopping/product/4946801747089252753/offers?q=196432393763&prds=cid:4946801747089252753,cond:1",Backcountry.com,169.95,288.91,321.21,,N
"New Balance Men's Fresh Foam X Hierro Mid GTX V1 Trail Running Shoe, Turtledove/Angora/Grey Matter, 9",45120,48225,136.94,,134.0,$ 201.38,-,0.0,B09YBY8YT5,196432393558,196432393558,B0CVSCSJVT,New Balance,no,GB196432393558,https://www.google.com/search?q=196432393558+New+Balance+Men%27s+Fresh+Foam+X+Hierro+Mid+GTX+V1+Trail+Running+Shoe%2C+Turtledove%2FAngora%2FGrey+Matter%2C+9&tbm=shop,https://www.amazon.com/dp/B09YBY8YT5?psc=1,Y,"https://www.google.com/shopping/product/17276395529958614441/offers?q=196432393558&prds=cid:17276395529958614441,cond:1",Backcountry.com,169.95,288.91,321.21,,N
"New Balance Kids 520 V8 Bungee Lace Running Shoe, Nb Navy/Lime Leaf, 6 Wide US Unisex Toddler",58897,58897,39.99,,39.99,,-,0.0,B0C34N9ZB3,197375804781,197375804781,B0CLB95TG2,New Balance,yes,GB197375804781,https://www.google.com/search?q=197375804781+New+Balance+Kids+520+V8+Bungee+Lace+Running+Shoe%2C+Nb+Navy%2FLime+Leaf%2C+6+Wide+US+Unisex+Toddler&tbm=shop,https://www.amazon.com/dp/B0C34N9ZB3?psc=1,Y,"https://www.google.com/shopping/product/12191117322533098013/offers?q=197375804781&prds=cid:12191117322533098013,cond:1",Not Found,,,,,N
"New Balance Kids 520 V8 Bungee Lace Running Shoe, Taro/Violet Crush/Real Pink, 10 US Unisex Toddler",59445,59445,39.99,,39.99,,-,0.0,B0C353B3F4,197375783949,197375783949,B0CLB95TG2,New Balance,yes,GB197375783949,https://www.google.com/search?q=197375783949+New+Balance+Kids+520+V8+Bungee+Lace+Running+Shoe%2C+Taro%2FViolet+Crush%2FReal+Pink%2C+10+US+Unisex+Toddler&tbm=shop,https://www.amazon.com/dp/B0C353B3F4?psc=1,Y,"https://www.google.com/shopping/product/17383118470092311461/offers?q=197375783949&prds=cid:17383118470092311461,cond:1",Not Found,,,,,N
"New Balance Kids 520 V8 Bungee Lace Running Shoe, Nb Navy/Lime Leaf, 7 Wide US Unisex Toddler",59445,59445,39.99,,39.99,,-,0.0,B0C35285VC,197375804804,197375804804,B0CLB95TG2,New Balance,yes,GB197375804804,https://www.google.com/search?q=197375804804+New+Balance+Kids+520+V8+Bungee+Lace+Running+Shoe%2C+Nb+Navy%2FLime+Leaf%2C+7+Wide+US+Unisex+Toddler&tbm=shop,https://www.amazon.com/dp/B0C35285VC?psc=1,Y,"https://www.google.com/shopping/product/17394547252339893179/offers?q=197375804804&prds=cid:17394547252339893179,cond:1",Not Found,,,,,N
"New Balance Kids 520 V8 Bungee Lace Running Shoe, Nb Navy/Lime Leaf, 10 Wide US Unisex Toddler",59273,59273,39.99,,39.99,,-,0.0,B0C34XDFLL,197375804866,197375804866,B0CLB95TG2,New Balance,yes,GB197375804866,https://www.google.com/search?q=197375804866+New+Balance+Kids+520+V8+Bungee+Lace+Running+Shoe%2C+Nb+Navy%2FLime+Leaf%2C+10+Wide+US+Unisex+Toddler&tbm=shop,https://www.amazon.com/dp/B0C34XDFLL?psc=1,Y,"https://www.google.com/shopping/product/5410338400573986402/offers?q=197375804866&prds=cid:5410338400573986402,cond:1",Not Found,,,,,N
"New Balance Girls' Active Leggings - 2 Pack Full Length Performance Yoga Pants (7-16), Size 7-8, Foil BlackBlack",64225,84689,19.98,112.0,19.98,,-,0.0,B093X5DV8V,195187263567,195187263567,B08ZJSJ3GB,New Balance,yes,GB195187263567,https://www.google.com/search?q=195187263567+New+Balance+Girls%27+Active+Leggings+-+2+Pack+Full+Length+Performance+Yoga+Pants+%287-16%29%2C+Size+7-8%2C+Foil+BlackBlack&tbm=shop,https://www.amazon.com/dp/B093X5DV8V?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Girls' Active Leggings - 2 Pack Full Length Performance Yoga Pants (7-16), Size 78, New BlackNew Black",75838,75838,19.98,,19.98,,-,0.0,B0CSTD77XT,195187877887,195187877887,B08ZJSJ3GB,New Balance,yes,GB195187877887,https://www.google.com/search?q=195187877887+New+Balance+Girls%27+Active+Leggings+-+2+Pack+Full+Length+Performance+Yoga+Pants+%287-16%29%2C+Size+78%2C+New+BlackNew+Black&tbm=shop,https://www.amazon.com/dp/B0CSTD77XT?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Girls' Active Leggings - 2 Pack Full Length Performance Yoga Pants (7-16), Size 14-16, PinkBlack",65082,86231,19.99,43.0,19.99,,-,0.0,B093X3F7JQ,195187263499,195187263499,B08ZJSJ3GB,New Balance,yes,GB195187263499,https://www.google.com/search?q=195187263499+New+Balance+Girls%27+Active+Leggings+-+2+Pack+Full+Length+Performance+Yoga+Pants+%287-16%29%2C+Size+14-16%2C+PinkBlack&tbm=shop,https://www.amazon.com/dp/B093X3F7JQ?psc=1,Y,"https://www.google.com/shopping/product/16309369247640461985/offers?q=195187263499&prds=cid:16309369247640461985,cond:1",Not Found,,,,,N
"New Balance Girls' Active Leggings - 2 Pack Full Length Performance Yoga Pants (7-16), Size 7-8, Dark CharcoalBlack",63342,82462,19.99,45.0,19.99,,-,0.0,B093X4LDMS,195187263444,195187263444,B08ZJSJ3GB,New Balance,yes,GB195187263444,https://www.google.com/search?q=195187263444+New+Balance+Girls%27+Active+Leggings+-+2+Pack+Full+Length+Performance+Yoga+Pants+%287-16%29%2C+Size+7-8%2C+Dark+CharcoalBlack&tbm=shop,https://www.amazon.com/dp/B093X4LDMS?psc=1,Y,"https://www.google.com/shopping/product/2872865613700661798/offers?q=195187263444&prds=cid:2872865613700661798,cond:1",Not Found,,,,,N
"New Balance Men's 411 V1 Training Shoe, Black, 12 X-Wide",39821,34935,68.92,1.0,68.83,,-,0.0,B006O5IHRI,602850265242,602850265242,B089XCM1R8,New Balance,yes,GB602850265242,https://www.google.com/search?q=602850265242+New+Balance+Men%27s+411+V1+Training+Shoe%2C+Black%2C+12+X-Wide&tbm=shop,https://www.amazon.com/dp/B006O5IHRI?psc=1,Y,"https://www.google.com/shopping/product/8792602521865970697/offers?q=602850265242&prds=cid:8792602521865970697,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam X Hierro Mid GTX V1 Trail Running Shoe, Vintage Indigo/NB Navy/Heritage Blue, 8",45280,49094,137.8,2.0,137.8,,-,0.0,B09YBYQ639,196432393015,196432393015,B0CVSCSJVT,New Balance,yes,GB196432393015,https://www.google.com/search?q=196432393015+New+Balance+Men%27s+Fresh+Foam+X+Hierro+Mid+GTX+V1+Trail+Running+Shoe%2C+Vintage+Indigo%2FNB+Navy%2FHeritage+Blue%2C+8&tbm=shop,https://www.amazon.com/dp/B09YBYQ639?psc=1,Y,"https://www.google.com/shopping/product/6490506300483433840/offers?q=196432393015&prds=cid:6490506300483433840,cond:1",ShoeMall,179.95,305.91,340.11,,N
"New Balance Women's Fresh Foam Roav v2, Size: 10 Width: B Color: Space Pink/Sea Salt",81561,86996,82.0,3.0,82.0,,-,0.0,B08MWVSRK2,195481133368,195481133368,B096NVS1L4,New Balance,yes,GB195481133368,https://www.google.com/search?q=195481133368+New+Balance+Women%27s+Fresh+Foam+Roav+v2%2C+Size%3A+10+Width%3A+B+Color%3A+Space+Pink%2FSea+Salt&tbm=shop,https://www.amazon.com/dp/B08MWVSRK2?psc=1,Y,"https://www.google.com/shopping/product/6553444362946795001/offers?q=195481133368&prds=cid:6553444362946795001,cond:1",Not Found,,,,,N
"New Balance Women's WROAV V2 Running Shoe, Nb White, 7 M",82864,87251,54.95,10.0,54.95,,-,0.0,B0C4MQ84SC,196071872964,196071872964,B096NVS1L4,New Balance,yes,GB196071872964,https://www.google.com/search?q=196071872964+New+Balance+Women%27s+WROAV+V2+Running+Shoe%2C+Nb+White%2C+7+M&tbm=shop,https://www.amazon.com/dp/B0C4MQ84SC?psc=1,Y,"https://www.google.com/shopping/product/3740242460591681337/offers?q=196071872964&prds=cid:3740242460591681337,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav v2, Size: 8.5 Width: B Color: Space Pink/Sea Salt",80745,86988,82.2,1.0,82.2,$ 101.38,-,0.0,B08MWRNQNP,195481133337,195481133337,B096NVS1L4,New Balance,yes,GB195481133337,https://www.google.com/search?q=195481133337+New+Balance+Women%27s+Fresh+Foam+Roav+v2%2C+Size%3A+8.5+Width%3A+B+Color%3A+Space+Pink%2FSea+Salt&tbm=shop,https://www.amazon.com/dp/B08MWRNQNP?psc=1,Y,"https://www.google.com/shopping/product/6553444362946795001/offers?q=195481133337&prds=cid:6553444362946795001,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V2 Sneaker, Sea Salt/White, 12",83124,86332,78.3,9.0,78.3,,-,0.0,B08PCCS1HT,195481132521,195481132521,B096NVS1L4,New Balance,yes,GB195481132521,https://www.google.com/search?q=195481132521+New+Balance+Women%27s+Fresh+Foam+Roav+V2+Sneaker%2C+Sea+Salt%2FWhite%2C+12&tbm=shop,https://www.amazon.com/dp/B08PCCS1HT?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Fresh Foam X Hierro Mid GTX V1 Trail Running Shoe, Natural Indigo/Eclipse/Jade, 8.5 Wide",44805,48619,131.86,1.0,132.14,,-,0.0,B09MYJTTNG,196307064804,196307064804,B0CVSCSJVT,New Balance,yes,GB196307064804,https://www.google.com/search?q=196307064804+New+Balance+Men%27s+Fresh+Foam+X+Hierro+Mid+GTX+V1+Trail+Running+Shoe%2C+Natural+Indigo%2FEclipse%2FJade%2C+8.5+Wide&tbm=shop,https://www.amazon.com/dp/B09MYJTTNG?psc=1,Y,"https://www.google.com/shopping/product/2059147407267511733/offers?q=196307064804&prds=cid:2059147407267511733,cond:1",Not Found,,,,,N
"New Balance Boys' Sweatpants - 2 Pack Active Fleece Jogger Pants (Size: 4-20), Size 4, Eclipse/Grey Heather",39252,59720,29.95,3.0,29.95,,-,0.0,B08ZJNYK2H,195187247031,195187247031,B08ZJMTYBY,New Balance,yes,GB195187247031,https://www.google.com/search?q=195187247031+New+Balance+Boys%27+Sweatpants+-+2+Pack+Active+Fleece+Jogger+Pants+%28Size%3A+4-20%29%2C+Size+4%2C+Eclipse%2FGrey+Heather&tbm=shop,https://www.amazon.com/dp/B08ZJNYK2H?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Standard Performance 6"" NO Fly Boxer Brief (4-Pack), HLT/Black(ht)/Team Royal/Team Royal Strt, Small",38223,59214,19.98,20.0,19.98,,-,0.0,B07YYKSG8M,721357387353,721357387353,B094XBG8L1,New Balance,yes,GB721357387353,https://www.google.com/search?q=721357387353+New+Balance+Men%27s+Standard+Performance+6%22+NO+Fly+Boxer+Brief+%284-Pack%29%2C+HLT%2FBlack%28ht%29%2FTeam+Royal%2FTeam+Royal+Strt%2C+Small&tbm=shop,https://www.amazon.com/dp/B07YYKSG8M?psc=1,Y,"https://www.google.com/shopping/product/11580273648209075242/offers?q=721357387353&prds=cid:11580273648209075242,cond:1",Walmart,26.77,45.51,50.6,,N
"New Balance 440 High White/Yellow US Men's 13, Women's 14.5 Medium",67565,77878,76.05,1.0,76.05,$ 128.38,-,0.0,B0BRH1BCBC,196432830206,196432830206,B08RY1PNZY,New Balance,yes,GB196432830206,https://www.google.com/search?q=196432830206+New+Balance+440+High+White%2FYellow+US+Men%27s+13%2C+Women%27s+14.5+Medium&tbm=shop,https://www.amazon.com/dp/B0BRH1BCBC?psc=1,Y,"https://www.google.com/shopping/product/6582768919787201908/offers?q=196432830206&prds=cid:6582768919787201908,cond:1",Not Found,,,,,N
"New Balance 440 High White/Teal US Men's 7.5, Women's 9 Medium",69703,74997,76.36,4.0,76.36,,-,0.0,B0BVBDMR35,196432111169,196432111169,B08RY1PNZY,New Balance,yes,GB196432111169,https://www.google.com/search?q=196432111169+New+Balance+440+High+White%2FTeal+US+Men%27s+7.5%2C+Women%27s+9+Medium&tbm=shop,https://www.amazon.com/dp/B0BVBDMR35?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Girls' Athletic Socks - Cushion Low Cut Ankle Socks (16 Pack), Size Medium, Black",67512,123325,14.98,52.0,14.98,,-,0.0,B0B2S8NM38,886028468172,886028468172,B0B2S5QKYL,New Balance,yes,GB886028468172,https://www.google.com/search?q=886028468172+New+Balance+Girls%27+Athletic+Socks+-+Cushion+Low+Cut+Ankle+Socks+%2816+Pack%29%2C+Size+Medium%2C+Black&tbm=shop,https://www.amazon.com/dp/B0B2S8NM38?psc=1,Y,"https://www.google.com/shopping/product/18395501447011003032/offers?q=886028468172&prds=cid:18395501447011003032,cond:1",Not Found,,,,,N
"New Balance Lightweight Running Gloves, Cyclone Heather, Small",35698,17398,18.98,417.0,18.98,$ 17.73,-,0.0,B07F485HPR,721357330519,721357330519,B082XHYXCG,New Balance,yes,GB721357330519,https://www.google.com/search?q=721357330519+New+Balance+Lightweight+Running+Gloves%2C+Cyclone+Heather%2C+Small&tbm=shop,https://www.amazon.com/dp/B07F485HPR?psc=1,Y,"https://www.google.com/shopping/product/5839377593964149309/offers?q=721357330519&prds=cid:5839377593964149309,cond:1",SunnySports.com,24.95,42.41,47.16,,N
"New Balance Lightweight Running Gloves, Cyclone Heather, Large",35476,17379,18.98,594.0,18.98,$ 17.73,-,0.0,B07F3ZP9W1,721357330465,721357330465,B082XHYXCG,New Balance,yes,GB721357330465,https://www.google.com/search?q=721357330465+New+Balance+Lightweight+Running+Gloves%2C+Cyclone+Heather%2C+Large&tbm=shop,https://www.amazon.com/dp/B07F3ZP9W1?psc=1,Y,"https://www.google.com/shopping/product/17403090401360527036/offers?q=721357330465&prds=cid:17403090401360527036,cond:1",Marathon Sports,34.0,57.8,64.26,,N
New Balance Men's Fresh Foam X 880v13 Running Shoe Black/Phantom 9.5 X-Wide,22420,263185,139.95,3.0,139.95,,-,0.0,B0BB3CHK7M,196307619998,196307619998,B0CVTVNGJ8,New Balance,yes,GB196307619998,https://www.google.com/search?q=196307619998+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Black%2FPhantom+9.5+X-Wide&tbm=shop,https://www.amazon.com/dp/B0BB3CHK7M?psc=1,Y,"https://www.google.com/shopping/product/4121296045875621005/offers?q=196307619998&prds=cid:4121296045875621005,cond:1",Footprint USA,93.97,159.75,177.6,,N
New Balance Men's Fresh Foam X 880v13 Running Shoe Cobalt/Black 9 Wide,96907,287202,139.95,1.0,139.95,,-,0.0,B0BHJNWVZZ,196307587280,196307587280,B0CVTVNGJ8,New Balance,yes,GB196307587280,https://www.google.com/search?q=196307587280+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Cobalt%2FBlack+9+Wide&tbm=shop,https://www.amazon.com/dp/B0BHJNWVZZ?psc=1,Y,"https://www.google.com/shopping/product/10865463834847582733/offers?q=196307587280&prds=cid:10865463834847582733,cond:1",Fleet Feet,105.0,178.5,198.45,,N
New Balance Men's Fresh Foam X 880v13 Running Shoe Pixel Green/Black 9.5,12485,133621,139.95,3.0,139.95,,-,0.0,B0BB3D39XH,196307586474,196307586474,B0CVTVNGJ8,New Balance,yes,GB196307586474,https://www.google.com/search?q=196307586474+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Pixel+Green%2FBlack+9.5&tbm=shop,https://www.amazon.com/dp/B0BB3D39XH?psc=1,N,Not Found,Not Found,,,,,N
New Balance Men's Fresh Foam X 880v13 Running Shoe Light Arctic Grey/Natural Indigo 12.5 Wide,56173,286648,139.95,1.0,139.95,,-,0.0,B0BHJLQM6Z,196307588003,196307588003,B0CVTVNGJ8,New Balance,yes,GB196307588003,https://www.google.com/search?q=196307588003+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Light+Arctic+Grey%2FNatural+Indigo+12.5+Wide&tbm=shop,https://www.amazon.com/dp/B0BHJLQM6Z?psc=1,Y,"https://www.google.com/shopping/product/14840576052470482908/offers?q=196307588003&prds=cid:14840576052470482908,cond:1",Fleet Feet,105.0,178.5,198.45,,N
New Balance Men's Fresh Foam X 880v13 Running Shoe Pixel Green/Black 12,12736,241096,139.95,1.0,139.95,$ 192.50,-,0.0,B0BB37T5PS,196307586528,196307586528,B0CVTVNGJ8,New Balance,yes,GB196307586528,https://www.google.com/search?q=196307586528+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Pixel+Green%2FBlack+12&tbm=shop,https://www.amazon.com/dp/B0BB37T5PS?psc=1,Y,"https://www.google.com/shopping/product/10865463834847582733/offers?q=196307586528&prds=cid:10865463834847582733,cond:1",Fleet Feet,105.0,178.5,198.45,,N
New Balance Men's Fresh Foam X 880v13 Running Shoe White/Marine Blue 7,181144,306963,139.95,1.0,139.95,,-,0.0,B0CBHDV6W7,196941076034,196941076034,B0CVTVNGJ8,New Balance,yes,GB196941076034,https://www.google.com/search?q=196941076034+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+White%2FMarine+Blue+7&tbm=shop,https://www.amazon.com/dp/B0CBHDV6W7?psc=1,N,Not Found,Not Found,,,,,N
New Balance Men's Fresh Foam X 880v13 Running Shoe Cobalt/Black 7,248097,378692,145.0,1.0,145.0,,-,0.0,B0BHJQ36HW,196307587075,196307587075,B0CVTVNGJ8,New Balance,yes,GB196307587075,https://www.google.com/search?q=196307587075+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Cobalt%2FBlack+7&tbm=shop,https://www.amazon.com/dp/B0BHJQ36HW?psc=1,Y,"https://www.google.com/shopping/product/10865463834847582733/offers?q=196307587075&prds=cid:10865463834847582733,cond:1",Fleet Feet,105.0,178.5,198.45,,N
New Balance Men's Fresh Foam X 880v13 Running Shoe Black/Phantom 8 X-Wide,234375,507133,139.95,1.0,139.95,,-,0.0,B0BB36M4T4,196307619967,196307619967,B0CVTVNGJ8,New Balance,yes,GB196307619967,https://www.google.com/search?q=196307619967+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Black%2FPhantom+8+X-Wide&tbm=shop,https://www.amazon.com/dp/B0BB36M4T4?psc=1,Y,"https://www.google.com/shopping/product/10865463834847582733/offers?q=196307619967&prds=cid:10865463834847582733,cond:1",Fleet Feet,105.0,178.5,198.45,,N
