Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Amazon_link,Match,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Black/White, 9.5 M",52842,59148,,,199.1,170.28 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),1.0,B096WMHSB3,0195481448219,195481448219,B0B8THVT7V,New Balance,yes,GB195481448219,https://www.google.com/search?q=195481448219+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Black%2FWhite%2C+9.5+M&tbm=shop,https://www.amazon.com/dp/B096WMHSB3?psc=1,Y,"https://www.google.com/shopping/product/12049868350236934829/offers?q=195481448219&prds=cid:12049868350236934829,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Garnet/Pink Glo, 6.5 XW",52907,59299,,,183.18,183.18 $,-,1.0,B096WMH8X7,0195481447342,195481447342,B0B8THVT7V,New Balance,no,GB195481447342,https://www.google.com/search?q=195481447342+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Garnet%2FPink+Glo%2C+6.5+XW&tbm=shop,https://www.amazon.com/dp/B096WMH8X7?psc=1,Y,"https://www.google.com/shopping/product/3041194734583042925/offers?q=195481447342&prds=cid:3041194734583042925,cond:1",SVSports,129.99,220.98,245.68,,N
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Libra/Night Air/Night Sky, 7.5 X-Wide",53765,59389,,,175.29,177.51 $,Numoon Collection (94% A1B43WMIJ58I3U),3.0,B09RSQJC66,0195907579510,195907579510,B0B8THVT7V,New Balance,no,GB195907579510,https://www.google.com/search?q=195907579510+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Libra%2FNight+Air%2FNight+Sky%2C+7.5+X-Wide&tbm=shop,https://www.amazon.com/dp/B09RSQJC66?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Pale Blue Chill/Topaz/Powder Green, 5.5 Wide",52982,58260,80.0,2.0,80.0,80.00 $,Sneaker Centric (82% A1X4PZJUVY1TUY),1.0,B09DRH87GP,0195907270233,195907270233,B0B8THVT7V,New Balance,no,GB195907270233,https://www.google.com/search?q=195907270233+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Pale+Blue+Chill%2FTopaz%2FPowder+Green%2C+5.5+Wide&tbm=shop,https://www.amazon.com/dp/B09DRH87GP?psc=1,Y,"https://www.google.com/shopping/product/13582942997804404757/offers?q=195907270233&prds=cid:13582942997804404757,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Mountain Teal/Pale Blue Chill, 7.5 M",51189,58835,,,177.79,178.06 $,QualitySupplyCo (91% ANZYNJW9IIF9C),2.0,B096WN4XK1,0195481447526,195481447526,B0B8THVT7V,New Balance,yes,GB195481447526,https://www.google.com/search?q=195481447526+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Mountain+Teal%2FPale+Blue+Chill%2C+7.5+M&tbm=shop,https://www.amazon.com/dp/B096WN4XK1?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Blue/Light Mango, 7.5 XW",54693,59867,,,181.93,181.93 $,Numoon Collection (94% A1B43WMIJ58I3U),1.0,B096WLP1C9,0195481449964,195481449964,B0B8THVT7V,New Balance,no,GB195481449964,https://www.google.com/search?q=195481449964+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Blue%2FLight+Mango%2C+7.5+XW&tbm=shop,https://www.amazon.com/dp/B096WLP1C9?psc=1,Y,"https://www.google.com/shopping/product/1091288190418314119/offers?q=195481449964&prds=cid:1091288190418314119,cond:1",Marathon Sports,134.95,229.41,255.06,,N
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Blue/Light Mango, 5 M",52891,59989,,,100.01,115.00 $,Danger Deals LLC (98% A3JXF7CA9MSZU),1.0,B096WKYZ34,0195481449421,195481449421,B0B8THVT7V,New Balance,no,GB195481449421,https://www.google.com/search?q=195481449421+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Blue%2FLight+Mango%2C+5+M&tbm=shop,https://www.amazon.com/dp/B096WKYZ34?psc=1,N,Not Found,Not Found,,,,,N
"New Balance mens Fresh Foam X 860 V12 Running Shoe, Libra/Night Air/Night Sky, 6.5 US",55103,59845,,,177.79,177.79 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),2.0,B09RSFMBXS,0195907579008,195907579008,B0B8THVT7V,New Balance,yes,GB195907579008,https://www.google.com/search?q=195907579008+New+Balance+mens+Fresh+Foam+X+860+V12+Running+Shoe%2C+Libra%2FNight+Air%2FNight+Sky%2C+6.5+US&tbm=shop,https://www.amazon.com/dp/B09RSFMBXS?psc=1,Y,"https://www.google.com/shopping/product/11521365715586380633/offers?q=195907579008&prds=cid:11521365715586380633,cond:1",Rogans Shoes,101.19,172.02,191.25,176.79,Y
"New Balance Men's Impact Run 5 Inch Short 22, Serene Blue, X-Large",59109,69536,,,49.99,59.84 $,Ever Onwards Store (83% AF4GO035LHAA2),1.0,B0924YLTV4,0195907337493,195907337493,B0CGXJC2N4,New Balance,no,GB195907337493,https://www.google.com/search?q=195907337493+New+Balance+Men%27s+Impact+Run+5+Inch+Short+22%2C+Serene+Blue%2C+X-Large&tbm=shop,https://www.amazon.com/dp/B0924YLTV4?psc=1,Y,"https://www.google.com/shopping/product/623308535911543267/offers?q=195907337493&prds=cid:623308535911543267,cond:1",Not Found,,,,,N
"New Balance Women's 410 V7 Trail Running Shoe, Steel/Light Mango, 8.5",35139,33628,,,,,-,,B08P297JKR,0195481275143,195481275143,B08P38S66Q,New Balance,yes,GB195481275143,https://www.google.com/search?q=195481275143+New+Balance+Women%27s+410+V7+Trail+Running+Shoe%2C+Steel%2FLight+Mango%2C+8.5&tbm=shop,https://www.amazon.com/dp/B08P297JKR?psc=1,Y,"https://www.google.com/shopping/product/9715940805153910201/offers?q=195481275143&prds=cid:9715940805153910201,cond:1",FrontRunners LA,150.0,255.0,283.5,283.5,Y
"New Balance Women's Made in US 990 V5 Sneaker, Black/Silver, 8.5 Narrow",58020,50130,,,308.81,277.57 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),1.0,B07C7SJ12R,0192662915065,192662915065,B08986L1PD,New Balance,yes,GB192662915065,https://www.google.com/search?q=192662915065+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Black%2FSilver%2C+8.5+Narrow&tbm=shop,https://www.amazon.com/dp/B07C7SJ12R?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Made in US 990 V5 Sneaker, Grey/Castlerock, 6 X-Wide",57565,50992,,,306.31,286.46 $,Numoon Collection (94% A1B43WMIJ58I3U),3.0,B079242Q3Y,0192662149705,192662149705,B08986L1PD,New Balance,no,GB192662149705,https://www.google.com/search?q=192662149705+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Grey%2FCastlerock%2C+6+X-Wide&tbm=shop,https://www.amazon.com/dp/B079242Q3Y?psc=1,Y,"https://www.google.com/shopping/product/3099803223012415416/offers?q=192662149705&prds=cid:3099803223012415416,cond:1",Footprint USA,159.95,271.91,302.31,305.31,Y
"New Balance Women's Made in US 990 V5 Sneaker, Black/Silver, 12 X-Wide",58860,51827,,,306.31,308.68 $,Numoon Collection (94% A1B43WMIJ58I3U),2.0,B07CHC6GNQ,0192662915225,192662915225,B08986L1PD,New Balance,no,GB192662915225,https://www.google.com/search?q=192662915225+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Black%2FSilver%2C+12+X-Wide&tbm=shop,https://www.amazon.com/dp/B07CHC6GNQ?psc=1,Y,"https://www.google.com/shopping/product/5374750742033049435/offers?q=192662915225&prds=cid:5374750742033049435,cond:1",Private Sneakers,132.5,225.25,250.42,305.31,Y
"New Balance Women's Made in US 990 V5 Sneaker, Grey/Castlerock, 7.5",58084,50887,,,308.8,293.31 $,SOLE CITY (73% A2O4XN2BBGRDQ),2.0,B079252XMK,0192662149255,192662149255,B08986L1PD,New Balance,yes,GB192662149255,https://www.google.com/search?q=192662149255+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Grey%2FCastlerock%2C+7.5&tbm=shop,https://www.amazon.com/dp/B079252XMK?psc=1,Y,"https://www.google.com/shopping/product/3099803223012415416/offers?q=192662149255&prds=cid:3099803223012415416,cond:1",Footprint USA,159.95,271.91,302.31,307.8,Y
"New Balance Women's Made in US 990 V5 Sneaker, Grey/Castlerock, 9",58773,50997,,,308.81,302.02 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),2.0,B0791TP4D8,0192662149286,192662149286,B08986L1PD,New Balance,no,GB192662149286,https://www.google.com/search?q=192662149286+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Grey%2FCastlerock%2C+9&tbm=shop,https://www.amazon.com/dp/B0791TP4D8?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Made in US 990 V5 Sneaker, Black/Silver, 7.5 X-Wide",59026,50920,,,306.31,308.65 $,Numoon Collection (94% A1B43WMIJ58I3U),2.0,B07C7RTGBC,0192662914976,192662914976,B08986L1PD,New Balance,no,GB192662914976,https://www.google.com/search?q=192662914976+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Black%2FSilver%2C+7.5+X-Wide&tbm=shop,https://www.amazon.com/dp/B07C7RTGBC?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Made in US 990 V5 Sneaker, Black/Silver, 11",59362,50940,,,308.81,272.74 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),1.0,B07C7RXNHC,0192662914723,192662914723,B08986L1PD,New Balance,yes,GB192662914723,https://www.google.com/search?q=192662914723+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Black%2FSilver%2C+11&tbm=shop,https://www.amazon.com/dp/B07C7RXNHC?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Made in US 990 V5 Sneaker, Navy/Silver, 8.5 Wide",58605,50805,,,306.31,292.55 $,Numoon Collection (94% A1B43WMIJ58I3U),2.0,B07C7MZH61,0192662915812,192662915812,B08986L1PD,New Balance,no,GB192662915812,https://www.google.com/search?q=192662915812+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Navy%2FSilver%2C+8.5+Wide&tbm=shop,https://www.amazon.com/dp/B07C7MZH61?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Made in US 990 V5 Sneaker, Grey/Castlerock, 11 Narrow",57111,49405,,,308.89,308.89 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),1.0,B0791XV3KM,0192662149644,192662149644,B08986L1PD,New Balance,no,GB192662149644,https://www.google.com/search?q=192662149644+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Grey%2FCastlerock%2C+11+Narrow&tbm=shop,https://www.amazon.com/dp/B0791XV3KM?psc=1,Y,"https://www.google.com/shopping/product/3099803223012415416/offers?q=192662149644&prds=cid:3099803223012415416,cond:1",Footprint USA,159.95,271.91,302.31,307.89,Y
"New Balance Women's Made in US 990 V5 Sneaker, Grey/Castlerock, 5.5 X-Wide",57062,49912,,,308.81,308.81 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),2.0,B0791TW16T,0192662149699,192662149699,B08986L1PD,New Balance,no,GB192662149699,https://www.google.com/search?q=192662149699+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Grey%2FCastlerock%2C+5.5+X-Wide&tbm=shop,https://www.amazon.com/dp/B0791TW16T?psc=1,Y,"https://www.google.com/shopping/product/13466729883436422483/offers?q=192662149699&prds=cid:13466729883436422483,cond:1",Footprint USA,194.95,331.41,368.46,,N
"New Balance Women's Made in US 990 V5 Sneaker, Grey/Castlerock, 7",58206,50712,,,308.87,300.11 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),1.0,B0791WM673,0192662149248,192662149248,B08986L1PD,New Balance,yes,GB192662149248,https://www.google.com/search?q=192662149248+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Grey%2FCastlerock%2C+7&tbm=shop,https://www.amazon.com/dp/B0791WM673?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Made in US 990 V5 Sneaker, Navy/Silver, 8 X-Wide",59193,51203,,,316.07,301.17 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),1.0,B07C7NT57Z,0192662915966,192662915966,B08986L1PD,New Balance,no,GB192662915966,https://www.google.com/search?q=192662915966+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Navy%2FSilver%2C+8+X-Wide&tbm=shop,https://www.amazon.com/dp/B07C7NT57Z?psc=1,Y,"https://www.google.com/shopping/product/3842562630499495422/offers?q=192662915966&prds=cid:3842562630499495422,cond:1",Lucky Shoes,159.97,271.95,302.34,315.07,Y
"New Balance Women's Made in US 990 V5 Sneaker, Black/Silver, 8.5 X-Wide",58521,52474,,,306.31,308.23 $,Numoon Collection (94% A1B43WMIJ58I3U),2.0,B07C7N9111,0192662915157,192662915157,B08986L1PD,New Balance,no,GB192662915157,https://www.google.com/search?q=192662915157+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Black%2FSilver%2C+8.5+X-Wide&tbm=shop,https://www.amazon.com/dp/B07C7N9111?psc=1,Y,"https://www.google.com/shopping/product/5374750742033049435/offers?q=192662915157&prds=cid:5374750742033049435,cond:1",Private Sneakers,132.5,225.25,250.42,305.31,Y
"New Balance Women's Made in US 990 V5 Sneaker, Black/Silver, 8",57130,50458,,,289.95,267.59 $,minimalizo® (91% AZPPRMV8HVKZ8),3.0,B07C7B1YKR,0192662914662,192662914662,B08986L1PD,New Balance,no,GB192662914662,https://www.google.com/search?q=192662914662+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Black%2FSilver%2C+8&tbm=shop,https://www.amazon.com/dp/B07C7B1YKR?psc=1,Y,"https://www.google.com/shopping/product/5374750742033049435/offers?q=192662914662&prds=cid:5374750742033049435,cond:1",Private Sneakers,132.5,225.25,250.42,288.95,Y
"New Balance Women's 574 V2 Evolved Sneaker, Sea Salt/Real Pink, 7.5",97423,97423,89.99,,89.99,,-,,B0C34JFT3V,0197375554129,197375554129,B0C357TZ84,New Balance,yes,GB197375554129,https://www.google.com/search?q=197375554129+New+Balance+Women%27s+574+V2+Evolved+Sneaker%2C+Sea+Salt%2FReal+Pink%2C+7.5&tbm=shop,https://www.amazon.com/dp/B0C34JFT3V?psc=1,Y,"https://www.google.com/shopping/product/14043703918212915860/offers?q=197375554129&prds=cid:14043703918212915860,cond:1",New Balance,89.99,152.98,170.08,,N
"New Balance Women's Fresh Foam Roav V2 Sneaker, Black/Magnet, 9.5",81790,86915,74.97,,74.97,,JMWW (91% A10XQN3P3A3NIJ),1.0,B08M125ZYK,0195481131616,195481131616,B096NVS1L4,New Balance,no,GB195481131616,https://www.google.com/search?q=195481131616+New+Balance+Women%27s+Fresh+Foam+Roav+V2+Sneaker%2C+Black%2FMagnet%2C+9.5&tbm=shop,https://www.amazon.com/dp/B08M125ZYK?psc=1,Y,"https://www.google.com/shopping/product/9612720536780039744/offers?q=195481131616&prds=cid:9612720536780039744,cond:1",Not Found,,,,,N
"New Balance Men's No-Fly Cotton Performance Boxer Briefs, 5 Inch Inseam (3 Pack), Mulberry/Pigment/Team Forest Green, Large",70057,66845,,,27.99,25.30 $,AURYSTORE (94% A3MI4PP8HUEEDQ),1.0,B07V6HFFCZ,0721357370294,721357370294,B07NPT9NWZ,New Balance,yes,GB721357370294,https://www.google.com/search?q=721357370294+New+Balance+Men%27s+No-Fly+Cotton+Performance+Boxer+Briefs%2C+5+Inch+Inseam+%283+Pack%29%2C+Mulberry%2FPigment%2FTeam+Forest+Green%2C+Large&tbm=shop,https://www.amazon.com/dp/B07V6HFFCZ?psc=1,Y,"https://www.google.com/shopping/product/721327850342965559/offers?q=721357370294&prds=cid:721327850342965559,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam 1080 V10 Running Shoe, Summer Fog/Neo Crimson, 8 Wide",60923,261262,,,189.99,199.74 $,"Toys, Toys and other Stuff (96% A3BSCZERD91AOE)",1.0,B07RP19JY9,0193684975839,193684975839,B07RMK42HW,New Balance,no,GB193684975839,https://www.google.com/search?q=193684975839+New+Balance+Men%27s+Fresh+Foam+1080+V10+Running+Shoe%2C+Summer+Fog%2FNeo+Crimson%2C+8+Wide&tbm=shop,https://www.amazon.com/dp/B07RP19JY9?psc=1,Y,"https://www.google.com/shopping/product/7474510490668690051/offers?q=193684975839&prds=cid:7474510490668690051,cond:1",ShoeStores.com,109.95,186.91,207.81,188.99,Y
"New Balance Men's Fresh Foam 1080 V10 Running Shoe, Black/Steel, 11.5",60517,272371,,,199.1,200.12 $,QualitySupplyCo (91% ANZYNJW9IIF9C),1.0,B07RQ15YVJ,0193684985296,193684985296,B07RMK42HW,New Balance,yes,GB193684985296,https://www.google.com/search?q=193684985296+New+Balance+Men%27s+Fresh+Foam+1080+V10+Running+Shoe%2C+Black%2FSteel%2C+11.5&tbm=shop,https://www.amazon.com/dp/B07RQ15YVJ?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Fresh Foam 1080 V11 Running Shoe, Trek/Sulphur Yellow, 9",62178,75808,,,258.17,258.17 $,Warehouse Island LLC (70% AYN5A0CZC142X),2.0,B08P2BBNYB,0195481421731,195481421731,B07RMK42HW,New Balance,no,GB195481421731,https://www.google.com/search?q=195481421731+New+Balance+Men%27s+Fresh+Foam+1080+V11+Running+Shoe%2C+Trek%2FSulphur+Yellow%2C+9&tbm=shop,https://www.amazon.com/dp/B08P2BBNYB?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Fresh Foam 1080 V11 Running Shoe, Trek/Sulphur Yellow, 11.5",59691,77591,,,184.46,184.46 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),1.0,B08P29G8S7,0195481421786,195481421786,B07RMK42HW,New Balance,no,GB195481421786,https://www.google.com/search?q=195481421786+New+Balance+Men%27s+Fresh+Foam+1080+V11+Running+Shoe%2C+Trek%2FSulphur+Yellow%2C+11.5&tbm=shop,https://www.amazon.com/dp/B08P29G8S7?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Fresh Foam 1080 V11 Running Shoe, Wave/Light Rogue Wave, 8.5",60740,65758,,,248.86,246.60 $,Numoon Collection (94% A1B43WMIJ58I3U),3.0,B08BNJ1QF3,0194768789496,194768789496,B07RMK42HW,New Balance,no,GB194768789496,https://www.google.com/search?q=194768789496+New+Balance+Men%27s+Fresh+Foam+1080+V11+Running+Shoe%2C+Wave%2FLight+Rogue+Wave%2C+8.5&tbm=shop,https://www.amazon.com/dp/B08BNJ1QF3?psc=1,Y,"https://www.google.com/shopping/product/5343318561871572489/offers?q=194768789496&prds=cid:5343318561871572489,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam 1080 V11 Running Shoe, Helium/Black, 12",60230,76236,,,255.67,243.06 $,Numoon Collection (94% A1B43WMIJ58I3U),3.0,B08P299WML,0195481422448,195481422448,B07RMK42HW,New Balance,no,GB195481422448,https://www.google.com/search?q=195481422448+New+Balance+Men%27s+Fresh+Foam+1080+V11+Running+Shoe%2C+Helium%2FBlack%2C+12&tbm=shop,https://www.amazon.com/dp/B08P299WML?psc=1,Y,"https://www.google.com/shopping/product/3445150680981885249/offers?q=195481422448&prds=cid:3445150680981885249,cond:1",FrontRunners LA,170.0,289.0,321.3,,N
"New Balance Men's Fresh Foam 1080 V11 Running Shoe, Cyclone/Virtual Sky, 14 Narrow",62676,81920,,,,213.84 $,-,,B08BNBXBF3,0194768790089,194768790089,B07RMK42HW,New Balance,no,GB194768790089,https://www.google.com/search?q=194768790089+New+Balance+Men%27s+Fresh+Foam+1080+V11+Running+Shoe%2C+Cyclone%2FVirtual+Sky%2C+14+Narrow&tbm=shop,https://www.amazon.com/dp/B08BNBXBF3?psc=1,Y,"https://www.google.com/shopping/product/5592936931994490745/offers?q=194768790089&prds=cid:5592936931994490745,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam 1080 V11 Running Shoe, Cyclone/Virtual Sky, 11.5 Narrow",61011,72890,,,256.94,248.22 $,Numoon Collection (94% A1B43WMIJ58I3U),3.0,B08BNBBF1M,0194768790041,194768790041,B07RMK42HW,New Balance,yes,GB194768790041,https://www.google.com/search?q=194768790041+New+Balance+Men%27s+Fresh+Foam+1080+V11+Running+Shoe%2C+Cyclone%2FVirtual+Sky%2C+11.5+Narrow&tbm=shop,https://www.amazon.com/dp/B08BNBBF1M?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's 813 V1 Hook and Loop Walking Shoe, White, 16 Wide",73981,75822,89.95,9.0,89.95,92.98 $,Peltz Shoes (94% A1BNXE6U3W2NOH),1.0,B00O9YYJQE,0888546780415,888546780415,B0BZ5R6TFW,New Balance,no,GB888546780415,https://www.google.com/search?q=888546780415+New+Balance+Men%27s+813+V1+Hook+and+Loop+Walking+Shoe%2C+White%2C+16+Wide&tbm=shop,https://www.amazon.com/dp/B00O9YYJQE?psc=1,Y,"https://www.google.com/shopping/product/108468432408008106/offers?q=888546780415&prds=cid:108468432408008106,cond:1",Flow Feet Orthopedic Shoes,109.95,186.91,207.81,,N
"New Balance Men's 840 V3 Walking Shoe, White/Natural Indigo, 12.5 X-Wide",46227,48211,139.95,1.0,139.95,139.95 $,APerfectDealer (97% A28BSLDKMISFAW),1.0,B08PCFHGRV,0195481104177,195481104177,B0CLT8T2VH,New Balance,no,GB195481104177,https://www.google.com/search?q=195481104177+New+Balance+Men%27s+840+V3+Walking+Shoe%2C+White%2FNatural+Indigo%2C+12.5+X-Wide&tbm=shop,https://www.amazon.com/dp/B08PCFHGRV?psc=1,Y,"https://www.google.com/shopping/product/2120210244993820139/offers?q=195481104177&prds=cid:2120210244993820139,cond:1",Dillard's,103.79,176.44,196.16,,N
"New Balance Kids 520 V8 Bungee Lace Running Shoe, Taro/Violet Crush/Real Pink, 9 Wide US Unisex Toddler",84789,84789,39.99,,39.99,,-,,B0C3517351,0197375784076,197375784076,B0CLB95TG2,New Balance,yes,GB197375784076,https://www.google.com/search?q=197375784076+New+Balance+Kids+520+V8+Bungee+Lace+Running+Shoe%2C+Taro%2FViolet+Crush%2FReal+Pink%2C+9+Wide+US+Unisex+Toddler&tbm=shop,https://www.amazon.com/dp/B0C3517351?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Kids 520 V8 Bungee Lace Running Shoe, Nb Navy/Lime Leaf, 5.5 US Unisex Toddler",68177,68177,39.99,,39.99,,-,,B0C34VKYZZ,0197375804620,197375804620,B0CLB95TG2,New Balance,yes,GB197375804620,https://www.google.com/search?q=197375804620+New+Balance+Kids+520+V8+Bungee+Lace+Running+Shoe%2C+Nb+Navy%2FLime+Leaf%2C+5.5+US+Unisex+Toddler&tbm=shop,https://www.amazon.com/dp/B0C34VKYZZ?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Kids 520 V8 Bungee Lace Running Shoe, Nb Navy/Lime Leaf, 8 US Unisex Toddler",68416,68416,39.99,,39.99,,-,,B0C35BC7C4,0197375804675,197375804675,B0CLB95TG2,New Balance,yes,GB197375804675,https://www.google.com/search?q=197375804675+New+Balance+Kids+520+V8+Bungee+Lace+Running+Shoe%2C+Nb+Navy%2FLime+Leaf%2C+8+US+Unisex+Toddler&tbm=shop,https://www.amazon.com/dp/B0C35BC7C4?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Libra/Night Air/Night Sky, 7 Wide",52989,59866,,,177.79,179.22 $,QualitySupplyCo (91% ANZYNJW9IIF9C),3.0,B09RST9XLX,0195907579176,195907579176,B0B8THVT7V,New Balance,yes,GB195907579176,https://www.google.com/search?q=195907579176+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Libra%2FNight+Air%2FNight+Sky%2C+7+Wide&tbm=shop,https://www.amazon.com/dp/B09RST9XLX?psc=1,Y,"https://www.google.com/shopping/product/2221308064860836484/offers?q=195907579176&prds=cid:2221308064860836484,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Garnet/Pink Glo, 7 M",52562,59143,,,177.79,179.06 $,QualitySupplyCo (91% ANZYNJW9IIF9C),3.0,B096WL48RQ,0195481446864,195481446864,B0B8THVT7V,New Balance,yes,GB195481446864,https://www.google.com/search?q=195481446864+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Garnet%2FPink+Glo%2C+7+M&tbm=shop,https://www.amazon.com/dp/B096WL48RQ?psc=1,Y,"https://www.google.com/shopping/product/2394493639502952659/offers?q=195481446864&prds=cid:2394493639502952659,cond:1",Not Found,,,,,N
"New Balance mens Fresh Foam X 860 V12 Running Shoe, White/Vibrant Orange/Vibrant Pink, 8.5 US",53638,59461,,,,,-,,B09RSWN5WW,0195907570340,195907570340,B0B8THVT7V,New Balance,yes,GB195907570340,https://www.google.com/search?q=195907570340+New+Balance+mens+Fresh+Foam+X+860+V12+Running+Shoe%2C+White%2FVibrant+Orange%2FVibrant+Pink%2C+8.5+US&tbm=shop,https://www.amazon.com/dp/B09RSWN5WW?psc=1,Y,"https://www.google.com/shopping/product/8983543375030508594/offers?q=195907570340&prds=cid:8983543375030508594,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Black/White, 11.5 W",51803,59635,125.57,1.0,125.57,137.02 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),1.0,B096WLX2CM,0195481448417,195481448417,B0B8THVT7V,New Balance,no,GB195481448417,https://www.google.com/search?q=195481448417+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Black%2FWhite%2C+11.5+W&tbm=shop,https://www.amazon.com/dp/B096WLX2CM?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Blue/Light Mango, 11 M",54691,60138,,,177.09,177.09 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),1.0,B096WHGJLZ,0195481449544,195481449544,B0B8THVT7V,New Balance,yes,GB195481449544,https://www.google.com/search?q=195481449544+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Blue%2FLight+Mango%2C+11+M&tbm=shop,https://www.amazon.com/dp/B096WHGJLZ?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Garnet/Pink Glo, 9 M",52458,59727,,,177.79,178.27 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),2.0,B096WL4NB5,0195481446901,195481446901,B0B8THVT7V,New Balance,no,GB195481446901,https://www.google.com/search?q=195481446901+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Garnet%2FPink+Glo%2C+9+M&tbm=shop,https://www.amazon.com/dp/B096WL4NB5?psc=1,N,Not Found,Not Found,,,,,N
